"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718454,"2023-04-23",3,"2023-04-23T20:24:32.952Z","2023-04-23T20:24:40.372Z",TRUE,"pitch","0b55e614-f992-4517-93e8-472ca91a00c4",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.28,1.59,NA,112.44,185.67,"ground_ball","medium","4",153.44,158.08,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Keibert Ruiz grounds out, second baseman Jorge Polanco to first baseman Joey Gallo.",0,1,3,68,"top",9,"2023-04-23T20:23:16.069Z","2023-04-23T20:24:40.372Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Minnesota Twins","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",99.1,91.3,8,2,0.3794,6.5555,31.9997,-27.8916,-7.3379,2.0309,0.1196,1.9669,7.7268,-144.1083,-6.3506,-1.6369,50.0072,5.911,-15.5108,25.2,6,24,1824,227,77.2,-31,4,NA,NA,NA,TRUE,-25.2,2.6,11.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718454,"2023-04-23",2,"2023-04-23T20:24:09.215Z","2023-04-23T20:24:13.554Z",TRUE,"pitch","da00f484-6fd6-4a93-b4c8-2dca4da8093b",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.28,1.59,NA,131.76,209.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Keibert Ruiz grounds out, second baseman Jorge Polanco to first baseman Joey Gallo.",0,1,3,68,"top",9,"2023-04-23T20:23:16.069Z","2023-04-23T20:24:40.372Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Minnesota Twins","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",88.5,82.3,13,2,0.4242,6.4255,25.6255,-40.1456,1.9305,-4.7171,-0.3873,1.08,3.3149,-128.8846,-4.5622,-1.9386,50.0037,5.9582,3.2618,4.8,9.6,24,2606,36,NA,NA,NA,NA,NA,NA,FALSE,-44,-9.4,-4.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718454,"2023-04-23",0,"2023-04-23T20:23:33.819Z","2023-04-23T20:23:38.127Z",TRUE,"pitch","ea075b8f-45b5-419c-b0f4-45bd34e51f51",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.28,1.59,NA,51.07,198.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Keibert Ruiz grounds out, second baseman Jorge Polanco to first baseman Joey Gallo.",0,1,3,68,"top",9,"2023-04-23T20:23:16.069Z","2023-04-23T20:24:40.372Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Minnesota Twins","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",91.6,85.1,14,2,0.4101,6.4655,26.7104,-33.364,1.3681,-0.6551,1.7297,1.4766,8.4176,-133.2003,-5.518,-1.6401,50.0055,5.9673,2.4749,6,7.2,24,2664,65,NA,NA,NA,NA,NA,NA,FALSE,-34.6,-2.2,-4.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718454,"2023-04-23",1,"2023-04-23T20:23:47.303Z","2023-04-23T20:23:52.303Z",FALSE,"no_pitch","191ae0ce-b4d4-4ef9-b03d-3e265f25ab50",1,"Automatic Strike - Batter Pitch Timer Violation",NA,NA,NA,NA,FALSE,"AC",NA,FALSE,TRUE,FALSE,"AC","Automatic Strike - Batter Pitch Timer Violation",0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Keibert Ruiz grounds out, second baseman Jorge Polanco to first baseman Joey Gallo.",0,1,3,68,"top",9,"2023-04-23T20:23:16.069Z","2023-04-23T20:24:40.372Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Minnesota Twins","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"batter_pitch_timer","Batter Pitch Timer Violation",660688,"Keibert Ruiz",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718454,"2023-04-23",6,"2023-04-23T20:23:02.528Z","2023-04-23T20:23:07.306Z",TRUE,"pitch","1e08fc00-e491-4db8-b048-6e5c5412e7bf",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,1,NA,NA,3.53,1.76,NA,117.2,170.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Luis Garcia strikes out swinging.",0,1,3,67,"top",9,"2023-04-23T20:21:14.996Z","2023-04-23T20:23:07.306Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",101.7,92.5,5,2,0.3715,6.3743,36.1809,-11.3264,-8.8018,9.4747,-0.0052,2.5267,8.2598,-147.6231,-8.0647,-1.7002,50.0001,5.966,-19.3624,52.8,3.6,24,2068,225,NA,NA,NA,NA,NA,NA,TRUE,-11,15.6,14.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718454,"2023-04-23",4,"2023-04-23T20:22:31.677Z","2023-04-23T20:22:34.938Z",TRUE,"pitch","7e3b3b0b-325d-4fff-9b42-c57fbe9e2f3d",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.53,1.76,NA,111.19,194.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Luis Garcia strikes out swinging.",0,1,3,67,"top",9,"2023-04-23T20:21:14.996Z","2023-04-23T20:23:07.306Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Minnesota Twins",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",97.9,90.4,8,2,0.384,6.4725,30.5171,-31.9805,-7.8466,0.0934,0.1524,1.6463,8.4004,-142.2542,-6.5329,-1.8097,50.002,5.9816,-16.1923,24,7.2,24,1752,227,NA,NA,NA,NA,NA,NA,FALSE,-29.4,-1,12.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718454,"2023-04-23",3,"2023-04-23T20:22:14.299Z","2023-04-23T20:22:18.020Z",TRUE,"pitch","8476a899-53f0-4b5e-a01c-7b115fda628e",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.6272,1.9718,NA,146.45,201.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Luis Garcia strikes out swinging.",0,1,3,67,"top",9,"2023-04-23T20:21:14.996Z","2023-04-23T20:23:07.306Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Minnesota Twins",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",99,91,13,2,0.3804,6.3489,33.1151,-27.2513,-8.6368,2.3464,-0.7725,1.3866,6.1723,-143.9163,-8.1386,-1.8219,50.0038,5.9366,-18.1347,30,6,24,1748,227,NA,NA,NA,NA,NA,NA,FALSE,-25.2,2.8,14.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718454,"2023-04-23",2,"2023-04-23T20:21:55.514Z","2023-04-23T20:21:58.607Z",TRUE,"pitch","511b545e-7c23-44b4-ac80-53275a2cbe78",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,1,NA,NA,3.53,1.76,NA,95.39,197.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Luis Garcia strikes out swinging.",0,1,3,67,"top",9,"2023-04-23T20:21:14.996Z","2023-04-23T20:23:07.306Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Minnesota Twins",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",96.7,89.8,14,2,0.3881,6.4836,27.7148,-30.6274,-9.182,0.7624,0.5668,1.5222,10.3905,-140.4017,-6.6975,-1.9651,50.0004,5.8955,-18.5798,27.6,7.2,24,1760,227,NA,NA,NA,NA,NA,NA,FALSE,-28.8,0.2,14.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718454,"2023-04-23",1,"2023-04-23T20:21:42.180Z","2023-04-23T20:21:46.402Z",TRUE,"pitch","49bd1fbd-5584-4213-96b6-f5131584f3f1",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.6855,1.9718,NA,67.54,188.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Luis Garcia strikes out swinging.",0,1,3,67,"top",9,"2023-04-23T20:21:14.996Z","2023-04-23T20:23:07.306Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Minnesota Twins",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",88,82.4,14,2,0.425,6.4441,22.5266,-36.3946,0.9986,-2.4988,1.2976,1.8476,7.8137,-128.1153,-3.4413,-1.9017,50.0036,6.0069,1.6853,4.8,8.4,24,2640,51,NA,NA,NA,NA,NA,NA,FALSE,-39.8,-5,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718454,"2023-04-23",0,"2023-04-23T20:21:21.358Z","2023-04-23T20:21:25.576Z",TRUE,"pitch","6e6ed29a-a008-4b58-99e7-f474285a78f6",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4993,1.9402,NA,112.84,141.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Luis Garcia strikes out swinging.",0,1,3,67,"top",9,"2023-04-23T20:21:14.996Z","2023-04-23T20:23:07.306Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Minnesota Twins",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",89.7,83.5,12,2,0.417,6.2264,23.989,-39.7946,2.43,-4.3408,0.1092,3.621,4.6139,-130.671,1.0419,-1.9859,50.0065,6.1753,4.2611,7.2,9.6,24,2631,50,NA,NA,NA,NA,NA,NA,FALSE,-41,-7.6,-5.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
