"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717403,"2023-07-15",3,"2023-07-15T20:32:48.786Z","2023-07-15T20:32:51.850Z",TRUE,"pitch","3a9967eb-0a4e-4637-93a5-8b86bf24b866",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,0,NA,NA,3.2945,1.6755,NA,101.57,193.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Walk","walk","Jarren Duran walks. Enrique Hernandez to 2nd.",0,3,10,63,"top",8,"2023-07-15T20:31:44.464Z","2023-07-15T20:34:00.325Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,680776,"Jarren Duran","/api/v1/people/680776","L","Left",605242,"Michael Fulmer","/api/v1/people/605242","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,88.3,9,0.9,0.3929,6.5996,29.0248,-13.696,0.2332,9.372,0.4049,1.6677,7.0646,-139.0253,-8.964,-2.1918,50.0066,5.8277,0.4587,7.2,3.6,24,2449,198,NA,NA,NA,NA,NA,NA,FALSE,-14.4,15.4,-1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717403,"2023-07-15",2,"2023-07-15T20:32:30.643Z","2023-07-15T20:32:34.639Z",TRUE,"pitch","f4650867-b5d1-4cd3-9fe0-9a69c0fa8c5e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.25,1.6533,NA,154.44,144.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Walk","walk","Jarren Duran walks. Enrique Hernandez to 2nd.",0,3,10,63,"top",8,"2023-07-15T20:31:44.464Z","2023-07-15T20:34:00.325Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,680776,"Jarren Duran","/api/v1/people/680776","L","Left",605242,"Michael Fulmer","/api/v1/people/605242","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.8,11,0.9,0.4022,6.5236,28.3309,-16.1065,1.7872,8.5456,-0.9822,3.5027,3.6393,-135.9033,-3.4098,-2.5681,50.0022,5.8847,3.3605,13.2,3.6,24,2406,193,NA,NA,NA,NA,NA,NA,FALSE,-16.2,15,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717403,"2023-07-15",1,"2023-07-15T20:32:11.329Z","2023-07-15T20:32:14.545Z",TRUE,"pitch","3677798e-164a-43ae-9893-b2c2315966fb",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.3168,1.6533,NA,160.41,146.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Walk","walk","Jarren Duran walks. Enrique Hernandez to 2nd.",0,3,10,63,"top",8,"2023-07-15T20:31:44.464Z","2023-07-15T20:34:00.325Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,680776,"Jarren Duran","/api/v1/people/680776","L","Left",605242,"Michael Fulmer","/api/v1/people/605242","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,86.6,11,0.9,0.3989,6.5064,28.1232,-19.0336,1.0947,6.8724,-1.1388,3.4178,3.5601,-136.9175,-3.3972,-2.5944,50.0063,5.9654,2.0939,8.4,4.8,24,2409,190,NA,NA,NA,NA,NA,NA,FALSE,-18.7,12,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717403,"2023-07-15",0,"2023-07-15T20:31:50.854Z","2023-07-15T20:31:55.700Z",TRUE,"pitch","0ae8b699-a2f9-44f8-8bed-724060967f00",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3391,1.6755,NA,123.55,145.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Walk","walk","Jarren Duran walks. Enrique Hernandez to 2nd.",0,3,10,63,"top",8,"2023-07-15T20:31:44.464Z","2023-07-15T20:34:00.325Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,680776,"Jarren Duran","/api/v1/people/680776","L","Left",605242,"Michael Fulmer","/api/v1/people/605242","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,86.3,11,0.9,0.3998,6.5637,28.8217,-16.5297,0.3168,8.2232,-0.1718,3.4721,5.734,-136.7399,-3.8201,-2.3331,50.0048,6.0143,0.6013,6,3.6,24,2406,196,NA,NA,NA,NA,NA,NA,FALSE,-16.6,14.3,-1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717403,"2023-07-15",7,"2023-07-15T20:31:18.682Z","2023-07-15T20:31:23.239Z",TRUE,"pitch","7179d8eb-7036-4688-8adc-b59781b54dc9",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.161,1.609,NA,115.04,145.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Walk","walk","Enrique Hernandez walks.",0,3,10,62,"top",8,"2023-07-15T20:29:37.878Z","2023-07-15T20:31:23.239Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",605242,"Michael Fulmer","/api/v1/people/605242","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,86.8,12,0.9,0.397,6.6548,30.5012,-16.5261,0.4653,8.1144,0.0515,3.4497,5.9971,-137.9392,-3.9268,-2.2106,50.0033,6.0051,0.8951,7.2,3.6,24,2449,191,NA,NA,NA,NA,NA,NA,FALSE,-16.3,14,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,571771,"Enrique Hernández","/api/v1/people/571771",NA,NA,NA,NA,NA,NA,NA
717403,"2023-07-15",5,"2023-07-15T20:30:45.542Z","2023-07-15T20:30:49.413Z",TRUE,"pitch","8b0e580f-1121-4d0c-b9a7-b9d128796d39",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.3,1.59,NA,105.32,181.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Walk","walk","Enrique Hernandez walks.",0,3,10,62,"top",8,"2023-07-15T20:29:37.878Z","2023-07-15T20:31:23.239Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",605242,"Michael Fulmer","/api/v1/people/605242","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,87.4,9,0.9,0.3964,6.6964,28.4364,-13.6709,0.3795,9.548,0.3063,2.1111,7.1305,-137.792,-7.6233,-2.356,50.002,5.8227,0.7329,8.4,3.6,24,2490,198,NA,NA,NA,NA,NA,NA,FALSE,-14.3,16,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717403,"2023-07-15",4,"2023-07-15T20:30:28.565Z","2023-07-15T20:30:31.565Z",TRUE,"pitch","35add146-18bd-401e-8f56-f7719446edbe",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.2987,1.5425,NA,57.05,192.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Walk","walk","Enrique Hernandez walks.",0,3,10,62,"top",8,"2023-07-15T20:29:37.878Z","2023-07-15T20:31:23.239Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",605242,"Michael Fulmer","/api/v1/people/605242","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,86.8,14,0.9,0.4005,6.7038,27.6363,-15.3876,-0.356,8.8453,1.5728,1.7003,10.5373,-136.3329,-8.1283,-2.2827,50.0038,5.7647,-0.6755,4.8,3.6,24,2518,200,NA,NA,NA,NA,NA,NA,FALSE,-16.4,14.5,-1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717403,"2023-07-15",3,"2023-07-15T20:30:11.898Z","2023-07-15T20:30:15.079Z",TRUE,"pitch","1cd98816-348a-4423-bc67-2c2cbba67ec9",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.2945,1.5868,NA,49.79,203.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Walk","walk","Enrique Hernandez walks.",0,3,10,62,"top",8,"2023-07-15T20:29:37.878Z","2023-07-15T20:31:23.239Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",605242,"Michael Fulmer","/api/v1/people/605242","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Chicago Cubs",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.7,77.3,14,0.9,0.4511,6.6719,24.7583,-31.8776,6.7229,0.1977,1.7632,1.2935,8.0563,-121.623,-4.0539,-2.4707,50.0034,5.7589,10.0283,19.2,9.6,24,2902,66,NA,NA,NA,NA,NA,NA,FALSE,-39.7,-0.4,-14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717403,"2023-07-15",2,"2023-07-15T20:29:54.629Z","2023-07-15T20:29:57.964Z",TRUE,"pitch","6c808668-554f-4729-995d-287a7196aafa",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.3,1.59,NA,114.85,150.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Walk","walk","Enrique Hernandez walks.",0,3,10,62,"top",8,"2023-07-15T20:29:37.878Z","2023-07-15T20:31:23.239Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",605242,"Michael Fulmer","/api/v1/people/605242","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86.7,2,0.9,0.3986,6.5597,28.6242,-15.7749,0.2151,8.56,0.0565,3.284,6.4129,-137.1184,-4.469,-2.3346,50.001,6.0019,0.4108,6,3.6,24,2487,194,NA,NA,NA,NA,NA,NA,FALSE,-15.8,14.8,-1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717403,"2023-07-15",1,"2023-07-15T20:29:40.189Z","2023-07-15T20:29:43.208Z",TRUE,"pitch","f36a8f99-c4d6-4e5f-bbbc-78cfce6f91eb",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1832,1.609,NA,75.48,173.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Walk","walk","Enrique Hernandez walks.",0,3,10,62,"top",8,"2023-07-15T20:29:37.878Z","2023-07-15T20:31:23.239Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",605242,"Michael Fulmer","/api/v1/people/605242","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,86.7,12,0.9,0.3991,6.6099,28.6099,-13.9516,-0.7206,9.5415,1.0892,2.4196,9.0498,-136.9338,-6.8465,-2.157,50.0054,5.8964,-1.3781,1.2,3.6,24,2410,203,NA,NA,NA,NA,NA,NA,FALSE,-14.6,16.1,-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717403,"2023-07-15",0,"2023-07-15T20:28:26.772Z","2023-07-15T20:29:40.189Z",FALSE,"action",NA,NA,"Pitching Change: Michael Fulmer replaces Julian Merryweather.","Pitching Substitution",3,10,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,605242,"/api/v1/people/605242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"62","atBat","Walk","walk","Enrique Hernandez walks.",0,3,10,62,"top",8,"2023-07-15T20:29:37.878Z","2023-07-15T20:31:23.239Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",605242,"Michael Fulmer","/api/v1/people/605242","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717403,"2023-07-15",6,"2023-07-15T20:31:03.571Z","2023-07-15T20:31:18.682Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,10,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,0,571771,"/api/v1/people/571771",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"62","atBat","Walk","walk","Enrique Hernandez walks.",0,3,10,62,"top",8,"2023-07-15T20:29:37.878Z","2023-07-15T20:31:23.239Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",605242,"Michael Fulmer","/api/v1/people/605242","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717403,"2023-07-15",6,"2023-07-15T20:26:56.796Z","2023-07-15T20:27:06.724Z",TRUE,"pitch","4572e16c-2080-4775-bacd-f11917054679",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.38,1.6,NA,113.44,163.52,"fly_ball","medium","9",152.15,97.49,NA,NA,TRUE,NA,NA,NA,NA,NA,"61","atBat","Flyout","field_out","Patrick Wisdom flies out to right fielder Alex Verdugo.",0,3,10,61,"bottom",7,"2023-07-15T20:24:59.733Z","2023-07-15T20:27:06.724Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,621550,"Patrick Wisdom","/api/v1/people/621550","R","Right",687888,"Brandon Walter","/api/v1/people/687888","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.1,82.5,5,2,0.4203,6.4838,24.415,-26.85,-0.8098,3.0845,0.0935,2.7874,-5.3905,-129.7901,-1.679,2.2932,50.0011,5.4664,-1.3946,4.8,6,24,2283,149,86.4,46,264,NA,NA,NA,TRUE,-28.7,5.5,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717403,"2023-07-15",5,"2023-07-15T20:26:33.866Z","2023-07-15T20:26:37.411Z",TRUE,"pitch","0720d326-3fe1-429f-a64e-64c02656b150",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.3787,1.5203,NA,84.77,141.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Flyout","field_out","Patrick Wisdom flies out to right fielder Alex Verdugo.",0,3,10,61,"bottom",7,"2023-07-15T20:24:59.733Z","2023-07-15T20:27:06.724Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,621550,"Patrick Wisdom","/api/v1/people/621550","R","Right",687888,"Brandon Walter","/api/v1/people/687888","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,85.4,12,2,0.4042,6.8006,27.5763,-22.2641,3.9652,5.3229,0.8454,3.591,-5.7759,-135.1472,-0.4123,2.4885,50.0059,5.3001,7.3871,15.6,4.8,24,2109,133,NA,NA,NA,NA,NA,NA,FALSE,-21.7,9.7,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717403,"2023-07-15",4,"2023-07-15T20:26:04.942Z","2023-07-15T20:26:08.265Z",TRUE,"pitch","0681db03-a037-4812-be0c-6a22c2685c75",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.38,1.6,NA,124.48,164.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Flyout","field_out","Patrick Wisdom flies out to right fielder Alex Verdugo.",0,3,10,61,"bottom",7,"2023-07-15T20:24:59.733Z","2023-07-15T20:27:06.724Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,621550,"Patrick Wisdom","/api/v1/people/621550","R","Right",687888,"Brandon Walter","/api/v1/people/687888","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.1,82.6,5,2,0.4202,6.5229,24.152,-26.3099,-1.38,3.3961,-0.1962,2.747,-5.4214,-129.7699,-2.2427,2.0892,50.0015,5.603,-2.3799,7.2,6,24,2268,162,NA,NA,NA,NA,NA,NA,FALSE,-28.2,5.9,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717403,"2023-07-15",3,"2023-07-15T20:25:43.398Z","2023-07-15T20:25:46.398Z",TRUE,"pitch","fb71b7ea-128a-44e7-bc0e-d7617943c58f",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.3168,1.5425,NA,30.89,164.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Flyout","field_out","Patrick Wisdom flies out to right fielder Alex Verdugo.",0,3,10,61,"bottom",7,"2023-07-15T20:24:59.733Z","2023-07-15T20:27:06.724Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,621550,"Patrick Wisdom","/api/v1/people/621550","R","Right",687888,"Brandon Walter","/api/v1/people/687888","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Boston Red Sox",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.6,76.8,12,2,0.4495,6.506,23.6009,-30.6625,10.8747,1.0068,2.259,2.7553,-3.801,-121.7824,0.8823,2.4258,50.0042,5.0376,16.3584,27.6,9.6,24,2196,81,NA,NA,NA,NA,NA,NA,FALSE,-36.7,2.3,-18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
