"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716619,"2023-09-13",3,"2023-09-13T04:02:06.008Z","2023-09-13T04:02:14.658Z",TRUE,"pitch","2c43f7fd-190c-4634-b14d-6d362cda27d2",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.44,1.63,NA,106.11,162.55,"fly_ball","medium","9",145.76,103.61,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Brandon Crawford flies out to right fielder Will Brennan.",0,3,1,69,"bottom",9,"2023-09-13T04:00:57.537Z","2023-09-13T04:02:14.658Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Cleveland Guardians","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.1,83.1,6,0.9,0.4165,6.2819,26.5865,-29.7601,4.8745,1.3778,0.2857,2.8235,1.0096,-131.2623,-2.464,-0.737,50.0047,5.98,8.5451,15.6,7.2,24,2555,67,76.4,44,246,NA,NA,NA,TRUE,-31.3,2.2,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716619,"2023-09-13",2,"2023-09-13T04:01:48.035Z","2023-09-13T04:01:52.206Z",TRUE,"pitch","767ee82c-8cb1-4f95-89dc-51bdd0c594cb",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.4948,1.7264,NA,113.91,223.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Brandon Crawford flies out to right fielder Will Brennan.",0,3,1,69,"bottom",9,"2023-09-13T04:00:57.537Z","2023-09-13T04:02:14.658Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.8,83.6,14,0.9,0.4149,6.4284,28.3303,-26.1199,4.5028,3.4349,0.081,0.5832,0.603,-132.0556,-8.4858,-0.7355,50.006,5.7622,7.948,15.6,7.2,24,2618,72,NA,NA,NA,NA,NA,NA,FALSE,-28.7,4.6,-8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716619,"2023-09-13",1,"2023-09-13T04:01:32.327Z","2023-09-13T04:01:36.577Z",TRUE,"pitch","497f5aba-cbc0-4b5d-a2f0-7ea1eeef7254",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.5254,1.6363,NA,124.96,169.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Brandon Crawford flies out to right fielder Will Brennan.",0,3,1,69,"bottom",9,"2023-09-13T04:00:57.537Z","2023-09-13T04:02:14.658Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",98.4,90.5,5,0.9,0.3815,6.2937,31.8398,-19.5115,1.143,6.0613,-0.2088,2.575,0.6519,-143.3497,-6.2497,-0.5874,50.0069,5.9937,2.3892,7.2,3.6,24,2634,173,NA,NA,NA,NA,NA,NA,FALSE,-18.1,10,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716619,"2023-09-13",0,"2023-09-13T04:01:17.554Z","2023-09-13T04:01:21.771Z",TRUE,"pitch","4ea9952c-4244-4443-8b31-9a9afc23a47e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4643,1.6063,NA,129.4,140.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Brandon Crawford flies out to right fielder Will Brennan.",0,3,1,69,"bottom",9,"2023-09-13T04:00:57.537Z","2023-09-13T04:02:14.658Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",99.7,91.6,11,0.91,0.3763,6.4448,32.4976,-20.9474,1.7475,5.2248,-0.3254,3.6372,0.5446,-145.2938,-3.2712,-0.7421,50.0028,6.0433,3.7537,9.6,3.6,24,2733,168,NA,NA,NA,NA,NA,NA,FALSE,-18.4,9,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716619,"2023-09-13",2,"2023-09-13T04:00:29.770Z","2023-09-13T04:00:41.196Z",TRUE,"pitch","fbbe6edc-c093-4b4e-8364-868fdc669e7e",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.45,1.67,NA,101.79,182.66,"fly_ball","hard","8",131.34,39.02,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Blake Sabol flies out sharply to center fielder Myles Straw.",0,3,1,68,"bottom",9,"2023-09-13T03:59:27.273Z","2023-09-13T04:00:41.196Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,666165,"Blake Sabol","/api/v1/people/666165","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Cleveland Guardians","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.3,83.4,9,0.9,0.4156,6.4925,26.933,-29.8369,5.7491,1.3256,0.399,2.0784,0.7453,-131.5972,-4.2498,-0.6347,50.0011,5.9149,10.1203,18,7.2,24,2587,74,103.4,30,396,NA,NA,NA,TRUE,-31.7,1.7,-10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716619,"2023-09-13",1,"2023-09-13T04:00:13.453Z","2023-09-13T04:00:17.893Z",TRUE,"pitch","8225075d-25c9-415d-ad8d-8dedc63ee702",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4338,1.6964,NA,66.03,169.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Blake Sabol flies out sharply to center fielder Myles Straw.",0,3,1,68,"bottom",9,"2023-09-13T03:59:27.273Z","2023-09-13T04:00:41.196Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,666165,"Blake Sabol","/api/v1/people/666165","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.5,84.8,12,0.9,0.4097,6.4342,26.7811,-34.5171,5.0383,-1.2932,1.3371,2.5827,3.2194,-133.3334,-2.458,-0.5377,50.0011,5.9899,9.1345,15.6,8.4,24,2679,55,NA,NA,NA,NA,NA,NA,FALSE,-35,-2.6,-9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716619,"2023-09-13",0,"2023-09-13T03:59:54.592Z","2023-09-13T03:59:59.094Z",TRUE,"pitch","62c2ad43-af4b-484b-957b-95f79ff858a0",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.45,1.67,NA,96.41,149.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Blake Sabol flies out sharply to center fielder Myles Straw.",0,3,1,68,"bottom",9,"2023-09-13T03:59:27.273Z","2023-09-13T04:00:41.196Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,666165,"Blake Sabol","/api/v1/people/666165","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",98.7,90.7,3,0.9,0.3803,6.3161,31.9325,-20.8542,-0.2255,5.3823,0.5402,3.3185,2.802,-143.7723,-4.2151,-0.4158,50.0004,6.0901,-0.4741,0,3.6,24,2724,190,NA,NA,NA,NA,NA,NA,FALSE,-18.8,9.1,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716619,"2023-09-13",8,"2023-09-13T03:59:19.680Z","2023-09-13T03:59:26.231Z",TRUE,"pitch","217c092b-b321-471b-9462-1336c425f3c7",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.4,1.61,NA,100.55,172.74,"line_drive","hard","8",138.96,73.46,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Lineout","field_out","Mitch Haniger lines out sharply to center fielder Myles Straw.",0,3,1,67,"bottom",9,"2023-09-13T03:57:41.066Z","2023-09-13T03:59:26.231Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,571745,"Mitch Haniger","/api/v1/people/571745","R","Right",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Cleveland Guardians",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.1,82.4,6,0.9,0.4211,6.5588,25.9275,-35.0701,4.833,-1.6825,0.4316,2.446,1.0474,-129.8219,-2.145,-0.6048,50.0061,5.9398,8.2921,13.2,8.4,24,2659,39,100.4,18,315,NA,NA,NA,TRUE,-37.6,-3.2,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716619,"2023-09-13",7,"2023-09-13T03:59:01.758Z","2023-09-13T03:59:05.540Z",TRUE,"pitch","02164ebe-7f69-46bc-989e-15c7242b1284",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.4,1.61,NA,109.31,152.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Lineout","field_out","Mitch Haniger lines out sharply to center fielder Myles Straw.",0,3,1,67,"bottom",9,"2023-09-13T03:57:41.066Z","2023-09-13T03:59:26.231Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,571745,"Mitch Haniger","/api/v1/people/571745","R","Right",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",98.8,91.5,2,0.91,0.3785,6.4175,29.7237,-22.1527,2.526,4.7089,0.2019,3.1858,1.1813,-144.0666,-4.4663,-0.5402,50.0014,6.1043,5.3718,13.2,4.8,24,2711,175,NA,NA,NA,NA,NA,NA,FALSE,-19.7,7.9,-4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716619,"2023-09-13",6,"2023-09-13T03:58:44.891Z","2023-09-13T03:58:49.992Z",TRUE,"pitch","5b6f1c26-8023-4312-b936-5ee9b9ff4e29",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.4338,1.5462,NA,79.27,180.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Lineout","field_out","Mitch Haniger lines out sharply to center fielder Myles Straw.",0,3,1,67,"bottom",9,"2023-09-13T03:57:41.066Z","2023-09-13T03:59:26.231Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,571745,"Mitch Haniger","/api/v1/people/571745","R","Right",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Cleveland Guardians",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90,83.7,14,0.9,0.4158,6.4376,25.1471,-33.2815,5.4567,-0.6313,0.9899,2.144,1.9479,-131.2396,-3.5155,-0.4688,50.0008,5.9534,9.613,16.8,8.4,24,2625,64,NA,NA,NA,NA,NA,NA,FALSE,-35,-1.7,-10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
