"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717833,"2023-06-09",3,"2023-06-10T02:35:05.595Z","2023-06-10T02:35:08.987Z",TRUE,"pitch","3d8c7cce-b665-43ae-89c9-f447e6d94ae1",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,2.9638,1.4901,NA,180.79,208.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101","atBat","Walk","walk","Andres Gimenez walks.",0,7,6,101,"bottom",12,"2023-06-10T02:33:48.650Z","2023-06-10T02:35:55.982Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",661527,"Seth Martinez","/api/v1/people/661527","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.2,79.5,13,0.8,0.4355,7.0285,24.3373,-28.12,-9.0748,2.5277,-1.6736,1.1367,4.3246,-125.5534,-2.675,-2.2352,50.0026,4.4937,-14.5537,25.2,8.4,24,1593,248,NA,NA,NA,NA,NA,NA,FALSE,-32.4,4.2,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,647304,"Josh Naylor","/api/v1/people/647304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717833,"2023-06-09",2,"2023-06-10T02:34:40.353Z","2023-06-10T02:34:44.478Z",TRUE,"pitch","b702978c-a2e7-4e0d-bae5-4c97940390a2",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.16,1.49,NA,145.87,167.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101","atBat","Walk","walk","Andres Gimenez walks.",0,7,6,101,"bottom",12,"2023-06-10T02:33:48.650Z","2023-06-10T02:35:55.982Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",661527,"Seth Martinez","/api/v1/people/661527","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,84,1,0.91,0.4099,7.0104,28.0983,-17.9013,-5.6682,7.8884,-0.7573,2.6463,6.055,-133.4969,-1.6457,-2.3158,50.0027,4.5563,-10.2555,26.4,4.8,24,2254,232,NA,NA,NA,NA,NA,NA,FALSE,-18.2,14.2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,647304,"Josh Naylor","/api/v1/people/647304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717833,"2023-06-09",1,"2023-06-10T02:34:07.993Z","2023-06-10T02:34:12.671Z",TRUE,"pitch","3626476a-93b8-4a08-a95b-439591f3a496",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.16,1.49,NA,126.89,201.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101","atBat","Walk","walk","Andres Gimenez walks.",0,7,6,101,"bottom",12,"2023-06-10T02:33:48.650Z","2023-06-10T02:35:55.982Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",661527,"Seth Martinez","/api/v1/people/661527","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.2,72.6,8,0.9,0.4759,6.6392,22.6983,-28.7996,6.0892,2.5165,-0.2595,1.3951,3.1485,-115.3549,-0.6149,-2.4357,50.0005,4.4566,8.1538,16.8,9.6,24,2485,95,NA,NA,NA,NA,NA,NA,FALSE,-39,4.7,-11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,647304,"Josh Naylor","/api/v1/people/647304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717833,"2023-06-09",0,"2023-06-10T02:33:52.447Z","2023-06-10T02:33:56.320Z",TRUE,"pitch","923a5756-147b-4f07-ac08-068a8ddebd61",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,2.9638,1.4901,NA,99.84,215.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101","atBat","Walk","walk","Andres Gimenez walks.",0,7,6,101,"bottom",12,"2023-06-10T02:33:48.650Z","2023-06-10T02:35:55.982Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",661527,"Seth Martinez","/api/v1/people/661527","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.8,72.5,14,0.9,0.4781,6.5161,22.1362,-29.5575,7.0787,1.9741,0.4502,0.8708,4.43,-114.7589,-1.5527,-2.4281,50.0057,4.4476,9.3991,19.2,9.6,24,2438,83,NA,NA,NA,NA,NA,NA,FALSE,-40.7,3.5,-13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,647304,"Josh Naylor","/api/v1/people/647304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717833,"2023-06-09",1,"2023-06-10T02:33:15.806Z","2023-06-10T02:33:24.219Z",TRUE,"pitch","4defdd25-437d-4aff-8d68-e7296f164054",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.22,1.43,NA,136.02,197.47,"ground_ball","medium","5",106,172.68,NA,NA,NA,NA,NA,NA,NA,NA,"100","atBat","Groundout","field_out","Tyler Freeman grounds out, third baseman Alex Bregman to first baseman Jose Abreu.",0,7,6,100,"bottom",12,"2023-06-10T02:33:13.665Z","2023-06-10T02:33:24.219Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,671289,"Tyler Freeman","/api/v1/people/671289","R","Right",661527,"Seth Martinez","/api/v1/people/661527","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.1,83.5,7,0.9,0.4157,6.9207,24.9746,-30.6909,-8.1883,0.8395,-0.4991,1.5299,6.9753,-131.2194,-1.9731,-2.1141,50.0011,4.5545,-14.4313,22.8,7.2,24,2236,232,100.8,-11,9,NA,NA,NA,TRUE,-32,1.3,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,647304,"Josh Naylor","/api/v1/people/647304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717833,"2023-06-09",0,"2023-06-10T02:33:14.665Z","2023-06-10T02:33:15.806Z",FALSE,"action",NA,NA,"Josh Naylor starts inning at 2nd base.","Runner Placed On Base",7,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,647304,"/api/v1/people/647304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"runner_placed",NA,NA,NA,NA,NA,NA,"100","atBat","Groundout","field_out","Tyler Freeman grounds out, third baseman Alex Bregman to first baseman Jose Abreu.",0,7,6,100,"bottom",12,"2023-06-10T02:33:13.665Z","2023-06-10T02:33:24.219Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,671289,"Tyler Freeman","/api/v1/people/671289","R","Right",661527,"Seth Martinez","/api/v1/people/661527","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,TRUE,FALSE,647304,"Josh Naylor","/api/v1/people/647304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717833,"2023-06-09",2,"2023-06-10T02:30:56.128Z","2023-06-10T02:31:01.425Z",TRUE,"pitch","07e05968-3fe9-4860-8ab7-06d4ad6dafad",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.12,1.48,NA,144.75,190.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"99","atBat","Strikeout","strikeout","Chas McCormick strikes out swinging.",0,7,6,99,"top",12,"2023-06-10T02:29:48.819Z","2023-06-10T02:31:01.425Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,676801,"Chas McCormick","/api/v1/people/676801","R","Right",656529,"Sam Hentges","/api/v1/people/656529","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.8,73.3,7,0.9,0.4738,6.8757,23.9919,-42.0768,-2.6007,-7.3332,-0.7279,1.7992,-4.0019,-116.1074,-1.2436,1.3634,50.0028,6.3856,-3.5114,6,13.2,24,2290,328,NA,NA,NA,NA,NA,NA,TRUE,-56.6,-13.3,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,647304,"Josh Naylor","/api/v1/people/647304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717833,"2023-06-09",1,"2023-06-10T02:30:31.491Z","2023-06-10T02:30:35.814Z",TRUE,"pitch","44e4d5ed-8862-4960-ba04-f536c357e5b3",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.12,1.48,NA,125.02,175.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"99","atBat","Strikeout","strikeout","Chas McCormick strikes out swinging.",0,7,6,99,"top",12,"2023-06-10T02:29:48.819Z","2023-06-10T02:31:01.425Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,676801,"Chas McCormick","/api/v1/people/676801","R","Right",656529,"Sam Hentges","/api/v1/people/656529","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,88.3,5,2,0.3917,7.0106,29.5972,-14.7149,6.0917,8.8037,-0.2104,2.3513,-6.9011,-139.5197,-7.7359,1.4966,50.0059,6.1179,12.0852,33.6,3.6,24,2319,149,NA,NA,NA,NA,NA,NA,FALSE,-15,14.6,-9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,647304,"Josh Naylor","/api/v1/people/647304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717833,"2023-06-09",0,"2023-06-10T02:30:08.313Z","2023-06-10T02:30:11.772Z",TRUE,"pitch","d5292b4e-e0f5-4765-a805-48489927fa89",1,"Foul Bunt",NA,NA,NA,NA,FALSE,"L","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"L","Foul Bunt",0,1,2,NA,NA,3.12,1.48,NA,104.52,192.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"99","atBat","Strikeout","strikeout","Chas McCormick strikes out swinging.",0,7,6,99,"top",12,"2023-06-10T02:29:48.819Z","2023-06-10T02:31:01.425Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,676801,"Chas McCormick","/api/v1/people/676801","R","Right",656529,"Sam Hentges","/api/v1/people/656529","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,87.7,9,0.9,0.3946,7.0631,29.6932,-14.0091,3.9397,9.3006,0.3274,1.7254,-4.8864,-138.5775,-9.4932,1.5981,50.0044,6.1216,7.6967,22.8,3.6,24,2369,153,NA,NA,NA,NA,NA,NA,FALSE,-14.9,15.1,-6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,647304,"Josh Naylor","/api/v1/people/647304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717833,"2023-06-09",5,"2023-06-10T02:29:38.200Z","2023-06-10T02:29:44.610Z",TRUE,"pitch","be40f35b-6ba4-415d-a974-10603f332313",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.36,1.57,NA,150.66,210.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98","atBat","Strikeout","strikeout","Jose Abreu strikes out swinging.",0,7,6,98,"top",12,"2023-06-10T02:28:00.379Z","2023-06-10T02:29:44.610Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,547989,"José Abreu","/api/v1/people/547989","R","Right",656529,"Sam Hentges","/api/v1/people/656529","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.7,73.2,13,0.91,0.4755,6.879,24.9416,-43.92,-3.5789,-8.7736,-0.8831,1.0313,-4.3048,-115.9134,-2.3169,1.4747,50.003,6.3014,-4.7909,7.2,13.2,24,2441,329,NA,NA,NA,NA,NA,NA,TRUE,-59.8,-16.2,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,647304,"Josh Naylor","/api/v1/people/647304",663656,"Kyle Tucker","/api/v1/people/663656",NA,NA,NA,NA,NA,NA,NA
717833,"2023-06-09",4,"2023-06-10T02:29:10.080Z","2023-06-10T02:29:13.949Z",TRUE,"pitch","6078be46-391b-4d0c-b73c-b24d2e4310b6",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.36,1.57,NA,119,168.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98","atBat","Strikeout","strikeout","Jose Abreu strikes out swinging.",0,7,6,98,"top",12,"2023-06-10T02:28:00.379Z","2023-06-10T02:29:44.610Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,547989,"José Abreu","/api/v1/people/547989","R","Right",656529,"Sam Hentges","/api/v1/people/656529","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,87.4,5,0.9,0.395,7.035,29.8962,-14.9659,3.7488,8.8279,-0.0524,2.5954,-5.2502,-138.4829,-7.2053,1.3778,50.0001,6.2251,7.3059,20.4,3.6,24,2188,154,NA,NA,NA,NA,NA,NA,FALSE,-15.4,14.8,-5.8,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,647304,"Josh Naylor","/api/v1/people/647304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717833,"2023-06-09",3,"2023-06-10T02:28:50.210Z","2023-06-10T02:28:54.233Z",TRUE,"pitch","5f3d8355-9fe1-4eda-8ac3-98fd55ca77fb",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.2864,1.5701,NA,100.62,181.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98","atBat","Strikeout","strikeout","Jose Abreu strikes out swinging.",0,7,6,98,"top",12,"2023-06-10T02:28:00.379Z","2023-06-10T02:29:44.610Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,547989,"José Abreu","/api/v1/people/547989","R","Right",656529,"Sam Hentges","/api/v1/people/656529","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.4,72.1,6,0.91,0.4819,6.7901,22.8825,-42.3691,-3.6515,-7.8125,0.4297,2.105,-1.4996,-114.0834,-0.1878,1.5718,50.0016,6.3987,-4.766,7.2,13.2,24,2344,331,NA,NA,NA,NA,NA,NA,FALSE,-58.7,-13.8,7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,647304,"Josh Naylor","/api/v1/people/647304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717833,"2023-06-09",2,"2023-06-10T02:28:24.339Z","2023-06-10T02:28:28.816Z",TRUE,"pitch","fca38c5a-957a-44cd-b772-e1da7322f547",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,1,NA,NA,3.4089,1.5701,NA,190,248.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98","atBat","Strikeout","strikeout","Jose Abreu strikes out swinging.",0,7,6,98,"top",12,"2023-06-10T02:28:00.379Z","2023-06-10T02:29:44.610Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,547989,"José Abreu","/api/v1/people/547989","R","Right",656529,"Sam Hentges","/api/v1/people/656529","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.6,73.2,13,0.91,0.4806,7.0885,22.5127,-42.047,-2.5578,-7.5166,-1.9152,-0.3589,-6.4901,-114.2808,-5.4563,1.3024,50.0049,6.2229,-3.3577,6,13.2,24,2197,333,NA,NA,NA,NA,NA,NA,FALSE,-59.4,-14.8,6.4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,647304,"Josh Naylor","/api/v1/people/647304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717833,"2023-06-09",1,"2023-06-10T02:28:02.644Z","2023-06-10T02:28:06.113Z",TRUE,"pitch","d80657c6-de65-404e-a01c-d7e2fa2a801a",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.36,1.57,NA,93.01,148.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98","atBat","Strikeout","strikeout","Jose Abreu strikes out swinging.",0,7,6,98,"top",12,"2023-06-10T02:28:00.379Z","2023-06-10T02:29:44.610Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,547989,"José Abreu","/api/v1/people/547989","R","Right",656529,"Sam Hentges","/api/v1/people/656529","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,88.2,3,2,0.3907,6.9165,30.9353,-16.4523,6.6109,7.8941,0.6293,3.3416,-5.1848,-140.0552,-4.9035,1.6435,50.0027,6.1873,13.1644,34.8,4.8,24,2227,150,NA,NA,NA,NA,NA,NA,FALSE,-16,13.4,-10.9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,647304,"Josh Naylor","/api/v1/people/647304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717833,"2023-06-09",0,"2023-06-10T02:27:43.534Z","2023-06-10T02:27:47.396Z",FALSE,"pickoff","56436e96-ae53-497f-b758-f830f7465c63",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98","atBat","Strikeout","strikeout","Jose Abreu strikes out swinging.",0,7,6,98,"top",12,"2023-06-10T02:28:00.379Z","2023-06-10T02:29:44.610Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,547989,"José Abreu","/api/v1/people/547989","R","Right",656529,"Sam Hentges","/api/v1/people/656529","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,647304,"Josh Naylor","/api/v1/people/647304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717833,"2023-06-09",0,"2023-06-10T02:26:57.921Z","2023-06-10T02:27:09.462Z",TRUE,"pitch","ab99cf0f-4fdc-4c02-876f-5fdbc824d41b",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,1,NA,NA,3.56,1.72,NA,84.49,168.41,"ground_ball","medium","8",135.69,87.23,NA,NA,NA,NA,NA,NA,NA,NA,"97","atBat","Single","single","Kyle Tucker singles on a ground ball to center fielder Myles Straw. Jose Altuve scores.",1,7,6,97,"top",12,"2023-06-10T02:26:41.100Z","2023-06-10T02:27:09.462Z",TRUE,TRUE,FALSE,FALSE,60,0,0,1,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",656529,"Sam Hentges","/api/v1/people/656529","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.4,87.8,14,2,0.3937,6.9905,29.7967,-20.5341,6.7458,5.93,0.853,2.6064,-4.876,-138.9021,-5.9868,1.7507,50.0033,6.1459,13.2417,28.8,4.8,24,1924,155,95.7,5,89,NA,NA,NA,FALSE,-20.2,9.7,-11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,647304,"Josh Naylor","/api/v1/people/647304",663656,"Kyle Tucker","/api/v1/people/663656",NA,NA,NA,NA,NA,NA,NA
