"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718366,"2023-04-30",2,"2023-04-30T03:01:53.779Z","2023-04-30T03:02:00.656Z",TRUE,"pitch","fc4080b6-0861-4789-b0e7-24991a6d5745",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.02,1.45,NA,124.28,202.68,"line_drive","hard","7",80.7,82.42,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Lineout","field_out","Ezequiel Tovar lines out sharply to left fielder Lourdes Gurriel Jr.",0,11,4,79,"bottom",9,"2023-04-30T03:01:09.780Z","2023-04-30T03:02:00.656Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",664948,"Anthony Misiewicz","/api/v1/people/664948","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.6,75.1,8,0.88,0.4653,5.8869,20.7749,-38.6196,-2.2857,-4.5817,-0.191,1.337,-1.4362,-117.4101,-2.1771,0.7241,50.0047,5.8468,-3.2135,4.8,10.8,24,2894,326,107.5,17,312,NA,NA,NA,TRUE,-50.4,-8.5,4.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718366,"2023-04-30",1,"2023-04-30T03:01:39.728Z","2023-04-30T03:01:42.970Z",TRUE,"pitch","4a75d41d-2b5d-4d7b-bf46-2d84dc4fe819",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.02,1.45,NA,106.76,155.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Lineout","field_out","Ezequiel Tovar lines out sharply to left fielder Lourdes Gurriel Jr.",0,11,4,79,"bottom",9,"2023-04-30T03:01:09.780Z","2023-04-30T03:02:00.656Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",664948,"Anthony Misiewicz","/api/v1/people/664948","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.3,84.4,2,0.79,0.4102,5.9136,25.7304,-18.3673,5.394,7.6294,0.2687,3.0851,-2.0049,-132.9923,-4.166,0.3269,50.0057,5.9859,9.7646,26.4,4.8,24,2192,149,NA,NA,NA,NA,NA,NA,FALSE,-19.2,13.2,-9.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718366,"2023-04-30",0,"2023-04-30T03:01:25.064Z","2023-04-30T03:01:28.933Z",TRUE,"pitch","5fe7a58a-144d-4f49-ba5c-76d0385a811b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2624,1.5664,NA,93.37,119.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Lineout","field_out","Ezequiel Tovar lines out sharply to left fielder Lourdes Gurriel Jr.",0,11,4,79,"bottom",9,"2023-04-30T03:01:09.780Z","2023-04-30T03:02:00.656Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",664948,"Anthony Misiewicz","/api/v1/people/664948","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,86.9,12,0.93,0.3971,5.6548,27.9248,-17.3169,3.5932,7.6981,0.6198,4.415,-0.6679,-137.4479,-1.358,0.3975,50.0042,6.0808,6.937,21.6,3.6,24,2325,153,NA,NA,NA,NA,NA,NA,FALSE,-16.6,13.9,-6.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718366,"2023-04-30",2,"2023-04-30T03:00:56.909Z","2023-04-30T03:01:01.523Z",TRUE,"pitch","d4350494-5e68-4673-a0c5-8d14522830a5",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.41,1.68,NA,117.33,177.68,"line_drive","medium","5",93.86,154.2,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Lineout","field_out","Yonathan Daza lines out to third baseman Emmanuel Rivera.",0,11,4,78,"bottom",9,"2023-04-30T03:00:34.287Z","2023-04-30T03:01:01.523Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,602074,"Yonathan Daza","/api/v1/people/602074","R","Right",664948,"Anthony Misiewicz","/api/v1/people/664948","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.6,73.6,5,0.9,0.4754,5.7837,18.4326,-40.6151,-2.0339,-6.2609,-0.0086,2.2629,-0.8213,-114.6046,0.3125,0.6172,50.0022,6.0475,-2.7426,3.6,12,24,2834,326,92.6,9,143,NA,NA,NA,TRUE,-54.7,-11,3.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718366,"2023-04-30",1,"2023-04-30T03:00:36.536Z","2023-04-30T03:00:40.101Z",TRUE,"pitch","9866128d-44d1-4e74-8dc9-f369367cc19f",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.41,1.68,NA,112.41,172.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Lineout","field_out","Yonathan Daza lines out to third baseman Emmanuel Rivera.",0,11,4,78,"bottom",9,"2023-04-30T03:00:34.287Z","2023-04-30T03:01:01.523Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,602074,"Yonathan Daza","/api/v1/people/602074","R","Right",664948,"Anthony Misiewicz","/api/v1/people/664948","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,86.9,5,0.68,0.399,5.9,26.885,-17.1195,3.5523,7.867,0.1205,2.448,-2.0058,-136.6912,-6.2139,0.3978,50.0067,5.9043,6.801,19.2,3.6,24,2218,149,NA,NA,NA,NA,NA,NA,FALSE,-17.4,13.3,-6.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718366,"2023-04-30",0,"2023-04-30T03:00:05.331Z","2023-04-30T03:00:36.536Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Yonathan Daza replaces Alan Trejo.","Offensive Substitution",11,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,602074,"/api/v1/people/602074",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","801","78","atBat","Lineout","field_out","Yonathan Daza lines out to third baseman Emmanuel Rivera.",0,11,4,78,"bottom",9,"2023-04-30T03:00:34.287Z","2023-04-30T03:01:01.523Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,602074,"Yonathan Daza","/api/v1/people/602074","R","Right",664948,"Anthony Misiewicz","/api/v1/people/664948","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,676701,"/api/v1/people/676701",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718366,"2023-04-30",2,"2023-04-30T02:59:47.096Z","2023-04-30T02:59:57.147Z",TRUE,"pitch","9899d7ea-48a4-4b3c-881f-15ee87f05b71",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.467,1.589,NA,116.77,185.16,"fly_ball","medium","9",173.09,60.84,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Flyout","field_out","Brenton Doyle flies out to right fielder Pavin Smith.",0,11,4,77,"bottom",9,"2023-04-30T02:59:30.799Z","2023-04-30T02:59:57.147Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,686668,"Brenton Doyle","/api/v1/people/686668","R","Right",664948,"Anthony Misiewicz","/api/v1/people/664948","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,85.9,8,0.84,0.4035,5.9725,26.2507,-15.7023,5.1474,8.8013,0.0061,1.986,-2.7565,-135.1398,-7.4883,0.3644,50.0003,5.8719,9.6296,27.6,3.6,24,2188,149,99.9,41,362,NA,NA,NA,TRUE,-16.7,14.8,-8.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718366,"2023-04-30",1,"2023-04-30T02:59:33.151Z","2023-04-30T02:59:40.383Z",TRUE,"pitch","a3ee0a8b-7730-4ed1-b1a7-aee3e359d1be",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5683,1.7791,NA,146.48,204.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Flyout","field_out","Brenton Doyle flies out to right fielder Pavin Smith.",0,11,4,77,"bottom",9,"2023-04-30T02:59:30.799Z","2023-04-30T02:59:57.147Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,686668,"Brenton Doyle","/api/v1/people/686668","R","Right",664948,"Anthony Misiewicz","/api/v1/people/664948","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,87.8,13,0.73,0.3972,5.7763,24.8263,-15.5028,4.8504,8.6129,-0.7734,1.2879,-4.8116,-136.9282,-9.5011,0.3605,50.0023,5.8195,9.3865,26.4,3.6,24,2243,152,NA,NA,NA,NA,NA,NA,FALSE,-16.2,14.2,-8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718366,"2023-04-30",0,"2023-04-30T02:58:20.956Z","2023-04-30T02:59:33.151Z",FALSE,"action",NA,NA,"Pitching Change: Anthony Misiewicz replaces Scott McGough.","Pitching Substitution",11,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,664948,"/api/v1/people/664948",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"77","atBat","Flyout","field_out","Brenton Doyle flies out to right fielder Pavin Smith.",0,11,4,77,"bottom",9,"2023-04-30T02:59:30.799Z","2023-04-30T02:59:57.147Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,686668,"Brenton Doyle","/api/v1/people/686668","R","Right",664948,"Anthony Misiewicz","/api/v1/people/664948","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718366,"2023-04-30",5,"2023-04-30T02:56:41.361Z","2023-04-30T02:56:47.686Z",TRUE,"pitch","16a438ea-2a0a-4ace-a00d-2674ae18505f",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,2,NA,NA,3.1918,1.4009,NA,130.58,177.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Alek Thomas called out on strikes.",0,11,4,76,"top",9,"2023-04-30T02:54:44.229Z","2023-04-30T02:56:47.686Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,677950,"Alek Thomas","/api/v1/people/677950","L","Left",572955,"Pierce Johnson","/api/v1/people/572955","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Colorado Rockies","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",84.8,79.4,4,2,0.4403,5.7417,20.8068,-35.7219,5.56,-2.2486,-0.3563,2.2572,1.93,-123.6243,-1.8429,-1.8663,50.0061,5.9647,8.751,14.4,9.6,24,2988,42,NA,NA,NA,NA,NA,NA,TRUE,-41.6,-4.2,-10.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
