"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717306,"2023-07-22",0,"2023-07-22T19:08:23.286Z","2023-07-22T19:08:27.347Z",TRUE,"pitch","33f842fc-9f23-4e37-8b7f-e3f6dbdb3958",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2797,1.6099,NA,97.6,152.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Jurickson Profar strikes out swinging.",0,3,3,57,"top",8,"2023-07-22T19:08:23.286Z","2023-07-22T19:11:11.613Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,595777,"Jurickson Profar","/api/v1/people/595777","R","Right",640462,"A.J. Puk","/api/v1/people/640462","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.5,79.4,3,2,0.435,7.2908,24.8135,-31.4578,5.3824,0.4437,0.509,3.2043,-8.4461,-125.7629,1.0672,3.2072,50.0011,5.3203,8.6467,13.2,8.4,24,986,115,NA,NA,NA,NA,NA,NA,FALSE,-35.3,1.3,-7.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717306,"2023-07-22",4,"2023-07-22T19:07:49.016Z","2023-07-22T19:07:59.770Z",TRUE,"pitch","17f9c7c5-3cf9-4ee8-b115-b051a9061702",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,0,NA,NA,3.44,1.58,NA,100.73,176.34,"fly_ball","medium","9",202.79,125.95,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Austin Wynns flies out to right fielder Bryan De La Cruz.",0,3,3,56,"top",8,"2023-07-22T19:06:55.382Z","2023-07-22T19:07:59.770Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,642851,"Austin Wynns","/api/v1/people/642851","R","Right",640462,"A.J. Puk","/api/v1/people/640462","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,86.9,6,0.9,0.3955,7.158,32.6888,-17.719,8.2063,7.4538,0.4268,2.3125,-10.4493,-138.7783,-4.8101,3.1846,50.0036,5.2581,15.9175,36,4.8,24,2167,125,89.8,51,263,NA,NA,NA,TRUE,-17.6,12.6,-12.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717306,"2023-07-22",3,"2023-07-22T19:07:32.009Z","2023-07-22T19:07:44.016Z",TRUE,"pitch","0175cf28-c4f1-43c0-8c7b-5ff27ff8be54",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.4,1.5188,NA,82.5,148.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Austin Wynns flies out to right fielder Bryan De La Cruz.",0,3,3,56,"top",8,"2023-07-22T19:06:55.382Z","2023-07-22T19:07:59.770Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,642851,"Austin Wynns","/api/v1/people/642851","R","Right",640462,"A.J. Puk","/api/v1/people/640462","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83,75.7,12,0.91,0.4549,7.1811,25.4686,-30.9485,-6.8892,0.8329,0.9051,3.3324,-4.0384,-120.8123,1.703,3.498,50.0004,5.356,-10.0912,19.2,9.6,24,2424,285,NA,NA,NA,NA,NA,NA,FALSE,-37.7,2.3,13.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717306,"2023-07-22",2,"2023-07-22T19:07:11.671Z","2023-07-22T19:07:16.356Z",TRUE,"pitch","45962697-0e01-4567-8a2d-7ad66d726ec1",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.44,1.58,NA,110.79,177.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Austin Wynns flies out to right fielder Bryan De La Cruz.",0,3,3,56,"top",8,"2023-07-22T19:06:55.382Z","2023-07-22T19:07:59.770Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,642851,"Austin Wynns","/api/v1/people/642851","R","Right",640462,"A.J. Puk","/api/v1/people/640462","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,87.4,5,0.9,0.3927,7.1268,33.6449,-16.3974,9.6284,8.022,0.1628,2.2668,-11.872,-139.8679,-5.3487,3.2258,50.0065,5.2915,18.9455,42,4.8,24,2265,114,NA,NA,NA,NA,NA,NA,FALSE,-16.3,13.4,-14.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717306,"2023-07-22",1,"2023-07-22T19:06:57.596Z","2023-07-22T19:07:01.680Z",TRUE,"pitch","6a14cb7c-5dee-4191-a180-06e9dc2b5785",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3798,1.5188,NA,70.05,177.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Austin Wynns flies out to right fielder Bryan De La Cruz.",0,3,3,56,"top",8,"2023-07-22T19:06:55.382Z","2023-07-22T19:07:59.770Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,642851,"Austin Wynns","/api/v1/people/642851","R","Right",640462,"A.J. Puk","/api/v1/people/640462","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.4,76.5,14,0.9,0.4512,6.8908,24.358,-25.7493,-5.5541,4.3067,1.2316,2.2806,-3.9001,-121.5024,-1.6503,3.5804,50.0014,5.2114,-8.2826,19.2,7.2,24,2490,284,NA,NA,NA,NA,NA,NA,FALSE,-31.7,7.7,11,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717306,"2023-07-22",0,"2023-07-22T19:05:25.862Z","2023-07-22T19:06:57.596Z",FALSE,"action",NA,NA,"Pitching Change: A. J. Puk replaces JT Chargois.","Pitching Substitution",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,640462,"/api/v1/people/640462",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"56","atBat","Flyout","field_out","Austin Wynns flies out to right fielder Bryan De La Cruz.",0,3,3,56,"top",8,"2023-07-22T19:06:55.382Z","2023-07-22T19:07:59.770Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,642851,"Austin Wynns","/api/v1/people/642851","R","Right",640462,"A.J. Puk","/api/v1/people/640462","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717306,"2023-07-22",3,"2023-07-22T19:03:49.718Z","2023-07-22T19:03:57.611Z",TRUE,"pitch","2f60ac1e-a2c8-4662-8f2a-a43a25a08d85",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.49,1.72,NA,66.54,186.5,"ground_ball","medium","6",109.05,136.38,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Grounded Into DP","grounded_into_double_play","Garrett Cooper grounds into a double play, shortstop Ezequiel Tovar to second baseman Harold Castro to first baseman Michael Toglia. Jorge Soler out at 2nd. Garrett Cooper out at 1st.",0,3,3,55,"bottom",7,"2023-07-22T19:03:05.816Z","2023-07-22T19:03:57.611Z",TRUE,FALSE,FALSE,TRUE,24,0,2,3,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Colorado Rockies",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.5,74.5,14,0.91,0.4648,5.6181,25.9075,-40.8087,8.4059,-6.1577,1.3238,1.9364,4.3619,-118.5317,0.0011,-1.6419,50.0053,5.7103,11.7788,16.8,12,24,3003,61,76.8,10,116,NA,NA,NA,TRUE,-52.6,-10.8,-16.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717306,"2023-07-22",2,"2023-07-22T19:03:25.061Z","2023-07-22T19:03:29.280Z",TRUE,"pitch","bdc2cf3a-2156-4c21-b522-86ad7a2f94c7",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.49,1.72,NA,105.26,161.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Grounded Into DP","grounded_into_double_play","Garrett Cooper grounds into a double play, shortstop Ezequiel Tovar to second baseman Harold Castro to first baseman Michael Toglia. Jorge Soler out at 2nd. Garrett Cooper out at 1st.",0,3,3,55,"bottom",7,"2023-07-22T19:03:05.816Z","2023-07-22T19:03:57.611Z",TRUE,FALSE,FALSE,TRUE,24,0,2,3,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Colorado Rockies",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.3,82.3,6,0.91,0.4204,5.9116,25.9204,-25.4523,3.2222,3.9095,0.3081,2.8474,4.8661,-130.0132,-1.7057,-2.0028,50.006,5.4338,5.546,14.4,6,24,2458,172,NA,NA,NA,NA,NA,NA,FALSE,-27.2,7,-6.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717306,"2023-07-22",1,"2023-07-22T19:03:08.199Z","2023-07-22T19:03:12.030Z",TRUE,"pitch","bfaa7e35-07f0-4165-8f07-836137066d6a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2278,1.5973,NA,123.28,168.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Grounded Into DP","grounded_into_double_play","Garrett Cooper grounds into a double play, shortstop Ezequiel Tovar to second baseman Harold Castro to first baseman Michael Toglia. Jorge Soler out at 2nd. Garrett Cooper out at 1st.",0,3,3,55,"bottom",7,"2023-07-22T19:03:05.816Z","2023-07-22T19:03:57.611Z",TRUE,FALSE,FALSE,TRUE,24,0,2,3,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Colorado Rockies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.8,86.4,5,0.9,0.4002,5.5422,28.3814,-32.3005,-5.1792,-0.0651,-0.1647,2.6158,6.474,-136.5411,-1.2533,-1.887,50.0038,5.2911,-9.8385,14.4,7.2,24,2015,242,NA,NA,NA,NA,NA,NA,FALSE,-31.1,-0.1,8.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717306,"2023-07-22",0,"2023-07-22T19:01:50.943Z","2023-07-22T19:03:08.199Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"55","atBat","Grounded Into DP","grounded_into_double_play","Garrett Cooper grounds into a double play, shortstop Ezequiel Tovar to second baseman Harold Castro to first baseman Michael Toglia. Jorge Soler out at 2nd. Garrett Cooper out at 1st.",0,3,3,55,"bottom",7,"2023-07-22T19:03:05.816Z","2023-07-22T19:03:57.611Z",TRUE,FALSE,FALSE,TRUE,24,0,2,3,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717306,"2023-07-22",1,"2023-07-22T19:01:22.689Z","2023-07-22T19:01:32.683Z",TRUE,"pitch","c50db8ee-942f-4a2d-8d7c-908b42936d2d",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,1,NA,NA,3.52,1.69,NA,127.51,173.69,"line_drive","medium","8",127.91,117.84,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Single","single","Jorge Soler singles on a line drive to center fielder Randal Grichuk. Jon Berti to 3rd.",0,3,3,54,"bottom",7,"2023-07-22T19:00:41.382Z","2023-07-22T19:01:32.683Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,624585,"Jorge Soler","/api/v1/people/624585","R","Right",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Colorado Rockies","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.2,86.3,5,0.9,0.3998,5.7066,30.4511,-31.677,-4.8743,0.2598,-0.2757,2.4108,5.9785,-137.0407,-1.6281,-1.8529,50.0009,5.1776,-9.2648,14.4,7.2,24,1947,242,111.7,8,200,NA,NA,NA,FALSE,-30.5,0.4,7.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,624585,"Jorge Soler","/api/v1/people/624585",542932,"Jon Berti","/api/v1/people/542932",NA,NA,NA
717306,"2023-07-22",0,"2023-07-22T19:01:06.489Z","2023-07-22T19:01:10.320Z",TRUE,"pitch","2a724082-1877-472a-97d1-e726edd6f548",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3186,1.6083,NA,129.63,165.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Single","single","Jorge Soler singles on a line drive to center fielder Randal Grichuk. Jon Berti to 3rd.",0,3,3,54,"bottom",7,"2023-07-22T19:00:41.382Z","2023-07-22T19:01:32.683Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,624585,"Jorge Soler","/api/v1/people/624585","R","Right",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Colorado Rockies","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81,73.7,4,0.91,0.4673,5.5933,25.5902,-40.6513,8.3076,-6.1112,-0.3314,2.7174,0.9236,-117.9057,1.8337,-1.8074,50.0041,5.7237,11.5197,15.6,12,24,2865,65,NA,NA,NA,NA,NA,NA,FALSE,-52.3,-10.2,-15.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717306,"2023-07-22",7,"2023-07-22T19:00:27.265Z","2023-07-22T19:00:37.779Z",TRUE,"pitch","d7d993fd-7736-4f40-ba29-098a2d7f4e0a",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.19,1.52,NA,122.86,167.86,"line_drive","medium","8",116.74,89.86,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Lineout","field_out","Luis Arraez lines out to center fielder Randal Grichuk.",0,3,3,53,"bottom",7,"2023-07-22T18:57:22.920Z","2023-07-22T19:00:37.779Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,650333,"Luis Arraez","/api/v1/people/650333","L","Left",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Colorado Rockies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,86.8,5,0.9,0.398,5.5984,29.4677,-32.4249,-6.4055,-0.1285,-0.1538,2.6265,6.806,-137.4249,-1.0175,-1.8262,50.0049,5.1973,-12.296,18,7.2,24,1979,243,94,20,313,NA,NA,NA,TRUE,-30.8,-0.2,10.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,542932,"Jon Berti","/api/v1/people/542932"
717306,"2023-07-22",6,"2023-07-22T19:00:03.670Z","2023-07-22T19:00:07.303Z",TRUE,"pitch","49bb1c98-801e-43a0-8f56-de8bcb8fe210",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.19,1.52,NA,92.92,194.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Lineout","field_out","Luis Arraez lines out to center fielder Randal Grichuk.",0,3,3,53,"bottom",7,"2023-07-22T18:57:22.920Z","2023-07-22T19:00:37.779Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,650333,"Luis Arraez","/api/v1/people/650333","L","Left",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Colorado Rockies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.7,87.2,9,0.89,0.3971,5.8399,29.3697,-26.7275,-5.4015,2.8223,0.6317,1.6417,8.4514,-137.7282,-4.4386,-1.7688,50.0034,5.0726,-10.4229,18,6,24,2022,243,NA,NA,NA,NA,NA,NA,FALSE,-26,4.4,8.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717306,"2023-07-22",4,"2023-07-22T18:59:23.616Z","2023-07-22T18:59:29.276Z",TRUE,"pitch","9f1f7da6-7164-4176-a610-82610b6bc837",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,0,NA,NA,3.3122,1.4801,NA,128.32,146.58,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"53","atBat","Lineout","field_out","Luis Arraez lines out to center fielder Randal Grichuk.",0,3,3,53,"bottom",7,"2023-07-22T18:57:22.920Z","2023-07-22T19:00:37.779Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,650333,"Luis Arraez","/api/v1/people/650333","L","Left",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Colorado Rockies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.6,86.1,1,0.9,0.401,5.6029,28.2394,-26.4071,-6.3068,3.0499,-0.297,3.4149,6.7943,-136.2752,-0.5457,-1.9959,50.0043,5.4321,-11.9353,21.6,6,24,1891,242,NA,NA,NA,NA,NA,NA,FALSE,-25.4,5.6,10.1,1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717306,"2023-07-22",3,"2023-07-22T18:59:00.276Z","2023-07-22T18:59:03.666Z",TRUE,"pitch","45de8748-e8dd-4b34-bea1-66bd740c570f",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,0,0,NA,NA,3.2713,1.4382,NA,62.12,196.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Lineout","field_out","Luis Arraez lines out to center fielder Randal Grichuk.",0,3,3,53,"bottom",7,"2023-07-22T18:57:22.920Z","2023-07-22T19:00:37.779Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,650333,"Luis Arraez","/api/v1/people/650333","L","Left",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Colorado Rockies",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.2,83,14,0.86,0.4176,5.8025,27.1985,-22.9515,0.1977,5.2942,1.4397,1.5575,8.1193,-131.0535,-5.6189,-1.7218,50.0047,5.4392,0.3447,4.8,6,24,2434,191,NA,NA,NA,NA,NA,NA,FALSE,-25.1,8.5,-2.2,1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
