"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717612,"2023-06-25",3,"2023-06-25T22:52:27.219Z","2023-06-25T22:52:34.371Z",TRUE,"pitch","449b93d0-6e62-49ae-ad78-7c10fecf8f73",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.42,1.67,NA,82.18,172.43,"ground_ball","medium","6",107.61,151.91,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Forceout","force_out","Thairo Estrada grounds into a force out, shortstop Geraldo Perdomo to second baseman Ketel Marte. Austin Slater out at 2nd.",0,5,2,77,"bottom",9,"2023-06-25T22:51:31.726Z","2023-06-25T22:52:34.371Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.5,82.4,14,0.91,0.4228,5.6634,23.6422,-28.5781,2.7342,2.1077,0.9134,2.4573,5.7498,-128.9345,-3.3904,-1.6897,50.0024,5.9649,4.6596,10.8,7.2,24,2649,145,85.5,9,129,NA,NA,NA,TRUE,-31.2,3.4,-6.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717612,"2023-06-25",2,"2023-06-25T22:51:59.072Z","2023-06-25T22:52:03.016Z",TRUE,"pitch","351a9551-4256-43fc-9f0d-ceb0c86447da",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.42,1.67,NA,144.94,147.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Forceout","force_out","Thairo Estrada grounds into a force out, shortstop Geraldo Perdomo to second baseman Ketel Marte. Austin Slater out at 2nd.",0,5,2,77,"bottom",9,"2023-06-25T22:51:31.726Z","2023-06-25T22:52:34.371Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.1,1,0.83,0.3988,5.7298,30.8043,-10.4927,-6.5012,11.3529,-0.733,3.3748,4.4968,-137.4092,-4.8452,-1.5471,50.0036,5.8756,-12.4171,44.4,3.6,24,2499,213,NA,NA,NA,NA,NA,NA,FALSE,-11,19.7,10.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717612,"2023-06-25",1,"2023-06-25T22:51:33.841Z","2023-06-25T22:51:37.794Z",TRUE,"pitch","9ca444c2-f999-43fe-95b3-755f4d2a822c",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.42,1.67,NA,148.45,197.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Forceout","force_out","Thairo Estrada grounds into a force out, shortstop Geraldo Perdomo to second baseman Ketel Marte. Austin Slater out at 2nd.",0,5,2,77,"bottom",9,"2023-06-25T22:51:31.726Z","2023-06-25T22:52:34.371Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.8,81.5,13,0.89,0.4292,5.716,20.3615,-25.3344,-3.4023,4.1274,-0.825,1.5382,3.252,-126.5206,-5.7467,-1.6713,50.0047,5.811,-5.6409,10.8,6,24,1304,221,NA,NA,NA,NA,NA,NA,FALSE,-28.9,6.7,5.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717612,"2023-06-25",0,"2023-06-25T22:50:29.755Z","2023-06-25T22:51:33.841Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",5,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"77","atBat","Forceout","force_out","Thairo Estrada grounds into a force out, shortstop Geraldo Perdomo to second baseman Ketel Marte. Austin Slater out at 2nd.",0,5,2,77,"bottom",9,"2023-06-25T22:51:31.726Z","2023-06-25T22:52:34.371Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717612,"2023-06-25",10,"2023-06-25T22:50:14.198Z","2023-06-25T22:50:21.404Z",TRUE,"pitch","30c56464-1bcc-4266-8ae3-9ea25aeb9e0c",9,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.4439,1.7046,NA,90.6,211.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Walk","walk","Austin Slater walks.",0,5,2,76,"bottom",9,"2023-06-25T22:46:14.837Z","2023-06-25T22:50:21.404Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,596103,"Austin Slater","/api/v1/people/596103","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.5,80.8,14,0.6,0.4326,5.7122,21.5309,-24.4389,-2.4031,4.7458,0.6925,0.9979,6.3786,-125.8087,-7.0237,-1.545,50.0029,5.7602,-3.9173,6,6,24,1287,219,NA,NA,NA,NA,NA,NA,FALSE,-28.7,7.4,3.1,NA,NA,NA,NA,NA,FALSE,FALSE,596103,"Austin Slater","/api/v1/people/596103",682641,"Luis Matos","/api/v1/people/682641",NA,NA,NA,NA,NA,NA,NA
717612,"2023-06-25",8,"2023-06-25T22:49:53.635Z","2023-06-25T22:50:02.458Z",TRUE,"pitch","f9844021-8bed-4b8a-89d9-1ef24a53582c",8,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.4745,1.7347,NA,154.6,166.27,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"76","atBat","Walk","walk","Austin Slater walks.",0,5,2,76,"bottom",9,"2023-06-25T22:46:14.837Z","2023-06-25T22:50:21.404Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,596103,"Austin Slater","/api/v1/people/596103","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,87.5,11,0.92,0.3946,5.7003,28.565,-10.8421,-4.2256,10.9091,-0.9864,2.6857,3.2836,-138.396,-6.4704,-1.6345,50.0044,5.7677,-8.2637,32.4,2.4,24,2443,212,NA,NA,NA,NA,NA,NA,FALSE,-11.3,18.7,7.1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717612,"2023-06-25",7,"2023-06-25T22:49:19.894Z","2023-06-25T22:49:24.333Z",TRUE,"pitch","4e70169b-a53c-43e7-827c-4f3383ffa6e0",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.42,1.71,NA,118.42,180.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Walk","walk","Austin Slater walks.",0,5,2,76,"bottom",9,"2023-06-25T22:46:14.837Z","2023-06-25T22:50:21.404Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,596103,"Austin Slater","/api/v1/people/596103","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.4,87.4,8,0.86,0.3946,5.6994,29.9317,-11.214,-7.7271,10.7341,-0.0374,2.1443,6.5973,-138.6022,-7.8947,-1.4403,50.0039,5.772,-15.0894,46.8,3.6,24,2521,211,NA,NA,NA,NA,NA,NA,FALSE,-12,18,12.7,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717612,"2023-06-25",6,"2023-06-25T22:48:53.749Z","2023-06-25T22:48:59.526Z",TRUE,"pitch","e26ff277-305e-4dee-a94a-70c774488897",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.42,1.71,NA,149.43,171.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Walk","walk","Austin Slater walks.",0,5,2,76,"bottom",9,"2023-06-25T22:46:14.837Z","2023-06-25T22:50:21.404Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,596103,"Austin Slater","/api/v1/people/596103","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.5,80.2,13,0.91,0.433,5.5939,23.7001,-31.8963,-3.9988,0.174,-0.8508,2.5098,3.3213,-126.0929,-2.2329,-1.6604,50.0043,5.9602,-6.4918,10.8,8.4,24,1215,218,NA,NA,NA,NA,NA,NA,FALSE,-36.1,0,6.6,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717612,"2023-06-25",4,"2023-06-25T22:48:07.018Z","2023-06-25T22:48:11.032Z",TRUE,"pitch","9739e7bc-fc75-48ab-828d-d75bbc89514c",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,2,NA,NA,3.4439,1.7347,NA,95.27,223.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Walk","walk","Austin Slater walks.",0,5,2,76,"bottom",9,"2023-06-25T22:46:14.837Z","2023-06-25T22:50:21.404Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,596103,"Austin Slater","/api/v1/people/596103","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.8,81,14,0.89,0.4313,5.7175,21.6351,-20.7035,-5.7072,6.9937,0.5702,0.5575,7.0131,-126.1961,-8.8264,-1.4818,50.001,5.7205,-9.359,20.4,6,24,1607,222,NA,NA,NA,NA,NA,NA,FALSE,-24.7,11.2,9,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717612,"2023-06-25",3,"2023-06-25T22:47:34.659Z","2023-06-25T22:47:43.531Z",TRUE,"pitch","bb673eba-cd4d-48a3-9f53-c57c6ced05bf",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.42,1.71,NA,147.01,171.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Walk","walk","Austin Slater walks.",0,5,2,76,"bottom",9,"2023-06-25T22:46:14.837Z","2023-06-25T22:50:21.404Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,596103,"Austin Slater","/api/v1/people/596103","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",87,81.3,4,0.9,0.4287,5.7184,20.8009,-23.9297,-5.0526,4.9599,-0.7873,2.502,3.5657,-126.7596,-3.9509,-1.5411,50.0022,5.945,-8.395,18,6,24,1304,217,NA,NA,NA,NA,NA,NA,FALSE,-27,8.5,8.5,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
