"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718631,"2023-04-11",4,"2023-04-11T04:18:57.408Z","2023-04-11T04:19:01.833Z",TRUE,"pitch","0c195444-0429-4453-9104-a855d33689ca",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.56,1.69,NA,109.17,175.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Mike Trout strikes out swinging.",0,6,4,80,"bottom",9,"2023-04-11T04:17:19.852Z","2023-04-11T04:19:01.833Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,545361,"Mike Trout","/api/v1/people/545361","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Washington Nationals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,88,5,2,0.39,6.9314,33.6145,-9.9329,-5.8022,11.1472,0.2055,2.345,6.5725,-140.7564,-6.9586,-1.4122,50.0025,5.5011,-11.5771,40.8,3.6,24,1875,218,NA,NA,NA,NA,NA,NA,TRUE,-10.6,18.8,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718631,"2023-04-11",3,"2023-04-11T04:18:35.689Z","2023-04-11T04:18:39.538Z",TRUE,"pitch","02f4dc31-a6f0-468f-83e0-31b10d20b183",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.56,1.69,NA,144.48,148.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Mike Trout strikes out swinging.",0,6,4,80,"bottom",9,"2023-04-11T04:17:19.852Z","2023-04-11T04:19:01.833Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,545361,"Mike Trout","/api/v1/people/545361","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,88.2,1,2,0.3897,6.6341,32.1563,-10.9905,-6.2928,10.5895,-0.721,3.3258,4.2716,-140.6016,-4.4442,-1.4432,50.0001,5.6412,-12.5854,44.4,3.6,24,2000,215,NA,NA,NA,NA,NA,NA,FALSE,-10.9,18.5,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718631,"2023-04-11",2,"2023-04-11T04:18:13.610Z","2023-04-11T04:18:18.113Z",TRUE,"pitch","c71d204d-f167-4221-8e2d-832e6b89d19b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.6525,1.7353,NA,88.31,174.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Mike Trout strikes out swinging.",0,6,4,80,"bottom",9,"2023-04-11T04:17:19.852Z","2023-04-11T04:19:01.833Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,545361,"Mike Trout","/api/v1/people/545361","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.4,88.5,6,2,0.388,6.7537,34.1277,-11.8792,-5.3585,10.0669,0.7527,2.3948,7.9514,-141.511,-6.4842,-1.4053,50.0005,5.4865,-10.8007,33.6,3.6,24,2168,207,NA,NA,NA,NA,NA,NA,FALSE,-12.1,16.9,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718631,"2023-04-11",1,"2023-04-11T04:17:54.564Z","2023-04-11T04:17:58.023Z",TRUE,"pitch","b519c9d6-b688-43cc-86e8-06865fe14639",2,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,1,2,NA,NA,3.56,1.69,NA,117.42,164.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Mike Trout strikes out swinging.",0,6,4,80,"bottom",9,"2023-04-11T04:17:19.852Z","2023-04-11T04:19:01.833Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,545361,"Mike Trout","/api/v1/people/545361","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,88,5,2,0.3907,6.792,32.1873,-12.8626,-5.624,9.7058,-0.011,2.7377,6.5716,-140.2709,-5.2668,-1.6552,50.0036,5.4807,-11.191,34.8,3.6,24,2069,216,NA,NA,NA,NA,NA,NA,FALSE,-12.8,16.7,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718631,"2023-04-11",0,"2023-04-11T04:17:39.009Z","2023-04-11T04:17:42.445Z",TRUE,"pitch","a4520fa7-53b1-41fb-925f-ed3bddd2e624",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.6287,1.7826,NA,73.12,173.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Mike Trout strikes out swinging.",0,6,4,80,"bottom",9,"2023-04-11T04:17:19.852Z","2023-04-11T04:19:01.833Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,545361,"Mike Trout","/api/v1/people/545361","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,88.1,14,2,0.39,6.7787,33.5674,-11.3396,-5.684,10.4397,1.1511,2.4036,9.0626,-140.7512,-6.4258,-1.3799,50.0016,5.459,-11.3428,36,3.6,24,2021,213,NA,NA,NA,NA,NA,NA,FALSE,-11.8,17.6,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718631,"2023-04-11",4,"2023-04-11T04:17:00.460Z","2023-04-11T04:17:09.999Z",TRUE,"pitch","293160e0-dd94-41ea-89c5-5294e9659f0b",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.43,1.69,NA,131.67,188.79,"fly_ball","medium","8",118.34,69.3,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Flyout","field_out","Taylor Ward flies out to center fielder Victor Robles.",0,6,4,79,"bottom",9,"2023-04-11T04:15:34.096Z","2023-04-11T04:17:09.999Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,621493,"Taylor Ward","/api/v1/people/621493","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Washington Nationals","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",90.8,83.5,7,0.92,0.4142,6.5986,27.6067,-27.5543,-6.6924,2.6073,-0.3849,1.8517,5.3297,-132.1329,-4.4189,-1.5565,50.0043,5.5655,-11.8596,20.4,7.2,24,952,230,92.9,39,324,NA,NA,NA,TRUE,-29.2,4,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718631,"2023-04-11",3,"2023-04-11T04:16:38.953Z","2023-04-11T04:16:42.279Z",TRUE,"pitch","369805d0-5116-4d91-8c1c-47f56273cc1a",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.43,1.69,NA,93.03,156.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Flyout","field_out","Taylor Ward flies out to center fielder Victor Robles.",0,6,4,79,"bottom",9,"2023-04-11T04:15:34.096Z","2023-04-11T04:17:09.999Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,621493,"Taylor Ward","/api/v1/people/621493","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,88.1,3,2,0.3905,6.6833,31.703,-13.2982,-7.6228,9.4728,0.6288,3.0563,7.9229,-140.2693,-4.5681,-1.2419,50.0041,5.5729,-15.1924,43.2,3.6,24,2018,216,NA,NA,NA,NA,NA,NA,FALSE,-13.1,16.3,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718631,"2023-04-11",2,"2023-04-11T04:16:20.610Z","2023-04-11T04:16:24.509Z",TRUE,"pitch","45ccbdf3-8dac-4af9-9fca-a7ad102a4534",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.43,1.69,NA,142.91,190.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Flyout","field_out","Taylor Ward flies out to center fielder Victor Robles.",0,6,4,79,"bottom",9,"2023-04-11T04:15:34.096Z","2023-04-11T04:17:09.999Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,621493,"Taylor Ward","/api/v1/people/621493","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Washington Nationals","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",90.8,83.2,7,0.92,0.415,6.9657,28.2142,-22.3949,-8.1044,5.5425,-0.6798,1.7957,5.638,-132.0049,-5.3517,-1.7908,50.0026,5.4991,-14.2964,28.8,6,24,1253,218,NA,NA,NA,NA,NA,NA,FALSE,-24.2,9.1,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718631,"2023-04-11",1,"2023-04-11T04:16:03.707Z","2023-04-11T04:16:07.168Z",TRUE,"pitch","e5ebd56c-c500-4553-9e5c-7010333a05de",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.4987,1.7589,NA,96.12,189.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Flyout","field_out","Taylor Ward flies out to center fielder Victor Robles.",0,6,4,79,"bottom",9,"2023-04-11T04:15:34.096Z","2023-04-11T04:17:09.999Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,621493,"Taylor Ward","/api/v1/people/621493","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,89.1,9,2,0.3868,6.7925,32.5244,-12.2929,-7.6251,9.7929,0.5479,1.8421,8.5733,-141.632,-7.8845,-1.5286,50.005,5.4494,-15.4844,44.4,3.6,24,2299,198,NA,NA,NA,NA,NA,NA,FALSE,-12.6,16.2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718631,"2023-04-11",0,"2023-04-11T04:15:46.731Z","2023-04-11T04:15:51.175Z",TRUE,"pitch","f420afd8-eb01-4aa0-9caa-89b30c1ce337",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4987,1.7353,NA,82.65,158.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Flyout","field_out","Taylor Ward flies out to center fielder Victor Robles.",0,6,4,79,"bottom",9,"2023-04-11T04:15:34.096Z","2023-04-11T04:17:09.999Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,621493,"Taylor Ward","/api/v1/people/621493","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,88.8,12,2,0.3883,6.7557,30.4015,-13.8357,-7.3073,9.0883,0.9011,2.9784,9.3797,-140.7804,-4.6657,-1.5163,50.0029,5.5453,-14.7451,40.8,3.6,24,1939,216,NA,NA,NA,NA,NA,NA,FALSE,-13.4,15.7,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
