"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
745438,"2024-03-31",2,"2024-03-31T22:32:33.654Z","2024-03-31T22:32:38.135Z",TRUE,"pitch","4d335367-ae75-45a4-8318-155e9d76d9b3",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.5096,1.6323,NA,75.37,162.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Lineout","field_out","Eguy Rosario lines out to right fielder Luis Matos.",0,4,12,71,"bottom",7,"2024-03-31T22:32:15.370Z","2024-03-31T22:33:21.436Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,666703,"Eguy Rosario","/api/v1/people/666703","R","Right",694738,"Landen Roupp","/api/v1/people/694738","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.3,86.1,12,2,0.3983,6.6257,33.6201,-26.1766,-10.9493,3.142,1.092,2.8354,13.0351,-138.0486,-0.8799,-2.2911,50.006,4.9366,-20.9249,33.6,7.2,24,2045,234,NA,NA,NA,NA,NA,NA,FALSE,-25,5.6,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,672275,"Patrick Bailey","/api/v1/people/672275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745438,"2024-03-31",1,"2024-03-31T22:32:17.618Z","2024-03-31T22:32:21.444Z",TRUE,"pitch","89397e42-a03a-4e02-9730-78bd284eb89a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.1561,1.5163,NA,107.24,182.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Lineout","field_out","Eguy Rosario lines out to right fielder Luis Matos.",0,4,12,71,"bottom",7,"2024-03-31T22:32:15.370Z","2024-03-31T22:33:21.436Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,666703,"Eguy Rosario","/api/v1/people/666703","R","Right",694738,"Landen Roupp","/api/v1/people/694738","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.2,69.5,5,2,0.4941,6.909,26.0949,-40.7478,10.5894,-6.9384,0.2561,2.0665,3.367,-112.1864,2.3735,-2.6527,50.004,5.2434,13.0828,19.2,14.4,24,2928,51,NA,NA,NA,NA,NA,NA,FALSE,-58.3,-11.3,-20.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,672275,"Patrick Bailey","/api/v1/people/672275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745438,"2024-03-31",0,"2024-03-31T22:31:55.617Z","2024-03-31T22:32:17.618Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Eguy Rosario replaces Jake Cronenworth.","Offensive Substitution",4,12,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,666703,"/api/v1/people/666703",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","301","71","atBat","Lineout","field_out","Eguy Rosario lines out to right fielder Luis Matos.",0,4,12,71,"bottom",7,"2024-03-31T22:32:15.370Z","2024-03-31T22:33:21.436Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,666703,"Eguy Rosario","/api/v1/people/666703","R","Right",694738,"Landen Roupp","/api/v1/people/694738","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,630105,"/api/v1/people/630105",NA,NA,NA,NA,NA,TRUE,FALSE,672275,"Patrick Bailey","/api/v1/people/672275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745438,"2024-03-31",3,"2024-03-31T22:31:37.108Z","2024-03-31T22:31:44.717Z",TRUE,"pitch","8dfb28dc-890d-4c20-9d46-cd55eaf33ffe",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.23,1.57,NA,104.3,181.06,"ground_ball","medium","1",126.95,164.99,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","José Azocar grounds out, pitcher Landen Roupp to first baseman LaMonte Wade Jr.",0,4,12,70,"bottom",7,"2024-03-31T22:30:39.398Z","2024-03-31T22:31:44.717Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,640492,"José Azocar","/api/v1/people/640492","R","Right",694738,"Landen Roupp","/api/v1/people/694738","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.7,87,6,2,0.395,6.7262,32.6355,-25.8229,-10.8262,3.2628,0.3331,2.1377,10.866,-138.93,-2.9287,-2.2319,50.0003,4.9316,-21.0513,34.8,7.2,24,2034,233,105,-9,13,NA,NA,NA,TRUE,-24.7,5.4,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,672275,"Patrick Bailey","/api/v1/people/672275",642180,"Tyler Wade","/api/v1/people/642180",NA,NA,NA,NA,NA,NA,NA
745438,"2024-03-31",1,"2024-03-31T22:31:08.443Z","2024-03-31T22:31:15.625Z",TRUE,"pitch","3c57117a-c20f-4b1e-8cd0-ce077cd6b845",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.4628,1.8017,NA,5.82,189.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","José Azocar grounds out, pitcher Landen Roupp to first baseman LaMonte Wade Jr.",0,4,12,70,"bottom",7,"2024-03-31T22:30:39.398Z","2024-03-31T22:31:44.717Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,640492,"José Azocar","/api/v1/people/640492","R","Right",694738,"Landen Roupp","/api/v1/people/694738","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85,78,14,2,0.4457,6.8954,25.9394,-34.5993,3.9084,-1.585,2.9168,1.8427,11.6483,-123.2034,-0.8794,-2.3927,50.0054,5.1451,5.9683,13.2,9.6,24,2611,94,NA,NA,NA,NA,NA,NA,FALSE,-41.2,-2.8,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,672275,"Patrick Bailey","/api/v1/people/672275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745438,"2024-03-31",0,"2024-03-31T22:30:48.216Z","2024-03-31T22:30:52.591Z",TRUE,"pitch","3de2e1eb-c852-48f8-b208-2101e4e1e625",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.23,1.57,NA,124.15,170.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","José Azocar grounds out, pitcher Landen Roupp to first baseman LaMonte Wade Jr.",0,4,12,70,"bottom",7,"2024-03-31T22:30:39.398Z","2024-03-31T22:31:44.717Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,640492,"José Azocar","/api/v1/people/640492","R","Right",694738,"Landen Roupp","/api/v1/people/694738","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,86,5,2,0.3993,6.7339,32.0299,-25.3071,-10.4406,3.6071,-0.1875,2.514,9.1083,-137.4607,-2.0357,-2.1964,50.0023,4.9919,-19.8705,34.8,7.2,24,2009,231,NA,NA,NA,NA,NA,NA,FALSE,-24.5,6.2,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,672275,"Patrick Bailey","/api/v1/people/672275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745438,"2024-03-31",2,"2024-03-31T22:31:25.834Z","2024-03-31T22:31:37.108Z",FALSE,"action",NA,NA,"Wild pitch by pitcher Landen Roupp. Tyler Wade to 2nd.","Wild Pitch",4,12,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,0,642180,"/api/v1/people/642180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3c57117a-c20f-4b1e-8cd0-ce077cd6b845","wild_pitch",NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","José Azocar grounds out, pitcher Landen Roupp to first baseman LaMonte Wade Jr.",0,4,12,70,"bottom",7,"2024-03-31T22:30:39.398Z","2024-03-31T22:31:44.717Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,640492,"José Azocar","/api/v1/people/640492","R","Right",694738,"Landen Roupp","/api/v1/people/694738","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,672275,"Patrick Bailey","/api/v1/people/672275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745438,"2024-03-31",7,"2024-03-31T22:30:17.791Z","2024-03-31T22:30:21.901Z",TRUE,"pitch","5ef59189-8e23-45dd-9474-f922f0c5c092",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.2261,1.4863,NA,166.79,147.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Tyler Wade walks.",0,4,12,69,"bottom",7,"2024-03-31T22:29:05.440Z","2024-03-31T22:30:21.901Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,642180,"Tyler Wade","/api/v1/people/642180","L","Left",694738,"Landen Roupp","/api/v1/people/694738","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,85.9,11,2,0.402,6.689,27.8571,-30.4185,-9.9258,0.9324,-1.3062,3.3842,5.5443,-135.8981,1.0769,-2.0758,50.0032,5.0848,-18.694,30,7.2,24,1750,237,NA,NA,NA,NA,NA,NA,FALSE,-29,2.2,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,642180,"Tyler Wade","/api/v1/people/642180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745438,"2024-03-31",6,"2024-03-31T22:30:00.358Z","2024-03-31T22:30:04.388Z",TRUE,"pitch","87b8ef38-390a-45e1-9cdc-de357dbff705",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.1063,1.4845,NA,198.02,211.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Tyler Wade walks.",0,4,12,69,"bottom",7,"2024-03-31T22:29:05.440Z","2024-03-31T22:30:21.901Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,642180,"Tyler Wade","/api/v1/people/642180","L","Left",694738,"Landen Roupp","/api/v1/people/694738","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",75.4,69,13,2,0.5021,6.8742,22.1009,-39.7338,11.2316,-6.2899,-2.1255,1.0038,-2.1849,-109.7125,0.4724,-2.5661,50.0049,5.0721,13.4901,18,14.4,24,2854,52,NA,NA,NA,NA,NA,NA,FALSE,-59.5,-10.8,-19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,642180,"Tyler Wade","/api/v1/people/642180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745438,"2024-03-31",5,"2024-03-31T22:29:49.321Z","2024-03-31T22:29:52.793Z",TRUE,"pitch","68a9d310-81ea-442f-b5c7-0ca70ce9e73d",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.2245,1.4845,NA,91.75,205.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Tyler Wade walks.",0,4,12,69,"bottom",7,"2024-03-31T22:29:05.440Z","2024-03-31T22:30:21.901Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,642180,"Tyler Wade","/api/v1/people/642180","L","Left",694738,"Landen Roupp","/api/v1/people/694738","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.7,70.2,14,2,0.4941,6.9554,23.2269,-39.9438,9.9697,-6.2644,0.6625,1.2438,3.5086,-111.5751,0.313,-2.2335,50.0055,5.2754,12.3586,18,13.2,24,2927,52,NA,NA,NA,NA,NA,NA,FALSE,-58,-10.8,-19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,642180,"Tyler Wade","/api/v1/people/642180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745438,"2024-03-31",3,"2024-03-31T22:29:29.035Z","2024-03-31T22:29:32.450Z",TRUE,"pitch","ac8e3e08-a1e4-41ad-ab11-7e21330a9982",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.23,1.49,NA,123.17,153.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Tyler Wade walks.",0,4,12,69,"bottom",7,"2024-03-31T22:29:05.440Z","2024-03-31T22:30:21.901Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,642180,"Tyler Wade","/api/v1/people/642180","L","Left",694738,"Landen Roupp","/api/v1/people/694738","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,85.6,2,2,0.4011,6.7565,30.9232,-25.0338,-10.0276,3.784,-0.1618,3.1467,8.4735,-136.7057,-0.3377,-2.003,50.0044,4.9944,-18.9287,33.6,6,24,1953,230,NA,NA,NA,NA,NA,NA,FALSE,-24.1,7,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,642180,"Tyler Wade","/api/v1/people/642180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745438,"2024-03-31",2,"2024-03-31T22:29:18.285Z","2024-03-31T22:29:22.855Z",TRUE,"pitch","0d5156cd-17b1-4cd5-a659-be6faaa4b611",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.2214,1.4812,NA,133.93,164.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Tyler Wade walks.",0,4,12,69,"bottom",7,"2024-03-31T22:29:05.440Z","2024-03-31T22:30:21.901Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,642180,"Tyler Wade","/api/v1/people/642180","L","Left",694738,"Landen Roupp","/api/v1/people/694738","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",74.9,68.1,1,2,0.5061,6.6898,21.9877,-36.7983,11.9553,-3.9169,-0.4441,2.7437,1.2469,-108.9071,3.2269,-2.5767,50.0009,5.2667,14.1279,21.6,13.2,24,2734,49,NA,NA,NA,NA,NA,NA,FALSE,-55.1,-5.6,-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,642180,"Tyler Wade","/api/v1/people/642180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745438,"2024-03-31",1,"2024-03-31T22:29:07.656Z","2024-03-31T22:29:11.060Z",TRUE,"pitch","a6db2e08-f6bd-494f-84bc-adf758c29615",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2806,1.54,NA,192.52,140.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Tyler Wade walks.",0,4,12,69,"bottom",7,"2024-03-31T22:29:05.440Z","2024-03-31T22:30:21.901Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,642180,"Tyler Wade","/api/v1/people/642180","L","Left",694738,"Landen Roupp","/api/v1/people/694738","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,85.9,11,2,0.3999,6.7271,30.6548,-26.8514,-10.3905,2.8008,-1.9813,3.6242,4.7241,-137.0455,1.0391,-2.3788,50.0012,5.0759,-19.7366,34.8,7.2,24,1898,234,NA,NA,NA,NA,NA,NA,FALSE,-25.3,5.5,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,642180,"Tyler Wade","/api/v1/people/642180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745438,"2024-03-31",0,"2024-03-31T22:28:16.660Z","2024-03-31T22:29:07.656Z",FALSE,"action",NA,NA,"Pitching Change: Landen Roupp replaces Ryan Walker.","Pitching Substitution",4,12,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,694738,"/api/v1/people/694738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"69","atBat","Walk","walk","Tyler Wade walks.",0,4,12,69,"bottom",7,"2024-03-31T22:29:05.440Z","2024-03-31T22:30:21.901Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,642180,"Tyler Wade","/api/v1/people/642180","L","Left",694738,"Landen Roupp","/api/v1/people/694738","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,642180,"Tyler Wade","/api/v1/people/642180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745438,"2024-03-31",4,"2024-03-31T22:29:40.052Z","2024-03-31T22:29:49.321Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,12,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,642180,"/api/v1/people/642180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Tyler Wade walks.",0,4,12,69,"bottom",7,"2024-03-31T22:29:05.440Z","2024-03-31T22:30:21.901Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,642180,"Tyler Wade","/api/v1/people/642180","L","Left",694738,"Landen Roupp","/api/v1/people/694738","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,642180,"Tyler Wade","/api/v1/people/642180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745438,"2024-03-31",2,"2024-03-31T22:25:17.660Z","2024-03-31T22:25:25.577Z",TRUE,"pitch","527f4dc5-42ad-4c52-b9b0-19c9a198fb1e",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.2,1.55,NA,109.86,162.37,"ground_ball","medium","3",160.46,169.12,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Michael Conforto grounds out, first baseman Jake Cronenworth to pitcher Pedro Avila.",0,4,12,68,"top",7,"2024-03-31T22:24:40.499Z","2024-03-31T22:25:25.577Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,624424,"Michael Conforto","/api/v1/people/624424","L","Left",658648,"Pedro Avila","/api/v1/people/658648","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,86.9,3,0.87,0.3989,6.4811,26.7179,-20.8532,0.1136,5.91,0.7709,2.951,4.3257,-136.6769,-3.5862,-0.839,50.0007,5.6913,0.2163,2.4,4.8,24,2223,200,67.9,-43,4,NA,NA,NA,TRUE,-20.5,10.2,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642180,"Tyler Wade","/api/v1/people/642180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
