"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716494,"2023-09-21",3,"2023-09-21T04:32:37.649Z","2023-09-21T04:32:43.771Z",TRUE,"pitch","003f765b-cfdf-4d8b-8dde-50d037e489ed",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.45,1.69,NA,116.08,161.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","James Outman strikes out swinging.",0,4,2,69,"bottom",9,"2023-09-21T04:31:39.139Z","2023-09-21T04:32:43.771Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,681546,"James Outman","/api/v1/people/681546","L","Left",676684,"Will Vest","/api/v1/people/676684","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Detroit Tigers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.9,5,0.9,0.3923,6.2136,30.2053,-17.2395,-5.4811,7.5558,0.0241,2.8749,8.4063,-139.4198,-4.0771,-2.3126,50.0017,5.488,-10.8326,26.4,3.6,24,2036,225,NA,NA,NA,NA,NA,NA,TRUE,-16.7,13.1,8.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716494,"2023-09-21",2,"2023-09-21T04:32:20.360Z","2023-09-21T04:32:24.542Z",TRUE,"pitch","b26585bf-0f8f-4480-bd8c-b688c7cea477",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.4796,1.7292,NA,124.82,180.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","James Outman strikes out swinging.",0,4,2,69,"bottom",9,"2023-09-21T04:31:39.139Z","2023-09-21T04:32:43.771Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,681546,"James Outman","/api/v1/people/681546","L","Left",676684,"Will Vest","/api/v1/people/676684","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,88.2,8,0.91,0.3913,6.2483,30.3945,-15.9776,-5.7613,8.1571,-0.2051,2.1687,8.0134,-139.7716,-6.1547,-2.3557,50.0047,5.4417,-11.4433,30,3.6,24,2071,224,NA,NA,NA,NA,NA,NA,FALSE,-15.8,13.7,8.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716494,"2023-09-21",1,"2023-09-21T04:32:02.387Z","2023-09-21T04:32:06.157Z",TRUE,"pitch","a0ee424b-62c3-45b3-8a29-d199a0f8097a",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.4879,1.7125,NA,109.75,196.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","James Outman strikes out swinging.",0,4,2,69,"bottom",9,"2023-09-21T04:31:39.139Z","2023-09-21T04:32:43.771Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,681546,"James Outman","/api/v1/people/681546","L","Left",676684,"Will Vest","/api/v1/people/676684","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.7,81.1,14,0.91,0.4285,6.2433,23.8889,-28.3653,-9.3188,2.2931,0.1902,1.5715,9.1682,-127.383,-4.0625,-2.2289,50.0016,5.4062,-15.4567,25.2,8.4,24,1624,251,NA,NA,NA,NA,NA,NA,FALSE,-31.9,3.5,15,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716494,"2023-09-21",0,"2023-09-21T04:31:45.412Z","2023-09-21T04:31:49.767Z",TRUE,"pitch","b1034c74-c9fa-4ca4-bb73-92eaa6d631ce",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.488,1.7125,NA,82.68,215.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","James Outman strikes out swinging.",0,4,2,69,"bottom",9,"2023-09-21T04:31:39.139Z","2023-09-21T04:32:43.771Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,681546,"James Outman","/api/v1/people/681546","L","Left",676684,"Will Vest","/api/v1/people/676684","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.5,80.9,14,0.91,0.4302,6.2612,23.8345,-27.2415,-9.8259,2.9974,0.9005,0.8477,10.8531,-126.8956,-5.833,-2.1377,50.0033,5.3224,-16.1665,26.4,7.2,24,1681,248,NA,NA,NA,NA,NA,NA,FALSE,-31.3,4.3,15.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716494,"2023-09-21",2,"2023-09-21T04:31:03.717Z","2023-09-21T04:31:12.404Z",TRUE,"pitch","fae60e72-82b2-4c25-aa98-58a45be8784d",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,2,NA,NA,3.55,1.69,NA,106.59,193.09,"ground_ball","medium","4",153.75,162.17,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Field Error","field_error","Jason Heyward reaches on a fielding error by second baseman Zach McKinstry.",0,4,2,68,"bottom",9,"2023-09-21T04:30:34.467Z","2023-09-21T04:31:12.404Z",TRUE,FALSE,FALSE,FALSE,0,1,1,2,518792,"Jason Heyward","/api/v1/people/518792","L","Left",676684,"Will Vest","/api/v1/people/676684","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Detroit Tigers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.2,81.1,8,0.9,0.4268,6.2974,25.4012,-25.9288,-10.057,3.7379,0.2731,1.6923,9.6574,-128.1222,-4.1974,-2.2307,50.0005,5.3679,-16.7903,28.8,7.2,24,1638,247,94.8,6,135,NA,NA,NA,FALSE,-29.2,6,16.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,518792,"Jason Heyward","/api/v1/people/518792",NA,NA,NA,NA,NA,NA
716494,"2023-09-21",1,"2023-09-21T04:30:49.298Z","2023-09-21T04:30:53.002Z",TRUE,"pitch","f751b0cd-4d8d-4ea3-aae8-f1217e966189",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.6384,1.7292,NA,135.16,163.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Field Error","field_error","Jason Heyward reaches on a fielding error by second baseman Zach McKinstry.",0,4,2,68,"bottom",9,"2023-09-21T04:30:34.467Z","2023-09-21T04:31:12.404Z",TRUE,FALSE,FALSE,FALSE,0,1,1,2,518792,"Jason Heyward","/api/v1/people/518792","L","Left",676684,"Will Vest","/api/v1/people/676684","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,86.9,4,0.91,0.395,6.4228,32.2072,-13.4422,-6.2512,9.6281,-0.4765,2.8062,7.205,-138.8626,-4.8234,-2.2974,50.0031,5.4658,-12.1623,36,3.6,24,2111,226,NA,NA,NA,NA,NA,NA,FALSE,-13.6,16.6,9.7,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716494,"2023-09-21",0,"2023-09-21T04:30:34.538Z","2023-09-21T04:30:38.375Z",TRUE,"pitch","2bb8f1fe-75cf-4df8-a4b1-722d306bf7af",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5548,1.69,NA,133.32,132.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Field Error","field_error","Jason Heyward reaches on a fielding error by second baseman Zach McKinstry.",0,4,2,68,"bottom",9,"2023-09-21T04:30:34.467Z","2023-09-21T04:31:12.404Z",TRUE,FALSE,FALSE,FALSE,0,1,1,2,518792,"Jason Heyward","/api/v1/people/518792","L","Left",676684,"Will Vest","/api/v1/people/676684","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.4,77.5,11,0.89,0.4428,6.1294,27.3429,-28.7991,4.1222,2.1834,-0.4282,3.929,4.2244,-124.211,1.8355,-2.6931,50.0023,5.593,6.3728,14.4,7.2,24,2226,24,NA,NA,NA,NA,NA,NA,FALSE,-33.1,4.7,-8.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716494,"2023-09-21",4,"2023-09-21T04:30:02.704Z","2023-09-21T04:30:07.570Z",TRUE,"pitch","5fdc0d64-b765-4f88-9945-b1bad9e543fe",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,1,NA,NA,3.605,1.7125,NA,132.58,169.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","David Peralta called out on strikes.",0,4,2,67,"bottom",9,"2023-09-21T04:28:45.453Z","2023-09-21T04:30:07.570Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,444482,"David Peralta","/api/v1/people/444482","L","Left",676684,"Will Vest","/api/v1/people/676684","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Detroit Tigers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,86.6,4,0.9,0.3971,6.1657,31.7465,-16.5793,-6.7899,8.0995,-0.4088,2.5841,7.6813,-138.1222,-4.6972,-2.3482,50.003,5.4271,-13.0747,32.4,4.8,24,1976,225,NA,NA,NA,NA,NA,NA,TRUE,-16.7,13.8,10.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716494,"2023-09-21",3,"2023-09-21T04:29:45.371Z","2023-09-21T04:29:49.319Z",TRUE,"pitch","b0c17f62-8355-4ee8-b806-2cc7523d3e33",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.6073,1.7482,NA,102.1,233.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","David Peralta called out on strikes.",0,4,2,67,"bottom",9,"2023-09-21T04:28:45.453Z","2023-09-21T04:30:07.570Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,444482,"David Peralta","/api/v1/people/444482","L","Left",676684,"Will Vest","/api/v1/people/676684","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.1,81.3,14,0.9,0.428,6.2737,27.512,-36.9899,3.3051,-2.9017,0.3909,0.1776,6.1847,-128.1666,-5.5127,-2.487,50.0052,5.2587,5.4773,9.6,9.6,24,2366,5,NA,NA,NA,NA,NA,NA,FALSE,-41.6,-6.4,-7.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716494,"2023-09-21",2,"2023-09-21T04:29:24.703Z","2023-09-21T04:29:28.475Z",TRUE,"pitch","310b20a9-085d-4fad-ac5a-67e0652e95fa",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.49,1.7,NA,114.04,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","David Peralta called out on strikes.",0,4,2,67,"bottom",9,"2023-09-21T04:28:45.453Z","2023-09-21T04:30:07.570Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,444482,"David Peralta","/api/v1/people/444482","L","Left",676684,"Will Vest","/api/v1/people/676684","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.1,2,0.9,0.3944,6.3669,32.1552,-15.9636,-6.4466,8.306,0.0776,3.1031,8.7542,-139.0575,-3.7173,-2.2786,50.003,5.5211,-12.5831,32.4,3.6,24,2144,223,NA,NA,NA,NA,NA,NA,FALSE,-15.6,14.4,9.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
