"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718265,"2023-05-07",3,"2023-05-07T22:53:54.117Z","2023-05-07T22:53:59.596Z",TRUE,"pitch","ec845770-3573-4a73-bfa3-09b4bb3411d3",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,2,NA,NA,3.653,1.6944,NA,134.53,187.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Kyle Tucker called out on strikes.",0,1,3,68,"top",9,"2023-05-07T22:52:55.534Z","2023-05-07T22:53:59.596Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",623437,"Justin Topa","/api/v1/people/623437","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.9,76.6,7,2,0.4528,5.8422,22.8753,-31.6372,9.0078,0.3583,-0.46,1.8871,2.2707,-120.8221,-0.7331,-2.5815,50.0012,4.9675,13.3545,22.8,9.6,24,2728,76,NA,NA,NA,NA,NA,NA,TRUE,-38.9,0.7,-16.8,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718265,"2023-05-07",2,"2023-05-07T22:53:35.148Z","2023-05-07T22:53:38.944Z",TRUE,"pitch","375b9962-dfaf-4526-9639-fd1093ff70da",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.6778,1.7933,NA,116.19,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Kyle Tucker called out on strikes.",0,1,3,68,"top",9,"2023-05-07T22:52:55.534Z","2023-05-07T22:53:59.596Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",623437,"Justin Topa","/api/v1/people/623437","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.4,84.9,12,0.87,0.4087,5.9765,23.5698,-25.6559,-1.2331,3.568,0.0212,4.103,6.224,-133.0745,1.965,-2.1691,50.0029,5.1909,-2.2537,2.4,6,24,2286,212,NA,NA,NA,NA,NA,NA,FALSE,-25.2,7.1,1.2,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718265,"2023-05-07",1,"2023-05-07T22:53:17.207Z","2023-05-07T22:53:21.054Z",TRUE,"pitch","c545cb35-f361-49be-9d68-9a96995f1d69",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.6531,1.7192,NA,148.56,153.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Kyle Tucker called out on strikes.",0,1,3,68,"top",9,"2023-05-07T22:52:55.534Z","2023-05-07T22:53:59.596Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",623437,"Justin Topa","/api/v1/people/623437","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.3,84.8,1,0.89,0.409,6.0029,24.3797,-26.8373,-0.3361,2.9288,-0.8281,3.1638,4.4192,-133.115,0.0493,-2.4551,50.0027,5.0631,-0.6126,0,6,24,2323,219,NA,NA,NA,NA,NA,NA,FALSE,-26.8,5.5,-0.2,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718265,"2023-05-07",0,"2023-05-07T22:52:58.780Z","2023-05-07T22:53:03.335Z",TRUE,"pitch","df2e0ef1-0429-434c-ab61-061899ea6253",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.5,1.72,NA,79.65,161.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Kyle Tucker called out on strikes.",0,1,3,68,"top",9,"2023-05-07T22:52:55.534Z","2023-05-07T22:53:59.596Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",623437,"Justin Topa","/api/v1/people/623437","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.8,83.6,12,0.87,0.4137,6.1023,26.5105,-25.9554,-1.1678,3.4969,0.9799,2.8643,8.637,-132.0762,-0.7558,-2.1722,50.0014,5.0525,-2.077,1.2,6,24,2364,209,NA,NA,NA,NA,NA,NA,FALSE,-26.6,6.4,0.4,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718265,"2023-05-07",2,"2023-05-07T22:52:21.818Z","2023-05-07T22:52:29.476Z",TRUE,"pitch","fa6ae3c6-178e-425f-bd72-e2edd9df5013",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.34,1.62,NA,121.74,185.35,"ground_ball","medium","4",127.69,151.07,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Grounded Into DP","grounded_into_double_play","Jose Abreu grounds into a double play, second baseman Jose Caballero to first baseman Ty France. Yordan Alvarez out at 2nd. Jose Abreu out at 1st.",0,1,3,67,"top",9,"2023-05-07T22:51:41.652Z","2023-05-07T22:52:29.476Z",TRUE,FALSE,FALSE,TRUE,24,1,1,2,547989,"José Abreu","/api/v1/people/547989","R","Right",623437,"Justin Topa","/api/v1/people/623437","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,87.1,8,0.9,0.3966,5.9825,29.9512,-31.3408,-11.1099,0.4288,-0.1244,1.9788,9.2415,-137.98,-2.0056,-2.0694,50.0006,4.8214,-21.4752,31.2,8.4,24,2305,243,NA,-50,2,NA,NA,NA,TRUE,-29.8,0.6,18.2,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718265,"2023-05-07",1,"2023-05-07T22:52:03.768Z","2023-05-07T22:52:07.107Z",TRUE,"pitch","fe832cf9-fdae-478c-ac71-41ba8c271088",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.4055,1.645,NA,72.87,173.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Grounded Into DP","grounded_into_double_play","Jose Abreu grounds into a double play, second baseman Jose Caballero to first baseman Ty France. Yordan Alvarez out at 2nd. Jose Abreu out at 1st.",0,1,3,67,"top",9,"2023-05-07T22:51:41.652Z","2023-05-07T22:52:29.476Z",TRUE,FALSE,FALSE,TRUE,24,1,1,2,547989,"José Abreu","/api/v1/people/547989","R","Right",623437,"Justin Topa","/api/v1/people/623437","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.1,76.1,14,2,0.4543,5.9624,24.9512,-30.3157,9.8073,1.2668,1.1578,2.4016,5.228,-120.861,0.3222,-2.3121,50.0043,4.9426,14.4178,26.4,9.6,24,2753,71,NA,NA,NA,NA,NA,NA,FALSE,-37.2,2.6,-19.1,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718265,"2023-05-07",0,"2023-05-07T22:51:47.091Z","2023-05-07T22:51:51.172Z",TRUE,"pitch","7c519a5a-b159-4e9f-b783-b5cf097b7165",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3733,1.6376,NA,144.49,175.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Grounded Into DP","grounded_into_double_play","Jose Abreu grounds into a double play, second baseman Jose Caballero to first baseman Ty France. Yordan Alvarez out at 2nd. Jose Abreu out at 1st.",0,1,3,67,"top",9,"2023-05-07T22:51:41.652Z","2023-05-07T22:52:29.476Z",TRUE,FALSE,FALSE,TRUE,24,1,1,2,547989,"José Abreu","/api/v1/people/547989","R","Right",623437,"Justin Topa","/api/v1/people/623437","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.1,87.2,4,0.9,0.3958,6.1304,30.0988,-30.1107,-10.8101,1.0655,-0.7211,2.3466,7.8123,-138.264,-1.2726,-2.1751,50.006,4.8289,-20.9867,32.4,7.2,24,2240,233,NA,NA,NA,NA,NA,NA,FALSE,-28.3,1.8,18,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718265,"2023-05-07",1,"2023-05-07T22:51:15.183Z","2023-05-07T22:51:23.503Z",TRUE,"pitch","ca8d92b6-a808-4909-9235-f9947223018c",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,0,NA,NA,3.45,1.73,NA,110.59,153.86,"line_drive","hard","9",194.45,110.84,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Yordan Alvarez singles on a sharp line drive to right fielder Jarred Kelenic.",0,1,3,66,"top",9,"2023-05-07T22:51:12.878Z","2023-05-07T22:51:23.503Z",TRUE,FALSE,FALSE,FALSE,33,0,0,0,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",623437,"Justin Topa","/api/v1/people/623437","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.8,76.7,2,2,0.4527,6.0494,21.7241,-33.1292,6.2491,-0.6449,0.1681,3.1453,4.1997,-120.6322,2.3565,-2.4024,50.0021,5.0605,9.2806,16.8,9.6,24,2590,79,109.8,11,181,NA,NA,NA,FALSE,-40,-0.4,-12.2,NA,NA,NA,FALSE,TRUE,670541,"Yordan Alvarez","/api/v1/people/670541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718265,"2023-05-07",0,"2023-05-07T22:49:56.749Z","2023-05-07T22:51:15.183Z",FALSE,"action",NA,NA,"Pitching Change: Justin Topa replaces Trevor Gott.","Pitching Substitution",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,623437,"/api/v1/people/623437",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"66","atBat","Single","single","Yordan Alvarez singles on a sharp line drive to right fielder Jarred Kelenic.",0,1,3,66,"top",9,"2023-05-07T22:51:12.878Z","2023-05-07T22:51:23.503Z",TRUE,FALSE,FALSE,FALSE,33,0,0,0,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",623437,"Justin Topa","/api/v1/people/623437","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718265,"2023-05-07",3,"2023-05-07T22:48:12.384Z","2023-05-07T22:48:17.799Z",TRUE,"pitch","48d4b225-b9f3-42b6-abbc-85cd36b4a96a",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,2,NA,NA,3.2,1.4399,NA,107.35,168.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Julio Rodriguez called out on strikes.",0,1,3,65,"bottom",8,"2023-05-07T22:46:56.594Z","2023-05-07T22:48:17.799Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",650556,"Bryan Abreu","/api/v1/people/650556","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Houston Astros","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.1,90.1,5,2,0.3831,6.7082,31.0211,-14.6213,-7.2176,8.4679,0.253,2.5869,9.1539,-142.652,-4.5326,-2.0509,50.0056,5.1099,-14.9658,39.6,3.6,24,2633,208,NA,NA,NA,NA,NA,NA,TRUE,-13.7,14.6,11.4,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
