"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
747205,"2024-05-15",1,"2024-05-15T03:34:17.232Z","2024-05-15T03:34:28.442Z",TRUE,"pitch","b67b6469-cabe-45b2-b29f-e4dd8ae36678",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.45,1.61,NA,120.47,181.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Groundout","field_out","Eugenio Suárez grounds out, pitcher Hunter Greene to first baseman Mike Ford.",0,6,2,57,"bottom",7,"2024-05-15T03:34:00.817Z","2024-05-15T03:35:16.375Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.1,81.5,8,0.9,0.4258,6.2226,25.0299,-26.3411,1.7788,3.4752,-0.0911,2.1165,3.6329,-128.3206,-4.5459,-1.7528,50.0014,5.9481,2.984,7.2,7.2,24,2450,130,NA,NA,NA,NA,NA,NA,FALSE,-29.4,5.5,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747205,"2024-05-15",0,"2024-05-15T03:34:04.512Z","2024-05-15T03:34:10.524Z",TRUE,"pitch","4448373c-ecdd-4ee9-92b9-c70b27a6860a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5131,1.5603,NA,108.08,196.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Groundout","field_out","Eugenio Suárez grounds out, pitcher Hunter Greene to first baseman Mike Ford.",0,6,2,57,"bottom",7,"2024-05-15T03:34:00.817Z","2024-05-15T03:35:16.375Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.3,82.1,8,0.9,0.4217,6.2197,27.8847,-26.9457,4.1084,3.0639,0.2339,1.5797,4.2941,-129.9941,-5.7421,-1.9747,50.0046,5.8695,7.0136,15.6,7.2,24,2293,152,NA,NA,NA,NA,NA,NA,FALSE,-29.9,4.4,-8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747205,"2024-05-15",7,"2024-05-15T03:31:53.695Z","2024-05-15T03:31:59.215Z",TRUE,"pitch","79419ab9-979f-4535-9691-c2140516e243",8,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,2,NA,NA,3.3108,1.5697,NA,138.61,193.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Jonathan India called out on strikes.",0,6,2,56,"top",7,"2024-05-15T03:29:06.781Z","2024-05-15T03:31:59.215Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,663697,"Jonathan India","/api/v1/people/663697","R","Right",663531,"Logan Allen","/api/v1/people/663531","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Arizona Diamondbacks","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",81.1,75,7,0.89,0.4632,6.2916,21.2158,-25.3718,7.3412,4.7958,-0.5668,1.6756,-6.4247,-117.9908,-4.2591,1.23,50.0025,5.8262,10.4118,19.2,8.4,24,1262,119,NA,NA,NA,NA,NA,NA,TRUE,-33.5,7.9,-11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747205,"2024-05-15",6,"2024-05-15T03:31:22.727Z","2024-05-15T03:31:29.074Z",TRUE,"pitch","2d78b876-39e1-4263-bf0c-299951343e07",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.32,1.52,NA,144.47,177.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Jonathan India called out on strikes.",0,6,2,56,"top",7,"2024-05-15T03:29:06.781Z","2024-05-15T03:31:59.215Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,663697,"Jonathan India","/api/v1/people/663697","R","Right",663531,"Logan Allen","/api/v1/people/663531","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Arizona Diamondbacks","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.3,80.4,4,0.9,0.4306,6.146,25.3194,-22.816,-2.3853,5.7082,-0.7205,2.2793,-4.7057,-127.056,-4.7092,1.4634,50.0039,5.9633,-3.9111,10.8,6,24,2265,163,NA,NA,NA,NA,NA,NA,FALSE,-26.3,9.5,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747205,"2024-05-15",5,"2024-05-15T03:30:51.749Z","2024-05-15T03:30:58.742Z",TRUE,"pitch","71bdf135-ce87-421b-8c3f-119da6c7bd6f",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.32,1.52,NA,111.02,200.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Jonathan India called out on strikes.",0,6,2,56,"top",7,"2024-05-15T03:29:06.781Z","2024-05-15T03:31:59.215Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,663697,"Jonathan India","/api/v1/people/663697","R","Right",663531,"Logan Allen","/api/v1/people/663531","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Arizona Diamondbacks","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",79.4,73.6,8,0.9,0.4728,6.2065,20.3937,-27.7556,6.1095,3.2489,0.157,1.4333,-4.3405,-115.5961,-4.1818,1.2599,50.0053,5.9136,8.3168,15.6,8.4,24,1094,120,NA,NA,NA,NA,NA,NA,FALSE,-38,5.2,-10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747205,"2024-05-15",4,"2024-05-15T03:30:31.904Z","2024-05-15T03:30:36.332Z",TRUE,"pitch","366c7ffa-a8c0-4dd0-802b-940f40f0c903",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.3794,1.5639,NA,134.19,125.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Jonathan India called out on strikes.",0,6,2,56,"top",7,"2024-05-15T03:29:06.781Z","2024-05-15T03:31:59.215Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,663697,"Jonathan India","/api/v1/people/663697","R","Right",663531,"Logan Allen","/api/v1/people/663531","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.2,83.9,11,0.91,0.4111,6.1595,26.294,-14.2096,5.1378,9.9732,-0.4509,4.1827,-5.6285,-132.8313,-2.6747,1.0199,50.004,6.2255,9.2563,28.8,3.6,24,1979,139,NA,NA,NA,NA,NA,NA,FALSE,-14.9,17.8,-8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747205,"2024-05-15",3,"2024-05-15T03:30:07.653Z","2024-05-15T03:30:11.463Z",TRUE,"pitch","9641bcae-11a6-44b3-9dac-94343437f70b",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.32,1.52,NA,141.65,159.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Jonathan India called out on strikes.",0,6,2,56,"top",7,"2024-05-15T03:29:06.781Z","2024-05-15T03:31:59.215Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,663697,"Jonathan India","/api/v1/people/663697","R","Right",663531,"Logan Allen","/api/v1/people/663531","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Arizona Diamondbacks","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.4,79.9,1,0.91,0.4337,6.232,23.6825,-23.7402,-0.9231,5.2133,-0.6467,2.951,-4.5409,-125.91,-2.8952,1.2944,50.0038,6.0206,-1.4937,4.8,6,24,2166,164,NA,NA,NA,NA,NA,NA,FALSE,-27.2,9.1,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747205,"2024-05-15",2,"2024-05-15T03:29:48.561Z","2024-05-15T03:29:54.519Z",TRUE,"pitch","70e92dea-5a2c-4986-85a0-d76e45eca9e8",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.3097,1.4938,NA,117.88,139.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Jonathan India called out on strikes.",0,6,2,56,"top",7,"2024-05-15T03:29:06.781Z","2024-05-15T03:31:59.215Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,663697,"Jonathan India","/api/v1/people/663697","R","Right",663531,"Logan Allen","/api/v1/people/663531","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Arizona Diamondbacks","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",79.8,73.2,11,0.9,0.4715,6.052,21.4425,-26.8865,5.3951,3.8682,-0.0231,3.6732,-4.6059,-116.0997,0.2727,1.2842,50.0037,6.1102,7.3764,13.2,8.4,24,1170,115,NA,NA,NA,NA,NA,NA,FALSE,-35.5,7.3,-8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747205,"2024-05-15",1,"2024-05-15T03:29:29.781Z","2024-05-15T03:29:35.950Z",TRUE,"pitch","90b96721-4c10-4eb4-b53d-c54c8f393b39",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.3865,1.5433,NA,116.92,211.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Jonathan India called out on strikes.",0,6,2,56,"top",7,"2024-05-15T03:29:06.781Z","2024-05-15T03:31:59.215Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,663697,"Jonathan India","/api/v1/people/663697","R","Right",663531,"Logan Allen","/api/v1/people/663531","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Arizona Diamondbacks","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",79.8,73.3,14,0.9,0.4729,6.3071,22.4933,-27.7333,6.4009,3.2683,0.0021,1.0254,-4.8504,-116.0022,-4.9147,1.2925,50.0016,5.8276,8.689,15.6,8.4,24,1101,109,NA,NA,NA,NA,NA,NA,FALSE,-38.3,4.9,-10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747205,"2024-05-15",0,"2024-05-15T03:29:13.169Z","2024-05-15T03:29:17.502Z",TRUE,"pitch","59af4d2e-56e0-42dc-85a4-1d42b3ee3201",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.413,1.5696,NA,95.31,163.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Jonathan India called out on strikes.",0,6,2,56,"top",7,"2024-05-15T03:29:06.781Z","2024-05-15T03:31:59.215Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,663697,"Jonathan India","/api/v1/people/663697","R","Right",663531,"Logan Allen","/api/v1/people/663531","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Arizona Diamondbacks","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.9,83,6,0.91,0.4147,6.1198,28.8188,-18.9179,9.0859,7.5061,0.5691,2.7942,-5.1675,-132.208,-4.5057,1.371,50.0011,5.9134,16.044,37.2,6,24,2004,134,NA,NA,NA,NA,NA,NA,FALSE,-20.4,12.8,-15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747205,"2024-05-15",3,"2024-05-15T03:28:24.414Z","2024-05-15T03:28:38.428Z",TRUE,"pitch","f6700065-c51f-4d03-b179-0d3a1e1a7866",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,0,2,NA,NA,3.48,1.69,NA,98.16,159.92,"ground_ball","medium","7",57.66,137,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Double","double","Jeimer Candelario doubles (9) on a ground ball to left fielder Lourdes Gurriel Jr. Jake Fraley to 3rd.",0,6,2,55,"top",7,"2024-05-15T03:27:16.074Z","2024-05-15T03:28:38.428Z",TRUE,FALSE,FALSE,FALSE,34,3,0,2,600869,"Jeimer Candelario","/api/v1/people/600869","R","Right",663531,"Logan Allen","/api/v1/people/663531","L","Left","vs_LHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Arizona Diamondbacks","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.9,82,6,0.85,0.4193,6.0491,28.4645,-17.0333,8.7784,8.7702,0.4944,2.9207,-5.3744,-130.7941,-4.3169,1.4388,50.0054,5.876,15.1596,38.4,4.8,24,1942,133,90.2,9,130,NA,NA,NA,FALSE,-18.8,15.1,-14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,600869,"Jeimer Candelario","/api/v1/people/600869",641584,"Jake Fraley","/api/v1/people/641584"
747205,"2024-05-15",2,"2024-05-15T03:28:04.984Z","2024-05-15T03:28:11.852Z",TRUE,"pitch","31d41d34-cf82-47f2-88ff-6b77c6eb0fef",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.5837,1.6692,NA,83.77,143.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Double","double","Jeimer Candelario doubles (9) on a ground ball to left fielder Lourdes Gurriel Jr. Jake Fraley to 3rd.",0,6,2,55,"top",7,"2024-05-15T03:27:16.074Z","2024-05-15T03:28:38.428Z",TRUE,FALSE,FALSE,FALSE,34,3,0,2,600869,"Jeimer Candelario","/api/v1/people/600869","R","Right",663531,"Logan Allen","/api/v1/people/663531","L","Left","vs_LHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.8,83.3,12,0.9,0.4139,6.0871,27.4001,-16.5246,4.0788,8.8169,0.8717,3.5292,-2.3465,-132.191,-3.6974,1.2395,50.0034,6.1545,7.2402,21.6,4.8,24,2005,143,NA,NA,NA,NA,NA,NA,FALSE,-17.6,15.4,-6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747205,"2024-05-15",1,"2024-05-15T03:27:47.554Z","2024-05-15T03:27:55.123Z",TRUE,"pitch","baa85c11-a851-45bb-9b23-a63fdb448c93",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.631,1.7161,NA,126.76,138.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Double","double","Jeimer Candelario doubles (9) on a ground ball to left fielder Lourdes Gurriel Jr. Jake Fraley to 3rd.",0,6,2,55,"top",7,"2024-05-15T03:27:16.074Z","2024-05-15T03:28:38.428Z",TRUE,FALSE,FALSE,FALSE,34,3,0,2,600869,"Jeimer Candelario","/api/v1/people/600869","R","Right",663531,"Logan Allen","/api/v1/people/663531","L","Left","vs_LHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Arizona Diamondbacks","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.5,79.6,2,0.9,0.434,6.1706,24.4456,-25.3928,-2.7892,4.1994,-0.2559,3.7047,-3.5794,-125.9584,-0.7535,1.5433,50.0012,6.0521,-4.5024,12,6,24,2083,168,NA,NA,NA,NA,NA,NA,FALSE,-28.7,7.7,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747205,"2024-05-15",0,"2024-05-15T03:27:30.141Z","2024-05-15T03:27:35.128Z",TRUE,"pitch","73839693-2369-4878-b4fc-a5aa7adb148a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.6151,1.672,NA,60.28,148.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Double","double","Jeimer Candelario doubles (9) on a ground ball to left fielder Lourdes Gurriel Jr. Jake Fraley to 3rd.",0,6,2,55,"top",7,"2024-05-15T03:27:16.074Z","2024-05-15T03:28:38.428Z",TRUE,FALSE,FALSE,FALSE,34,3,0,2,600869,"Jeimer Candelario","/api/v1/people/600869","R","Right",663531,"Logan Allen","/api/v1/people/663531","L","Left","vs_LHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Arizona Diamondbacks","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",78.8,72.4,12,0.9,0.4771,6.0704,21.0749,-26.2423,6.6035,4.4459,1.4881,3.3557,-1.9192,-114.7601,-0.2077,1.4769,50.0053,6.0019,8.816,18,8.4,24,1013,111,NA,NA,NA,NA,NA,NA,FALSE,-35.6,8.3,-11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747205,"2024-05-15",1,"2024-05-15T03:26:49.783Z","2024-05-15T03:27:03.311Z",TRUE,"pitch","529c20ab-832a-4090-9fda-6211e4eb7a21",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,2,NA,NA,3.36,1.6,NA,129.68,178.93,"line_drive","medium","9",193.48,106.85,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Single","single","Jake Fraley singles on a line drive to right fielder Jake McCarthy.",0,6,2,54,"top",7,"2024-05-15T03:26:22.518Z","2024-05-15T03:27:03.311Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,641584,"Jake Fraley","/api/v1/people/641584","L","Left",663531,"Logan Allen","/api/v1/people/663531","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Arizona Diamondbacks","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.9,75.8,4,0.91,0.4552,5.9857,24.9014,-25.5442,-4.9986,4.525,-0.3325,2.2166,-3.1962,-120.6274,-3.5026,1.6618,50.001,5.9559,-7.3158,16.8,7.2,24,2431,256,93.1,19,284,NA,NA,NA,FALSE,-32.4,7.6,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,641584,"Jake Fraley","/api/v1/people/641584",NA,NA,NA,NA,NA,NA
747205,"2024-05-15",0,"2024-05-15T03:26:30.319Z","2024-05-15T03:26:36.533Z",TRUE,"pitch","accff185-3f26-4406-8b97-2ffb8e3c654f",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.36,1.6,NA,174.48,193.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Single","single","Jake Fraley singles on a line drive to right fielder Jake McCarthy.",0,6,2,54,"top",7,"2024-05-15T03:26:22.518Z","2024-05-15T03:27:03.311Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,641584,"Jake Fraley","/api/v1/people/641584","L","Left",663531,"Logan Allen","/api/v1/people/663531","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Arizona Diamondbacks","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.6,77.1,13,0.89,0.4475,6.1929,27.1421,-24.2546,-4.6032,5.2383,-1.508,1.6939,-6.2408,-122.9792,-5.0859,1.6727,50.006,5.8777,-6.9673,18,7.2,24,2436,221,NA,NA,NA,NA,NA,NA,FALSE,-30.2,8.4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
