"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718371,"2023-08-12",1,"2023-08-12T20:22:47.739Z","2023-08-12T20:22:56.831Z",TRUE,"pitch","9e6b0588-27ab-4924-8372-b963f626262c",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.61,1.68,NA,92.94,170.74,"fly_ball","medium","9",157.25,55.96,NA,NA,NA,NA,NA,NA,NA,NA,"92","atBat","Flyout","field_out","Mark Vientos flies out to right fielder Kevin Pillar.",0,21,3,92,"bottom",9,"2023-08-12T20:22:23.620Z","2023-08-12T20:22:56.831Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,668901,"Mark Vientos","/api/v1/people/668901","R","Right",670032,"Nicky Lopez","/api/v1/people/670032","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","true",NA,"rgba(153, 171, 0, 1.0)","EP","Eephus",54.5,49.5,6,2,0.6996,4.6397,12.4073,-26.9077,0.427,8.5324,0.6313,2.52,3.3378,-79.0511,2.5945,-1.5852,50.0026,6.4804,0.2633,1.2,18,24,109,224,99.2,35,363,NA,NA,NA,TRUE,-77.2,17.3,-2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718371,"2023-08-12",0,"2023-08-12T20:22:33.289Z","2023-08-12T20:22:36.750Z",TRUE,"pitch","03c85f6c-fc05-420d-9e4f-730f46c48bf8",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.61,1.68,NA,125.1,200.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"92","atBat","Flyout","field_out","Mark Vientos flies out to right fielder Kevin Pillar.",0,21,3,92,"bottom",9,"2023-08-12T20:22:23.620Z","2023-08-12T20:22:56.831Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,668901,"Mark Vientos","/api/v1/people/668901","R","Right",670032,"Nicky Lopez","/api/v1/people/670032","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(153, 171, 0, 1.0)","EP","Eephus",53.4,48.9,13,2,0.7157,4.6046,12.3352,-32.2034,-7.6206,-0.0521,-0.2126,1.4152,3.4544,-77.4176,2.9477,-1.5162,50.0018,6.5298,-4.4883,7.2,21.6,24,87,289,NA,NA,NA,NA,NA,NA,FALSE,-96.7,2.2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718371,"2023-08-12",1,"2023-08-12T20:22:06.592Z","2023-08-12T20:22:18.477Z",TRUE,"pitch","2a4e6c4e-f572-4056-b548-8eb7c202a2c1",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.33,1.58,NA,86.16,169.78,"line_drive","medium","9",188.61,93.34,NA,NA,NA,NA,NA,NA,NA,NA,"91","atBat","Lineout","field_out","Rafael Ortega lines out to right fielder Kevin Pillar.",0,21,3,91,"bottom",9,"2023-08-12T20:21:48.936Z","2023-08-12T20:22:18.477Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,542364,"Rafael Ortega","/api/v1/people/542364","L","Left",670032,"Nicky Lopez","/api/v1/people/670032","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","true",NA,"rgba(153, 171, 0, 1.0)","EP","Eephus",54.2,49.2,6,2,0.7053,4.6911,12.6851,-30.6209,0.898,2.555,0.809,2.5555,3.1641,-78.5501,3.8568,-1.373,50.0005,6.5643,0.5444,2.4,20.4,24,272,221,86.2,25,305,NA,NA,NA,TRUE,-88.8,7.3,-3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,621466,"DJ Stewart","/api/v1/people/621466",NA,NA,NA,NA,NA,NA
718371,"2023-08-12",0,"2023-08-12T20:21:55.468Z","2023-08-12T20:21:59.410Z",TRUE,"pitch","81572bb8-0496-4e71-9f4a-3f8e5343a30d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.6325,1.6511,NA,95.22,162.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91","atBat","Lineout","field_out","Rafael Ortega lines out to right fielder Kevin Pillar.",0,21,3,91,"bottom",9,"2023-08-12T20:21:48.936Z","2023-08-12T20:22:18.477Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,542364,"Rafael Ortega","/api/v1/people/542364","L","Left",670032,"Nicky Lopez","/api/v1/people/670032","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(153, 171, 0, 1.0)","EP","Eephus",55.1,50.4,6,2,0.6915,4.6029,12.3316,-32.2694,-3.8798,-0.1586,0.5714,2.837,4.0602,-79.8675,4.3216,-1.5246,50.0004,6.6786,-2.4529,3.6,20.4,24,176,320,NA,NA,NA,NA,NA,NA,FALSE,-89.9,2.4,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,621466,"DJ Stewart","/api/v1/people/621466",NA,NA,NA,NA,NA,NA
718371,"2023-08-12",1,"2023-08-12T20:21:26.481Z","2023-08-12T20:21:35.011Z",TRUE,"pitch","3506e93f-2bd8-4d73-b025-8ccd8a1663d2",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.37,1.57,NA,110.37,151.76,"fly_ball","medium","8",134.62,80.21,NA,NA,NA,NA,NA,NA,NA,NA,"90","atBat","Flyout","field_out","Jonathan Arauz flies out to center fielder Forrest Wall.",0,21,3,90,"bottom",9,"2023-08-12T20:21:08.360Z","2023-08-12T20:21:35.011Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,660620,"Jonathan Araúz","/api/v1/people/660620","L","Left",670032,"Nicky Lopez","/api/v1/people/670032","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","true",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",65,59.2,2,2,0.582,4.9943,15.9109,-23.0594,-0.9894,10.1895,0.1738,3.2229,4.0904,-94.5091,0.4809,-1.9005,50.0022,6.3069,-0.8853,1.2,10.8,24,1611,216,82.6,29,298,NA,NA,NA,TRUE,-46.3,19.1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,621466,"DJ Stewart","/api/v1/people/621466",NA,NA,NA,NA,NA,NA
718371,"2023-08-12",0,"2023-08-12T20:21:13.982Z","2023-08-12T20:21:17.394Z",TRUE,"pitch","b055324a-24f9-483c-a363-e946c6cf7d6d",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.37,1.57,NA,158.3,140.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90","atBat","Flyout","field_out","Jonathan Arauz flies out to center fielder Forrest Wall.",0,21,3,90,"bottom",9,"2023-08-12T20:21:08.360Z","2023-08-12T20:21:35.011Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,660620,"Jonathan Araúz","/api/v1/people/660620","L","Left",670032,"Nicky Lopez","/api/v1/people/670032","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",62.7,57.3,11,2,0.6027,4.5999,14.4303,-25.9229,-6.2631,7.4884,-1.0834,3.6572,3.0212,-91.1642,2.0789,-1.9553,50.0028,6.5271,-5.2284,10.8,13.2,24,1548,222,NA,NA,NA,NA,NA,NA,FALSE,-55.3,14.8,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,621466,"DJ Stewart","/api/v1/people/621466",NA,NA,NA,NA,NA,NA
718371,"2023-08-12",7,"2023-08-12T20:20:47.302Z","2023-08-12T20:20:51.961Z",TRUE,"pitch","ba110069-9688-458e-84f6-660b99e985b9",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.2593,1.6224,NA,78.07,192.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89","atBat","Walk","walk","DJ Stewart walks.",0,21,3,89,"bottom",9,"2023-08-12T20:19:52.814Z","2023-08-12T20:20:51.961Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,621466,"DJ Stewart","/api/v1/people/621466","L","Left",670032,"Nicky Lopez","/api/v1/people/670032","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",63.4,58.3,14,2,0.5957,4.2907,14.7313,-23.9752,-1.4008,9.5872,1.0213,1.7048,4.7673,-92.2309,-1.693,-1.4238,50.0002,6.2773,-1.1977,1.2,12,24,1622,216,NA,NA,NA,NA,NA,NA,FALSE,-51.2,17.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,621466,"DJ Stewart","/api/v1/people/621466",NA,NA,NA,NA,NA,NA
718371,"2023-08-12",6,"2023-08-12T20:20:28.977Z","2023-08-12T20:20:32.648Z",TRUE,"pitch","cab90dbb-3dab-4ca3-a9b8-0e800bf12734",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.2593,1.5078,NA,174.01,167.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89","atBat","Walk","walk","DJ Stewart walks.",0,21,3,89,"bottom",9,"2023-08-12T20:19:52.814Z","2023-08-12T20:20:51.961Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,621466,"DJ Stewart","/api/v1/people/621466","L","Left",670032,"Nicky Lopez","/api/v1/people/670032","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(153, 171, 0, 1.0)","EP","Eephus",57.4,53.9,11,2,0.6531,4.5009,10.0895,-32.54,-0.6812,-0.511,-1.4956,2.6468,0.3161,-83.521,3.6457,-1.5978,50.0036,6.3757,-0.4866,1.2,18,24,189,162,NA,NA,NA,NA,NA,NA,FALSE,-81.6,0.7,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,621466,"DJ Stewart","/api/v1/people/621466",NA,NA,NA,NA,NA,NA
718371,"2023-08-12",5,"2023-08-12T20:20:18.174Z","2023-08-12T20:20:22.016Z",TRUE,"pitch","1c9cec8e-1585-4860-88a6-a404de5607d8",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,0,NA,NA,3.13,1.47,NA,131.61,141.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89","atBat","Walk","walk","DJ Stewart walks.",0,21,3,89,"bottom",9,"2023-08-12T20:19:52.814Z","2023-08-12T20:20:51.961Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,621466,"DJ Stewart","/api/v1/people/621466","L","Left",670032,"Nicky Lopez","/api/v1/people/670032","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",65.4,61,11,2,0.5715,4.2294,12.8106,-25.4149,-3.8161,7.2433,-0.3832,3.6091,3.2701,-95.3449,1.3349,-1.614,50.0027,6.4507,-3.561,7.2,10.8,24,1689,221,NA,NA,NA,NA,NA,NA,FALSE,-49.2,13.9,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,621466,"DJ Stewart","/api/v1/people/621466",NA,NA,NA,NA,NA,NA
718371,"2023-08-12",4,"2023-08-12T20:20:09.687Z","2023-08-12T20:20:13.560Z",TRUE,"pitch","ca98b0b6-7f8d-4e7c-9a31-61d0d185d3b9",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,0,NA,NA,3.3165,1.5363,NA,119.94,139.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89","atBat","Walk","walk","DJ Stewart walks.",0,21,3,89,"bottom",9,"2023-08-12T20:19:52.814Z","2023-08-12T20:20:51.961Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,621466,"DJ Stewart","/api/v1/people/621466","L","Left",670032,"Nicky Lopez","/api/v1/people/670032","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",63.6,59.1,11,2,0.5888,4.1735,12.5227,-24.6913,-3.4446,8.5167,-0.0772,3.6706,3.3722,-92.6657,1.4328,-1.4645,50.0019,6.5483,-3.0262,6,10.8,24,1611,216,NA,NA,NA,NA,NA,NA,FALSE,-50.6,16.3,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,621466,"DJ Stewart","/api/v1/people/621466",NA,NA,NA,NA,NA,NA
718371,"2023-08-12",3,"2023-08-12T20:20:02.490Z","2023-08-12T20:20:06.566Z",TRUE,"pitch","a5ed1776-48d4-4023-a68e-bffcd72e194a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.2593,1.5364,NA,122.68,128.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89","atBat","Walk","walk","DJ Stewart walks.",0,21,3,89,"bottom",9,"2023-08-12T20:19:52.814Z","2023-08-12T20:20:51.961Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,621466,"DJ Stewart","/api/v1/people/621466","L","Left",670032,"Nicky Lopez","/api/v1/people/670032","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",65.6,60.3,11,2,0.5735,4.2329,14.7308,-23.8099,-3.1573,9.0557,-0.1489,4.0848,3.6025,-95.5097,1.7899,-1.6495,50.0032,6.4843,-2.9168,6,10.8,24,1592,216,NA,NA,NA,NA,NA,NA,FALSE,-46.1,17.4,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,621466,"DJ Stewart","/api/v1/people/621466",NA,NA,NA,NA,NA,NA
718371,"2023-08-12",2,"2023-08-12T20:19:55.017Z","2023-08-12T20:19:58.640Z",TRUE,"pitch","15f53db1-065a-4f95-b99c-bb8726fb329c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2306,1.5651,NA,155.63,200.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89","atBat","Walk","walk","DJ Stewart walks.",0,21,3,89,"bottom",9,"2023-08-12T20:19:52.814Z","2023-08-12T20:20:51.961Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,621466,"DJ Stewart","/api/v1/people/621466","L","Left",670032,"Nicky Lopez","/api/v1/people/670032","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",63.7,59.3,13,2,0.5901,3.9938,13.5893,-27.0589,-7.6511,5.8606,-1.0135,1.4213,3.4543,-92.7357,-1.7623,-1.9042,50.0028,6.4122,-6.6783,13.2,13.2,24,1606,212,NA,NA,NA,NA,NA,NA,FALSE,-56.8,10.6,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,621466,"DJ Stewart","/api/v1/people/621466",NA,NA,NA,NA,NA,NA
