"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717385,"2023-07-16",0,"2023-07-16T23:30:27.283Z","2023-07-16T23:30:58.056Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Will Smith replaces Austin Barnes.","Offensive Substitution",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,669257,"/api/v1/people/669257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","901","53","atBat","Flyout","field_out","Will Smith flies out sharply to right fielder Starling Marte. James Outman to 3rd.",0,0,1,53,"top",8,"2023-07-16T23:30:55.809Z","2023-07-16T23:31:28.041Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,669257,"Will Smith","/api/v1/people/669257","R","Right",641627,"Trevor Gott","/api/v1/people/641627","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,605131,"/api/v1/people/605131",NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717385,"2023-07-16",4,"2023-07-16T23:30:03.651Z","2023-07-16T23:30:14.480Z",TRUE,"pitch","84c239d6-c4f8-45b7-a620-9e5a10eee3b1",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,0,NA,NA,3.21,1.62,NA,75.05,191.46,"line_drive","medium","9",155.09,119.35,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Single","single","Miguel Rojas singles on a line drive to right fielder Starling Marte. James Outman to 2nd.",0,0,1,52,"top",8,"2023-07-16T23:28:50.944Z","2023-07-16T23:30:14.480Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,500743,"Miguel Rojas","/api/v1/people/500743","R","Right",641627,"Trevor Gott","/api/v1/people/641627","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.4,83.3,14,0.89,0.4162,6.2136,26.0965,-20.6793,-2.0456,6.5472,1.1005,1.7524,10.0625,-131.272,-4.8869,-2.5061,50.0061,5.1644,-3.5937,4.8,4.8,24,2199,208,67.3,21,181,NA,NA,NA,FALSE,-22.4,11,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,681546,"James Outman","/api/v1/people/681546",500743,"Miguel Rojas","/api/v1/people/500743",NA,NA,NA,NA,NA,NA,NA
717385,"2023-07-16",1,"2023-07-16T23:29:11.571Z","2023-07-16T23:29:16.211Z",TRUE,"pitch","bb73989a-f5b1-4227-b13b-96355bddbce8",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.21,1.62,NA,146.12,181.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Single","single","Miguel Rojas singles on a line drive to right fielder Starling Marte. James Outman to 2nd.",0,0,1,52,"top",8,"2023-07-16T23:28:50.944Z","2023-07-16T23:30:14.480Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,500743,"Miguel Rojas","/api/v1/people/500743","R","Right",641627,"Trevor Gott","/api/v1/people/641627","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,85.8,4,0.9,0.4012,6.1649,30.5481,-22.7971,-10.2716,4.967,-0.764,2.1104,8.8801,-136.6129,-3.6987,-2.7247,50.0007,5.0519,-19.3817,36,6,24,1997,233,NA,NA,NA,NA,NA,NA,FALSE,-22.7,8.4,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717385,"2023-07-16",0,"2023-07-16T23:28:50.944Z","2023-07-16T23:28:56.012Z",FALSE,"no_pitch","86be6c60-6e2e-4415-b8be-c7605ad99ba0",0,"Automatic Ball - Pitcher Pitch Timer Violation",NA,NA,NA,NA,FALSE,"VP",NA,FALSE,FALSE,TRUE,"VP","Automatic Ball - Pitcher Pitch Timer Violation",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Single","single","Miguel Rojas singles on a line drive to right fielder Starling Marte. James Outman to 2nd.",0,0,1,52,"top",8,"2023-07-16T23:28:50.944Z","2023-07-16T23:30:14.480Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,500743,"Miguel Rojas","/api/v1/people/500743","R","Right",641627,"Trevor Gott","/api/v1/people/641627","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"pitcher_pitch_timer","Pitcher Pitch Timer Violation",641627,"Trevor Gott",NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717385,"2023-07-16",2,"2023-07-16T23:29:33.246Z","2023-07-16T23:29:44.417Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,0,500743,"/api/v1/people/500743",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"52","atBat","Single","single","Miguel Rojas singles on a line drive to right fielder Starling Marte. James Outman to 2nd.",0,0,1,52,"top",8,"2023-07-16T23:28:50.944Z","2023-07-16T23:30:14.480Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,500743,"Miguel Rojas","/api/v1/people/500743","R","Right",641627,"Trevor Gott","/api/v1/people/641627","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717385,"2023-07-16",3,"2023-07-16T23:29:44.417Z","2023-07-16T23:29:48.542Z",FALSE,"pickoff","782f4d7a-f3fd-4bae-a77b-9e91b9a2ffb3",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Single","single","Miguel Rojas singles on a line drive to right fielder Starling Marte. James Outman to 2nd.",0,0,1,52,"top",8,"2023-07-16T23:28:50.944Z","2023-07-16T23:30:14.480Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,500743,"Miguel Rojas","/api/v1/people/500743","R","Right",641627,"Trevor Gott","/api/v1/people/641627","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717385,"2023-07-16",6,"2023-07-16T23:28:17.245Z","2023-07-16T23:28:21.782Z",TRUE,"pitch","b1ba15b9-bc68-487b-aa58-ea693057996a",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.3037,1.5152,NA,172.73,128.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Walk","walk","James Outman walks.",0,0,1,51,"top",8,"2023-07-16T23:27:00.865Z","2023-07-16T23:28:21.782Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,681546,"James Outman","/api/v1/people/681546","L","Left",641627,"Trevor Gott","/api/v1/people/641627","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85.2,11,0.89,0.4038,5.9609,28.8517,-18.9772,-4.4806,7.077,-1.462,4.0697,5.0124,-135.5071,0.3308,-2.7511,50.0019,5.269,-8.3549,21.6,4.8,24,2132,224,NA,NA,NA,NA,NA,NA,FALSE,-18.4,13.1,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,681546,"James Outman","/api/v1/people/681546",NA,NA,NA,NA,NA,NA,NA
717385,"2023-07-16",5,"2023-07-16T23:28:00.884Z","2023-07-16T23:28:04.448Z",TRUE,"pitch","e603702a-6ee5-4531-bed3-7bdde28e551c",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.3324,1.5726,NA,162.93,133.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Walk","walk","James Outman walks.",0,0,1,51,"top",8,"2023-07-16T23:27:00.865Z","2023-07-16T23:28:21.782Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,681546,"James Outman","/api/v1/people/681546","L","Left",641627,"Trevor Gott","/api/v1/people/641627","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.3,11,0.91,0.3992,6.0251,28.845,-18.3522,-4.6581,7.2423,-1.205,3.9046,5.6857,-136.9584,-0.4777,-2.6979,50.0056,5.3309,-8.8945,22.8,4.8,24,2072,224,NA,NA,NA,NA,NA,NA,FALSE,-17.5,13.2,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717385,"2023-07-16",4,"2023-07-16T23:27:47.728Z","2023-07-16T23:27:51.415Z",TRUE,"pitch","d131dc44-2638-4e38-a3d7-b006dcc14d42",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.3324,1.5439,NA,61.52,173.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Walk","walk","James Outman walks.",0,0,1,51,"top",8,"2023-07-16T23:27:00.865Z","2023-07-16T23:28:21.782Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,681546,"James Outman","/api/v1/people/681546","L","Left",641627,"Trevor Gott","/api/v1/people/641627","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.8,82.9,14,0.91,0.4186,6.2709,25.8172,-25.8243,1.517,3.6558,1.4555,2.422,9.4688,-130.5375,-2.2279,-2.4063,50.0036,5.2181,2.6328,9.6,6,24,2199,191,NA,NA,NA,NA,NA,NA,FALSE,-27.5,6.4,-4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717385,"2023-07-16",3,"2023-07-16T23:27:29.376Z","2023-07-16T23:27:32.686Z",TRUE,"pitch","2066700f-caaa-418c-93f0-24b87ade008a",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.39,1.63,NA,102.63,175.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Walk","walk","James Outman walks.",0,0,1,51,"top",8,"2023-07-16T23:27:00.865Z","2023-07-16T23:28:21.782Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,681546,"James Outman","/api/v1/people/681546","L","Left",641627,"Trevor Gott","/api/v1/people/641627","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,85.8,6,0.88,0.4037,6.1766,26.8312,-16.138,-4.8721,8.5809,0.3771,2.3397,9.9355,-135.1984,-4.4807,-2.6967,50.0043,5.1356,-9.1078,22.8,3.6,24,2187,221,NA,NA,NA,NA,NA,NA,FALSE,-16.6,14.9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717385,"2023-07-16",2,"2023-07-16T23:27:16.644Z","2023-07-16T23:27:20.661Z",TRUE,"pitch","356d6cf8-1dc3-4f5d-834d-0c863e34442c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3898,1.6012,NA,77.23,171.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Walk","walk","James Outman walks.",0,0,1,51,"top",8,"2023-07-16T23:27:00.865Z","2023-07-16T23:28:21.782Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,681546,"James Outman","/api/v1/people/681546","L","Left",641627,"Trevor Gott","/api/v1/people/641627","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.6,81.7,14,0.91,0.4243,6.0475,25.4436,-25.5862,2.6354,3.9,1.0433,2.4827,8.2307,-128.8302,-2.1587,-2.5286,50.0044,5.2986,4.4524,13.2,6,24,2250,178,NA,NA,NA,NA,NA,NA,FALSE,-28,6.8,-6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717385,"2023-07-16",1,"2023-07-16T23:27:03.129Z","2023-07-16T23:27:06.452Z",TRUE,"pitch","a01c8227-31f9-4629-b99b-1683f5e63b6f",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.39,1.63,NA,79.56,173.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Walk","walk","James Outman walks.",0,0,1,51,"top",8,"2023-07-16T23:27:00.865Z","2023-07-16T23:28:21.782Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,681546,"James Outman","/api/v1/people/681546","L","Left",641627,"Trevor Gott","/api/v1/people/641627","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.6,82.8,14,0.9,0.4192,6.0511,25.1795,-22.9839,0.2961,5.3088,0.9823,2.4347,8.8558,-130.237,-2.8621,-2.4888,50.0061,5.2702,0.5135,4.8,6,24,2153,200,NA,NA,NA,NA,NA,NA,FALSE,-24.7,9.2,-2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717385,"2023-07-16",0,"2023-07-16T23:25:35.831Z","2023-07-16T23:27:03.129Z",FALSE,"action",NA,NA,"Pitching Change: Trevor Gott replaces Max Scherzer.","Pitching Substitution",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,641627,"/api/v1/people/641627",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"51","atBat","Walk","walk","James Outman walks.",0,0,1,51,"top",8,"2023-07-16T23:27:00.865Z","2023-07-16T23:28:21.782Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,681546,"James Outman","/api/v1/people/681546","L","Left",641627,"Trevor Gott","/api/v1/people/641627","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717385,"2023-07-16",6,"2023-07-16T23:24:09.109Z","2023-07-16T23:24:16.955Z",TRUE,"pitch","36e0da39-89ff-457d-8df0-91ea55a17404",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.23,1.54,NA,82.87,167.49,"fly_ball","medium","6",117.83,116.82,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Flyout","field_out","Omar Narvaez flies out to shortstop Miguel Rojas.",0,0,1,50,"bottom",7,"2023-07-16T23:22:25.945Z","2023-07-16T23:24:16.955Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,553882,"Omar Narváez","/api/v1/people/553882","L","Left",641360,"Phil Bickford","/api/v1/people/641360","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,86.1,12,0.88,0.4017,6.8807,27.4514,-17.738,-1.9011,7.6529,0.8954,2.6406,8.6328,-135.9066,-3.3574,-2.0637,50.003,5.1111,-3.5875,6,3.6,24,2304,203,64.9,36,211,NA,NA,NA,TRUE,-17.8,13.4,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717385,"2023-07-16",5,"2023-07-16T23:23:47.660Z","2023-07-16T23:23:51.475Z",TRUE,"pitch","f504a6bc-6526-452a-835d-3b3005c63c34",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.23,1.54,NA,83.83,173.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Flyout","field_out","Omar Narvaez flies out to shortstop Miguel Rojas.",0,0,1,50,"bottom",7,"2023-07-16T23:22:25.945Z","2023-07-16T23:24:16.955Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,553882,"Omar Narváez","/api/v1/people/553882","L","Left",641360,"Phil Bickford","/api/v1/people/641360","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Los Angeles Dodgers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.5,76.9,12,0.9,0.4504,7.1374,23.3067,-28.5012,2.6169,2.4487,0.8702,2.4257,6.404,-121.517,-0.6078,-2.1367,50.0013,5.1503,3.9213,9.6,8.4,24,2022,99,NA,NA,NA,NA,NA,NA,FALSE,-34.6,4.6,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717385,"2023-07-16",3,"2023-07-16T23:23:18.538Z","2023-07-16T23:23:25.177Z",TRUE,"pitch","2b44144f-5b03-4dbc-bee8-4e5b69ac9971",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.2298,1.5686,NA,116.71,91.74,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"50","atBat","Flyout","field_out","Omar Narvaez flies out to shortstop Miguel Rojas.",0,0,1,50,"bottom",7,"2023-07-16T23:22:25.945Z","2023-07-16T23:24:16.955Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,553882,"Omar Narváez","/api/v1/people/553882","L","Left",641360,"Phil Bickford","/api/v1/people/641360","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,84.4,12,0.88,0.408,6.7823,27.4029,-17.6083,-2.6509,7.9703,0.0076,5.446,6.2431,-133.9533,3.2337,-2.003,50.003,5.4791,-4.846,12,3.6,24,2253,200,NA,NA,NA,NA,NA,NA,FALSE,-16.8,15.4,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717385,"2023-07-16",2,"2023-07-16T23:22:52.022Z","2023-07-16T23:22:56.339Z",TRUE,"pitch","685a73d5-1aaa-41f4-bd86-c68df15d4684",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.23,1.54,NA,126.98,160.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Flyout","field_out","Omar Narvaez flies out to shortstop Miguel Rojas.",0,0,1,50,"bottom",7,"2023-07-16T23:22:25.945Z","2023-07-16T23:24:16.955Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,553882,"Omar Narváez","/api/v1/people/553882","L","Left",641360,"Phil Bickford","/api/v1/people/641360","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Los Angeles Dodgers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.2,75.9,2,0.91,0.4563,6.9987,21.7997,-31.3708,3.9329,0.5485,-0.2619,2.8955,3.3937,-119.7493,0.9883,-2.2052,50.0011,5.2707,5.7462,12,8.4,24,2125,107,NA,NA,NA,NA,NA,NA,FALSE,-38.8,1.4,-7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
