"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746311,"2024-05-04",1,"2024-05-05T02:00:00.208Z","2024-05-05T02:00:07.992Z",TRUE,"pitch","3ed6ee03-62a4-40de-a290-5c6ca8452d9f",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.46,1.61,NA,149.75,170.89,"ground_ball","medium","6",109.64,155.98,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Groundout","field_out","Dairon Blanco grounds out, shortstop Josh Smith to first baseman Nathaniel Lowe.",0,15,4,85,"bottom",9,"2024-05-05T01:59:57.825Z","2024-05-05T02:00:07.992Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,680118,"Dairon Blanco","/api/v1/people/680118","R","Right",642546,"Jonathan Hernández","/api/v1/people/642546","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97,89.1,13,0.9,0.3873,6.2379,31.262,-25.9492,-10.7643,3.0712,-0.8591,2.5144,4.8415,-141.2721,-3.0728,-1.1937,50.0034,5.2785,-21.825,38.4,7.2,24,2110,233,83.4,-9,16,NA,NA,NA,TRUE,-23.8,5.2,18.6,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746311,"2024-05-04",0,"2024-05-05T01:59:34.675Z","2024-05-05T02:00:00.208Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Dairon Blanco replaces Bobby Witt Jr.","Offensive Substitution",15,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,680118,"/api/v1/people/680118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","201","85","atBat","Groundout","field_out","Dairon Blanco grounds out, shortstop Josh Smith to first baseman Nathaniel Lowe.",0,15,4,85,"bottom",9,"2024-05-05T01:59:57.825Z","2024-05-05T02:00:07.992Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,680118,"Dairon Blanco","/api/v1/people/680118","R","Right",642546,"Jonathan Hernández","/api/v1/people/642546","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,677951,"/api/v1/people/677951",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746311,"2024-05-04",4,"2024-05-05T01:59:14.026Z","2024-05-05T01:59:21.328Z",TRUE,"pitch","5139cfbc-a578-4c18-b212-9106e409eb2e",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,1,NA,NA,3.6,1.67,NA,135.67,191.28,"ground_ball","medium","5",101.71,161.8,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Groundout","field_out","Maikel Garcia grounds out, third baseman Davis Wendzel to first baseman Nathaniel Lowe.",0,15,4,84,"bottom",9,"2024-05-05T01:57:53.536Z","2024-05-05T01:59:21.328Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",642546,"Jonathan Hernández","/api/v1/people/642546","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.7,88.2,7,0.85,0.3922,6.1714,29.6774,-26.6839,-10.5026,2.776,-0.4897,1.7594,5.8153,-139.3483,-4.3105,-1.233,50.0029,5.0775,-20.7699,34.8,7.2,24,2175,236,88.8,-8,14,NA,NA,NA,TRUE,-25.3,4.3,17.9,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746311,"2024-05-04",3,"2024-05-05T01:58:58.003Z","2024-05-05T01:59:01.832Z",TRUE,"pitch","dc703e01-5b93-4254-865c-53fd9814345b",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.5909,1.6683,NA,18.28,194.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Groundout","field_out","Maikel Garcia grounds out, third baseman Davis Wendzel to first baseman Nathaniel Lowe.",0,15,4,84,"bottom",9,"2024-05-05T01:57:53.536Z","2024-05-05T01:59:21.328Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",642546,"Jonathan Hernández","/api/v1/people/642546","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.1,82.4,14,0.9,0.4219,6.4483,25.1884,-29.0517,0.1324,1.8285,2.5899,1.6311,9.2,-129.4621,-3.5689,-1.0163,50.0048,5.2336,0.2257,3.6,7.2,24,2421,146,NA,NA,NA,NA,NA,NA,FALSE,-31.6,2.8,-2.2,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746311,"2024-05-04",2,"2024-05-05T01:58:43.667Z","2024-05-05T01:58:48.127Z",TRUE,"pitch","9b0e8b04-4ef1-4d56-8114-0d704ce982a5",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.6446,1.7269,NA,103,152.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Groundout","field_out","Maikel Garcia grounds out, third baseman Davis Wendzel to first baseman Nathaniel Lowe.",0,15,4,84,"bottom",9,"2024-05-05T01:57:53.536Z","2024-05-05T01:59:21.328Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",642546,"Jonathan Hernández","/api/v1/people/642546","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.9,89.2,3,0.88,0.3874,6.4433,29.7407,-27.2074,-9.9737,2.4491,0.3672,3.1792,7.8558,-140.9812,-0.8515,-1.1489,50.0038,5.2291,-20.2329,34.8,7.2,24,2210,233,NA,NA,NA,NA,NA,NA,FALSE,-24.5,4.4,16.7,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746311,"2024-05-04",1,"2024-05-05T01:58:28.176Z","2024-05-05T01:58:33.789Z",TRUE,"pitch","f1cb06a3-8820-4bba-a5cc-f11d5d944296",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.7028,1.7849,NA,78.7,184.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Groundout","field_out","Maikel Garcia grounds out, third baseman Davis Wendzel to first baseman Nathaniel Lowe.",0,15,4,84,"bottom",9,"2024-05-05T01:57:53.536Z","2024-05-05T01:59:21.328Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",642546,"Jonathan Hernández","/api/v1/people/642546","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.7,88.8,14,0.88,0.3891,6.2516,30.4837,-26.1854,-10.195,2.9821,1.0048,2.028,8.986,-140.5347,-3.9848,-0.9024,50.0036,5.1559,-20.4868,34.8,7.2,24,2194,238,NA,NA,NA,NA,NA,NA,FALSE,-24.5,4.8,16.7,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746311,"2024-05-04",0,"2024-05-05T01:58:13.848Z","2024-05-05T01:58:17.559Z",TRUE,"pitch","f3ed9a59-df17-4fc6-840d-46fbadea66c6",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.7501,1.7836,NA,140.88,144.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Groundout","field_out","Maikel Garcia grounds out, third baseman Davis Wendzel to first baseman Nathaniel Lowe.",0,15,4,84,"bottom",9,"2024-05-05T01:57:53.536Z","2024-05-05T01:59:21.328Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",642546,"Jonathan Hernández","/api/v1/people/642546","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.8,88.7,1,0.9,0.3882,6.1439,31.4303,-25.1676,-9.5457,3.4748,-0.6265,3.4877,4.8883,-140.9781,-0.8099,-1.1407,50.0041,5.4001,-19.2554,36,6,24,2156,236,NA,NA,NA,NA,NA,NA,FALSE,-22.8,6.4,16.3,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746311,"2024-05-04",5,"2024-05-05T01:57:37.277Z","2024-05-05T01:57:45.789Z",TRUE,"pitch","c6e52e00-0886-4676-b7e6-aa8acd716130",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.42,1.59,NA,116.84,163.19,"fly_ball","hard","8",94.37,44.73,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Flyout","field_out","Kyle Isbel flies out sharply to center fielder Leody Taveras.",0,15,4,83,"bottom",9,"2024-05-05T01:57:21.832Z","2024-05-05T01:57:45.789Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",642546,"Jonathan Hernández","/api/v1/people/642546","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.9,87.9,5,0.86,0.3921,6.225,30.4083,-26.6814,-10.35,2.7809,0.0042,2.7996,7.2405,-139.4995,-1.7756,-1.2759,50.0058,5.1975,-20.4699,34.8,7.2,24,2189,237,104,23,390,NA,NA,NA,TRUE,-24.8,4.9,17.3,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746311,"2024-05-04",4,"2024-05-05T01:57:24.223Z","2024-05-05T01:57:29.098Z",TRUE,"pitch","d082caa7-ddb8-4487-9831-acc2d6ae7a82",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4807,1.7185,NA,140.18,216.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Flyout","field_out","Kyle Isbel flies out sharply to center fielder Leody Taveras.",0,15,4,83,"bottom",9,"2024-05-05T01:57:21.832Z","2024-05-05T01:57:45.789Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",642546,"Jonathan Hernández","/api/v1/people/642546","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.3,88.4,13,0.88,0.391,6.1116,31.0855,-23.849,-10.2198,4.1905,-0.608,0.8366,5.663,-139.9751,-7.2555,-1.3277,50.005,5.0197,-20.3173,37.2,6,24,2177,232,NA,NA,NA,NA,NA,NA,FALSE,-23.3,6.2,17.4,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746311,"2024-05-04",0,"2024-05-05T01:57:29.218Z","2024-05-05T01:57:30.218Z",FALSE,"action",NA,NA,"Defensive Substitution: Andrew Knizner replaces catcher Jonah Heim, batting 8th, playing catcher.","Defensive Sub",15,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,668800,"/api/v1/people/668800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"2","Catcher","Catcher","C","801","83","atBat","Flyout","field_out","Kyle Isbel flies out sharply to center fielder Leody Taveras.",0,15,4,83,"bottom",9,"2024-05-05T01:57:21.832Z","2024-05-05T01:57:45.789Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",642546,"Jonathan Hernández","/api/v1/people/642546","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,641680,"/api/v1/people/641680",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
