"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
745039,"2024-03-28",1,"2024-03-29T02:54:56.059Z","2024-03-29T02:55:07.176Z",TRUE,"pitch","dd4a8bbe-3543-465e-ae86-37ead686d907",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,1,2,NA,NA,3.58,1.7,NA,114.27,146.07,"line_drive","hard","8",160.49,73.43,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Single","single","Jonah Heim singles on a sharp line drive to center fielder Cody Bellinger. Josh Jung scores. Adolis García to 3rd. Wyatt Langford to 2nd.",1,3,4,81,"bottom",10,"2024-03-29T02:54:25.545Z","2024-03-29T02:55:07.176Z",TRUE,TRUE,FALSE,FALSE,60,0,1,2,641680,"Jonah Heim","/api/v1/people/641680","R","Right",592767,"Drew Smyly","/api/v1/people/592767","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Chicago Cubs","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.7,85.7,2,0.9,0.4016,6.0985,29.697,-13.1566,4.5621,10.0922,0.0716,3.4339,-3.9514,-136.3303,-5.5941,0.9464,50.0022,6.419,8.5958,28.8,3.6,24,2089,148,103.6,16,324,NA,NA,NA,FALSE,-13.8,17.3,-7.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,641680,"Jonah Heim","/api/v1/people/641680",666969,"Adolis García","/api/v1/people/666969",694671,"Wyatt Langford","/api/v1/people/694671"
745039,"2024-03-28",0,"2024-03-29T02:54:30.670Z","2024-03-29T02:54:35.651Z",TRUE,"pitch","0d33da6e-c8b6-4dd4-8331-897c55c68adf",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.58,1.7,NA,130.02,138.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Single","single","Jonah Heim singles on a sharp line drive to center fielder Cody Bellinger. Josh Jung scores. Adolis García to 3rd. Wyatt Langford to 2nd.",1,3,4,81,"bottom",10,"2024-03-29T02:54:25.545Z","2024-03-29T02:55:07.176Z",TRUE,TRUE,FALSE,FALSE,60,0,1,2,641680,"Jonah Heim","/api/v1/people/641680","R","Right",592767,"Drew Smyly","/api/v1/people/592767","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Chicago Cubs","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,85.6,11,0.9,0.4012,5.8497,31.3149,-12.7677,3.8259,10.2938,-0.3417,3.7263,-5.1453,-136.7234,-4.9373,1.0712,50.0037,6.438,7.2138,24,3.6,24,2041,148,NA,NA,NA,NA,NA,NA,FALSE,-13.3,17.8,-5.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745039,"2024-03-28",7,"2024-03-29T02:53:52.002Z","2024-03-29T02:54:04.711Z",TRUE,"pitch","4b7f9297-5ca0-4131-bb5b-ba2e22a2b9e2",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.411,1.565,NA,103.59,186.74,"ground_ball","medium","5",117.3,168.89,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Forceout","force_out","Wyatt Langford grounds into a force out, third baseman Miles Mastrobuoni to catcher Miguel Amaya. Marcus Semien out at home. Josh Jung to 3rd. Adolis García to 2nd. Wyatt Langford to 1st.",0,3,3,80,"bottom",10,"2024-03-29T02:50:05.514Z","2024-03-29T02:54:04.711Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,694671,"Wyatt Langford","/api/v1/people/694671","R","Right",592767,"Drew Smyly","/api/v1/people/592767","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Chicago Cubs",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",81.1,74.9,9,0.9,0.464,5.8804,22.3597,-32.8542,2.8091,-0.4826,0.3517,1.9275,-3.4767,-118.0292,-3.3148,1.4785,50.0021,6.3739,3.9652,6,9.6,24,2215,14,88.9,-31,4,NA,NA,NA,TRUE,-43,-1.4,-4.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,694671,"Wyatt Langford","/api/v1/people/694671",673962,"Josh Jung","/api/v1/people/673962",666969,"Adolis García","/api/v1/people/666969"
745039,"2024-03-28",6,"2024-03-29T02:53:30.394Z","2024-03-29T02:53:34.013Z",TRUE,"pitch","a95f27b9-31a4-4b63-920b-7bb7be1265ce",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.411,1.565,NA,128.08,139.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Forceout","force_out","Wyatt Langford grounds into a force out, third baseman Miles Mastrobuoni to catcher Miguel Amaya. Marcus Semien out at home. Josh Jung to 3rd. Adolis García to 2nd. Wyatt Langford to 1st.",0,3,3,80,"bottom",10,"2024-03-29T02:50:05.514Z","2024-03-29T02:54:04.711Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,694671,"Wyatt Langford","/api/v1/people/694671","R","Right",592767,"Drew Smyly","/api/v1/people/592767","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Chicago Cubs",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.8,85.6,11,0.9,0.4015,6.0872,30.4796,-10.7301,4.9944,11.384,-0.2906,3.6893,-5.5424,-136.4929,-5.3313,1.1189,50.0047,6.409,9.4102,34.8,3.6,24,2255,148,NA,NA,NA,NA,NA,NA,FALSE,-11.5,19.7,-7.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745039,"2024-03-28",5,"2024-03-29T02:53:02.668Z","2024-03-29T02:53:07.486Z",TRUE,"pitch","8214ce63-45fd-476e-b8f7-da7733ad8a0a",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.411,1.565,NA,113.78,198.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Forceout","force_out","Wyatt Langford grounds into a force out, third baseman Miles Mastrobuoni to catcher Miguel Amaya. Marcus Semien out at home. Josh Jung to 3rd. Adolis García to 2nd. Wyatt Langford to 1st.",0,3,3,80,"bottom",10,"2024-03-29T02:50:05.514Z","2024-03-29T02:54:04.711Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,694671,"Wyatt Langford","/api/v1/people/694671","R","Right",592767,"Drew Smyly","/api/v1/people/592767","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Chicago Cubs",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",81.3,75.9,8,0.9,0.461,5.826,20.7099,-36.1797,2.5807,-2.7991,0.0844,1.5003,-3.9871,-118.4009,-3.7599,1.448,50.0003,6.389,3.6964,4.8,10.8,24,2287,2,NA,NA,NA,NA,NA,NA,FALSE,-46.7,-5.6,-3.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745039,"2024-03-28",4,"2024-03-29T02:52:37.972Z","2024-03-29T02:52:41.473Z",TRUE,"pitch","ebab6177-f9c0-4e39-b69a-293b92e0d474",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.411,1.565,NA,91.78,157.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Forceout","force_out","Wyatt Langford grounds into a force out, third baseman Miles Mastrobuoni to catcher Miguel Amaya. Marcus Semien out at home. Josh Jung to 3rd. Adolis García to 2nd. Wyatt Langford to 1st.",0,3,3,80,"bottom",10,"2024-03-29T02:50:05.514Z","2024-03-29T02:54:04.711Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,694671,"Wyatt Langford","/api/v1/people/694671","R","Right",592767,"Drew Smyly","/api/v1/people/592767","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Chicago Cubs",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",81.1,74.6,3,0.9,0.4642,5.8734,22.6846,-33.8002,3.03,-1.1567,0.6615,3.0218,-2.9105,-118.0476,-0.7879,1.5174,50.0001,6.4742,4.2715,6,9.6,24,2243,355,NA,NA,NA,NA,NA,NA,FALSE,-43.6,-2,-4.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745039,"2024-03-28",3,"2024-03-29T02:52:11.732Z","2024-03-29T02:52:15.333Z",TRUE,"pitch","9072a366-4cf3-479b-b494-cfdf04a86463",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.411,1.565,NA,109.67,165.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Forceout","force_out","Wyatt Langford grounds into a force out, third baseman Miles Mastrobuoni to catcher Miguel Amaya. Marcus Semien out at home. Josh Jung to 3rd. Adolis García to 2nd. Wyatt Langford to 1st.",0,3,3,80,"bottom",10,"2024-03-29T02:50:05.514Z","2024-03-29T02:54:04.711Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,694671,"Wyatt Langford","/api/v1/people/694671","R","Right",592767,"Drew Smyly","/api/v1/people/592767","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Chicago Cubs",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",80.4,74.1,5,0.9,0.468,5.8427,22.1457,-35.8356,2.1828,-2.6426,0.1923,2.728,-3.5289,-117.0376,-1.0446,1.4362,50.001,6.537,3.0272,3.6,10.8,24,2270,352,NA,NA,NA,NA,NA,NA,FALSE,-47,-4.8,-3.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745039,"2024-03-28",2,"2024-03-29T02:51:53.156Z","2024-03-29T02:51:57.917Z",TRUE,"pitch","5f86deca-e2a9-42e8-97b0-a071e3a745fc",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.4294,1.6108,NA,120.76,201.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Forceout","force_out","Wyatt Langford grounds into a force out, third baseman Miles Mastrobuoni to catcher Miguel Amaya. Marcus Semien out at home. Josh Jung to 3rd. Adolis García to 2nd. Wyatt Langford to 1st.",0,3,3,80,"bottom",10,"2024-03-29T02:50:05.514Z","2024-03-29T02:54:04.711Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,694671,"Wyatt Langford","/api/v1/people/694671","R","Right",592767,"Drew Smyly","/api/v1/people/592767","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Chicago Cubs",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",80.9,74.9,13,0.9,0.4652,5.8176,22.4318,-35.7032,2.6658,-2.5087,-0.0987,1.3876,-4.0334,-117.7464,-3.843,1.2905,50.0058,6.3458,3.7425,4.8,10.8,24,2334,2,NA,NA,NA,NA,NA,NA,FALSE,-47,-5.3,-3.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745039,"2024-03-28",0,"2024-03-29T02:50:31.030Z","2024-03-29T02:50:35.067Z",TRUE,"pitch","581dce21-9859-45a7-a61b-19000093188a",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,1,NA,NA,3.445,1.5994,NA,171.02,233.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Forceout","force_out","Wyatt Langford grounds into a force out, third baseman Miles Mastrobuoni to catcher Miguel Amaya. Marcus Semien out at home. Josh Jung to 3rd. Adolis García to 2nd. Wyatt Langford to 1st.",0,3,3,80,"bottom",10,"2024-03-29T02:50:05.514Z","2024-03-29T02:54:04.711Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,694671,"Wyatt Langford","/api/v1/people/694671","R","Right",592767,"Drew Smyly","/api/v1/people/592767","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Chicago Cubs",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",81.1,75.1,13,0.89,0.4653,6.0182,22.83,-32.3511,4.1609,-0.1263,-1.4172,0.2044,-7.5796,-117.8138,-6.9952,1.3041,50.0025,6.21,5.8367,8.4,9.6,24,2356,10,NA,NA,NA,NA,NA,NA,FALSE,-43.6,-1.8,-5.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745039,"2024-03-28",1,"2024-03-29T02:50:47.129Z","2024-03-29T02:51:53.156Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"80","atBat","Forceout","force_out","Wyatt Langford grounds into a force out, third baseman Miles Mastrobuoni to catcher Miguel Amaya. Marcus Semien out at home. Josh Jung to 3rd. Adolis García to 2nd. Wyatt Langford to 1st.",0,3,3,80,"bottom",10,"2024-03-29T02:50:05.514Z","2024-03-29T02:54:04.711Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,694671,"Wyatt Langford","/api/v1/people/694671","R","Right",592767,"Drew Smyly","/api/v1/people/592767","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
