"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718763,"2023-04-01",5,"2023-04-01T04:22:37.927Z","2023-04-01T04:22:43.347Z",TRUE,"pitch","aaadb6a3-7fa7-4895-aecb-cb6dbd1b955f",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.33,1.58,NA,102.59,170.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Walk","walk","J.P. Crawford walks. Eugenio Suarez to 2nd.",0,8,4,60,"bottom",6,"2023-04-01T04:21:15.985Z","2023-04-01T04:23:06.764Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",669212,"Eli Morgan","/api/v1/people/669212","R","Right","vs_RHP","vs_LHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.3,83.3,6,0.9,0.4127,6.7772,28.9872,-13.0745,-4.5723,10.7074,0.3781,2.535,2.4553,-132.8351,-5.3095,0.0348,50.0015,5.5136,-8.1538,28.8,3.6,24,2197,210,NA,NA,NA,NA,NA,NA,FALSE,-14.4,18.5,7.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718763,"2023-04-01",4,"2023-04-01T04:22:15.616Z","2023-04-01T04:22:19.031Z",TRUE,"pitch","cbb5afb9-197f-4a3a-8fa9-3e4c9df22fc9",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.3327,1.5804,NA,113.92,118.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Walk","walk","J.P. Crawford walks. Eugenio Suarez to 2nd.",0,8,4,60,"bottom",6,"2023-04-01T04:21:15.985Z","2023-04-01T04:23:06.764Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",669212,"Eli Morgan","/api/v1/people/669212","R","Right","vs_RHP","vs_LHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.2,83.5,12,0.9,0.4093,6.7119,31.2733,-12.9007,-4.5903,10.6502,0.0808,4.4591,1.7449,-134.2292,-0.8874,0.0156,50.0038,5.7199,-8.3083,31.2,3.6,24,2132,203,NA,NA,NA,NA,NA,NA,FALSE,-13.1,19.3,7.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718763,"2023-04-01",3,"2023-04-01T04:21:54.520Z","2023-04-01T04:21:58.597Z",TRUE,"pitch","8b73fddd-6b79-4469-beb1-e23051d6c8e4",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.375,1.6879,NA,121.02,154.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Walk","walk","J.P. Crawford walks. Eugenio Suarez to 2nd.",0,8,4,60,"bottom",6,"2023-04-01T04:21:15.985Z","2023-04-01T04:23:06.764Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",669212,"Eli Morgan","/api/v1/people/669212","R","Right","vs_RHP","vs_LHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,84.1,2,0.9,0.4079,6.8944,30.488,-12.4748,-4.2064,10.7998,-0.1054,3.1381,1.3719,-134.5307,-4.2156,-0.0769,50.0035,5.6163,-7.6738,28.8,3.6,24,2249,215,NA,NA,NA,NA,NA,NA,FALSE,-13.3,18.8,7.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718763,"2023-04-01",2,"2023-04-01T04:21:35.664Z","2023-04-01T04:21:39.307Z",TRUE,"pitch","6313627b-1d04-4c8b-a754-fdc5003a2d94",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.3307,1.6454,NA,64.58,179.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Walk","walk","J.P. Crawford walks. Eugenio Suarez to 2nd.",0,8,4,60,"bottom",6,"2023-04-01T04:21:15.985Z","2023-04-01T04:23:06.764Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",669212,"Eli Morgan","/api/v1/people/669212","R","Right","vs_RHP","vs_LHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,84.9,14,0.9,0.4063,7.0712,28.6415,-11.9496,-4.4877,10.982,1.3752,2.1935,4.7512,-134.6985,-6.7171,0.1734,50.005,5.5607,-8.2663,28.8,3.6,24,2198,204,NA,NA,NA,NA,NA,NA,FALSE,-13.2,18.7,7.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718763,"2023-04-01",1,"2023-04-01T04:21:18.324Z","2023-04-01T04:21:21.780Z",TRUE,"pitch","d68cd121-c711-4373-96e5-1d9b919c0c27",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3961,1.6242,NA,92.72,138.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Walk","walk","J.P. Crawford walks. Eugenio Suarez to 2nd.",0,8,4,60,"bottom",6,"2023-04-01T04:21:15.985Z","2023-04-01T04:23:06.764Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",669212,"Eli Morgan","/api/v1/people/669212","R","Right","vs_RHP","vs_LHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,85.2,12,0.9,0.4039,6.8541,28.9288,-12.4048,-5.4021,10.6065,0.637,3.7224,3.6276,-135.4913,-2.8259,-0.0158,50.0021,5.643,-10.0679,36,3.6,24,2239,208,NA,NA,NA,NA,NA,NA,FALSE,-12.6,18.8,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718763,"2023-04-01",0,"2023-04-01T04:21:02.134Z","2023-04-01T04:21:05.134Z",FALSE,"pickoff","1a7006c0-5b8f-4749-a19c-5e07b53f26de",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Walk","walk","J.P. Crawford walks. Eugenio Suarez to 2nd.",0,8,4,60,"bottom",6,"2023-04-01T04:21:15.985Z","2023-04-01T04:23:06.764Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",669212,"Eli Morgan","/api/v1/people/669212","R","Right","vs_RHP","vs_LHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718763,"2023-04-01",2,"2023-04-01T04:20:35.733Z","2023-04-01T04:20:42.958Z",TRUE,"pitch","969931bc-ee1c-4a1f-8134-1f6043f2e6bc",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.12,1.41,NA,167.81,180.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Cooper Hummel strikes out swinging.",0,8,4,59,"bottom",6,"2023-04-01T04:19:48.143Z","2023-04-01T04:20:42.958Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,669450,"Cooper Hummel","/api/v1/people/669450","L","Left",669212,"Eli Morgan","/api/v1/people/669212","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Cleveland Guardians","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",77,71.3,13,0.89,0.4872,6.2846,19.7127,-30.6382,-7.928,1.2036,-1.333,2.1761,0.0993,-112.2726,-1.0719,-0.347,50.0054,5.7688,-10.1551,18,10.8,24,1830,269,NA,NA,NA,NA,NA,NA,TRUE,-43.7,2.2,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,553993,"Eugenio Suárez","/api/v1/people/553993",NA,NA,NA,NA,NA,NA
718763,"2023-04-01",1,"2023-04-01T04:20:16.369Z","2023-04-01T04:20:20.117Z",TRUE,"pitch","a3c780dd-ec2f-4ffe-a7c6-9f7431fdf1ef",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.1426,1.4104,NA,110.29,186.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Cooper Hummel strikes out swinging.",0,8,4,59,"bottom",6,"2023-04-01T04:19:48.143Z","2023-04-01T04:20:42.958Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,669450,"Cooper Hummel","/api/v1/people/669450","L","Left",669212,"Eli Morgan","/api/v1/people/669212","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Cleveland Guardians","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",77,71.3,8,0.9,0.4877,6.2268,19.2835,-30.45,-8.9629,1.3469,0.1759,1.9376,3.5684,-112.0974,-1.6257,-0.2677,50.0023,5.766,-11.4651,19.2,10.8,24,1853,265,NA,NA,NA,NA,NA,NA,FALSE,-43.6,2.3,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718763,"2023-04-01",0,"2023-04-01T04:19:54.880Z","2023-04-01T04:19:58.688Z",TRUE,"pitch","52c1cdca-61f2-4344-b074-92c7ad5d8de6",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.12,1.41,NA,101.47,178.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Cooper Hummel strikes out swinging.",0,8,4,59,"bottom",6,"2023-04-01T04:19:48.143Z","2023-04-01T04:20:42.958Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,669450,"Cooper Hummel","/api/v1/people/669450","L","Left",669212,"Eli Morgan","/api/v1/people/669212","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,84.9,6,0.91,0.4037,6.6859,31.8636,-9.1092,-4.5393,12.3928,0.4074,2.2451,2.6015,-136.049,-7.0043,0.0249,50.0036,5.4962,-8.448,36,2.4,24,2279,206,NA,NA,NA,NA,NA,NA,FALSE,-10.4,21,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718763,"2023-04-01",5,"2023-04-01T04:19:26.069Z","2023-04-01T04:19:31.228Z",TRUE,"pitch","2cbf8edb-2c42-4ec7-b17c-3f1ee7d9db02",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,0,NA,NA,3.5648,1.6454,NA,115.27,179.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Jarred Kelenic called out on strikes.",0,8,4,58,"bottom",6,"2023-04-01T04:17:32.780Z","2023-04-01T04:19:31.228Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,672284,"Jarred Kelenic","/api/v1/people/672284","L","Left",669212,"Eli Morgan","/api/v1/people/669212","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Cleveland Guardians","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,84.3,8,0.91,0.4069,6.8569,31.2466,-9.7042,-5.0471,12.2666,0.0455,2.1857,1.811,-134.9529,-6.9482,0.0187,50.0024,5.4886,-9.2454,38.4,3.6,24,2346,212,NA,NA,NA,NA,NA,NA,TRUE,-11.2,20.8,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,553993,"Eugenio Suárez","/api/v1/people/553993",NA,NA,NA,NA,NA,NA
718763,"2023-04-01",4,"2023-04-01T04:19:03.774Z","2023-04-01T04:19:07.319Z",TRUE,"pitch","9ff100ff-b708-481d-9fd6-a7c4044605ef",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,2,0,NA,NA,3.607,1.6454,NA,108.71,213.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Jarred Kelenic called out on strikes.",0,8,4,58,"bottom",6,"2023-04-01T04:17:32.780Z","2023-04-01T04:19:31.228Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,672284,"Jarred Kelenic","/api/v1/people/672284","L","Left",669212,"Eli Morgan","/api/v1/people/669212","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Cleveland Guardians","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",76,70.4,14,0.9,0.4948,6.1779,19.6609,-31.2014,-10.1692,0.7846,0.2174,0.9255,4.0882,-110.6832,-3.2489,-0.3319,50.0035,5.678,-12.6242,20.4,10.8,24,1994,255,NA,NA,NA,NA,NA,NA,FALSE,-46.3,0.8,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718763,"2023-04-01",3,"2023-04-01T04:18:43.278Z","2023-04-01T04:18:47.226Z",TRUE,"pitch","5e2b067b-94d6-485c-ac38-ced8a3da42aa",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,0,NA,NA,3.36,1.61,NA,132.86,177.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Jarred Kelenic called out on strikes.",0,8,4,58,"bottom",6,"2023-04-01T04:17:32.780Z","2023-04-01T04:19:31.228Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,672284,"Jarred Kelenic","/api/v1/people/672284","L","Left",669212,"Eli Morgan","/api/v1/people/669212","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Cleveland Guardians","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",76.9,71.1,4,0.9,0.4883,6.6606,19.6542,-30.5659,-10.9116,1.2613,-0.4161,2.2773,3.1023,-112.0294,-0.7495,-0.3986,50.0037,5.7322,-13.9127,24,10.8,24,1788,259,NA,NA,NA,NA,NA,NA,FALSE,-43.7,2.4,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718763,"2023-04-01",2,"2023-04-01T04:18:21.071Z","2023-04-01T04:18:25.052Z",TRUE,"pitch","c1cdb551-6725-44e3-902b-c40427b47c93",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,1,0,NA,NA,3.4805,1.6104,NA,89.62,246.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Jarred Kelenic called out on strikes.",0,8,4,58,"bottom",6,"2023-04-01T04:17:32.780Z","2023-04-01T04:19:31.228Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,672284,"Jarred Kelenic","/api/v1/people/672284","L","Left",669212,"Eli Morgan","/api/v1/people/669212","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Cleveland Guardians","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",78.3,72,14,0.9,0.483,6.451,22.2406,-28.3515,-11.5635,2.9405,0.7182,-0.2687,5.3997,-113.7099,-6.6556,-0.1938,50.003,5.5347,-15.0347,25.2,10.8,24,2112,259,NA,NA,NA,NA,NA,NA,FALSE,-41.3,3.7,19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718763,"2023-04-01",1,"2023-04-01T04:18:03.296Z","2023-04-01T04:18:06.537Z",TRUE,"pitch","0255be05-788c-422a-8c71-8c517a7eda46",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.36,1.61,NA,135.9,157.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Jarred Kelenic called out on strikes.",0,8,4,58,"bottom",6,"2023-04-01T04:17:32.780Z","2023-04-01T04:19:31.228Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,672284,"Jarred Kelenic","/api/v1/people/672284","L","Left",669212,"Eli Morgan","/api/v1/people/669212","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,83.9,1,0.9,0.4094,6.9553,29.4491,-12.0498,-5.3832,11.1086,-0.4958,3.015,1.0132,-133.8824,-4.6022,-0.1803,50.0024,5.6215,-9.7526,36,3.6,24,2183,208,NA,NA,NA,NA,NA,NA,FALSE,-13.1,19.3,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718763,"2023-04-01",0,"2023-04-01T04:17:39.470Z","2023-04-01T04:17:43.398Z",TRUE,"pitch","1d777b32-58e7-40a0-8196-20ea0de5efea",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3961,1.603,NA,78.07,151.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Jarred Kelenic called out on strikes.",0,8,4,58,"bottom",6,"2023-04-01T04:17:32.780Z","2023-04-01T04:19:31.228Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,672284,"Jarred Kelenic","/api/v1/people/672284","L","Left",669212,"Eli Morgan","/api/v1/people/669212","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.4,83.3,12,0.9,0.4121,6.6032,29.3583,-13.3098,-5.7349,10.5495,1.0213,3.2219,4.448,-133.0724,-3.8583,0.0707,50.001,5.659,-10.2534,33.6,3.6,24,2167,205,NA,NA,NA,NA,NA,NA,FALSE,-14.3,18.5,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718763,"2023-04-01",4,"2023-04-01T04:17:06.129Z","2023-04-01T04:17:16.470Z",TRUE,"pitch","937e6573-5a5b-45e8-8b3c-cf0c412527e0",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,0,NA,NA,3.43,1.6,NA,108.21,210.71,"ground_ball","medium","7",75.47,127.75,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Single","single","Eugenio Suarez singles on a ground ball to left fielder Steven Kwan.",0,8,4,57,"bottom",6,"2023-04-01T04:16:23.575Z","2023-04-01T04:17:16.470Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",669212,"Eli Morgan","/api/v1/people/669212","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Cleveland Guardians",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",79.2,73.2,14,0.9,0.475,6.2591,21.1253,-29.3202,-10.1726,2.116,0.2306,1.0396,3.8041,-115.2416,-4.0685,-0.1186,50.0014,5.6556,-13.701,24,9.6,24,2052,264,94.3,5,83,NA,NA,NA,FALSE,-40.4,3.1,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,553993,"Eugenio Suárez","/api/v1/people/553993",NA,NA,NA,NA,NA,NA
