"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716950,"2023-08-19",2,"2023-08-19T03:14:19.311Z","2023-08-19T03:14:29.485Z",TRUE,"pitch","f094d176-56c0-4e1e-8e96-eeb1d2ba1a1f",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.5,1.55,NA,136.31,177.07,"fly_ball","hard","8",101.4,36,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Flyout","field_out","Corey Seager flies out sharply to center fielder Sal Frelick.",0,9,8,81,"bottom",9,"2023-08-19T03:14:01.175Z","2023-08-19T03:14:29.485Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,608369,"Corey Seager","/api/v1/people/608369","L","Left",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.4,75.2,4,0.91,0.4583,7.037,24.462,-34.783,-11.2169,-1.8026,-0.5065,2.2855,7.3195,-119.7837,0.5083,-2.1539,50.0054,5.1959,-16.2024,22.8,10.8,24,2760,280,103.3,27,408,NA,NA,NA,TRUE,-43.4,-2.9,18.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716950,"2023-08-19",1,"2023-08-19T03:14:03.299Z","2023-08-19T03:14:07.129Z",TRUE,"pitch","f1cba7c3-04aa-48b1-a5f4-30f85235a06b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2313,1.3621,NA,141.3,200.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Flyout","field_out","Corey Seager flies out sharply to center fielder Sal Frelick.",0,9,8,81,"bottom",9,"2023-08-19T03:14:01.175Z","2023-08-19T03:14:29.485Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,608369,"Corey Seager","/api/v1/people/608369","L","Left",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83,75.9,7,0.9,0.4555,7.1652,24.974,-36.3509,-10.2256,-2.8587,-0.6375,1.4063,6.8766,-120.5855,-1.21,-2.2077,50.0024,5.1419,-14.9539,20.4,10.8,24,2699,278,NA,NA,NA,NA,NA,NA,FALSE,-45.2,-5.2,16.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716950,"2023-08-19",0,"2023-08-19T03:13:29.317Z","2023-08-19T03:14:03.299Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",9,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"81","atBat","Flyout","field_out","Corey Seager flies out sharply to center fielder Sal Frelick.",0,9,8,81,"bottom",9,"2023-08-19T03:14:01.175Z","2023-08-19T03:14:29.485Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,608369,"Corey Seager","/api/v1/people/608369","L","Left",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716950,"2023-08-19",4,"2023-08-19T03:13:04.448Z","2023-08-19T03:13:12.462Z",TRUE,"pitch","6b68fbac-4cec-4b42-a6a2-0facc4f28bda",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,1,1,NA,NA,3.39,1.64,NA,127.46,192.61,"ground_ball","medium","5",115.65,187.65,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Groundout","field_out","Marcus Semien grounds out, third baseman Andruw Monasterio to first baseman Carlos Santana. Travis Jankowski scores.",1,9,8,80,"bottom",9,"2023-08-19T03:11:27.858Z","2023-08-19T03:13:12.462Z",TRUE,TRUE,FALSE,TRUE,0,2,1,2,543760,"Marcus Semien","/api/v1/people/543760","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.5,75.6,8,0.91,0.4577,7.0221,23.8994,-36.2424,-11.8432,-2.8076,-0.2743,1.7102,7.949,-119.818,-0.5745,-2.1019,50.0029,5.2013,-17.1604,22.8,10.8,24,2783,282,99.4,0,47,NA,NA,NA,TRUE,-45.4,-4.9,19.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716950,"2023-08-19",3,"2023-08-19T03:12:43.176Z","2023-08-19T03:12:46.842Z",TRUE,"pitch","bbfb89ac-d12d-4550-810b-f741d48d8272",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.2817,1.5854,NA,202.97,198.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Groundout","field_out","Marcus Semien grounds out, third baseman Andruw Monasterio to first baseman Carlos Santana. Travis Jankowski scores.",1,9,8,80,"bottom",9,"2023-08-19T03:11:27.858Z","2023-08-19T03:13:12.462Z",TRUE,TRUE,FALSE,TRUE,0,2,1,2,543760,"Marcus Semien","/api/v1/people/543760","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.6,76.5,13,0.9,0.4514,7.0808,25.725,-35.4851,-11.748,-2.2207,-2.2553,1.4757,3.578,-121.7161,-1.3686,-2.2252,50.0057,5.1412,-17.4846,25.2,10.8,24,2710,281,NA,NA,NA,NA,NA,NA,FALSE,-43.4,-4.1,20.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716950,"2023-08-19",1,"2023-08-19T03:12:09.125Z","2023-08-19T03:12:15.129Z",TRUE,"pitch","4f92bf0d-a702-4e01-babb-7e8942599fd8",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2282,1.5854,NA,89.45,250.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Groundout","field_out","Marcus Semien grounds out, third baseman Andruw Monasterio to first baseman Carlos Santana. Travis Jankowski scores.",1,9,8,80,"bottom",9,"2023-08-19T03:11:27.858Z","2023-08-19T03:13:12.462Z",TRUE,TRUE,FALSE,TRUE,0,2,1,2,543760,"Marcus Semien","/api/v1/people/543760","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.6,76,14,0.91,0.4581,7.3199,24.5114,-38.1063,-11.3509,-4.1052,0.7228,-0.4296,10.0823,-119.8416,-4.6226,-2.0767,50.0024,4.9509,-16.4073,20.4,12,24,2782,285,NA,NA,NA,NA,NA,NA,FALSE,-49,-8.4,17.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716950,"2023-08-19",0,"2023-08-19T03:11:50.207Z","2023-08-19T03:11:53.558Z",TRUE,"pitch","ebe39a8a-f504-42e6-ae7c-0c7a8565cabc",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.39,1.64,NA,100.06,155.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Groundout","field_out","Marcus Semien grounds out, third baseman Andruw Monasterio to first baseman Carlos Santana. Travis Jankowski scores.",1,9,8,80,"bottom",9,"2023-08-19T03:11:27.858Z","2023-08-19T03:13:12.462Z",TRUE,TRUE,FALSE,TRUE,0,2,1,2,543760,"Marcus Semien","/api/v1/people/543760","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,85.5,3,0.9,0.4014,7.5375,31.4811,-12.2924,-5.9493,10.5554,0.4445,3.1026,8.3991,-136.7064,-3.8501,-1.9016,50.0037,5.3793,-11.2076,34.8,3.6,24,2296,218,NA,NA,NA,NA,NA,NA,FALSE,-12.7,18.4,8.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716950,"2023-08-19",2,"2023-08-19T03:12:22.455Z","2023-08-19T03:12:43.176Z",FALSE,"action",NA,NA,"Wild pitch by pitcher Devin Williams. Travis Jankowski to 3rd.","Wild Pitch",9,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,1,608671,"/api/v1/people/608671",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4f92bf0d-a702-4e01-babb-7e8942599fd8","wild_pitch",NA,NA,NA,NA,NA,NA,"80","atBat","Groundout","field_out","Marcus Semien grounds out, third baseman Andruw Monasterio to first baseman Carlos Santana. Travis Jankowski scores.",1,9,8,80,"bottom",9,"2023-08-19T03:11:27.858Z","2023-08-19T03:13:12.462Z",TRUE,TRUE,FALSE,TRUE,0,2,1,2,543760,"Marcus Semien","/api/v1/people/543760","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716950,"2023-08-19",4,"2023-08-19T03:10:59.309Z","2023-08-19T03:11:12.691Z",TRUE,"pitch","4102088b-7c60-47c2-9f10-f973feba17cd",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,1,1,NA,NA,3.46,1.71,NA,113.11,159.89,"fly_ball","medium","7",46.93,125.48,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Double","double","Travis Jankowski doubles (12) on a fly ball to left fielder Mark Canha. Ezequiel Duran scores.",1,9,7,79,"bottom",9,"2023-08-19T03:09:59.888Z","2023-08-19T03:11:12.691Z",TRUE,TRUE,FALSE,FALSE,34,1,1,1,608671,"Travis Jankowski","/api/v1/people/608671","L","Left",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,86.8,2,0.9,0.3953,7.6263,32.718,-15.1723,-7.2367,8.7568,0.102,2.9218,8.318,-138.8503,-3.9721,-2.0004,50.0027,5.3885,-14.0513,37.2,4.8,24,2291,223,78.9,32,268,NA,NA,NA,FALSE,-15,15.1,11.3,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,608671,"Travis Jankowski","/api/v1/people/608671",NA,NA,NA
716950,"2023-08-19",3,"2023-08-19T03:10:38.717Z","2023-08-19T03:10:42.404Z",TRUE,"pitch","857d53e8-5e1c-43c2-b60c-b3f1be8c73bc",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4051,1.5754,NA,114.94,219.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Double","double","Travis Jankowski doubles (12) on a fly ball to left fielder Mark Canha. Ezequiel Duran scores.",1,9,7,79,"bottom",9,"2023-08-19T03:09:59.888Z","2023-08-19T03:11:12.691Z",TRUE,TRUE,FALSE,FALSE,34,1,1,1,608671,"Travis Jankowski","/api/v1/people/608671","L","Left",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.6,75.4,14,0.91,0.4589,7.0396,25.3135,-36.6223,-12.7827,-3.0894,0.0539,0.7192,9.1324,-119.8243,-2.4547,-2.165,50.0026,5.0608,-18.402,24,12,24,2774,287,NA,NA,NA,NA,NA,NA,FALSE,-46.6,-6,20.6,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
