"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType"
716468,"2023-09-23",5,"2023-09-23T22:38:28.677Z","2023-09-23T22:38:33.245Z",TRUE,"pitch","f15c7c8c-ae25-44c7-8a09-bebb37d1a094",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.29,1.51,NA,112.47,187.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Ceddanne Rafaela strikes out swinging.",0,1,0,68,"bottom",9,"2023-09-23T22:37:08.174Z","2023-09-23T22:38:33.245Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,678882,"Ceddanne Rafaela","/api/v1/people/678882","R","Right",543766,"Bryan Shaw","/api/v1/people/543766","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Chicago White Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",96.4,88.4,8,0.9,0.3907,6.016,31.3069,-12.2632,-0.017,9.9977,0.1187,1.905,6.8549,-140.1296,-8.3833,-2.3556,50.0004,5.7342,-0.0357,6,2.4,24,2401,197,NA,NA,NA,NA,NA,NA,TRUE,-13,16.6,-1.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716468,"2023-09-23",3,"2023-09-23T22:37:47.475Z","2023-09-23T22:37:51.270Z",TRUE,"pitch","235fbe6a-5eab-4f76-a057-b2dc08551777",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.29,1.51,NA,118.31,173.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Ceddanne Rafaela strikes out swinging.",0,1,0,68,"bottom",9,"2023-09-23T22:37:08.174Z","2023-09-23T22:38:33.245Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,678882,"Ceddanne Rafaela","/api/v1/people/678882","R","Right",543766,"Bryan Shaw","/api/v1/people/543766","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Chicago White Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",95.1,87,5,2,0.3965,5.7924,31.7578,-18.7444,2.3275,6.9548,-0.0343,2.4214,6.4133,-138.3165,-5.8402,-2.6884,50.0039,5.8232,4.4963,16.8,4.8,24,2520,191,NA,NA,NA,NA,NA,NA,FALSE,-18.8,11.5,-5.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716468,"2023-09-23",2,"2023-09-23T22:37:29.380Z","2023-09-23T22:37:33.071Z",TRUE,"pitch","762f6857-54d0-4be9-b946-193954e88718",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.2904,1.5371,NA,65.94,198.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Ceddanne Rafaela strikes out swinging.",0,1,0,68,"bottom",9,"2023-09-23T22:37:08.174Z","2023-09-23T22:38:33.245Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,678882,"Ceddanne Rafaela","/api/v1/people/678882","R","Right",543766,"Bryan Shaw","/api/v1/people/543766","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Chicago White Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",95.1,87.2,14,0.9,0.397,6.0043,31.18,-17.0059,1.7547,7.873,1.3394,1.4984,9.7635,-138.0501,-8.2886,-2.4737,50.0062,5.6881,3.3816,15.6,3.6,24,2468,197,NA,NA,NA,NA,NA,NA,FALSE,-17.8,12.6,-5.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716468,"2023-09-23",1,"2023-09-23T22:37:10.516Z","2023-09-23T22:37:14.123Z",TRUE,"pitch","b9745b9a-5bf6-4a0f-9aa2-588564127582",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.29,1.51,NA,130.67,160.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Ceddanne Rafaela strikes out swinging.",0,1,0,68,"bottom",9,"2023-09-23T22:37:08.174Z","2023-09-23T22:38:33.245Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,678882,"Ceddanne Rafaela","/api/v1/people/678882","R","Right",543766,"Bryan Shaw","/api/v1/people/543766","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Chicago White Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.8,86.9,1,2,0.3972,5.7684,30.5303,-20.5428,1.8763,6.0383,-0.3586,2.9012,6.0303,-137.8851,-4.264,-2.8174,50.004,5.8531,3.6134,13.2,4.8,24,2468,186,NA,NA,NA,NA,NA,NA,FALSE,-20.2,10.2,-4.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716468,"2023-09-23",0,"2023-09-23T22:36:52.320Z","2023-09-23T22:37:10.516Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Connor Wong replaces Reese McGuire.","Offensive Substitution",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,657136,"/api/v1/people/657136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","901","68","atBat","Strikeout","strikeout","Ceddanne Rafaela strikes out swinging.",0,1,0,68,"bottom",9,"2023-09-23T22:37:08.174Z","2023-09-23T22:38:33.245Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,678882,"Ceddanne Rafaela","/api/v1/people/678882","R","Right",543766,"Bryan Shaw","/api/v1/people/543766","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,624512,"/api/v1/people/624512",1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716468,"2023-09-23",4,"2023-09-23T22:38:02.119Z","2023-09-23T22:38:28.677Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,678882,"/api/v1/people/678882",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Ceddanne Rafaela strikes out swinging.",0,1,0,68,"bottom",9,"2023-09-23T22:37:08.174Z","2023-09-23T22:38:33.245Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,678882,"Ceddanne Rafaela","/api/v1/people/678882","R","Right",543766,"Bryan Shaw","/api/v1/people/543766","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716468,"2023-09-23",7,"2023-09-23T22:36:22.338Z","2023-09-23T22:36:32.248Z",TRUE,"pitch","13774b4c-45d7-4a54-a883-af71fb7705e0",7,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,2,NA,NA,3.37,1.69,NA,116.71,181.65,"line_drive","medium","7",61.81,125.23,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Single","single","Reese McGuire singles on a line drive to left fielder Andrew Benintendi. Pablo Reyes to 2nd.",0,1,0,67,"bottom",9,"2023-09-23T22:33:28.799Z","2023-09-23T22:36:32.248Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,624512,"Reese McGuire","/api/v1/people/624512","L","Left",543766,"Bryan Shaw","/api/v1/people/543766","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Chicago White Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",95.8,88,8,0.9,0.3929,5.7515,30.6291,-15.3535,0.3149,8.5405,0.0075,2.116,7.4419,-139.2916,-7.2418,-2.7372,50.0047,5.7606,0.6179,7.2,3.6,24,2424,203,82,22,244,NA,NA,NA,FALSE,-15.6,14.2,-2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,624512,"Reese McGuire","/api/v1/people/624512",622569,"Pablo Reyes","/api/v1/people/622569",NA,NA,NA,NA,NA,NA
716468,"2023-09-23",6,"2023-09-23T22:35:55.975Z","2023-09-23T22:35:59.392Z",TRUE,"pitch","93d1efcb-c774-487e-9826-b438510c1555",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.37,1.69,NA,101.05,203.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Single","single","Reese McGuire singles on a line drive to left fielder Andrew Benintendi. Pablo Reyes to 2nd.",0,1,0,67,"bottom",9,"2023-09-23T22:33:28.799Z","2023-09-23T22:36:32.248Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,624512,"Reese McGuire","/api/v1/people/624512","L","Left",543766,"Bryan Shaw","/api/v1/people/543766","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Chicago White Sox",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.3,77.3,14,2,0.4482,5.7157,26.157,-25.481,8.7582,4.4361,0.4185,1.3231,5.5287,-122.6136,-4.9046,-3.0102,50.0056,5.5463,13.2239,28.8,8.4,24,2601,63,NA,NA,NA,NA,NA,NA,FALSE,-31.8,7,-17.3,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716468,"2023-09-23",5,"2023-09-23T22:35:35.768Z","2023-09-23T22:35:40.066Z",TRUE,"pitch","6401d04e-414b-494b-80b4-6d4fdd7dba53",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.3704,1.6259,NA,162.82,112.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Single","single","Reese McGuire singles on a line drive to left fielder Andrew Benintendi. Pablo Reyes to 2nd.",0,1,0,67,"bottom",9,"2023-09-23T22:33:28.799Z","2023-09-23T22:36:32.248Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,624512,"Reese McGuire","/api/v1/people/624512","L","Left",543766,"Bryan Shaw","/api/v1/people/543766","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Chicago White Sox",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.9,76.1,11,2,0.4506,5.5326,26.6927,-28.3675,8.8736,2.5513,-1.2021,4.6776,2.2116,-122.1082,2.8368,-3.2746,50.0025,5.9597,13.2417,26.4,8.4,24,2619,71,NA,NA,NA,NA,NA,NA,FALSE,-33.6,5.6,-16.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716468,"2023-09-23",4,"2023-09-23T22:35:11.261Z","2023-09-23T22:35:15.265Z",TRUE,"pitch","5a972500-d779-4962-b53c-f55e44cb40cf",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.37,1.69,NA,182.18,157.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Single","single","Reese McGuire singles on a line drive to left fielder Andrew Benintendi. Pablo Reyes to 2nd.",0,1,0,67,"bottom",9,"2023-09-23T22:33:28.799Z","2023-09-23T22:36:32.248Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,624512,"Reese McGuire","/api/v1/people/624512","L","Left",543766,"Bryan Shaw","/api/v1/people/543766","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Chicago White Sox",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.3,75.7,11,0.89,0.4564,5.6332,22.8266,-28.7527,-4.494,2.3449,-1.71,3.0077,3.7384,-119.9243,-1.0486,-2.7039,50.002,6.0114,-6.5565,12,8.4,24,1876,220,NA,NA,NA,NA,NA,NA,FALSE,-36,4.3,7.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
