"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
717108,"2023-08-06",1,"2023-08-06T18:44:41.109Z","2023-08-06T18:44:51.595Z",TRUE,"pitch","e2381727-1535-48f9-879d-e09db8e243c5",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.31,1.47,NA,123.42,174.87,"fly_ball","medium","8",160.78,51.94,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Flyout","field_out","Gabriel Arias flies out to center fielder Luis Robert Jr.",0,5,3,70,"bottom",9,"2023-08-06T18:43:52.338Z","2023-08-06T18:44:51.595Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,672356,"Gabriel Arias","/api/v1/people/672356","R","Right",669424,"Jimmy Lambert","/api/v1/people/669424","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.5,78.7,5,0.91,0.4398,5.9238,25.0293,-31.9961,0.9727,0.1122,-0.1684,2.3671,3.6764,-124.5431,-2.2774,-1.7901,50.0029,5.9399,1.527,3.6,8.4,24,2245,94,96.3,30,375,NA,NA,NA,TRUE,-37.4,-0.1,-2.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717108,"2023-08-06",0,"2023-08-06T18:44:13.683Z","2023-08-06T18:44:18.358Z",TRUE,"pitch","f9055ac3-3377-403f-9ae9-58d1c9b15f59",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.31,1.47,NA,164.63,147.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Flyout","field_out","Gabriel Arias flies out to center fielder Luis Robert Jr.",0,5,3,70,"bottom",9,"2023-08-06T18:43:52.338Z","2023-08-06T18:44:51.595Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,672356,"Gabriel Arias","/api/v1/people/672356","R","Right",669424,"Jimmy Lambert","/api/v1/people/669424","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.1,79,11,0.91,0.4369,5.9948,25.752,-32.172,1.1359,-0.0015,-1.2495,3.3815,1.5192,-125.4348,-0.1432,-2.0109,50.0003,6.0659,1.8068,3.6,8.4,24,2339,132,NA,NA,NA,NA,NA,NA,FALSE,-36.6,0.2,-2.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717108,"2023-08-06",0,"2023-08-06T18:43:34.837Z","2023-08-06T18:43:45.046Z",TRUE,"pitch","24c3e7bb-120f-4115-b4e6-e8b4f3a086a7",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.03,1.51,NA,115.9,174.37,"fly_ball","medium","8",99.81,68.09,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Kole Calhoun flies out to center fielder Luis Robert Jr.",0,5,3,69,"bottom",9,"2023-08-06T18:43:14.690Z","2023-08-06T18:43:45.046Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,594777,"Kole Calhoun","/api/v1/people/594777","L","Left",669424,"Jimmy Lambert","/api/v1/people/669424","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,86.8,5,0.9,0.3974,6.0749,29.5896,-13.5041,-4.283,9.6981,0.0289,2.3855,6.7021,-137.6424,-6.6077,-1.8774,50.0046,5.7258,-8.2472,25.2,3.6,24,2115,215,88.8,37,333,NA,NA,NA,TRUE,-14,16.4,6.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,608070,"José Ramírez","/api/v1/people/608070",NA,NA,NA,NA,NA,NA
717108,"2023-08-06",3,"2023-08-06T18:42:53.334Z","2023-08-06T18:43:01.011Z",TRUE,"pitch","2a98745a-bce9-4184-93d3-85a2fbdeee9b",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,0,NA,NA,3.43,1.65,NA,105.15,191.93,"ground_ball","medium","6",102.99,151.14,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Oscar Gonzalez grounds out, shortstop Elvis Andrus to first baseman Andrew Vaughn.",0,5,3,68,"bottom",9,"2023-08-06T18:41:50.274Z","2023-08-06T18:43:01.011Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,660757,"Oscar Gonzalez","/api/v1/people/660757","R","Right",669424,"Jimmy Lambert","/api/v1/people/669424","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.4,78.4,9,0.9,0.4418,5.7497,25.9603,-32.5343,-0.5542,-0.235,0.311,1.7353,5.4308,-124.2059,-3.3951,-1.8361,50.0015,5.8386,-0.863,0,8.4,24,2465,62,103.5,2,63,NA,NA,NA,TRUE,-38.6,-1,-0.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,608070,"José Ramírez","/api/v1/people/608070",NA,NA,NA,NA,NA,NA
717108,"2023-08-06",2,"2023-08-06T18:42:36.361Z","2023-08-06T18:42:39.965Z",TRUE,"pitch","cb4f77bf-4d22-49e5-9e9e-956f666f301c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.5081,1.6506,NA,95.65,135.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Oscar Gonzalez grounds out, shortstop Elvis Andrus to first baseman Andrew Vaughn.",0,5,3,68,"bottom",9,"2023-08-06T18:41:50.274Z","2023-08-06T18:43:01.011Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,660757,"Oscar Gonzalez","/api/v1/people/660757","R","Right",669424,"Jimmy Lambert","/api/v1/people/669424","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,85.8,12,0.84,0.4015,6.0056,29.5825,-15.497,-0.9249,8.843,0.5601,3.8211,6.0581,-136.3514,-3.0653,-1.5688,50.0018,6.0273,-1.7458,1.2,3.6,24,2052,207,NA,NA,NA,NA,NA,NA,FALSE,-15.6,15.6,0.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,608070,"José Ramírez","/api/v1/people/608070",NA,NA,NA,NA,NA,NA
717108,"2023-08-06",1,"2023-08-06T18:42:13.344Z","2023-08-06T18:42:18.826Z",TRUE,"pitch","3ae9d1ce-121a-4180-bcc2-655025b76722",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.43,1.65,NA,132.42,167.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Oscar Gonzalez grounds out, shortstop Elvis Andrus to first baseman Andrew Vaughn.",0,5,3,68,"bottom",9,"2023-08-06T18:41:50.274Z","2023-08-06T18:43:01.011Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,660757,"Oscar Gonzalez","/api/v1/people/660757","R","Right",669424,"Jimmy Lambert","/api/v1/people/669424","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,86.2,4,0.9,0.399,6.0267,30.9161,-11.4659,-4.1411,10.8555,-0.4045,2.6549,5.0042,-137.3667,-6.598,-1.7133,50.0068,5.8706,-7.9027,27.6,3.6,24,2227,206,NA,NA,NA,NA,NA,NA,FALSE,-12.4,18.5,6.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,608070,"José Ramírez","/api/v1/people/608070",NA,NA,NA,NA,NA,NA
717108,"2023-08-06",0,"2023-08-06T18:41:55.849Z","2023-08-06T18:41:59.779Z",TRUE,"pitch","42771dd2-bc3d-4d6b-8016-9a462b3606ab",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5836,1.7518,NA,162.7,169.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Oscar Gonzalez grounds out, shortstop Elvis Andrus to first baseman Andrew Vaughn.",0,5,3,68,"bottom",9,"2023-08-06T18:41:50.274Z","2023-08-06T18:43:01.011Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,660757,"Oscar Gonzalez","/api/v1/people/660757","R","Right",669424,"Jimmy Lambert","/api/v1/people/669424","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,86.9,13,0.9,0.3967,5.8093,29.7035,-14.2745,-5.4144,9.2638,-1.1989,2.5725,3.9468,-137.9068,-6.1399,-1.9427,50.005,5.7848,-10.4654,31.2,3.6,24,2025,216,NA,NA,NA,NA,NA,NA,FALSE,-14.6,15.7,9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,608070,"José Ramírez","/api/v1/people/608070",NA,NA,NA,NA,NA,NA
717108,"2023-08-06",9,"2023-08-06T18:41:12.160Z","2023-08-06T18:41:21.474Z",TRUE,"pitch","4e23d7e7-9c59-4364-ab16-95b58b12f834",8,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,2,0,NA,NA,3.29,1.52,NA,132.24,164.03,"line_drive","hard","9",191.76,116.74,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Double","double","Jose Ramirez doubles (28) on a sharp line drive to right fielder Oscar Colas.",0,5,3,67,"bottom",9,"2023-08-06T18:38:52.261Z","2023-08-06T18:41:21.474Z",TRUE,FALSE,FALSE,FALSE,34,3,2,0,608070,"José Ramírez","/api/v1/people/608070","L","Left",669424,"Jimmy Lambert","/api/v1/people/669424","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,86,1,0.89,0.4018,5.7108,27.5668,-14.5178,-4.4741,9.3665,-0.3999,2.7685,5.3897,-135.8892,-5.4411,-1.8203,50.0028,5.792,-8.4341,25.2,3.6,24,2097,214,105.4,11,201,NA,NA,NA,FALSE,-15.1,16.1,7.1,NA,NA,NA,NA,NA,NA,FALSE,FALSE,608070,"José Ramírez","/api/v1/people/608070",NA,NA,NA,NA,NA,NA
717108,"2023-08-06",8,"2023-08-06T18:40:52.675Z","2023-08-06T18:40:57.448Z",TRUE,"pitch","cd9d3c42-8a66-4290-87fd-5df657f9d224",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.4074,1.5764,NA,154.65,134.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Double","double","Jose Ramirez doubles (28) on a sharp line drive to right fielder Oscar Colas.",0,5,3,67,"bottom",9,"2023-08-06T18:38:52.261Z","2023-08-06T18:41:21.474Z",TRUE,FALSE,FALSE,FALSE,34,3,2,0,608070,"José Ramírez","/api/v1/people/608070","L","Left",669424,"Jimmy Lambert","/api/v1/people/669424","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,88,11,0.89,0.394,5.8263,25.6649,-15.5147,-2.6844,8.4765,-0.9878,3.8607,3.8225,-138.099,-2.7738,-2.03,50.0059,5.8994,-5.278,15.6,3.6,24,2055,209,NA,NA,NA,NA,NA,NA,FALSE,-14.9,15.1,4.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,608070,"José Ramírez","/api/v1/people/608070",NA,NA,NA,NA,NA,NA
717108,"2023-08-06",7,"2023-08-06T18:40:34.106Z","2023-08-06T18:40:37.598Z",TRUE,"pitch","c2a38543-cc3c-4ede-82a1-2d99a7f0c668",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.332,1.5206,NA,150.9,108.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Double","double","Jose Ramirez doubles (28) on a sharp line drive to right fielder Oscar Colas.",0,5,3,67,"bottom",9,"2023-08-06T18:38:52.261Z","2023-08-06T18:41:21.474Z",TRUE,FALSE,FALSE,FALSE,34,3,2,0,608070,"José Ramírez","/api/v1/people/608070","L","Left",669424,"Jimmy Lambert","/api/v1/people/669424","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",76.5,70.9,11,0.87,0.4902,5.8663,18.0246,-41.7754,4.7517,-7.575,-0.8892,4.8245,0.005,-111.2977,5.8204,-1.5099,50.0025,6.476,6.023,8.4,13.2,24,2194,16,NA,NA,NA,NA,NA,NA,FALSE,-58.6,-12.1,-8.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,608070,"José Ramírez","/api/v1/people/608070",NA,NA,NA,NA,NA,NA
