"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716724,"2023-09-04",2,"2023-09-04T22:51:27.883Z","2023-09-04T22:51:32.970Z",TRUE,"pitch","ad89bdbc-1f61-4df6-b397-194db7313434",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.63,1.74,NA,105.8,200.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Flyout","field_out","Jeremy Pena flies out to right fielder Adolis Garcia.",0,13,5,80,"top",9,"2023-09-04T22:51:25.859Z","2023-09-04T22:52:08.752Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",595978,"Austin Hedges","/api/v1/people/595978","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers",NA,NA,"rgba(153, 171, 0, 1.0)","EP","Eephus",52.3,48.4,14,2,0.7253,4.2276,10.2163,-27.8408,-8.7952,7.5187,0.2938,1.4238,5.2449,-75.8309,1.8087,-2.0852,50.0013,6.4779,-5.0661,9.6,19.2,24,1418,240,NA,NA,NA,NA,NA,NA,FALSE,-86.4,15.1,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716724,"2023-09-04",0,"2023-09-04T22:48:58.855Z","2023-09-04T22:49:43.101Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",13,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"80","atBat","Flyout","field_out","Jeremy Pena flies out to right fielder Adolis Garcia.",0,13,5,80,"top",9,"2023-09-04T22:51:25.859Z","2023-09-04T22:52:08.752Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",595978,"Austin Hedges","/api/v1/people/595978","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716724,"2023-09-04",1,"2023-09-04T22:49:43.101Z","2023-09-04T22:51:27.883Z",FALSE,"action",NA,NA,"Pitching Change: Austin Hedges replaces Martin Perez.","Pitching Substitution",13,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,595978,"/api/v1/people/595978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"80","atBat","Flyout","field_out","Jeremy Pena flies out to right fielder Adolis Garcia.",0,13,5,80,"top",9,"2023-09-04T22:51:25.859Z","2023-09-04T22:52:08.752Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",595978,"Austin Hedges","/api/v1/people/595978","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716724,"2023-09-04",3,"2023-09-04T22:48:26.625Z","2023-09-04T22:48:51.900Z",TRUE,"pitch","ae274dd2-298f-49b7-8b9f-cf216e13d4f2",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,1,1,NA,NA,2.92,1.29,NA,97.61,168.28,"fly_ball","medium","8",157.16,31.93,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Home Run","home_run","Jose Altuve homers (12) on a fly ball to center field.",1,13,5,79,"top",9,"2023-09-04T22:47:05.463Z","2023-09-04T22:48:51.900Z",TRUE,TRUE,FALSE,FALSE,38,2,1,1,514888,"Jose Altuve","/api/v1/people/514888","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.3,82.6,3,0.61,0.4167,5.9883,27.9672,-20.3601,4.0821,6.7539,0.5087,2.6111,-3.9012,-131.4596,-3.0166,1.4819,50.0055,5.2857,7.1434,16.8,4.8,24,2220,141,106,29,420,NA,NA,NA,FALSE,-21.7,11.8,-6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716724,"2023-09-04",2,"2023-09-04T22:48:12.492Z","2023-09-04T22:48:16.779Z",TRUE,"pitch","865b2744-b85b-4f40-83ac-1fa5225cba82",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,2.8937,1.29,NA,130.15,210.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Home Run","home_run","Jose Altuve homers (12) on a fly ball to center field.",1,13,5,79,"top",9,"2023-09-04T22:47:05.463Z","2023-09-04T22:48:51.900Z",TRUE,TRUE,FALSE,FALSE,38,2,1,1,514888,"Jose Altuve","/api/v1/people/514888","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.5,84.6,13,0.88,0.4078,6.111,29.3747,-20.1515,9.3932,6.5802,-0.3449,1.0621,-7.4588,-134.3577,-6.9046,1.2482,50.0008,5.0995,17.155,36,6,24,1947,128,NA,NA,NA,NA,NA,NA,FALSE,-21.5,10.6,-15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716724,"2023-09-04",1,"2023-09-04T22:47:53.340Z","2023-09-04T22:47:56.942Z",TRUE,"pitch","488bf2a0-2915-417a-b0ee-f46627ea4777",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,2.92,1.29,NA,113.35,195.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Home Run","home_run","Jose Altuve homers (12) on a fly ball to center field.",1,13,5,79,"top",9,"2023-09-04T22:47:05.463Z","2023-09-04T22:48:51.900Z",TRUE,TRUE,FALSE,FALSE,38,2,1,1,514888,"Jose Altuve","/api/v1/people/514888","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.7,78.3,8,0.91,0.4431,6.0482,22.8148,-26.9963,7.7646,3.3432,0.0957,1.5987,-5.3568,-123.2673,-3.6261,1.2802,50.0047,5.3496,12.0384,21.6,7.2,24,1654,125,NA,NA,NA,NA,NA,NA,FALSE,-32.4,5.5,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716724,"2023-09-04",0,"2023-09-04T22:47:40.614Z","2023-09-04T22:47:45.135Z",TRUE,"pitch","608ec27d-70d5-41c8-b540-12d5858d718a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,2.9393,1.29,NA,73.91,189.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Home Run","home_run","Jose Altuve homers (12) on a fly ball to center field.",1,13,5,79,"top",9,"2023-09-04T22:47:05.463Z","2023-09-04T22:48:51.900Z",TRUE,TRUE,FALSE,FALSE,38,2,1,1,514888,"Jose Altuve","/api/v1/people/514888","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85,78.3,14,0.9,0.4418,6.08,23.8195,-23.8985,7.9209,5.3148,1.1304,1.8258,-3.1344,-123.7857,-3.8408,1.3812,50.0047,5.3894,12.3409,25.2,7.2,24,1613,124,NA,NA,NA,NA,NA,NA,FALSE,-28.7,9,-13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716724,"2023-09-04",2,"2023-09-04T22:46:52.193Z","2023-09-04T22:47:16.490Z",TRUE,"pitch","af59eae5-e4e3-42a3-90a7-c8a46cfc6f55",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,0,1,NA,NA,3.24,1.55,NA,118.81,196.09,"fly_ball","medium","89",195,62.44,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Home Run","home_run","Mauricio Dubon homers (9) on a fly ball to right center field.",1,12,5,78,"top",9,"2023-09-04T22:46:01.166Z","2023-09-04T22:47:16.490Z",TRUE,TRUE,FALSE,FALSE,38,2,0,1,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.3,85.1,8,0.9,0.4069,6.1541,27.3506,-22.4512,10.0881,5.2897,-0.0475,1.5811,-6.6032,-134.2895,-5.5632,1.1246,50.0038,5.2629,18.5432,36,6,24,1959,133,100.4,27,378,NA,NA,NA,FALSE,-23.3,8.6,-16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716724,"2023-09-04",1,"2023-09-04T22:46:38.043Z","2023-09-04T22:46:43.036Z",TRUE,"pitch","b1ba2285-cee9-4d70-96d6-19c18dba7c72",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.2274,1.55,NA,70.21,176.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Home Run","home_run","Mauricio Dubon homers (9) on a fly ball to right center field.",1,12,5,78,"top",9,"2023-09-04T22:46:01.166Z","2023-09-04T22:47:16.490Z",TRUE,TRUE,FALSE,FALSE,38,2,0,1,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.8,82.8,14,0.9,0.4174,5.9666,25.4607,-17.0041,2.8852,8.6808,1.2276,2.2941,-1.9252,-130.8111,-4.2765,1.5952,50.0018,5.2106,5.0412,14.4,4.8,24,2212,141,NA,NA,NA,NA,NA,NA,FALSE,-18.5,15.1,-4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716724,"2023-09-04",0,"2023-09-04T22:46:25.925Z","2023-09-04T22:46:30.169Z",TRUE,"pitch","8f0a644a-616d-45ee-9248-7e6b64684f3c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3162,1.55,NA,114.98,216.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Home Run","home_run","Mauricio Dubon homers (9) on a fly ball to right center field.",1,12,5,78,"top",9,"2023-09-04T22:46:01.166Z","2023-09-04T22:47:16.490Z",TRUE,TRUE,FALSE,FALSE,38,2,0,1,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.2,85,14,0.9,0.4077,6.0933,27.5588,-24.8824,10.639,3.9846,0.0529,0.8268,-6.9237,-134.0651,-6.7578,1.2797,50.0045,5.143,19.47,34.8,7.2,24,1910,130,NA,NA,NA,NA,NA,NA,FALSE,-26,6,-17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716724,"2023-09-04",3,"2023-09-04T22:45:49.212Z","2023-09-04T22:45:59.228Z",TRUE,"pitch","3200531d-b27b-4f42-b0ef-945a0e5e82dd",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.19,1.47,NA,137.52,170.54,"fly_ball","medium","9",189.21,123.28,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Flyout","field_out","Yainer Diaz flies out to right fielder Adolis Garcia.",0,11,5,77,"top",9,"2023-09-04T22:43:19.702Z","2023-09-04T22:45:59.228Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.4,83.9,4,0.9,0.4115,5.8193,27.2974,-23.888,10.9846,4.6123,-0.5383,2.5276,-7.7354,-132.8695,-3.2443,0.9772,50.0018,5.4917,19.7258,36,7.2,24,1913,133,72.5,40,246,NA,NA,NA,TRUE,-24.8,7.9,-18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716724,"2023-09-04",2,"2023-09-04T22:45:25.926Z","2023-09-04T22:45:31.444Z",TRUE,"pitch","82cc7601-ade8-4073-85fc-d3863312365a",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.19,1.47,NA,101.92,199.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Flyout","field_out","Yainer Diaz flies out to right fielder Adolis Garcia.",0,11,5,77,"top",9,"2023-09-04T22:43:19.702Z","2023-09-04T22:45:59.228Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.2,77.2,9,0.9,0.4474,6.0569,24.6328,-22.528,8.8031,6.3581,0.3956,1.4445,-5.2432,-122.5157,-4.7151,1.4218,50.0042,5.3241,13.3582,27.6,7.2,24,1558,121,NA,NA,NA,NA,NA,NA,FALSE,-28.1,10.6,-14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716724,"2023-09-04",1,"2023-09-04T22:45:10.648Z","2023-09-04T22:45:15.799Z",TRUE,"pitch","0bb21ecf-1793-4a5b-acfa-43ae29c47641",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.19,1.47,NA,105.2,197.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Flyout","field_out","Yainer Diaz flies out to right fielder Adolis Garcia.",0,11,5,77,"top",9,"2023-09-04T22:43:19.702Z","2023-09-04T22:45:59.228Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.3,78,9,0.91,0.4449,5.9851,22.3823,-23.7121,8.2931,5.5032,0.3096,1.5373,-5.0684,-122.7343,-4.4063,1.3151,50.0046,5.3549,12.7597,26.4,7.2,24,1582,124,NA,NA,NA,NA,NA,NA,FALSE,-28.9,9.2,-13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716724,"2023-09-04",0,"2023-09-04T22:44:59.273Z","2023-09-04T22:45:04.244Z",TRUE,"pitch","08fe70fb-9a67-446b-a29b-00c973110f22",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3351,1.6213,NA,167.48,153.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Flyout","field_out","Yainer Diaz flies out to right fielder Adolis Garcia.",0,11,5,77,"top",9,"2023-09-04T22:43:19.702Z","2023-09-04T22:45:59.228Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.4,84,11,2,0.4111,5.9114,26.952,-18.8771,7.3848,7.3895,-1.3242,3.1764,-8.387,-132.9405,-2.7531,0.9035,50.0062,5.5866,13.2973,31.2,4.8,24,1939,133,NA,NA,NA,NA,NA,NA,FALSE,-19.6,13,-11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716724,"2023-09-04",5,"2023-09-04T22:42:45.663Z","2023-09-04T22:42:54.103Z",TRUE,"pitch","a7711a29-21d4-4e75-819f-d986839119a4",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.53,1.75,NA,128.68,167.91,"fly_ball","medium","7",59.8,105.21,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Flyout","field_out","Travis Jankowski flies out to left fielder Chas McCormick.",0,11,5,76,"bottom",8,"2023-09-04T22:40:23.479Z","2023-09-04T22:42:54.103Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,608671,"Travis Jankowski","/api/v1/people/608671","L","Left",593576,"Héctor Neris","/api/v1/people/593576","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Houston Astros","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,86.6,4,0.9,0.3984,6.2188,29.4149,-13.459,-5.5742,9.7692,-0.3063,2.6247,3.9353,-137.2998,-6.0358,-1.0315,50.002,5.7615,-10.6788,33.6,3.6,24,2314,217,84.4,37,286,NA,NA,NA,TRUE,-13.9,16.7,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716724,"2023-09-04",4,"2023-09-04T22:42:19.338Z","2023-09-04T22:42:23.661Z",TRUE,"pitch","6dea26a1-016d-4347-9d7f-b2bf6e1c7329",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.53,1.75,NA,91.74,177.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Flyout","field_out","Travis Jankowski flies out to left fielder Chas McCormick.",0,11,5,76,"bottom",8,"2023-09-04T22:40:23.479Z","2023-09-04T22:42:54.103Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,608671,"Travis Jankowski","/api/v1/people/608671","L","Left",593576,"Héctor Neris","/api/v1/people/593576","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.1,9,0.9,0.4002,6.095,29.8851,-10.0721,-4.8707,11.6466,0.6626,2.2681,5.8722,-136.8169,-7.6627,-0.8776,50.0023,5.7935,-9.2434,34.8,3.6,24,2352,216,NA,NA,NA,NA,NA,NA,FALSE,-11.3,19.7,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
