"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716417,"2023-09-27",5,"2023-09-27T20:38:31.956Z","2023-09-27T20:38:36.175Z",TRUE,"pitch","f161e379-1ecd-4a8d-b7bc-8663021937bc",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.37,1.6,NA,138.16,175.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Tyler Naquin strikes out swinging.",0,3,0,67,"bottom",9,"2023-09-27T20:37:28.884Z","2023-09-27T20:38:36.175Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,571980,"Tyler Naquin","/api/v1/people/571980","L","Left",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,84.3,4,0.9,0.4067,6.8197,31.3109,-19.5375,-8.6147,6.8906,-0.5552,2.338,10.5241,-135.0271,-1.6841,-3.3968,50.0022,4.3544,-15.7971,33.6,4.8,24,2605,243,NA,NA,NA,NA,NA,NA,TRUE,-19.7,12.2,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716417,"2023-09-27",4,"2023-09-27T20:38:09.710Z","2023-09-27T20:38:12.895Z",TRUE,"pitch","5cce167d-0cb3-43cc-9d5d-d665b74e62ba",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.37,1.6,NA,117.13,167.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Tyler Naquin strikes out swinging.",0,3,0,67,"bottom",9,"2023-09-27T20:37:28.884Z","2023-09-27T20:38:36.175Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,571980,"Tyler Naquin","/api/v1/people/571980","L","Left",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,83.4,5,0.9,0.41,6.5955,32.4464,-18.3665,-8.0801,7.6639,-0.0034,2.6258,11.5205,-134.2297,-1.2616,-3.3263,50.0053,4.426,-14.5635,32.4,4.8,24,2541,237,NA,NA,NA,NA,NA,NA,FALSE,-18.7,13.8,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716417,"2023-09-27",3,"2023-09-27T20:37:49.073Z","2023-09-27T20:37:52.520Z",TRUE,"pitch","2697c71d-61e6-4984-809d-1a9b9f5e6861",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4287,1.6505,NA,68.78,147.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Tyler Naquin strikes out swinging.",0,3,0,67,"bottom",9,"2023-09-27T20:37:28.884Z","2023-09-27T20:38:36.175Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,571980,"Tyler Naquin","/api/v1/people/571980","L","Left",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,84.3,12,0.9,0.4067,6.6545,31.3107,-15.1742,-9.0234,9.27,1.265,3.3814,14.9331,-135.0285,-0.063,-3.1822,50.0005,4.4789,-16.5448,40.8,4.8,24,2610,240,NA,NA,NA,NA,NA,NA,FALSE,-15,16.9,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716417,"2023-09-27",2,"2023-09-27T20:37:31.215Z","2023-09-27T20:37:34.215Z",TRUE,"pitch","90f10b71-c89e-407e-9078-10a5eae6c07f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4502,1.6289,NA,103.44,163.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Tyler Naquin strikes out swinging.",0,3,0,67,"bottom",9,"2023-09-27T20:37:28.884Z","2023-09-27T20:38:36.175Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,571980,"Tyler Naquin","/api/v1/people/571980","L","Left",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,84.6,6,0.9,0.4055,6.557,31.4079,-19.7981,-9.4856,6.7113,0.3558,2.7947,12.9087,-135.4067,-0.8507,-3.2558,50.0039,4.5067,-17.4975,36,6,24,2584,242,NA,NA,NA,NA,NA,NA,FALSE,-19.6,12.1,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716417,"2023-09-27",0,"2023-09-27T20:36:52.302Z","2023-09-27T20:37:01.011Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Tyler Naquin replaces Zach Remillard.","Offensive Substitution",3,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,571980,"/api/v1/people/571980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","901","67","atBat","Strikeout","strikeout","Tyler Naquin strikes out swinging.",0,3,0,67,"bottom",9,"2023-09-27T20:37:28.884Z","2023-09-27T20:38:36.175Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,571980,"Tyler Naquin","/api/v1/people/571980","L","Left",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,621545,"/api/v1/people/621545",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716417,"2023-09-27",1,"2023-09-27T20:37:01.011Z","2023-09-27T20:37:31.215Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Tyler Naquin strikes out swinging.",0,3,0,67,"bottom",9,"2023-09-27T20:37:28.884Z","2023-09-27T20:38:36.175Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,571980,"Tyler Naquin","/api/v1/people/571980","L","Left",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716417,"2023-09-27",7,"2023-09-27T20:36:16.656Z","2023-09-27T20:36:28.947Z",TRUE,"pitch","a9fa2b05-4888-4fc3-9845-567edcdf0122",7,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,2,NA,NA,3.29,1.57,NA,108.07,152.56,"line_drive","medium","9",176.56,81.36,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Double","double","Lenyn Sosa doubles (6) on a line drive to right fielder Jake McCarthy.",0,3,0,66,"bottom",9,"2023-09-27T20:34:02.528Z","2023-09-27T20:36:28.947Z",TRUE,FALSE,FALSE,FALSE,34,0,2,2,672820,"Lenyn Sosa","/api/v1/people/672820","R","Right",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.4,83.8,2,0.9,0.412,6.6134,26.7967,-22.1246,-6.6376,5.6073,0.2344,3.1935,11.5378,-132.6328,0.7437,-3.298,50.0029,4.5157,-11.8975,24,6,24,2596,235,97.6,14,263,NA,NA,NA,FALSE,-22.2,10.6,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,672820,"Lenyn Sosa","/api/v1/people/672820",NA,NA,NA
716417,"2023-09-27",6,"2023-09-27T20:35:49.171Z","2023-09-27T20:35:54.398Z",TRUE,"pitch","839a1c99-c3d8-4dc6-aae3-f7fcb0b95f66",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.29,1.57,NA,111.64,173.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Double","double","Lenyn Sosa doubles (6) on a line drive to right fielder Jake McCarthy.",0,3,0,66,"bottom",9,"2023-09-27T20:34:02.528Z","2023-09-27T20:36:28.947Z",TRUE,FALSE,FALSE,FALSE,34,0,2,2,672820,"Lenyn Sosa","/api/v1/people/672820","R","Right",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Arizona Diamondbacks",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.6,77.8,5,0.88,0.4447,6.4075,23.8612,-25.5931,2.1211,4.2828,0.1407,2.4166,8.1534,-123.0413,0.1569,-3.4884,50.0038,4.5165,3.2589,10.8,7.2,24,2657,96,NA,NA,NA,NA,NA,NA,FALSE,-30.1,8,-5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716417,"2023-09-27",5,"2023-09-27T20:35:29.170Z","2023-09-27T20:35:32.184Z",TRUE,"pitch","96f405d2-a9e1-401e-b2e2-0e8f5e8ca190",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.29,1.57,NA,145.88,162.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Double","double","Lenyn Sosa doubles (6) on a line drive to right fielder Jake McCarthy.",0,3,0,66,"bottom",9,"2023-09-27T20:34:02.528Z","2023-09-27T20:36:28.947Z",TRUE,FALSE,FALSE,FALSE,34,0,2,2,672820,"Lenyn Sosa","/api/v1/people/672820","R","Right",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Arizona Diamondbacks",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.9,78.2,1,0.87,0.4423,6.378,23.1482,-22.9384,1.7727,5.9407,-0.7578,2.823,6.3094,-123.5384,0.5215,-3.5688,50.0061,4.5278,2.757,9.6,6,24,2696,97,NA,NA,NA,NA,NA,NA,FALSE,-26.6,11.2,-4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716417,"2023-09-27",3,"2023-09-27T20:35:03.270Z","2023-09-27T20:35:07.856Z",TRUE,"pitch","3f095de1-28fe-4a40-abf7-08eba58db218",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.29,1.57,NA,135,160.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Double","double","Lenyn Sosa doubles (6) on a line drive to right fielder Jake McCarthy.",0,3,0,66,"bottom",9,"2023-09-27T20:34:02.528Z","2023-09-27T20:36:28.947Z",TRUE,FALSE,FALSE,FALSE,34,0,2,2,672820,"Lenyn Sosa","/api/v1/people/672820","R","Right",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,83.3,1,0.9,0.4124,6.5332,28.963,-17.0148,-7.066,8.4852,-0.4721,2.8905,10.0243,-132.9197,-1.0229,-3.3773,50.0003,4.5179,-12.6208,31.2,4.8,24,2606,236,NA,NA,NA,NA,NA,NA,FALSE,-17.5,15.4,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
