"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718123,"2023-05-19",1,"2023-05-20T01:51:45.863Z","2023-05-20T01:51:55.080Z",TRUE,"pitch","a31ab797-1bf6-4c79-9549-2f275467e697",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.45,1.61,NA,133.77,198.05,"ground_ball","medium","6",120.21,161.25,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Groundout","field_out","CJ Abrams grounds out, shortstop Javier Baez to first baseman Spencer Torkelson.",0,8,6,78,"bottom",9,"2023-05-20T01:51:12.403Z","2023-05-20T01:51:55.080Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,682928,"CJ Abrams","/api/v1/people/682928","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Detroit Tigers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.2,87.9,7,0.91,0.3925,6.451,32.1971,-23.8866,-9.8668,4.2021,-0.4401,1.5087,8.3313,-139.6881,-6.7147,-2.183,50,5.5196,-19.4474,34.8,6,24,2191,222,77.6,-23,5,NA,NA,NA,TRUE,-23.4,6.4,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718123,"2023-05-19",0,"2023-05-20T01:51:30.357Z","2023-05-20T01:51:35.360Z",TRUE,"pitch","e56cb511-dc40-40b2-8b10-c5b5d96beebf",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3072,1.6076,NA,160.09,160.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Groundout","field_out","CJ Abrams grounds out, shortstop Javier Baez to first baseman Spencer Torkelson.",0,8,6,78,"bottom",9,"2023-05-20T01:51:12.403Z","2023-05-20T01:51:55.080Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,682928,"CJ Abrams","/api/v1/people/682928","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Detroit Tigers","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87.1,79.9,11,2,0.4325,6.3905,26.7113,-39.2521,0.798,-4.3556,-1.1304,2.8844,2.9132,-126.8003,0.4632,-2.3994,50.0056,5.8392,1.2956,2.4,9.6,24,2201,44,NA,NA,NA,NA,NA,NA,FALSE,-43.7,-7.6,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718123,"2023-05-19",0,"2023-05-20T01:50:52.155Z","2023-05-20T01:51:00.767Z",TRUE,"pitch","54fd929d-7c62-4d4f-8ba4-1f5331baa71f",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.31,1.67,NA,117.76,197.04,"fly_ball","medium","8",113.62,46.1,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Flyout","field_out","Alex Call flies out to center fielder Riley Greene.",0,8,6,77,"bottom",9,"2023-05-20T01:50:28.359Z","2023-05-20T01:51:00.767Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,669743,"Alex Call","/api/v1/people/669743","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Detroit Tigers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.3,88.7,13,0.91,0.3883,6.8994,33.0999,-19.0569,-9.3223,6.5139,-0.02,1.5461,9.2381,-141.2276,-7.5549,-2.1272,50.0043,5.4884,-18.7748,38.4,4.8,24,2225,222,98.7,26,380,NA,NA,NA,TRUE,-18.8,10.3,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718123,"2023-05-19",6,"2023-05-20T01:50:22.085Z","2023-05-20T01:50:27.566Z",TRUE,"pitch","8be531e9-3deb-4fa9-9be4-a152640a5f6f",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.24,1.55,NA,105.23,196.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Keibert Ruiz strikes out swinging.",0,8,6,76,"bottom",9,"2023-05-20T01:48:24.674Z","2023-05-20T01:50:27.566Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Detroit Tigers",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87.3,80.6,9,2,0.4312,6.3431,26.0774,-36.1658,-0.1046,-2.4437,0.3088,1.5477,6.1936,-127.0424,-3.3448,-2.1474,50.0034,5.7567,-0.1726,1.2,9.6,24,2326,41,NA,NA,NA,NA,NA,NA,TRUE,-40.8,-4.9,-1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718123,"2023-05-19",5,"2023-05-20T01:49:59.877Z","2023-05-20T01:50:03.337Z",TRUE,"pitch","997c1724-c475-43c6-af17-ac8711474e26",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.24,1.55,NA,124.74,189.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Keibert Ruiz strikes out swinging.",0,8,6,76,"bottom",9,"2023-05-20T01:48:24.674Z","2023-05-20T01:50:27.566Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.5,88,8,0.91,0.3915,6.7504,32.8104,-21.876,-9.2324,5.2018,-0.2031,1.8076,8.7462,-140.1138,-6.3749,-2.1715,50.007,5.5505,-18.29,34.8,6,24,2160,225,NA,NA,NA,NA,NA,NA,FALSE,-21.4,8.2,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718123,"2023-05-19",4,"2023-05-20T01:49:39.322Z","2023-05-20T01:49:42.841Z",TRUE,"pitch","6e7f000c-4ceb-4787-8f40-b92a82f4bfe5",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,0,NA,NA,3.24,1.55,NA,98.14,203.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Keibert Ruiz strikes out swinging.",0,8,6,76,"bottom",9,"2023-05-20T01:48:24.674Z","2023-05-20T01:50:27.566Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Detroit Tigers",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",88.2,81,14,2,0.4282,6.6584,27.9304,-36.3344,-2.1179,-2.5131,0.4947,1.3236,7.5842,-128.1961,-4.0455,-2.2345,50.005,5.7762,-3.5068,3.6,9.6,24,2337,15,NA,NA,NA,NA,NA,NA,FALSE,-40.7,-5.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718123,"2023-05-19",2,"2023-05-20T01:49:11.706Z","2023-05-20T01:49:15.517Z",TRUE,"pitch","d379ec67-e6c2-4e9c-aa82-d730d410bd8b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.1207,1.5476,NA,131.06,216.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Keibert Ruiz strikes out swinging.",0,8,6,76,"bottom",9,"2023-05-20T01:48:24.674Z","2023-05-20T01:50:27.566Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Detroit Tigers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.2,83.3,13,2,0.4175,6.5942,26.79,-31.4796,-8.7,0.3941,-0.3688,0.8081,7.69,-131.0354,-6.2719,-2.2063,50.0005,5.5743,-15.18,22.8,8.4,24,1530,246,NA,NA,NA,NA,NA,NA,FALSE,-34.1,-0.5,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718123,"2023-05-19",1,"2023-05-20T01:48:54.923Z","2023-05-20T01:48:58.857Z",TRUE,"pitch","e12fdcfe-a95e-4c9e-91be-b3a3cd73e1ef",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.1908,1.5476,NA,137.81,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Keibert Ruiz strikes out swinging.",0,8,6,76,"bottom",9,"2023-05-20T01:48:24.674Z","2023-05-20T01:50:27.566Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Detroit Tigers",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86,79.3,4,2,0.437,6.4174,25.04,-39.0301,-0.1792,-4.3041,-0.5461,2.5844,4.5966,-125.2866,-0.2838,-2.3804,50.0057,5.8859,-0.2861,1.2,9.6,24,2342,43,NA,NA,NA,NA,NA,NA,FALSE,-44.5,-7.7,-0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718123,"2023-05-19",0,"2023-05-20T01:48:40.034Z","2023-05-20T01:48:43.952Z",TRUE,"pitch","ee1d7316-f0b3-4c98-9419-52b23f3ef3a4",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.144,1.5476,NA,152.51,160.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Keibert Ruiz strikes out swinging.",0,8,6,76,"bottom",9,"2023-05-20T01:48:24.674Z","2023-05-20T01:50:27.566Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Detroit Tigers",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86.1,79.3,11,2,0.4365,6.0251,24.9029,-36.8713,2.5735,-2.946,-0.9316,2.8988,3.2653,-125.3856,0.4475,-2.5841,50.0023,5.7221,4.1044,7.2,9.6,24,2352,48,NA,NA,NA,NA,NA,NA,FALSE,-41.8,-5,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718123,"2023-05-19",3,"2023-05-20T01:49:31.967Z","2023-05-20T01:49:39.322Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",8,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,1,0,660688,"/api/v1/people/660688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Keibert Ruiz strikes out swinging.",0,8,6,76,"bottom",9,"2023-05-20T01:48:24.674Z","2023-05-20T01:50:27.566Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
