"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716594,"2023-09-13",3,"2023-09-14T01:34:16.132Z","2023-09-14T01:34:25.853Z",TRUE,"pitch","92c3c9f8-5aff-4604-a150-05b8b70c1455",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,2.9,1.4,NA,96.93,177.94,"fly_ball","medium","8",156.49,73.62,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Davis Schneider flies out to center fielder Evan Carter.",0,10,0,71,"bottom",9,"2023-09-14T01:33:15.571Z","2023-09-14T01:34:25.853Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,676914,"Davis Schneider","/api/v1/people/676914","R","Right",453178,"Ian Kennedy","/api/v1/people/453178","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Texas Rangers","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.4,74.5,6,0.89,0.4536,6.584,32.5464,-14.4711,-6.6037,12.0977,0.5265,2.2534,5.6721,-122.5061,-4.2391,-1.0034,50.0049,5.3105,-9.6664,27.6,4.8,24,871,225,94.4,43,322,NA,NA,NA,TRUE,-19.1,20.6,10,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716594,"2023-09-13",2,"2023-09-14T01:34:01.907Z","2023-09-14T01:34:05.686Z",TRUE,"pitch","95b6da5c-cbb3-4627-b87a-74e5a03b1a0d",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,2.9438,1.4013,NA,83.21,190.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Davis Schneider flies out to center fielder Evan Carter.",0,10,0,71,"bottom",9,"2023-09-14T01:33:15.571Z","2023-09-14T01:34:25.853Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,676914,"Davis Schneider","/api/v1/people/676914","R","Right",453178,"Ian Kennedy","/api/v1/people/453178","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.4,80.5,14,0.87,0.4198,6.8752,38.0419,-10.6124,-8.8128,12.6206,0.8864,1.7905,9.1696,-132.3722,-5.978,-1.5407,50.0052,4.9165,-15.0599,45.6,4.8,24,2422,217,NA,NA,NA,NA,NA,NA,FALSE,-13,21,13.1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716594,"2023-09-13",1,"2023-09-14T01:33:45.030Z","2023-09-14T01:33:48.882Z",TRUE,"pitch","ef5f505a-ec4b-4894-a156-2375e0a60c22",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,2.8996,1.3997,NA,105.04,172.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Davis Schneider flies out to center fielder Evan Carter.",0,10,0,71,"bottom",9,"2023-09-14T01:33:15.571Z","2023-09-14T01:34:25.853Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,676914,"Davis Schneider","/api/v1/people/676914","R","Right",453178,"Ian Kennedy","/api/v1/people/453178","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,82.4,3,0.9,0.4115,6.6423,37.3347,-11.2055,-8.1347,11.7699,0.3138,2.4581,6.8287,-134.6474,-5.1847,-1.2362,50.002,5.2462,-14.4918,44.4,3.6,24,2389,210,NA,NA,NA,NA,NA,NA,FALSE,-12.7,19.9,12.7,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716594,"2023-09-13",0,"2023-09-14T01:33:31.217Z","2023-09-14T01:33:35.149Z",TRUE,"pitch","aa24e7de-5b79-4007-b338-f90339a48038",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,2.8996,1.3997,NA,65.68,192.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Davis Schneider flies out to center fielder Evan Carter.",0,10,0,71,"bottom",9,"2023-09-14T01:33:15.571Z","2023-09-14T01:34:25.853Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,676914,"Davis Schneider","/api/v1/people/676914","R","Right",453178,"Ian Kennedy","/api/v1/people/453178","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,82.4,14,0.89,0.4128,6.879,36.1146,-9.4569,-8.6446,12.8227,1.3464,1.7226,9.2312,-134.0385,-7.3141,-1.0633,50.0012,5.2082,-15.3129,48,3.6,24,2412,209,NA,NA,NA,NA,NA,NA,FALSE,-11.6,21.2,13,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716594,"2023-09-13",3,"2023-09-14T01:33:01.587Z","2023-09-14T01:33:06.857Z",TRUE,"pitch","b1890733-d2a4-41cf-ab80-cf7c437b4e54",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.5196,1.6796,NA,103.09,199.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Spencer Horwitz strikes out swinging.",0,10,0,70,"bottom",9,"2023-09-14T01:32:09.602Z","2023-09-14T01:33:06.857Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,687462,"Spencer Horwitz","/api/v1/people/687462","L","Left",453178,"Ian Kennedy","/api/v1/people/453178","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Texas Rangers","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.7,76.1,14,0.9,0.449,6.6593,29.7034,-21.9033,-4.4394,6.8514,0.3649,1.447,4.7171,-123.0767,-5.0513,-1.021,50.0005,5.4378,-6.6523,13.2,6,24,770,226,NA,NA,NA,NA,NA,NA,TRUE,-27.7,11.2,6.6,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716594,"2023-09-13",2,"2023-09-14T01:32:44.642Z","2023-09-14T01:32:48.513Z",TRUE,"pitch","4eba854e-e670-4faa-bd37-0f741830c4ca",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.52,1.68,NA,105.64,207.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Spencer Horwitz strikes out swinging.",0,10,0,70,"bottom",9,"2023-09-14T01:32:09.602Z","2023-09-14T01:33:06.857Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,687462,"Spencer Horwitz","/api/v1/people/687462","L","Left",453178,"Ian Kennedy","/api/v1/people/453178","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Texas Rangers","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.6,75.9,14,0.9,0.45,6.6525,30.0173,-21.474,-6.2745,7.1773,0.2981,1.1482,5.2985,-122.8952,-5.5298,-1.0971,50.0053,5.3143,-9.3596,19.2,7.2,24,1031,224,NA,NA,NA,NA,NA,NA,FALSE,-27.5,11.5,9.7,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716594,"2023-09-13",1,"2023-09-14T01:32:29.841Z","2023-09-14T01:32:33.720Z",TRUE,"pitch","fca58543-f5da-4579-a9da-f2ca7af016da",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.5464,1.7387,NA,126.43,185.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Spencer Horwitz strikes out swinging.",0,10,0,70,"bottom",9,"2023-09-14T01:32:09.602Z","2023-09-14T01:33:06.857Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,687462,"Spencer Horwitz","/api/v1/people/687462","L","Left",453178,"Ian Kennedy","/api/v1/people/453178","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,82.4,8,0.89,0.4122,6.6333,36.3402,-12.9866,-7.7454,10.7967,-0.2474,1.9746,5.481,-134.2757,-5.6218,-1.3369,50.0016,5.0646,-13.7631,40.8,4.8,24,2493,211,NA,NA,NA,NA,NA,NA,FALSE,-14.6,18.1,12.4,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716594,"2023-09-13",0,"2023-09-14T01:32:15.524Z","2023-09-14T01:32:19.188Z",TRUE,"pitch","ab98b6fc-a71a-49a0-a352-3cc946943da4",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5464,1.7611,NA,74.3,202.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Spencer Horwitz strikes out swinging.",0,10,0,70,"bottom",9,"2023-09-14T01:32:09.602Z","2023-09-14T01:33:06.857Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,687462,"Spencer Horwitz","/api/v1/people/687462","L","Left",453178,"Ian Kennedy","/api/v1/people/453178","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Texas Rangers","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.2,76.1,14,0.9,0.4507,6.6549,27.9965,-21.9227,-4.4626,6.881,1.1202,1.3449,6.8793,-122.3318,-4.8002,-1.1707,50.0013,5.2533,-6.6472,13.2,6,24,775,230,NA,NA,NA,NA,NA,NA,FALSE,-27.8,11.3,6.1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716594,"2023-09-13",6,"2023-09-14T01:31:44.893Z","2023-09-14T01:31:51.328Z",TRUE,"pitch","23b40361-7dbf-4c79-baa2-fc56139be468",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,0,NA,NA,3.74,1.75,NA,96.91,185.63,"ground_ball","medium","4",151.9,164.42,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Bo Bichette grounds out, second baseman Marcus Semien to first baseman Nathaniel Lowe.",0,10,0,69,"bottom",9,"2023-09-14T01:30:41.410Z","2023-09-14T01:31:51.328Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,666182,"Bo Bichette","/api/v1/people/666182","R","Right",453178,"Ian Kennedy","/api/v1/people/453178","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.2,82.6,9,0.89,0.4126,6.6757,34.629,-14.2677,-7.2691,10.0839,0.5271,1.9684,7.5839,-133.8421,-5.441,-1.4279,50.0019,5.0864,-12.9069,34.8,4.8,24,2301,211,109.2,-13,8,NA,NA,NA,TRUE,-16,16.9,11,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716594,"2023-09-13",5,"2023-09-14T01:31:29.066Z","2023-09-14T01:31:32.718Z",TRUE,"pitch","0e7214b9-ff8b-482f-89b0-ce59ded5f31e",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.68,1.6937,NA,119.44,200.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Bo Bichette grounds out, second baseman Marcus Semien to first baseman Nathaniel Lowe.",0,10,0,69,"bottom",9,"2023-09-14T01:30:41.410Z","2023-09-14T01:31:51.328Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,666182,"Bo Bichette","/api/v1/people/666182","R","Right",453178,"Ian Kennedy","/api/v1/people/453178","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.9,82.6,13,0.88,0.4134,6.7298,33.7811,-12.5976,-7.0353,11.064,-0.064,1.4294,5.6202,-133.4494,-7.1625,-1.3032,50.0064,5.0921,-12.452,37.2,3.6,24,2376,211,NA,NA,NA,NA,NA,NA,FALSE,-14.6,18.4,11.3,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
