"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718549,"2023-04-16",6,"2023-04-16T22:33:31.896Z","2023-04-16T22:33:37.395Z",TRUE,"pitch","8093aa15-3824-44e7-bd18-5df93736355f",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,2,NA,NA,3.4584,1.7117,NA,125.04,153.03,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Trent Grisham called out on strikes.",0,1,0,68,"bottom",9,"2023-04-16T22:31:14.269Z","2023-04-16T22:33:37.395Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,663757,"Trent Grisham","/api/v1/people/663757","L","Left",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,84.6,2,0.9,0.404,7.4315,33.563,-16.787,-8.1766,8.2895,-0.2109,3.1759,6.8641,-136.2684,-2.9261,-1.7164,50.0039,5.442,-15.1793,37.2,4.8,24,2179,216,NA,NA,NA,NA,NA,NA,TRUE,-17,14.5,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718549,"2023-04-16",5,"2023-04-16T22:33:05.555Z","2023-04-16T22:33:14.452Z",TRUE,"pitch","1873a6b8-6be8-40a4-b71c-b428a82bccaf",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.48,1.71,NA,128.93,157.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Trent Grisham called out on strikes.",0,1,0,68,"bottom",9,"2023-04-16T22:31:14.269Z","2023-04-16T22:33:37.395Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,663757,"Trent Grisham","/api/v1/people/663757","L","Left",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,85.8,1,0.91,0.3992,7.5429,32.6528,-13.6006,-8.3633,9.7589,-0.3129,3.0088,6.7641,-137.6088,-4.009,-1.7254,50.0043,5.4162,-15.9216,44.4,4.8,24,2265,217,NA,NA,NA,NA,NA,NA,FALSE,-13.8,16.9,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718549,"2023-04-16",4,"2023-04-16T22:32:36.226Z","2023-04-16T22:32:41.143Z",TRUE,"pitch","d715abd0-a7e1-40be-9ce9-235eb1980716",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,1,2,NA,NA,3.5721,1.7117,NA,104.75,222.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Trent Grisham called out on strikes.",0,1,0,68,"bottom",9,"2023-04-16T22:31:14.269Z","2023-04-16T22:33:37.395Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,663757,"Trent Grisham","/api/v1/people/663757","L","Left",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.8,78.1,14,0.87,0.4422,7.4067,27.5976,-31.3565,-13.7506,0.5324,0.3214,0.6031,9.46,-124.4104,-4.7717,-1.7655,50.0061,5.1789,-21.3151,31.2,9.6,24,2613,264,NA,NA,NA,NA,NA,NA,FALSE,-37.8,-0.1,22.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718549,"2023-04-16",3,"2023-04-16T22:32:12.990Z","2023-04-16T22:32:18.824Z",TRUE,"pitch","a9f3eb86-6601-443f-a3e8-e735c282bc3b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.5948,1.7117,NA,68.81,154.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Trent Grisham called out on strikes.",0,1,0,68,"bottom",9,"2023-04-16T22:31:14.269Z","2023-04-16T22:33:37.395Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,663757,"Trent Grisham","/api/v1/people/663757","L","Left",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,84.8,12,0.88,0.4026,7.5351,35.0778,-12.1892,-4.9407,10.7027,1.2641,3.1263,9.4888,-136.96,-4.0523,-1.6305,50.0032,5.4815,-9.2271,27.6,3.6,24,2296,209,NA,NA,NA,NA,NA,NA,FALSE,-12.8,18.5,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718549,"2023-04-16",2,"2023-04-16T22:31:40.161Z","2023-04-16T22:31:44.889Z",TRUE,"pitch","754c31c7-93f5-4511-b7e1-64e3b4c47ce4",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.48,1.71,NA,112.06,158.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Trent Grisham called out on strikes.",0,1,0,68,"bottom",9,"2023-04-16T22:31:14.269Z","2023-04-16T22:33:37.395Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,663757,"Trent Grisham","/api/v1/people/663757","L","Left",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,83.4,2,0.9,0.4081,7.4985,35.0855,-14.0446,-8.0439,9.9865,0.1297,2.9906,7.8822,-135.2731,-3.8218,-1.8057,50.0045,5.4355,-14.6066,39.6,4.8,24,2177,219,NA,NA,NA,NA,NA,NA,FALSE,-14.9,17.2,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718549,"2023-04-16",1,"2023-04-16T22:31:16.414Z","2023-04-16T22:31:20.729Z",TRUE,"pitch","9b18ebee-d6f8-4bf4-b5e8-80c208324b7c",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,2,NA,NA,3.4357,1.7117,NA,129.86,225.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Trent Grisham called out on strikes.",0,1,0,68,"bottom",9,"2023-04-16T22:31:14.269Z","2023-04-16T22:33:37.395Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,663757,"Trent Grisham","/api/v1/people/663757","L","Left",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.8,76.5,13,0.88,0.4516,7.2205,25.9195,-29.0453,-13.7406,2.1043,-0.3373,0.4871,7.968,-121.7143,-5.2408,-1.8836,50.0042,5.2112,-20.4299,32.4,9.6,24,2642,268,NA,NA,NA,NA,NA,NA,FALSE,-36.7,2.6,22.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718549,"2023-04-16",0,"2023-04-16T22:30:03.409Z","2023-04-16T22:31:16.414Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Trent Grisham called out on strikes.",0,1,0,68,"bottom",9,"2023-04-16T22:31:14.269Z","2023-04-16T22:33:37.395Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,663757,"Trent Grisham","/api/v1/people/663757","L","Left",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718549,"2023-04-16",7,"2023-04-16T22:29:48.871Z","2023-04-16T22:29:57.021Z",TRUE,"pitch","45546037-ddbd-4882-b4a2-9769a6475d33",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.5394,1.6217,NA,77.43,178.44,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"67","atBat","Walk","walk","Austin Nola walks. Juan Soto to 3rd. Ha-Seong Kim to 2nd.",0,1,0,67,"bottom",9,"2023-04-16T22:27:09.661Z","2023-04-16T22:29:57.021Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,543592,"Austin Nola","/api/v1/people/543592","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Loaded",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,83.7,14,0.9,0.407,7.6341,35.8925,-11.1576,-7.0904,11.5179,1.0382,2.2349,9.2824,-135.7509,-6.1683,-1.5405,50.0049,5.3499,-12.9409,39.6,3.6,24,2324,212,NA,NA,NA,NA,NA,NA,FALSE,-12.7,19.3,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,543592,"Austin Nola","/api/v1/people/543592",665742,"Juan Soto","/api/v1/people/665742",673490,"Ha-Seong Kim","/api/v1/people/673490"
718549,"2023-04-16",6,"2023-04-16T22:29:24.778Z","2023-04-16T22:29:29.516Z",TRUE,"pitch","f800d1e1-1296-4bc9-ae18-ef11766c1061",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.403,1.6217,NA,99.7,142.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Walk","walk","Austin Nola walks. Juan Soto to 3rd. Ha-Seong Kim to 2nd.",0,1,0,67,"bottom",9,"2023-04-16T22:27:09.661Z","2023-04-16T22:29:57.021Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,543592,"Austin Nola","/api/v1/people/543592","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Loaded",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,83.5,12,0.9,0.4076,7.5567,34.7489,-11.3427,-6.2482,11.4396,0.4539,3.5736,7.5095,-135.3727,-2.8892,-1.5692,50.003,5.47,-11.3788,38.4,3.6,24,2293,212,NA,NA,NA,NA,NA,NA,FALSE,-12,20,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718549,"2023-04-16",4,"2023-04-16T22:28:18.609Z","2023-04-16T22:28:24.946Z",TRUE,"pitch","0c73cf4c-5a4f-4dbf-86a2-6e871912d4f1",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.47,1.62,NA,134.17,182.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Walk","walk","Austin Nola walks. Juan Soto to 3rd. Ha-Seong Kim to 2nd.",0,1,0,67,"bottom",9,"2023-04-16T22:27:09.661Z","2023-04-16T22:29:57.021Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,543592,"Austin Nola","/api/v1/people/543592","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Loaded",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.4,78,7,0.84,0.4393,7.2205,29.4831,-28.1013,-14.8971,2.5963,-0.4503,2.0773,7.9283,-125.5139,-2.325,-1.7435,50.0011,5.3439,-23.357,37.2,9.6,24,2461,264,NA,NA,NA,NA,NA,NA,FALSE,-32.9,4.3,24.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
