"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718663,"2023-04-08",1,"2023-04-09T00:45:19.297Z","2023-04-09T00:45:26.984Z",TRUE,"pitch","bc6efa28-080f-4879-bab9-2545e57a78b4",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.14,1.48,NA,106.02,177.47,"ground_ball","medium","3",158.81,163.86,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Groundout","field_out","Josh Naylor grounds out, first baseman Ty France to pitcher Paul Sewald.",0,3,2,78,"bottom",9,"2023-04-09T00:44:35.338Z","2023-04-09T00:45:26.984Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,647304,"Josh Naylor","/api/v1/people/647304","L","Left",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83,75.7,6,0.91,0.4554,6.8257,25.9006,-25.7972,8.2764,4.3611,0.288,2.2707,6.3652,-120.7721,0.1696,-3.4667,50.0003,4.4888,12.0901,27.6,8.4,24,2484,81,72.1,1,41,NA,NA,NA,TRUE,-31.8,8.2,-16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718663,"2023-04-08",0,"2023-04-09T00:44:59.816Z","2023-04-09T00:45:04.726Z",TRUE,"pitch","d7beca89-865f-417a-8c9e-d043969ea537",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2353,1.4674,NA,90.54,171.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Groundout","field_out","Josh Naylor grounds out, first baseman Ty France to pitcher Paul Sewald.",0,3,2,78,"bottom",9,"2023-04-09T00:44:35.338Z","2023-04-09T00:45:26.984Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,647304,"Josh Naylor","/api/v1/people/647304","L","Left",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,83.5,6,0.9,0.4125,7.3172,28.5646,-17.2984,-7.9404,8.3301,0.6942,2.4867,13.1119,-132.8112,-1.3592,-3.2761,50.0019,4.2638,-14.1795,32.4,4.8,24,2436,234,NA,NA,NA,NA,NA,NA,FALSE,-17.9,15,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718663,"2023-04-08",5,"2023-04-09T00:44:27.278Z","2023-04-09T00:44:30.322Z",TRUE,"pitch","acf635b9-9b11-4531-9d0c-f4a542897732",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,2,NA,NA,3.9384,1.8733,NA,83.85,151.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Walk","walk","Josh Bell walks. Amed Rosario to 2nd.",0,3,2,77,"bottom",9,"2023-04-09T00:42:40.372Z","2023-04-09T00:44:30.322Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,605137,"Josh Bell","/api/v1/people/605137","L","Left",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,83.5,12,0.9,0.4113,6.9344,30.0866,-17.217,-8.1251,8.3385,0.8696,3.2362,13.514,-133.4343,0.2623,-3.2169,50.0034,4.3822,-14.5769,33.6,4.8,24,2469,242,NA,NA,NA,NA,NA,NA,FALSE,-17.3,15.4,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,605137,"Josh Bell","/api/v1/people/605137",642708,"Amed Rosario","/api/v1/people/642708",NA,NA,NA
718663,"2023-04-08",4,"2023-04-09T00:44:11.040Z","2023-04-09T00:44:14.896Z",TRUE,"pitch","cc418a94-57be-4791-8653-f1db71693dec",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,2,NA,NA,4.0259,1.8857,NA,104.5,170.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Walk","walk","Josh Bell walks. Amed Rosario to 2nd.",0,3,2,77,"bottom",9,"2023-04-09T00:42:40.372Z","2023-04-09T00:44:30.322Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,605137,"Josh Bell","/api/v1/people/605137","L","Left",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.4,83.6,9,0.9,0.4124,6.947,27.4626,-17.211,-7.589,8.3681,0.3278,2.522,12.0351,-132.6368,-1.386,-3.2753,50.0011,4.3021,-13.5683,32.4,4.8,24,2449,243,NA,NA,NA,NA,NA,NA,FALSE,-17.8,15.1,11.3,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,605137,"Josh Bell","/api/v1/people/605137",NA,NA,NA,NA,NA,NA
718663,"2023-04-08",3,"2023-04-09T00:43:50.233Z","2023-04-09T00:43:53.233Z",TRUE,"pitch","7d56479c-1ece-4e6f-9fc8-e0d5251fd26e",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,0,2,NA,NA,3.8372,1.8048,NA,71.59,221.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Walk","walk","Josh Bell walks. Amed Rosario to 2nd.",0,3,2,77,"bottom",9,"2023-04-09T00:42:40.372Z","2023-04-09T00:44:30.322Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,605137,"Josh Bell","/api/v1/people/605137","L","Left",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.6,76.4,14,0.9,0.4532,6.8587,25.7964,-24.7498,3.975,5.0265,1.1914,0.651,9.4711,-121.3007,-3.6725,-3.2945,50.0002,4.3652,5.8663,16.8,7.2,24,2533,80,NA,NA,NA,NA,NA,NA,FALSE,-31.3,8.4,-9.6,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,605137,"Josh Bell","/api/v1/people/605137",NA,NA,NA,NA,NA,NA
718663,"2023-04-08",1,"2023-04-09T00:43:16.904Z","2023-04-09T00:43:20.441Z",TRUE,"pitch","afece312-f196-4aad-82e6-cac42fdf1f47",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.9382,1.8554,NA,83.45,172.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Walk","walk","Josh Bell walks. Amed Rosario to 2nd.",0,3,2,77,"bottom",9,"2023-04-09T00:42:40.372Z","2023-04-09T00:44:30.322Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,605137,"Josh Bell","/api/v1/people/605137","L","Left",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.2,83.4,14,0.9,0.4113,7.106,31.0899,-15.9184,-7.9933,9.0703,0.8801,2.4518,13.3855,-133.6019,-2.121,-3.1761,50.0035,4.4112,-14.3281,34.8,4.8,24,2529,235,NA,NA,NA,NA,NA,NA,FALSE,-16.6,16.1,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,605137,"Josh Bell","/api/v1/people/605137",NA,NA,NA,NA,NA,NA
718663,"2023-04-08",0,"2023-04-09T00:42:56.730Z","2023-04-09T00:43:00.791Z",TRUE,"pitch","ba28c157-311d-49b3-b79f-6ba7f74dd57a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.34,1.61,NA,53.96,202.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Walk","walk","Josh Bell walks. Amed Rosario to 2nd.",0,3,2,77,"bottom",9,"2023-04-09T00:42:40.372Z","2023-04-09T00:44:30.322Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,605137,"Josh Bell","/api/v1/people/605137","L","Left",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.2,75.5,14,0.9,0.4567,7.0252,27.2877,-25.4703,6.5246,4.6194,1.6538,1.3289,9.6866,-120.7239,-1.9336,-3.285,50.0008,4.4207,9.462,24,8.4,24,2484,84,NA,NA,NA,NA,NA,NA,FALSE,-32.2,8,-14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,605137,"Josh Bell","/api/v1/people/605137",NA,NA,NA,NA,NA,NA
718663,"2023-04-08",2,"2023-04-09T00:43:33.630Z","2023-04-09T00:43:38.630Z",FALSE,"stepoff","bada709e-d31a-4da7-9bc8-33fa90ea1042",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Walk","walk","Josh Bell walks. Amed Rosario to 2nd.",0,3,2,77,"bottom",9,"2023-04-09T00:42:40.372Z","2023-04-09T00:44:30.322Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,605137,"Josh Bell","/api/v1/people/605137","L","Left",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,605137,"Josh Bell","/api/v1/people/605137",NA,NA,NA,NA,NA,NA
718663,"2023-04-08",3,"2023-04-09T00:42:16.716Z","2023-04-09T00:42:28.289Z",TRUE,"pitch","65cf909e-7acc-4043-ae55-67204874d51f",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.34,1.61,NA,104.45,172.89,"popup","medium","2",120.24,218.77,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Pop Out","field_out","Jose Ramirez pops out to catcher Tom Murphy in foul territory.",0,3,2,76,"bottom",9,"2023-04-09T00:41:37.972Z","2023-04-09T00:42:28.289Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,608070,"José Ramírez","/api/v1/people/608070","L","Left",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.8,82.4,6,0.9,0.4168,6.7291,29.5277,-19.0962,-8.2751,7.4904,0.3292,2.4405,12.2543,-131.7062,-1.3382,-3.3216,50.0043,4.3757,-14.4527,31.2,4.8,24,2468,234,83,86,36,NA,NA,NA,TRUE,-20,13.4,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642708,"Amed Rosario","/api/v1/people/642708",NA,NA,NA,NA,NA,NA
718663,"2023-04-08",2,"2023-04-09T00:41:57.863Z","2023-04-09T00:42:01.733Z",TRUE,"pitch","f728f779-2fa2-4a41-b669-6042ece07bb6",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3,1.6419,NA,104.55,211.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Pop Out","field_out","Jose Ramirez pops out to catcher Tom Murphy in foul territory.",0,3,2,76,"bottom",9,"2023-04-09T00:41:37.972Z","2023-04-09T00:42:28.289Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,608070,"José Ramírez","/api/v1/people/608070","L","Left",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.3,74.9,14,0.91,0.4604,6.7633,26.4808,-27.4041,7.7536,3.338,0.3267,1.0254,6.5971,-119.6819,-2.2683,-3.4883,50.0007,4.4785,11.069,24,8.4,24,2526,93,NA,NA,NA,NA,NA,NA,FALSE,-35.3,5.6,-15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642708,"Amed Rosario","/api/v1/people/642708",NA,NA,NA,NA,NA,NA
