"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
716685,"2023-09-07",1,"2023-09-08T01:52:06.171Z","2023-09-08T01:52:10.997Z",TRUE,"pitch","542d7984-558c-44b7-adcc-15e8fb4be4e8",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.1195,1.5014,NA,107,177.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Corbin Carroll singles on a ground ball to right fielder Seiya Suzuki.",0,5,1,63,"top",9,"2023-09-08T01:51:38.841Z","2023-09-08T01:52:44.745Z",TRUE,FALSE,FALSE,FALSE,33,2,1,1,682998,"Corbin Carroll","/api/v1/people/682998","L","Left",669713,"Hayden Wesneski","/api/v1/people/669713","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Chicago Cubs","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.1,74.1,5,0.91,0.4657,6.7844,24.8375,-32.5938,11.375,-0.3024,0.2623,2.2567,1.446,-118.1173,-0.4093,-1.8356,50.0014,5.458,15.8917,26.4,10.8,24,2569,62,NA,NA,NA,NA,NA,NA,FALSE,-42.2,-0.4,-20.9,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716685,"2023-09-07",0,"2023-09-08T01:51:52.366Z","2023-09-08T01:51:55.995Z",TRUE,"pitch","e7bbfa16-cbeb-4118-9901-b9d00d84ff3e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.0527,1.3898,NA,148.97,185.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Corbin Carroll singles on a ground ball to right fielder Seiya Suzuki.",0,5,1,63,"top",9,"2023-09-08T01:51:38.841Z","2023-09-08T01:52:44.745Z",TRUE,FALSE,FALSE,FALSE,33,2,1,1,682998,"Corbin Carroll","/api/v1/people/682998","L","Left",669713,"Hayden Wesneski","/api/v1/people/669713","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,85.7,13,0.78,0.4035,6.8529,27.8046,-18.1015,-5.7157,7.5312,-0.8388,1.9904,3.7446,-135.4059,-6.0981,-1.4925,50.0045,5.5256,-10.6821,27.6,4.8,24,2004,218,NA,NA,NA,NA,NA,NA,FALSE,-18.8,12.6,9.6,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716685,"2023-09-07",0,"2023-09-08T01:51:21.014Z","2023-09-08T01:51:28.105Z",TRUE,"pitch","2cddc091-c151-4c1b-b2e8-2e096ee3d342",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.37,1.51,NA,126.9,186.78,"ground_ball","medium","3",156.84,167.16,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Geraldo Perdomo grounds out to first baseman Cody Bellinger.",0,5,1,62,"top",9,"2023-09-08T01:51:21.014Z","2023-09-08T01:51:28.105Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,672695,"Geraldo Perdomo","/api/v1/people/672695","L","Left",669713,"Hayden Wesneski","/api/v1/people/669713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Chicago Cubs","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,87.5,8,0.87,0.3972,6.9538,25.9663,-21.5555,-5.8586,5.4944,-0.2598,1.9261,4.7308,-137.082,-5.8039,-1.2339,50.0017,5.5104,-11.3197,25.2,4.8,24,2023,218,84.2,-31,4,NA,NA,NA,TRUE,-21.4,9.1,9.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716685,"2023-09-07",2,"2023-09-08T01:49:07.423Z","2023-09-08T01:49:14.068Z",TRUE,"pitch","6d21b311-99ab-446a-bdd4-493d6fad1834",3,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,3,2,NA,NA,3.55,1.64,NA,62.5,223.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Christopher Morel strikes out swinging.",0,5,1,61,"bottom",8,"2023-09-08T01:48:16.401Z","2023-09-08T01:49:14.068Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,666624,"Christopher Morel","/api/v1/people/666624","R","Right",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Arizona Diamondbacks","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.1,82.5,14,0.89,0.4257,6.9238,23.4605,-35.3539,0.6907,-1.8885,1.4297,0.5724,8.076,-128.0709,-7.3992,-1.8387,50.0054,6.2223,1.1605,3.6,8.4,24,2396,35,NA,NA,NA,NA,NA,NA,TRUE,-39.7,-4.8,-2.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716685,"2023-09-07",1,"2023-09-08T01:48:50.694Z","2023-09-08T01:48:53.694Z",TRUE,"pitch","a9777b64-251b-4cf1-a2ba-6701c0a25d94",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.55,1.64,NA,79.94,211.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Christopher Morel strikes out swinging.",0,5,1,61,"bottom",8,"2023-09-08T01:48:16.401Z","2023-09-08T01:49:14.068Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,666624,"Christopher Morel","/api/v1/people/666624","R","Right",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Arizona Diamondbacks","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.5,82.4,14,0.9,0.4244,6.8335,24.7913,-32.4241,1.7314,-0.1493,0.9722,1.0087,6.7761,-128.6798,-6.939,-1.912,50.0037,6.228,2.9237,7.2,8.4,24,2503,50,NA,NA,NA,NA,NA,NA,FALSE,-36.4,-1.6,-4.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716685,"2023-09-07",0,"2023-09-08T01:48:32.537Z","2023-09-08T01:48:35.595Z",TRUE,"pitch","e6a9dd02-71b7-449e-93d9-8f8bab5ba194",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.55,1.64,NA,130.34,148.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Christopher Morel strikes out swinging.",0,5,1,61,"bottom",8,"2023-09-08T01:48:16.401Z","2023-09-08T01:49:14.068Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,666624,"Christopher Morel","/api/v1/people/666624","R","Right",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,89.1,1,0.92,0.3878,6.8738,29.4404,-14.9159,-7.5757,8.5264,-0.3501,3.3371,7.2742,-140.7798,-5.2126,-1.9727,50.0033,6.165,-15.3351,40.8,4.8,24,2426,228,NA,NA,NA,NA,NA,NA,FALSE,-14.4,14.6,12.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716685,"2023-09-07",1,"2023-09-08T01:48:01.879Z","2023-09-08T01:48:09.073Z",TRUE,"pitch","0399e1e4-a8f1-470a-9bb1-0e87b4954c93",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.25,1.52,NA,101.41,191.36,"fly_ball","medium","9",209.42,97.2,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Yan Gomes flies out to right fielder Corbin Carroll.",0,5,1,60,"bottom",8,"2023-09-08T01:47:25.076Z","2023-09-08T01:48:09.073Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,543228,"Yan Gomes","/api/v1/people/543228","R","Right",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Arizona Diamondbacks","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.9,82.1,9,0.9,0.426,7.0233,23.0762,-33.6624,1.4862,-0.8877,0.4089,1.7563,5.7273,-127.9381,-4.7896,-2.0397,50.003,6.2515,2.4949,6,8.4,24,2448,75,91.1,30,325,NA,NA,NA,TRUE,-37.4,-2.4,-3.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716685,"2023-09-07",0,"2023-09-08T01:47:46.720Z","2023-09-08T01:47:50.365Z",TRUE,"pitch","c638ee2a-cb03-4718-9fa0-aeccb56e645b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3199,1.5214,NA,116.23,156.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Yan Gomes flies out to right fielder Corbin Carroll.",0,5,1,60,"bottom",8,"2023-09-08T01:47:25.076Z","2023-09-08T01:48:09.073Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,543228,"Yan Gomes","/api/v1/people/543228","R","Right",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,87.4,2,0.91,0.3947,7.0477,30.2303,-16.0685,-6.9403,8.2524,0.0201,3.049,8.131,-138.6402,-5.4683,-2.0453,50.0041,6.1149,-13.5476,34.8,4.8,24,2419,227,NA,NA,NA,NA,NA,NA,FALSE,-16.1,14,10.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716685,"2023-09-07",5,"2023-09-08T01:47:13.464Z","2023-09-08T01:47:21.343Z",TRUE,"pitch","0771f11b-0d8d-4e07-a38c-409965b28a41",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.33,1.66,NA,120.82,173.17,"line_drive","medium","7",58.04,86.86,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Lineout","field_out","Jeimer Candelario lines out to left fielder Tommy Pham.",0,5,1,59,"bottom",8,"2023-09-08T01:46:43.751Z","2023-09-08T01:47:21.343Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,600869,"Jeimer Candelario","/api/v1/people/600869","L","Left",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,89,5,0.9,0.3882,7.0346,30.2495,-14.46,-6.1849,8.7738,-0.1003,2.4302,7.6324,-140.7853,-7.4535,-2.0356,50.0018,6.037,-12.4862,33.6,3.6,24,2429,228,96.5,23,325,NA,NA,NA,TRUE,-14.5,14.6,9.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716685,"2023-09-07",4,"2023-09-08T01:46:59.697Z","2023-09-08T01:47:02.697Z",TRUE,"pitch","b02063d2-176b-48bc-9d38-39b1a611c7cd",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3199,1.6614,NA,199.9,110.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Lineout","field_out","Jeimer Candelario lines out to left fielder Tommy Pham.",0,5,1,59,"bottom",8,"2023-09-08T01:46:43.751Z","2023-09-08T01:47:21.343Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,600869,"Jeimer Candelario","/api/v1/people/600869","L","Left",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,88.2,11,0.9,0.3907,6.7011,29.7744,-16.5592,-5.0197,7.8322,-2.175,4.7591,2.0872,-139.8761,-1.2404,-2.2762,50.0013,6.2875,-10.0054,30,3.6,24,2334,226,NA,NA,NA,NA,NA,NA,FALSE,-15.4,14.2,8.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716685,"2023-09-07",3,"2023-09-08T01:46:46.165Z","2023-09-08T01:46:49.165Z",TRUE,"pitch","f28c08b9-63d8-4be3-9e34-93526aa1c381",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.33,1.66,NA,117.5,147.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Lineout","field_out","Jeimer Candelario lines out to left fielder Tommy Pham.",0,5,1,59,"bottom",8,"2023-09-08T01:46:43.751Z","2023-09-08T01:47:21.343Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,600869,"Jeimer Candelario","/api/v1/people/600869","L","Left",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,88.4,2,0.91,0.391,6.8239,29.2117,-16.2382,-7.1026,8.0003,-0.0131,3.3869,8.4899,-139.6904,-4.5312,-2.1579,50.0003,6.0856,-14.1431,36,4.8,24,2441,226,NA,NA,NA,NA,NA,NA,FALSE,-15.7,13.8,11.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716685,"2023-09-07",0,"2023-09-08T01:46:43.369Z","2023-09-08T01:46:44.369Z",FALSE,"action",NA,NA,"Pitching Change: Kevin Ginkel replaces Ryan Thompson.","Pitching Substitution",5,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,656464,"/api/v1/people/656464",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"59","atBat","Lineout","field_out","Jeimer Candelario lines out to left fielder Tommy Pham.",0,5,1,59,"bottom",8,"2023-09-08T01:46:43.751Z","2023-09-08T01:47:21.343Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,600869,"Jeimer Candelario","/api/v1/people/600869","L","Left",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716685,"2023-09-07",1,"2023-09-08T01:46:43.369Z","2023-09-08T01:46:44.369Z",FALSE,"action",NA,NA,"Defensive switch from third base to shortstop for Geraldo Perdomo.","Defensive Switch",5,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,672695,"/api/v1/people/672695",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"6","Shortstop","Infielder","SS","900","59","atBat","Lineout","field_out","Jeimer Candelario lines out to left fielder Tommy Pham.",0,5,1,59,"bottom",8,"2023-09-08T01:46:43.751Z","2023-09-08T01:47:21.343Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,600869,"Jeimer Candelario","/api/v1/people/600869","L","Left",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716685,"2023-09-07",2,"2023-09-08T01:46:43.369Z","2023-09-08T01:46:46.165Z",FALSE,"action",NA,NA,"Defensive Substitution: Emmanuel Rivera replaces shortstop Jordan Lawlar, batting 8th, playing third base.","Defensive Sub",5,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,656896,"/api/v1/people/656896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"5","Third Base","Infielder","3B","801","59","atBat","Lineout","field_out","Jeimer Candelario lines out to left fielder Tommy Pham.",0,5,1,59,"bottom",8,"2023-09-08T01:46:43.751Z","2023-09-08T01:47:21.343Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,600869,"Jeimer Candelario","/api/v1/people/600869","L","Left",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,691783,"/api/v1/people/691783",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716685,"2023-09-07",7,"2023-09-08T01:44:00.377Z","2023-09-08T01:44:07.465Z",TRUE,"pitch","f0588a23-db3d-42d5-908d-8d4c9f77b124",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,2,NA,NA,3.47,1.59,NA,113.67,180.22,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Jordan Lawlar strikes out swinging.",0,5,1,58,"top",8,"2023-09-08T01:41:38.458Z","2023-09-08T01:44:07.465Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,691783,"Jordan Lawlar","/api/v1/people/691783","R","Right",669713,"Hayden Wesneski","/api/v1/people/669713","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Chicago Cubs",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.5,76.8,8,0.91,0.4507,6.7275,24.4791,-32.2906,11.138,-0.0795,0.0873,2.169,0.6799,-121.6629,-1.3787,-1.6424,50.0012,5.5485,16.6496,27.6,9.6,24,2598,65,NA,NA,NA,NA,NA,NA,TRUE,-39.4,-0.2,-20.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716685,"2023-09-07",6,"2023-09-08T01:43:33.734Z","2023-09-08T01:43:37.239Z",TRUE,"pitch","779b1d87-7bdd-4d3c-84ce-2926438cf201",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,2,2,NA,NA,3.3422,1.5449,NA,73.57,235.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Jordan Lawlar strikes out swinging.",0,5,1,58,"top",8,"2023-09-08T01:41:38.458Z","2023-09-08T01:44:07.465Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,691783,"Jordan Lawlar","/api/v1/people/691783","R","Right",669713,"Hayden Wesneski","/api/v1/people/669713","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Chicago Cubs",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.4,77.4,14,0.91,0.4484,6.7751,27.3431,-31.9752,10.0812,0.1351,1.1394,0.122,3.2322,-122.7848,-6.1527,-1.5086,50.0056,5.4261,15.1885,25.2,9.6,24,2655,54,NA,NA,NA,NA,NA,NA,FALSE,-40,-1.1,-19.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716685,"2023-09-07",5,"2023-09-08T01:42:58.609Z","2023-09-08T01:43:01.697Z",TRUE,"pitch","2e576bd3-05c5-406b-8715-38c017e90943",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.47,1.59,NA,138.97,186.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Jordan Lawlar strikes out swinging.",0,5,1,58,"top",8,"2023-09-08T01:41:38.458Z","2023-09-08T01:44:07.465Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,691783,"Jordan Lawlar","/api/v1/people/691783","R","Right",669713,"Hayden Wesneski","/api/v1/people/669713","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,88.7,7,0.9,0.3894,6.8611,30.8837,-18.3698,-3.5587,6.8855,-0.5764,1.945,3.2328,-140.4996,-6.8138,-1.2778,50.0052,5.5891,-7.1384,18,4.8,24,2052,214,NA,NA,NA,NA,NA,NA,FALSE,-18,11.3,5.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
