"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716640,"2023-09-10",4,"2023-09-10T20:59:41.364Z","2023-09-10T20:59:48.804Z",TRUE,"pitch","a0e42d2a-a84e-4c73-ac3d-514a2316faaa",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.25,1.59,NA,134.94,186.34,"ground_ball","medium","4",140.54,150.64,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Groundout","field_out","Jurickson Profar grounds out, second baseman Jose Altuve to first baseman Jon Singleton.",0,2,12,79,"top",9,"2023-09-10T20:57:40.568Z","2023-09-10T20:59:48.804Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",669270,"Joel Kuhnel","/api/v1/people/669270","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Houston Astros","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.3,78.8,7,0.89,0.4402,6.8805,24.043,-28.952,0.4625,2.0508,-0.4706,1.9423,3.8268,-124.2535,-3.38,-2.0883,50.0011,5.7165,0.7251,2.4,7.2,24,2329,156,92.4,-8,13,NA,NA,NA,TRUE,-34.2,3.2,-1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716640,"2023-09-10",3,"2023-09-10T20:59:10.003Z","2023-09-10T20:59:17.422Z",TRUE,"pitch","4b4d9a25-1cc0-453f-9456-7defbf68ab76",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.25,1.59,NA,107.15,190.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Groundout","field_out","Jurickson Profar grounds out, second baseman Jose Altuve to first baseman Jon Singleton.",0,2,12,79,"top",9,"2023-09-10T20:57:40.568Z","2023-09-10T20:59:48.804Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",669270,"Joel Kuhnel","/api/v1/people/669270","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Houston Astros","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.8,78.3,8,0.91,0.4434,7.0998,24.0499,-29.9379,2.7833,1.4484,0.2585,1.7846,4.7242,-123.4107,-3.345,-2.0407,50.0044,5.6734,4.3026,9.6,8.4,24,2423,117,NA,NA,NA,NA,NA,NA,FALSE,-35.9,2,-6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716640,"2023-09-10",2,"2023-09-10T20:58:52.178Z","2023-09-10T20:58:55.883Z",TRUE,"pitch","48cd731f-a693-4377-b5b5-6b0d5c1adda7",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.2503,1.6023,NA,146.56,142.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Groundout","field_out","Jurickson Profar grounds out, second baseman Jose Altuve to first baseman Jon Singleton.",0,2,12,79,"top",9,"2023-09-10T20:57:40.568Z","2023-09-10T20:59:48.804Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",669270,"Joel Kuhnel","/api/v1/people/669270","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86,11,0.92,0.3996,7.1732,31.1481,-20.1893,-4.5094,6.3032,-0.7755,3.5641,4.0965,-137.2098,-2.2065,-1.704,50.0028,5.7585,-8.5743,20.4,4.8,24,2260,227,NA,NA,NA,NA,NA,NA,FALSE,-19.7,11.2,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716640,"2023-09-10",1,"2023-09-10T20:58:30.892Z","2023-09-10T20:58:35.378Z",TRUE,"pitch","97fb6573-9519-4a03-9558-0971f4342cb2",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,2,NA,NA,3.2503,1.5738,NA,103.59,258.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Groundout","field_out","Jurickson Profar grounds out, second baseman Jose Altuve to first baseman Jon Singleton.",0,2,12,79,"top",9,"2023-09-10T20:57:40.568Z","2023-09-10T20:59:48.804Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",669270,"Joel Kuhnel","/api/v1/people/669270","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Houston Astros","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.7,81.5,14,0.93,0.4269,7.2655,27.6994,-26.9774,-10.6824,3.1183,0.3519,-0.7455,8.3396,-128.5207,-10.4391,-1.554,50.0015,5.4789,-17.7927,28.8,8.4,24,1423,245,NA,NA,NA,NA,NA,NA,FALSE,-31.8,3.4,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716640,"2023-09-10",0,"2023-09-10T20:58:09.607Z","2023-09-10T20:58:13.894Z",TRUE,"pitch","a1fc574a-eb77-4db2-ba12-ad1b43372d0d",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.25,1.59,NA,79.71,194.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Groundout","field_out","Jurickson Profar grounds out, second baseman Jose Altuve to first baseman Jon Singleton.",0,2,12,79,"top",9,"2023-09-10T20:57:40.568Z","2023-09-10T20:59:48.804Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",669270,"Joel Kuhnel","/api/v1/people/669270","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Houston Astros","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.6,79.8,14,0.9,0.4349,6.9964,25.3938,-27.7206,0.535,2.7715,0.9783,1.6333,7.4321,-125.8987,-4.4826,-2.0806,50.0036,5.6788,0.8574,4.8,7.2,24,2377,138,NA,NA,NA,NA,NA,NA,FALSE,-32.3,4.2,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716640,"2023-09-10",0,"2023-09-10T20:57:28.188Z","2023-09-10T20:57:38.945Z",TRUE,"pitch","fa12f81a-940d-4dbb-b1a0-2ccef73e4098",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,2,NA,NA,3.34,1.61,NA,146.48,169.74,"line_drive","medium","7",82.84,86.86,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Single","single","Brett Sullivan singles on a line drive to left fielder Chas McCormick.",0,2,12,78,"top",9,"2023-09-10T20:57:27.526Z","2023-09-10T20:57:38.945Z",TRUE,FALSE,FALSE,FALSE,33,0,0,2,664954,"Brett Sullivan","/api/v1/people/664954","L","Left",669270,"Joel Kuhnel","/api/v1/people/669270","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Houston Astros","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,84.8,4,0.78,0.4045,7.2136,32.3737,-19.9147,-6.3933,6.6168,-0.7735,2.5569,5.0663,-135.8873,-4.4326,-1.8402,50.0022,5.6101,-11.8444,26.4,4.8,24,2171,239,95.1,15,264,NA,NA,NA,FALSE,-20.4,11.2,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,664954,"Brett Sullivan","/api/v1/people/664954",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716640,"2023-09-10",0,"2023-09-10T20:56:52.704Z","2023-09-10T20:57:01.316Z",TRUE,"pitch","8023736e-caa1-4038-8739-022b6e91610c",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.179,1.474,NA,138.33,169.68,"ground_ball","medium","6",109.08,161.31,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Grounded Into DP","grounded_into_double_play","Eguy Rosario grounds into a double play, shortstop Grae Kessinger to second baseman Jose Altuve to first baseman Jon Singleton. Trent Grisham out at 2nd. Eguy Rosario out at 1st.",0,2,12,77,"top",9,"2023-09-10T20:56:46.022Z","2023-09-10T20:57:01.316Z",TRUE,FALSE,FALSE,TRUE,24,0,0,2,666703,"Eguy Rosario","/api/v1/people/666703","R","Right",669270,"Joel Kuhnel","/api/v1/people/669270","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Houston Astros","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.7,85.5,4,2,0.4004,7.3557,34.5593,-21.058,-10.8903,5.8869,-0.5597,2.5593,8.5738,-137.5486,-4.9014,-2.3245,50.0045,5.8201,-20.5725,39.6,6,24,2254,230,87.4,0,53,NA,NA,NA,TRUE,-21.4,9.6,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716640,"2023-09-10",8,"2023-09-10T20:56:21.001Z","2023-09-10T20:56:26.032Z",TRUE,"pitch","e299f05b-dc52-412b-a316-df6cb17d99ea",9,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.5605,1.8304,NA,148.17,141.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Walk","walk","Trent Grisham walks.",0,2,12,76,"top",9,"2023-09-10T20:53:07.589Z","2023-09-10T20:56:26.032Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,663757,"Trent Grisham","/api/v1/people/663757","L","Left",669270,"Joel Kuhnel","/api/v1/people/669270","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Houston Astros","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,83.8,1,0.72,0.4089,7.0144,31.2502,-20.6209,-6.7643,6.3699,-0.8178,3.5908,5.3211,-134.3455,-1.8229,-1.9531,50.0013,5.7557,-12.2662,27.6,4.8,24,2159,235,NA,NA,NA,NA,NA,NA,FALSE,-21,11.3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663757,"Trent Grisham","/api/v1/people/663757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716640,"2023-09-10",7,"2023-09-10T20:55:57.626Z","2023-09-10T20:56:00.687Z",TRUE,"pitch","f1e78694-02a0-46ba-8fbe-9b2c94c6b71e",8,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.56,1.72,NA,87.38,186.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Walk","walk","Trent Grisham walks.",0,2,12,76,"top",9,"2023-09-10T20:53:07.589Z","2023-09-10T20:56:26.032Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,663757,"Trent Grisham","/api/v1/people/663757","L","Left",669270,"Joel Kuhnel","/api/v1/people/669270","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,84.6,9,0.85,0.4089,7.1422,27.4577,-21.9068,-5.816,5.6454,0.7769,1.9237,8.078,-133.6812,-5.4218,-1.5213,50.0032,5.5399,-10.5799,21.6,6,24,2136,234,NA,NA,NA,NA,NA,NA,FALSE,-23,9.2,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716640,"2023-09-10",6,"2023-09-10T20:55:41.298Z","2023-09-10T20:55:45.126Z",TRUE,"pitch","4f78e498-820b-4348-9e07-6b0d8020ada5",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.5605,1.7734,NA,162.21,160.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Walk","walk","Trent Grisham walks.",0,2,12,76,"top",9,"2023-09-10T20:53:07.589Z","2023-09-10T20:56:26.032Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,663757,"Trent Grisham","/api/v1/people/663757","L","Left",669270,"Joel Kuhnel","/api/v1/people/669270","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86.3,11,0.91,0.3993,7.0309,30.0125,-21.7172,-4.9579,5.4897,-1.1861,2.8997,3.453,-137.114,-3.4981,-1.8169,50.0066,5.6721,-9.4524,21.6,4.8,24,2244,224,NA,NA,NA,NA,NA,NA,FALSE,-21.4,9.4,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
