"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718693,"2023-04-07",1,"2023-04-07T20:14:19.940Z","2023-04-07T20:14:27.865Z",TRUE,"pitch","5a70690c-90bb-4d3e-a511-ba81fd67a9af",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.22,1.48,NA,101.06,168.97,"ground_ball","medium","6",106.6,158.14,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Grounded Into DP","grounded_into_double_play","Nick Fortes grounds into a double play, shortstop Francisco Lindor to second baseman Jeff McNeil to first baseman Pete Alonso. Jean Segura out at 2nd. Nick Fortes out at 1st.",0,3,9,76,"top",9,"2023-04-07T20:13:40.632Z","2023-04-07T20:14:27.865Z",TRUE,FALSE,FALSE,TRUE,24,0,1,3,663743,"Nick Fortes","/api/v1/people/663743","R","Right",660593,"Denyi Reyes","/api/v1/people/660593","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.2,72.5,6,2,0.4766,6.8694,22.9348,-29.7879,7.2657,1.7904,0.4182,2.5855,3.5128,-115.2523,-0.3065,-2.0736,50.0052,5.6158,9.7009,19.2,9.6,24,2161,54,67.8,-7,20,NA,NA,NA,TRUE,-40.4,3.5,-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718693,"2023-04-07",0,"2023-04-07T20:14:01.826Z","2023-04-07T20:14:05.032Z",TRUE,"pitch","35f64b80-ff37-4b87-946d-e2e5512249db",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.22,1.48,NA,96.13,155.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Grounded Into DP","grounded_into_double_play","Nick Fortes grounds into a double play, shortstop Francisco Lindor to second baseman Jeff McNeil to first baseman Pete Alonso. Jean Segura out at 2nd. Nick Fortes out at 1st.",0,3,9,76,"top",9,"2023-04-07T20:13:40.632Z","2023-04-07T20:14:27.865Z",TRUE,FALSE,FALSE,TRUE,24,0,1,3,663743,"Nick Fortes","/api/v1/people/663743","R","Right",660593,"Denyi Reyes","/api/v1/people/660593","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,84.7,3,2,0.4048,7.1222,31.6076,-12.6551,-5.9815,10.5448,0.5474,3.0949,8.5409,-135.6663,-4.5202,-1.8746,50.0031,5.6748,-11.073,33.6,3.6,24,2157,214,NA,NA,NA,NA,NA,NA,FALSE,-13.4,18.2,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718693,"2023-04-07",4,"2023-04-07T20:13:34.895Z","2023-04-07T20:13:38.414Z",TRUE,"pitch","3e8eea39-b221-4e8e-9ecc-74e8859b1a01",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.34,1.62,NA,132.03,177.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Jesus Sanchez strikes out swinging.",0,3,9,75,"top",9,"2023-04-07T20:11:35.889Z","2023-04-07T20:13:38.414Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",660593,"Denyi Reyes","/api/v1/people/660593","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85,4,2,0.4043,7.1981,31.2475,-12.0618,-5.0636,10.8335,-0.3944,2.2642,5.8767,-135.7664,-6.7384,-1.9348,50.0059,5.6277,-9.4032,31.2,3.6,24,2125,217,NA,NA,NA,NA,NA,NA,TRUE,-13.3,18.2,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,516416,"Jean Segura","/api/v1/people/516416",NA,NA,NA,NA,NA,NA
718693,"2023-04-07",3,"2023-04-07T20:13:17.900Z","2023-04-07T20:13:22.227Z",TRUE,"pitch","88db3ee6-676a-4734-b848-ca78313b763d",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,0,NA,NA,3.34,1.62,NA,111.32,168.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Jesus Sanchez strikes out swinging.",0,3,9,75,"top",9,"2023-04-07T20:11:35.889Z","2023-04-07T20:13:38.414Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",660593,"Denyi Reyes","/api/v1/people/660593","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.9,81.4,5,2,0.4261,6.9497,23.5064,-18.266,0.6186,8.2918,0.1491,2.599,5.5948,-127.9706,-4.0599,-2.1355,50.0064,5.6154,1.0384,6,4.8,24,2373,203,NA,NA,NA,NA,NA,NA,FALSE,-20.6,14.4,-2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718693,"2023-04-07",2,"2023-04-07T20:13:01.957Z","2023-04-07T20:13:05.592Z",TRUE,"pitch","37a6e9b1-653a-4bf1-b775-2812cf4a8a18",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.3963,1.6667,NA,181.4,213.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Jesus Sanchez strikes out swinging.",0,3,9,75,"top",9,"2023-04-07T20:11:35.889Z","2023-04-07T20:13:38.414Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",660593,"Denyi Reyes","/api/v1/people/660593","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.3,78.1,13,2,0.4424,7.2223,26.0118,-26.14,-11.4757,3.8906,-1.6894,0.9325,5.2795,-124.0582,-5.7041,-2.3602,50.0016,5.4547,-17.7941,31.2,8.4,24,1265,236,NA,NA,NA,NA,NA,NA,FALSE,-31.9,5.9,19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718693,"2023-04-07",1,"2023-04-07T20:12:45.821Z","2023-04-07T20:12:50.830Z",TRUE,"pitch","09581afe-2f99-4fa6-a727-f85457fd78a4",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.454,1.7243,NA,109.85,196.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Jesus Sanchez strikes out swinging.",0,3,9,75,"top",9,"2023-04-07T20:11:35.889Z","2023-04-07T20:13:38.414Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",660593,"Denyi Reyes","/api/v1/people/660593","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,84,14,2,0.409,7.1141,31.5481,-9.8292,-6.3399,12.3274,0.1875,1.5559,7.6288,-134.3712,-8.9805,-1.8766,50.0006,5.6576,-11.4893,39.6,3.6,24,2241,211,NA,NA,NA,NA,NA,NA,FALSE,-12,20.3,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718693,"2023-04-07",0,"2023-04-07T20:12:13.523Z","2023-04-07T20:12:20.995Z",TRUE,"pitch","16c8ccd2-5b2d-4e2a-b096-e9cc2c43d875",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.34,1.62,NA,86.18,161.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Jesus Sanchez strikes out swinging.",0,3,9,75,"top",9,"2023-04-07T20:11:35.889Z","2023-04-07T20:13:38.414Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",660593,"Denyi Reyes","/api/v1/people/660593","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,84.8,3,2,0.4066,7.0017,28.4813,-13.7085,-3.7904,10.0443,0.8085,2.8795,8.932,-134.5571,-4.973,-2.0577,50.002,5.7187,-6.9683,19.2,3.6,24,2218,211,NA,NA,NA,NA,NA,NA,FALSE,-14.6,17.3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718693,"2023-04-07",4,"2023-04-07T20:11:23.299Z","2023-04-07T20:11:34.683Z",TRUE,"pitch","db0a5be1-ae6b-4f10-ba5d-f428d2b94aad",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,0,NA,NA,3.1,1.46,NA,116.61,157.54,"line_drive","medium","9",150.71,105.73,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Single","single","Jean Segura singles on a line drive to right fielder Starling Marte.",0,3,9,74,"top",9,"2023-04-07T20:10:50.241Z","2023-04-07T20:11:34.683Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,516416,"Jean Segura","/api/v1/people/516416","R","Right",660593,"Denyi Reyes","/api/v1/people/660593","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.2,79.7,2,2,0.4349,6.7986,23.435,-23.3427,1.0779,5.4856,0.0101,3.009,5.6026,-125.5458,-2.1392,-2.3828,50.0024,5.756,1.7336,6,6,24,2098,187,84.8,17,244,NA,NA,NA,FALSE,-26.8,9.7,-3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,516416,"Jean Segura","/api/v1/people/516416",NA,NA,NA,NA,NA,NA
718693,"2023-04-07",3,"2023-04-07T20:11:07.527Z","2023-04-07T20:11:10.527Z",TRUE,"pitch","720d7a0b-1973-433d-bf05-84d124cc45c4",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.1,1.46,NA,97.37,197.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Single","single","Jean Segura singles on a line drive to right fielder Starling Marte.",0,3,9,74,"top",9,"2023-04-07T20:10:50.241Z","2023-04-07T20:11:34.683Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,516416,"Jean Segura","/api/v1/people/516416","R","Right",660593,"Denyi Reyes","/api/v1/people/660593","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86,79.7,9,2,0.4361,6.9449,23.0804,-21.2592,-0.0604,6.8179,0.5149,1.5427,6.9468,-125.1558,-5.5899,-2.2782,50.0027,5.5243,-0.0969,2.4,6,24,2264,190,NA,NA,NA,NA,NA,NA,FALSE,-25.3,11.4,-1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718693,"2023-04-07",2,"2023-04-07T20:10:52.571Z","2023-04-07T20:10:56.617Z",TRUE,"pitch","1cb5ed93-2cbc-44ab-a7c8-14e774ab0073",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1945,1.5227,NA,90.25,141.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Single","single","Jean Segura singles on a line drive to right fielder Starling Marte.",0,3,9,74,"top",9,"2023-04-07T20:10:50.241Z","2023-04-07T20:11:34.683Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,516416,"Jean Segura","/api/v1/people/516416","R","Right",660593,"Denyi Reyes","/api/v1/people/660593","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.2,83.7,12,2,0.4099,7.0171,30.3683,-12.1074,-5.2697,11.1091,0.7017,3.6154,9.1435,-133.9073,-3.3966,-2.0808,50.0018,5.7733,-9.5188,30,3.6,24,2168,211,NA,NA,NA,NA,NA,NA,FALSE,-13,19.6,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
