"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
745354,"2024-04-20",5,"2024-04-20T22:41:52.160Z","2024-04-20T22:41:56.356Z",TRUE,"pitch","fe143d7d-373c-4adf-8f24-ab918d760560",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.48,1.71,NA,149.25,174.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Joc Pederson strikes out swinging.",0,3,7,75,"top",9,"2024-04-20T22:40:51.284Z","2024-04-20T22:41:56.356Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,592626,"Joc Pederson","/api/v1/people/592626","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.8,83.3,13,0.9,0.4169,6.4394,24.8022,-32.9355,1.9579,-0.4381,-0.846,2.37,1.0984,-130.8553,-1.8784,-1.524,50.0006,5.5393,3.4313,6,7.2,24,2530,81,NA,NA,NA,NA,NA,NA,TRUE,-34.6,-1,-3.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745354,"2024-04-20",3,"2024-04-20T22:41:24.283Z","2024-04-20T22:41:28.443Z",TRUE,"pitch","fa1ed24b-1b58-471e-8a8b-c5d3a45a08eb",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.48,1.71,NA,125.16,178.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Joc Pederson strikes out swinging.",0,3,7,75,"top",9,"2024-04-20T22:40:51.284Z","2024-04-20T22:41:56.356Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,592626,"Joc Pederson","/api/v1/people/592626","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.3,81.7,8,0.9,0.4221,6.4082,28.5383,-31.3469,2.0081,0.4898,-0.214,2.2493,2.7572,-130.0002,-2.331,-1.5514,50.0055,5.549,3.4204,7.2,7.2,24,2444,77,NA,NA,NA,NA,NA,NA,FALSE,-33.8,0.6,-4.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745354,"2024-04-20",2,"2024-04-20T22:41:09.165Z","2024-04-20T22:41:12.913Z",TRUE,"pitch","36550655-7fb3-4491-928f-63d5520e8602",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.7712,1.8375,NA,190.73,187.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Joc Pederson strikes out swinging.",0,3,7,75,"top",9,"2024-04-20T22:40:51.284Z","2024-04-20T22:41:56.356Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,592626,"Joc Pederson","/api/v1/people/592626","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",98.9,91.4,13,2,0.3788,6.3964,30.8936,-22.4371,-7.343,4.5894,-1.9343,1.8964,1.6887,-144.1217,-6.1149,-1.5706,50.0005,5.4143,-15.5731,32.4,4.8,24,2411,227,NA,NA,NA,NA,NA,NA,FALSE,-20.3,7.3,13,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745354,"2024-04-20",1,"2024-04-20T22:40:53.451Z","2024-04-20T22:40:57.409Z",TRUE,"pitch","ae24b976-cf81-48e0-aa72-91b57ce7ae4c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.6825,1.9253,NA,133.02,157.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Joc Pederson strikes out swinging.",0,3,7,75,"top",9,"2024-04-20T22:40:51.284Z","2024-04-20T22:41:56.356Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,592626,"Joc Pederson","/api/v1/people/592626","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",99.9,92.6,4,0.85,0.3742,6.1931,29.1758,-20.7102,-3.8756,5.2661,-0.4202,3.0031,4.8557,-145.5105,-3.4117,-1.595,50.0042,5.422,-8.4405,19.2,4.8,24,2510,217,NA,NA,NA,NA,NA,NA,FALSE,-17.9,9.1,6.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745354,"2024-04-20",0,"2024-04-20T22:40:37.432Z","2024-04-20T22:40:53.451Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Joc Pederson replaces Tucker Barnhart.","Offensive Substitution",3,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,592626,"/api/v1/people/592626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","801","75","atBat","Strikeout","strikeout","Joc Pederson strikes out swinging.",0,3,7,75,"top",9,"2024-04-20T22:40:51.284Z","2024-04-20T22:41:56.356Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,592626,"Joc Pederson","/api/v1/people/592626","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,571466,"/api/v1/people/571466",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745354,"2024-04-20",4,"2024-04-20T22:41:39.961Z","2024-04-20T22:41:52.160Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,592626,"/api/v1/people/592626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Joc Pederson strikes out swinging.",0,3,7,75,"top",9,"2024-04-20T22:40:51.284Z","2024-04-20T22:41:56.356Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,592626,"Joc Pederson","/api/v1/people/592626","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745354,"2024-04-20",7,"2024-04-20T22:40:19.310Z","2024-04-20T22:40:23.207Z",TRUE,"pitch","03a9b4f3-b4c1-4134-87cd-63d77eabf9c1",7,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,1,NA,NA,3.21,1.52,NA,111.52,214.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Blaze Alexander strikes out swinging.",0,3,7,74,"top",9,"2024-04-20T22:38:11.402Z","2024-04-20T22:40:23.207Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,677942,"Blaze Alexander","/api/v1/people/677942","R","Right",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,83.2,14,0.91,0.4217,6.5426,20.8449,-31.6644,2.7731,0.2962,0.1437,0.9152,2.9577,-128.7383,-5.1984,-1.3706,50.0029,5.3451,4.7634,9.6,7.2,24,2522,74,NA,NA,NA,NA,NA,NA,TRUE,-34.6,-0.1,-5.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745354,"2024-04-20",6,"2024-04-20T22:40:02.256Z","2024-04-20T22:40:06.288Z",TRUE,"pitch","16b6775e-10a0-4113-a7bc-f3620f9f7a73",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.21,1.52,NA,112.28,197.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Blaze Alexander strikes out swinging.",0,3,7,74,"top",9,"2024-04-20T22:38:11.402Z","2024-04-20T22:40:23.207Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,677942,"Blaze Alexander","/api/v1/people/677942","R","Right",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.7,82.1,8,0.91,0.4257,6.4967,22.2224,-34.5034,3.5469,-1.3808,0.1239,1.5175,2.5986,-127.8621,-3.001,-1.3607,50.0045,5.3684,5.9718,10.8,8.4,24,2489,69,NA,NA,NA,NA,NA,NA,FALSE,-37.9,-2.9,-7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745354,"2024-04-20",5,"2024-04-20T22:39:43.578Z","2024-04-20T22:39:47.170Z",TRUE,"pitch","008a43dd-d42c-4b36-b8cf-5adf3cd10d5b",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.1219,1.4289,NA,193.43,202.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Blaze Alexander strikes out swinging.",0,3,7,74,"top",9,"2024-04-20T22:38:11.402Z","2024-04-20T22:40:23.207Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,677942,"Blaze Alexander","/api/v1/people/677942","R","Right",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",100.5,92,13,0.88,0.3746,6.4544,34.9704,-18.9956,-3.9768,6.0885,-2.0051,1.3266,0.864,-146.3015,-7.8414,-1.7879,50.0022,5.1829,-8.6085,21.6,4.8,24,2423,226,NA,NA,NA,NA,NA,NA,FALSE,-17.4,9.6,7.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745354,"2024-04-20",4,"2024-04-20T22:39:28.311Z","2024-04-20T22:39:32.450Z",TRUE,"pitch","b2f05ad1-73ce-4bff-8179-59db1f3f5682",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,1,NA,NA,3.1808,1.5164,NA,147.79,185.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Blaze Alexander strikes out swinging.",0,3,7,74,"top",9,"2024-04-20T22:38:11.402Z","2024-04-20T22:40:23.207Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,677942,"Blaze Alexander","/api/v1/people/677942","R","Right",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.8,81.9,7,0.91,0.4232,6.3565,26.3828,-34.1423,3.6091,-1.1626,-0.8077,1.9762,0.6083,-129.3251,-2.3501,-1.5147,50.0012,5.5096,6.1264,10.8,8.4,24,2484,344,NA,NA,NA,NA,NA,NA,FALSE,-37,-2.4,-6.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
