"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745825,"2024-05-12",8,"2024-05-13T02:00:25.393Z","2024-05-13T02:00:43.987Z",TRUE,"pitch","af650c51-97a3-4c15-9fd7-c49a8cc2f0f8",6,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,2,1,NA,NA,3.58,1.67,NA,122.69,173.79,"fly_ball","medium","8",161.42,32.89,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Home Run","home_run","Brandon Nimmo homers (6) on a fly ball to center field. Jeff McNeil scores.",2,3,4,74,"bottom",9,"2024-05-13T01:57:26.366Z","2024-05-13T02:00:43.987Z",TRUE,TRUE,FALSE,FALSE,65,3,2,1,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.3,83.4,5,0.9,0.4157,6.4617,26.2143,-29.2757,-0.9772,1.6447,-0.1492,2.407,-5.8431,-131.4291,-2.8665,2.2239,50.001,5.6717,-1.7196,4.8,7.2,24,2551,188,103.7,24,396,NA,NA,NA,FALSE,-30.7,2.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745825,"2024-05-12",6,"2024-05-13T01:59:47.736Z","2024-05-13T01:59:51.303Z",TRUE,"pitch","8840760c-37e1-4ddf-9f0c-7b8067492181",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.5501,1.7514,NA,158.24,211.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Home Run","home_run","Brandon Nimmo homers (6) on a fly ball to center field. Jeff McNeil scores.",2,3,4,74,"bottom",9,"2024-05-13T01:57:26.366Z","2024-05-13T02:00:43.987Z",TRUE,TRUE,FALSE,FALSE,65,3,2,1,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.9,84.5,13,0.91,0.4129,6.4884,25.4507,-24.7433,-3.0805,4.1603,-1.0819,1.0173,-7.077,-132.1485,-7.0109,2.0204,50.0052,5.4957,-5.5038,14.4,6,24,2539,194,NA,NA,NA,NA,NA,NA,FALSE,-26.5,6.4,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745825,"2024-05-12",4,"2024-05-13T01:58:59.629Z","2024-05-13T01:59:03.281Z",TRUE,"pitch","923e2887-ee5b-42f9-a300-cafaf4bf5378",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.58,1.67,NA,117.96,189.53,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"74","atBat","Home Run","home_run","Brandon Nimmo homers (6) on a fly ball to center field. Jeff McNeil scores.",2,3,4,74,"bottom",9,"2024-05-13T01:57:26.366Z","2024-05-13T02:00:43.987Z",TRUE,TRUE,FALSE,FALSE,65,3,2,1,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.2,82.7,8,0.91,0.4178,6.3215,28.8409,-26.3074,-2.3195,3.3761,-0.0252,1.8239,-5.5639,-131.2941,-4.5733,2.4263,50.0043,5.5556,-4.0335,10.8,6,24,2595,175,NA,NA,NA,NA,NA,NA,FALSE,-28.4,5.3,5.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745825,"2024-05-12",2,"2024-05-13T01:58:19.543Z","2024-05-13T01:58:25.294Z",TRUE,"pitch","d1aa8c31-134f-4dff-a2db-6984229762d5",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.471,1.7251,NA,191.44,197.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Home Run","home_run","Brandon Nimmo homers (6) on a fly ball to center field. Jeff McNeil scores.",2,3,4,74,"bottom",9,"2024-05-13T01:57:26.366Z","2024-05-13T02:00:43.987Z",TRUE,TRUE,FALSE,FALSE,65,3,2,1,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.6,83.2,13,0.91,0.4168,6.4627,28.6595,-28.1876,-1.3564,2.281,-1.9529,1.5113,-9.6125,-131.5713,-5.3181,1.9284,50.0024,5.6549,-2.3716,8.4,7.2,24,2583,204,NA,NA,NA,NA,NA,NA,FALSE,-30.5,3.1,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745825,"2024-05-12",1,"2024-05-13T01:57:59.701Z","2024-05-13T01:58:03.248Z",TRUE,"pitch","30371f5f-f7c2-425f-9053-d8051f62eddd",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4974,1.7251,NA,155.86,202.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Home Run","home_run","Brandon Nimmo homers (6) on a fly ball to center field. Jeff McNeil scores.",2,3,4,74,"bottom",9,"2024-05-13T01:57:26.366Z","2024-05-13T02:00:43.987Z",TRUE,TRUE,FALSE,FALSE,65,3,2,1,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.6,83.3,13,0.9,0.4163,6.4163,28.0395,-26.5786,-0.5346,3.1892,-1.0195,1.3376,-8.3553,-131.5816,-5.8561,2.2668,50.0011,5.5626,-0.9345,4.8,6,24,2563,160,NA,NA,NA,NA,NA,NA,FALSE,-28.8,4.7,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745825,"2024-05-12",0,"2024-05-13T01:57:30.030Z","2024-05-13T01:57:33.284Z",TRUE,"pitch","23c8fc9a-7242-4de6-ba1e-0f679f41923b",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.58,1.67,NA,155.45,215.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Home Run","home_run","Brandon Nimmo homers (6) on a fly ball to center field. Jeff McNeil scores.",2,3,4,74,"bottom",9,"2024-05-13T01:57:26.366Z","2024-05-13T02:00:43.987Z",TRUE,TRUE,FALSE,FALSE,65,3,2,1,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.3,84.2,13,0.91,0.4126,6.4629,28.2217,-25.6573,-3.118,3.6534,-1.0088,0.8736,-7.1752,-132.7219,-7.3984,2.1342,50.0048,5.564,-5.5675,14.4,6,24,2554,165,NA,NA,NA,NA,NA,NA,FALSE,-27.7,5.2,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745825,"2024-05-12",3,"2024-05-13T01:58:40.162Z","2024-05-13T01:58:45.162Z",FALSE,"stepoff","1c5beceb-88a5-401d-ad17-59a1c3b54349",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Home Run","home_run","Brandon Nimmo homers (6) on a fly ball to center field. Jeff McNeil scores.",2,3,4,74,"bottom",9,"2024-05-13T01:57:26.366Z","2024-05-13T02:00:43.987Z",TRUE,TRUE,FALSE,FALSE,65,3,2,1,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745825,"2024-05-12",5,"2024-05-13T01:59:31.244Z","2024-05-13T01:59:47.736Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,1,607043,"/api/v1/people/607043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"74","atBat","Home Run","home_run","Brandon Nimmo homers (6) on a fly ball to center field. Jeff McNeil scores.",2,3,4,74,"bottom",9,"2024-05-13T01:57:26.366Z","2024-05-13T02:00:43.987Z",TRUE,TRUE,FALSE,FALSE,65,3,2,1,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745825,"2024-05-12",7,"2024-05-13T02:00:05.112Z","2024-05-13T02:00:10.112Z",FALSE,"stepoff","7c1dfc64-a4f5-47d8-b8da-51670dc8b21b",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,3,2,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Home Run","home_run","Brandon Nimmo homers (6) on a fly ball to center field. Jeff McNeil scores.",2,3,4,74,"bottom",9,"2024-05-13T01:57:26.366Z","2024-05-13T02:00:43.987Z",TRUE,TRUE,FALSE,FALSE,65,3,2,1,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745825,"2024-05-12",2,"2024-05-13T01:56:53.508Z","2024-05-13T01:57:01.606Z",TRUE,"pitch","62548ed1-c3a1-4d5b-8251-891d0147f7de",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.27,1.53,NA,111.24,193.43,"bunt_grounder","soft","3",128.04,199.49,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Sac Bunt","sac_bunt","Tomás Nido out on a sacrifice bunt, first baseman Matt Olson to second baseman Ozzie Albies. Jeff McNeil to 2nd.",0,3,2,73,"bottom",9,"2024-05-13T01:55:52.711Z","2024-05-13T01:57:01.606Z",TRUE,FALSE,FALSE,TRUE,4,1,1,1,621512,"Tomás Nido","/api/v1/people/621512","R","Right",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.9,78.4,8,0.91,0.4398,6.3915,26.151,-26.1392,11.5307,3.8478,0.1512,1.6797,-9.0335,-124.748,-3.9988,2.3292,50.0036,5.4693,18.0927,31.2,8.4,24,1694,123,24.1,2,13,NA,NA,NA,TRUE,-31.2,6.2,-18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,643446,"Jeff McNeil","/api/v1/people/643446",NA,NA,NA
