"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718643,"2023-04-09",5,"2023-04-09T21:57:48.239Z","2023-04-09T21:57:52.740Z",TRUE,"pitch","42f18d29-f4c9-431d-a6c0-3474cf570538",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.0469,1.3661,NA,104.76,164.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Double","double","Nicky Lopez doubles (1) on a line drive to right fielder Michael Conforto.",0,1,0,50,"top",8,"2023-04-09T21:57:46.064Z","2023-04-09T21:59:50.731Z",TRUE,FALSE,FALSE,FALSE,34,3,2,0,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",573124,"Taylor Rogers","/api/v1/people/573124","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,85.5,3,2,0.4014,5.6356,32.5187,-26.0165,9.7737,3.2752,0.3212,2.7661,-6.4584,-136.8812,-3.139,1.4513,50.0054,5.7252,18.3978,32.4,7.2,24,2097,124,NA,NA,NA,NA,NA,NA,FALSE,-25.7,5.4,-16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718643,"2023-04-09",0,"2023-04-09T21:56:46.200Z","2023-04-09T21:56:46.201Z",FALSE,"action",NA,NA,"Defensive switch from first base to third base for Wilmer Flores.","Defensive Switch",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,527038,"/api/v1/people/527038",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"5","Third Base","Infielder","3B","200","50","atBat","Double","double","Nicky Lopez doubles (1) on a line drive to right fielder Michael Conforto.",0,1,0,50,"top",8,"2023-04-09T21:57:46.064Z","2023-04-09T21:59:50.731Z",TRUE,FALSE,FALSE,FALSE,34,3,2,0,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",573124,"Taylor Rogers","/api/v1/people/573124","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718643,"2023-04-09",1,"2023-04-09T21:56:46.201Z","2023-04-09T21:56:46.202Z",FALSE,"action",NA,NA,"Joc Pederson remains in the game as the designated hitter.","Defensive Switch",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,592626,"/api/v1/people/592626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"10","Designated Hitter","Hitter","DH","401","50","atBat","Double","double","Nicky Lopez doubles (1) on a line drive to right fielder Michael Conforto.",0,1,0,50,"top",8,"2023-04-09T21:57:46.064Z","2023-04-09T21:59:50.731Z",TRUE,FALSE,FALSE,FALSE,34,3,2,0,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",573124,"Taylor Rogers","/api/v1/people/573124","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,605204,"/api/v1/people/605204",NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718643,"2023-04-09",2,"2023-04-09T21:56:46.202Z","2023-04-09T21:56:46.203Z",FALSE,"action",NA,NA,"LaMonte Wade Jr. remains in the game as the first baseman.","Defensive Switch",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,664774,"/api/v1/people/664774",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"3","First Base","Infielder","1B","501","50","atBat","Double","double","Nicky Lopez doubles (1) on a line drive to right fielder Michael Conforto.",0,1,0,50,"top",8,"2023-04-09T21:57:46.064Z","2023-04-09T21:59:50.731Z",TRUE,FALSE,FALSE,FALSE,34,3,2,0,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",573124,"Taylor Rogers","/api/v1/people/573124","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,681584,"/api/v1/people/681584",NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718643,"2023-04-09",3,"2023-04-09T21:56:46.203Z","2023-04-09T21:56:46.204Z",FALSE,"action",NA,NA,"Blake Sabol remains in the game as the catcher.","Defensive Switch",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,666165,"/api/v1/people/666165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"2","Catcher","Catcher","C","701","50","atBat","Double","double","Nicky Lopez doubles (1) on a line drive to right fielder Michael Conforto.",0,1,0,50,"top",8,"2023-04-09T21:57:46.064Z","2023-04-09T21:59:50.731Z",TRUE,FALSE,FALSE,FALSE,34,3,2,0,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",573124,"Taylor Rogers","/api/v1/people/573124","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,642851,"/api/v1/people/642851",NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718643,"2023-04-09",4,"2023-04-09T21:56:46.204Z","2023-04-09T21:57:48.239Z",FALSE,"action",NA,NA,"Pitching Change: Taylor Rogers replaces Scott Alexander.","Pitching Substitution",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,573124,"/api/v1/people/573124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"50","atBat","Double","double","Nicky Lopez doubles (1) on a line drive to right fielder Michael Conforto.",0,1,0,50,"top",8,"2023-04-09T21:57:46.064Z","2023-04-09T21:59:50.731Z",TRUE,FALSE,FALSE,FALSE,34,3,2,0,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",573124,"Taylor Rogers","/api/v1/people/573124","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718643,"2023-04-09",9,"2023-04-09T21:58:54.615Z","2023-04-09T21:58:57.111Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,670032,"/api/v1/people/670032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"50","atBat","Double","double","Nicky Lopez doubles (1) on a line drive to right fielder Michael Conforto.",0,1,0,50,"top",8,"2023-04-09T21:57:46.064Z","2023-04-09T21:59:50.731Z",TRUE,FALSE,FALSE,FALSE,34,3,2,0,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",573124,"Taylor Rogers","/api/v1/people/573124","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718643,"2023-04-09",8,"2023-04-09T21:54:15.503Z","2023-04-09T21:54:19.842Z",TRUE,"pitch","da1e6a98-a497-49bb-80d0-07cc790b34c6",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,2,NA,NA,3.5441,1.7158,NA,108.87,190.91,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Blake Sabol called out on strikes.",0,1,0,49,"bottom",7,"2023-04-09T21:52:05.728Z","2023-04-09T21:54:19.842Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,666165,"Blake Sabol","/api/v1/people/666165","L","Left",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",86.2,78.5,8,2,0.4386,6.1964,26.7292,-22.4112,9.3609,6.1893,0.2132,1.7729,-8.9986,-125.186,-4.4292,2.6488,50.0016,5.4137,14.7647,28.8,7.2,24,1786,119,NA,NA,NA,NA,NA,NA,TRUE,-26.8,10.3,-14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718643,"2023-04-09",7,"2023-04-09T21:53:58.870Z","2023-04-09T21:54:03.230Z",TRUE,"pitch","dc406312-67ce-4206-81bc-07c721f7ab0a",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.5933,1.6867,NA,173.96,176.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Blake Sabol called out on strikes.",0,1,0,49,"bottom",7,"2023-04-09T21:52:05.728Z","2023-04-09T21:54:19.842Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,666165,"Blake Sabol","/api/v1/people/666165","L","Left",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Kansas City Royals",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",71.2,64,13,2,0.5368,6.179,22.2553,-29.844,-8.1183,2.2299,-1.4944,2.3181,-6.35,-103.285,1.0387,2.711,50.0047,5.4878,-8.4941,18,12,24,2131,221,NA,NA,NA,NA,NA,NA,FALSE,-50.8,4.9,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718643,"2023-04-09",6,"2023-04-09T21:53:38.160Z","2023-04-09T21:53:44.195Z",TRUE,"pitch","5c1e49d1-0430-4515-8862-c227d9a3ac78",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.5441,1.7158,NA,49.13,181.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Blake Sabol called out on strikes.",0,1,0,49,"bottom",7,"2023-04-09T21:52:05.728Z","2023-04-09T21:54:19.842Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,666165,"Blake Sabol","/api/v1/people/666165","L","Left",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Kansas City Royals",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",68.1,62,14,2,0.556,6.0721,18.3353,-29.9491,-10.8647,2.272,1.7807,2.1161,-0.0743,-99.1573,1.2805,3.2264,50.0022,5.4203,-10.6368,19.2,13.2,24,2351,230,NA,NA,NA,NA,NA,NA,FALSE,-54.7,5,19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718643,"2023-04-09",5,"2023-04-09T21:53:17.155Z","2023-04-09T21:53:21.137Z",TRUE,"pitch","f2ad2b06-2de7-4aa8-89f5-a98e44394f8b",2,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,2,2,NA,NA,3.549,1.627,NA,113.32,157.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Blake Sabol called out on strikes.",0,1,0,49,"bottom",7,"2023-04-09T21:52:05.728Z","2023-04-09T21:54:19.842Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,666165,"Blake Sabol","/api/v1/people/666165","L","Left",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Kansas City Royals",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",74.1,66.8,2,2,0.5133,6.0991,22.6582,-29.0085,-7.2664,2.7646,0.0966,3.0005,-4.2585,-107.6563,1.8395,3.0603,50.0052,5.3996,-8.3361,18,10.8,24,2111,261,NA,NA,NA,NA,NA,NA,FALSE,-44.9,6,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718643,"2023-04-09",4,"2023-04-09T21:53:02.401Z","2023-04-09T21:53:07.048Z",TRUE,"pitch","ee68a9fe-93bd-4e2e-839f-44cbe29269fe",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.5359,1.774,NA,134.8,189.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Blake Sabol called out on strikes.",0,1,0,49,"bottom",7,"2023-04-09T21:52:05.728Z","2023-04-09T21:54:19.842Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,666165,"Blake Sabol","/api/v1/people/666165","L","Left",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Kansas City Royals",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",70.2,63.6,7,2,0.5421,6.1698,20.5158,-29.7386,-8.8505,2.3683,-0.467,1.8195,-4.5765,-101.9826,0.0987,2.9743,50.0022,5.5128,-9.0983,18,12,24,2152,270,NA,NA,NA,NA,NA,NA,FALSE,-52,4.8,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718643,"2023-04-09",3,"2023-04-09T21:52:05.728Z","2023-04-09T21:52:08.932Z",FALSE,"no_pitch","85b667fb-a3a7-4135-bf8d-fefb85d9bf0d",0,"Automatic Ball - Pitcher Pitch Timer Violation",NA,NA,NA,NA,FALSE,"VP",NA,FALSE,FALSE,TRUE,"VP","Automatic Ball - Pitcher Pitch Timer Violation",1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Blake Sabol called out on strikes.",0,1,0,49,"bottom",7,"2023-04-09T21:52:05.728Z","2023-04-09T21:54:19.842Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,666165,"Blake Sabol","/api/v1/people/666165","L","Left",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"pitcher_pitch_timer","Pitcher Pitch Timer Violation",642232,"Ryan Yarbrough",NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718643,"2023-04-09",0,"2023-04-09T21:47:03.260Z","2023-04-09T21:50:09.104Z",FALSE,"action",NA,NA,"Injury Delay.","Game Advisory",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,642851,"/api/v1/people/642851",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Blake Sabol called out on strikes.",0,1,0,49,"bottom",7,"2023-04-09T21:52:05.728Z","2023-04-09T21:54:19.842Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,666165,"Blake Sabol","/api/v1/people/666165","L","Left",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718643,"2023-04-09",1,"2023-04-09T21:50:09.104Z","2023-04-09T21:51:03.200Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Blake Sabol replaces Austin Wynns.","Offensive Substitution",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,666165,"/api/v1/people/666165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","701","49","atBat","Strikeout","strikeout","Blake Sabol called out on strikes.",0,1,0,49,"bottom",7,"2023-04-09T21:52:05.728Z","2023-04-09T21:54:19.842Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,666165,"Blake Sabol","/api/v1/people/666165","L","Left",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,642851,"/api/v1/people/642851",NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718643,"2023-04-09",2,"2023-04-09T21:51:03.200Z","2023-04-09T21:52:05.728Z",FALSE,"action",NA,NA,"Pitching Change: Ryan Yarbrough replaces Carlos Hernandez.","Pitching Substitution",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,642232,"/api/v1/people/642232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"49","atBat","Strikeout","strikeout","Blake Sabol called out on strikes.",0,1,0,49,"bottom",7,"2023-04-09T21:52:05.728Z","2023-04-09T21:54:19.842Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,666165,"Blake Sabol","/api/v1/people/666165","L","Left",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718643,"2023-04-09",2,"2023-04-09T21:46:02.398Z","2023-04-09T21:46:11.190Z",TRUE,"pitch","f5088dc9-3541-48f0-8c22-b39536213135",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.27,1.55,NA,105.33,171.44,"popup","medium","6",99.32,134.12,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Pop Out","field_out","Brandon Crawford pops out to shortstop Bobby Witt Jr.",0,1,0,48,"bottom",7,"2023-04-09T21:45:21.129Z","2023-04-09T21:46:11.190Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Kansas City Royals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,88.6,6,2,0.3882,6.3167,33.6344,-12.8066,-5.3437,9.6185,0.3062,2.4941,7.6668,-141.346,-7.328,-1.7531,50.0057,5.9511,-10.7637,31.2,3.6,24,2344,219,87,62,186,NA,NA,NA,TRUE,-13.1,16,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,592626,"Joc Pederson","/api/v1/people/592626",NA,NA,NA,NA,NA,NA
