"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716997,"2023-08-15",2,"2023-08-15T02:46:44.534Z","2023-08-15T02:46:54.116Z",TRUE,"pitch","a41594e5-f16b-47c9-b9d1-8df544e0407b",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.3,1.57,NA,131.16,184.68,"fly_ball","medium","7",36.77,104.15,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Flyout","field_out","Mickey Moniak flies out to left fielder J. P. Martinez.",0,0,12,74,"top",9,"2023-08-15T02:45:54.325Z","2023-08-15T02:46:54.116Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,666160,"Mickey Moniak","/api/v1/people/666160","L","Left",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Texas Rangers","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.1,83.2,7,0.88,0.4161,5.9628,25.6823,-21.8578,0.4844,5.8709,-0.3716,2.0038,-3.8602,-131.2372,-4.3285,1.0505,50.0065,5.2863,0.8518,0,4.8,24,2115,148,93.3,36,321,NA,NA,NA,TRUE,-23.4,10,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716997,"2023-08-15",1,"2023-08-15T02:46:22.491Z","2023-08-15T02:46:27.582Z",TRUE,"pitch","86a80675-3f34-4470-ba77-ac223e9d3185",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.3,1.57,NA,121.97,182.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Flyout","field_out","Mickey Moniak flies out to left fielder J. P. Martinez.",0,0,12,74,"top",9,"2023-08-15T02:45:54.325Z","2023-08-15T02:46:54.116Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,666160,"Mickey Moniak","/api/v1/people/666160","L","Left",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Texas Rangers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.7,85.1,8,0.92,0.4057,6.1226,28.684,-20.765,9.0949,6.1787,-0.1303,2.0941,-5.6485,-134.8891,-4.5824,0.8066,50.0067,5.2746,16.8036,36,6,24,1905,131,NA,NA,NA,NA,NA,NA,FALSE,-21.4,10.4,-15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716997,"2023-08-15",0,"2023-08-15T02:46:08.290Z","2023-08-15T02:46:13.197Z",TRUE,"pitch","db9fbe99-b618-421e-b5e4-b195e3fe5727",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4322,1.6486,NA,96,137.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Flyout","field_out","Mickey Moniak flies out to left fielder J. P. Martinez.",0,0,12,74,"top",9,"2023-08-15T02:45:54.325Z","2023-08-15T02:46:54.116Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,666160,"Mickey Moniak","/api/v1/people/666160","L","Left",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Texas Rangers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.4,84.7,12,0.9,0.4065,5.8904,28.585,-24.4893,8.8636,4.1745,0.5509,3.7386,-3.8711,-134.6332,-0.1734,0.854,50.0005,5.5336,16.3075,32.4,6,24,1891,132,NA,NA,NA,NA,NA,NA,FALSE,-24.1,7.7,-15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716997,"2023-08-15",1,"2023-08-15T02:45:37.266Z","2023-08-15T02:45:45.796Z",TRUE,"pitch","9a85b7cb-67c9-4f47-a3f9-5600d46bfb9e",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.22,1.47,NA,135.73,173.81,"ground_ball","medium","6",109.64,154.46,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Groundout","field_out","Andrew Velazquez grounds out, shortstop Josh H. Smith to first baseman Nathaniel Lowe.",0,0,12,73,"top",9,"2023-08-15T02:45:13.074Z","2023-08-15T02:45:45.796Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,623205,"Andrew Velazquez","/api/v1/people/623205","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Texas Rangers","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.2,84,4,0.86,0.4114,5.9157,26.8951,-19.2051,1.7944,7.2161,-0.4913,2.4063,-4.3278,-132.8308,-4.1976,0.9218,50.0033,5.3927,3.2257,7.2,4.8,24,2052,144,75.1,-14,10,NA,NA,NA,TRUE,-20.3,12.5,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716997,"2023-08-15",0,"2023-08-15T02:45:22.658Z","2023-08-15T02:45:26.643Z",TRUE,"pitch","54eb0e5e-d395-4f01-bf37-fdcb75dd8739",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2754,1.5143,NA,102.89,157.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Groundout","field_out","Andrew Velazquez grounds out, shortstop Josh H. Smith to first baseman Nathaniel Lowe.",0,0,12,73,"top",9,"2023-08-15T02:45:13.074Z","2023-08-15T02:45:45.796Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,623205,"Andrew Velazquez","/api/v1/people/623205","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Texas Rangers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,85.4,3,0.93,0.4038,5.8856,28.5604,-26.4065,9.8439,3.0907,0.3701,3.0217,-4.8159,-135.4497,-1.3678,0.8887,50.002,5.3732,18.3573,33.6,7.2,24,1848,133,NA,NA,NA,NA,NA,NA,FALSE,-25.9,5.5,-16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716997,"2023-08-15",0,"2023-08-15T02:44:54.576Z","2023-08-15T02:45:03.732Z",TRUE,"pitch","7c25a590-0d47-4a41-a543-e738d94e3f93",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.17,1.54,NA,100.12,190.37,"ground_ball","hard","4",136.03,148.35,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Randal Grichuk grounds out sharply, second baseman Marcus Semien to first baseman Nathaniel Lowe.",0,0,12,72,"top",9,"2023-08-15T02:44:46.741Z","2023-08-15T02:45:03.732Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,545341,"Randal Grichuk","/api/v1/people/545341","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Texas Rangers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.4,85,9,0.91,0.4068,6.5023,27.9625,-23.2025,8.7878,4.8802,0.4427,1.7928,-4.499,-134.4286,-5.2364,0.9925,50.001,5.4035,16.1514,32.4,6,24,1837,130,108.1,-25,3,NA,NA,NA,TRUE,-24,7.9,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716997,"2023-08-15",3,"2023-08-15T02:42:44.605Z","2023-08-15T02:42:53.746Z",TRUE,"pitch","8f5d57bc-8056-4414-aa1b-3efd839554cc",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.44,1.7,NA,104.67,148.68,"fly_ball","medium","8",121.32,91.74,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Travis Jankowski flies out to center fielder Mickey Moniak.",0,0,12,71,"bottom",8,"2023-08-15T02:42:04.594Z","2023-08-15T02:42:53.746Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,608671,"Travis Jankowski","/api/v1/people/608671","L","Left",500871,"Eduardo Escobar","/api/v1/people/500871","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Los Angeles Angels","true",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",83.7,76,3,2,0.4513,4.9501,25.2783,-16.4621,-3.7909,10.5493,0.3234,3.3369,6.7022,-121.6492,-1.9065,-1.9827,50.001,5.5674,-5.6454,14.4,4.8,24,2346,217,77.1,36,270,NA,NA,NA,TRUE,-20.5,18.8,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716997,"2023-08-15",2,"2023-08-15T02:42:31.103Z","2023-08-15T02:42:36.365Z",TRUE,"pitch","b7fc61f3-1a3e-4370-8160-f1e1814c6dff",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,1,2,NA,NA,3.5282,1.7,NA,59.17,204.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Travis Jankowski flies out to center fielder Mickey Moniak.",0,0,12,71,"bottom",8,"2023-08-15T02:42:04.594Z","2023-08-15T02:42:53.746Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,608671,"Travis Jankowski","/api/v1/people/608671","L","Left",500871,"Eduardo Escobar","/api/v1/people/500871","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Los Angeles Angels","false",NA,"rgba(153, 171, 0, 1.0)","EP","Eephus",40.7,38.9,14,2,0.9364,4.8814,5.8467,-29.8982,-1.4915,6.5662,1.517,1.2605,3.6788,-58.6271,6.4185,-1.4756,50.0008,6.9151,-0.5164,1.2,33.6,24,1027,213,NA,NA,NA,NA,NA,NA,FALSE,-152.6,16.6,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716997,"2023-08-15",1,"2023-08-15T02:42:17.738Z","2023-08-15T02:42:26.171Z",TRUE,"pitch","4bcac5bd-d88d-4f17-8506-6a01efa80861",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.44,1.7,NA,83.11,172.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Travis Jankowski flies out to center fielder Mickey Moniak.",0,0,12,71,"bottom",8,"2023-08-15T02:42:04.594Z","2023-08-15T02:42:53.746Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,608671,"Travis Jankowski","/api/v1/people/608671","L","Left",500871,"Eduardo Escobar","/api/v1/people/500871","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Los Angeles Angels","false",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",83.1,76.9,14,2,0.4515,4.9303,21.1135,-21.6228,-6.5303,7.0591,0.889,2.469,9.3024,-120.8015,-2.7334,-2.1439,50.0015,5.4937,-9.7582,20.4,6,24,2228,217,NA,NA,NA,NA,NA,NA,FALSE,-26.9,12.5,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716997,"2023-08-15",0,"2023-08-15T02:42:05.041Z","2023-08-15T02:42:09.449Z",TRUE,"pitch","342e8399-f00d-433e-b318-216fc88ce075",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,2,NA,NA,3.5834,1.7221,NA,97.19,211.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Travis Jankowski flies out to center fielder Mickey Moniak.",0,0,12,71,"bottom",8,"2023-08-15T02:42:04.594Z","2023-08-15T02:42:53.746Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,608671,"Travis Jankowski","/api/v1/people/608671","L","Left",500871,"Eduardo Escobar","/api/v1/people/500871","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Los Angeles Angels","false",NA,"rgba(153, 171, 0, 1.0)","EP","Eephus",37.8,36.2,14,2,1.0259,4.2979,5.7997,-31.3787,-0.6749,2.7517,0.5196,0.9925,2.4535,-53.9173,7.9848,-1.7228,50.0001,7.5576,-0.1938,0,43.2,24,943,197,NA,NA,NA,NA,NA,NA,FALSE,-191,12.1,-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
