"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717251,"2023-07-27",1,"2023-07-27T04:14:03.392Z","2023-07-27T04:14:11.992Z",TRUE,"pitch","e5d89e86-08e4-441f-bb99-5c1f08f46936",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.22,1.47,NA,141.95,167.95,"popup","medium","3",147.09,173.1,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Pop Out","field_out","Shea Langeliers pops out to first baseman LaMonte Wade Jr.",0,3,8,69,"top",9,"2023-07-27T04:13:22.772Z","2023-07-27T04:14:11.992Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",592426,"Luke Jackson","/api/v1/people/592426","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","San Francisco Giants","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,81.1,4,2,0.4274,6.8218,26.6645,-38.0963,-0.4403,-3.5598,-0.6544,2.6233,3.8586,-128.1898,-1.7154,-2.1224,50.0043,6.2772,-0.7331,0,9.6,24,2100,59,67.8,71,84,NA,NA,NA,TRUE,-41.9,-6.6,-0.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717251,"2023-07-27",0,"2023-07-27T04:13:45.740Z","2023-07-27T04:13:48.740Z",TRUE,"pitch","e90b876a-8d31-4d17-b1fe-98c2749cdeed",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3432,1.5447,NA,124.04,108.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Pop Out","field_out","Shea Langeliers pops out to first baseman LaMonte Wade Jr.",0,3,8,69,"top",9,"2023-07-27T04:13:22.772Z","2023-07-27T04:14:11.992Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",592426,"Luke Jackson","/api/v1/people/592426","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","San Francisco Giants","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,85.9,11,2,0.3993,6.6585,31.6916,-12.9278,-3.475,10.1103,-0.1847,4.8371,5.7238,-137.4086,-2.1638,-1.8475,50.0055,6.5179,-6.6176,21.6,3.6,24,2214,201,NA,NA,NA,NA,NA,NA,FALSE,-12.7,18,5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717251,"2023-07-27",3,"2023-07-27T04:13:16.033Z","2023-07-27T04:13:20.819Z",TRUE,"pitch","b31ce875-3758-4a51-af3d-e664ed7b4c54",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.23,1.48,NA,123.91,201.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Jace Peterson strikes out swinging.",0,3,8,68,"top",9,"2023-07-27T04:11:53.343Z","2023-07-27T04:13:20.819Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,607054,"Jace Peterson","/api/v1/people/607054","L","Left",592426,"Luke Jackson","/api/v1/people/592426","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","San Francisco Giants","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.8,82.2,8,2,0.4236,6.7908,26.3577,-35.4151,-1.7823,-1.9086,-0.1813,1.3787,5.16,-129.2001,-5.6002,-1.9709,50.0058,6.289,-3.0206,3.6,8.4,24,2124,48,NA,NA,NA,NA,NA,NA,TRUE,-39.1,-4.4,2.2,NA,NA,NA,NA,NA,TRUE,TRUE,672478,"Jordan Diaz","/api/v1/people/672478",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717251,"2023-07-27",2,"2023-07-27T04:12:48.962Z","2023-07-27T04:12:52.519Z",TRUE,"pitch","c7c1526c-a3a3-42d1-841f-2440ababe06f",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.23,1.48,NA,147.98,162.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Jace Peterson strikes out swinging.",0,3,8,68,"top",9,"2023-07-27T04:11:53.343Z","2023-07-27T04:13:20.819Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,607054,"Jace Peterson","/api/v1/people/607054","L","Left",592426,"Luke Jackson","/api/v1/people/592426","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","San Francisco Giants","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,86.4,1,2,0.3989,6.7824,29.6855,-12.106,-4.0785,10.5037,-0.8127,2.8082,4.1204,-137.1947,-7.1602,-1.8024,50.0052,6.273,-7.7944,26.4,3.6,24,2183,203,NA,NA,NA,NA,NA,NA,FALSE,-13,17.8,6.6,NA,NA,NA,NA,NA,TRUE,TRUE,672478,"Jordan Diaz","/api/v1/people/672478",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717251,"2023-07-27",1,"2023-07-27T04:12:28.538Z","2023-07-27T04:12:32.866Z",TRUE,"pitch","be6ac18f-7e55-42f5-bb56-49a88395283a",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.3126,1.5147,NA,143.46,170.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Jace Peterson strikes out swinging.",0,3,8,68,"top",9,"2023-07-27T04:11:53.343Z","2023-07-27T04:13:20.819Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,607054,"Jace Peterson","/api/v1/people/607054","L","Left",592426,"Luke Jackson","/api/v1/people/592426","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","San Francisco Giants","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,87.2,4,2,0.3952,6.956,30.6239,-10.6647,-3.6082,11.0563,-0.6942,2.5364,5.0317,-138.5217,-7.9985,-2.0645,50.0059,6.1726,-7.0217,25.2,2.4,24,2291,213,NA,NA,NA,NA,NA,NA,FALSE,-11.6,18.6,5.5,NA,NA,NA,NA,NA,TRUE,TRUE,672478,"Jordan Diaz","/api/v1/people/672478",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717251,"2023-07-27",0,"2023-07-27T04:12:10.481Z","2023-07-27T04:12:15.188Z",TRUE,"pitch","8f46db78-7799-4890-a042-28dfd3ed4c28",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3126,1.4754,NA,167.05,161.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Jace Peterson strikes out swinging.",0,3,8,68,"top",9,"2023-07-27T04:11:53.343Z","2023-07-27T04:13:20.819Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,607054,"Jace Peterson","/api/v1/people/607054","L","Left",592426,"Luke Jackson","/api/v1/people/592426","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.5,80.8,11,2,0.429,6.7169,25.5591,-37.5966,-0.9626,-3.2852,-1.313,2.8644,2.7253,-127.5438,-1.4533,-2.269,50.0007,6.399,-1.5902,1.2,9.6,24,2032,47,NA,NA,NA,NA,NA,NA,FALSE,-41.5,-6,1.2,NA,NA,NA,NA,NA,TRUE,TRUE,672478,"Jordan Diaz","/api/v1/people/672478",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717251,"2023-07-27",2,"2023-07-27T04:11:41.832Z","2023-07-27T04:11:48.011Z",TRUE,"pitch","482c0ed4-0aae-4ef7-9936-1e2fd4914d0d",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,3,0,NA,NA,3.2821,1.5447,NA,119.34,193.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Ramon Laureano called out on strikes.",0,3,8,67,"top",9,"2023-07-27T04:10:40.644Z","2023-07-27T04:11:48.011Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",592426,"Luke Jackson","/api/v1/people/592426","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","San Francisco Giants","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.8,81,8,2,0.4288,6.8404,26.4202,-35.0864,-0.8332,-1.7596,-0.0614,1.6624,5.491,-127.7683,-4.5532,-2.1305,50.0057,6.2261,-1.3782,1.2,8.4,24,1901,42,NA,NA,NA,NA,NA,NA,TRUE,-39.5,-4,0.2,NA,NA,NA,NA,NA,TRUE,TRUE,672478,"Jordan Diaz","/api/v1/people/672478",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717251,"2023-07-27",1,"2023-07-27T04:11:14.469Z","2023-07-27T04:11:18.707Z",TRUE,"pitch","9f1e19d6-2db1-4580-90b7-71f642b3e308",2,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,2,0,NA,NA,3.13,1.43,NA,149.07,212.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Ramon Laureano called out on strikes.",0,3,8,67,"top",9,"2023-07-27T04:10:40.644Z","2023-07-27T04:11:48.011Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",592426,"Luke Jackson","/api/v1/people/592426","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.5,81.8,13,2,0.4254,6.9088,26.3288,-32.5304,-2.5493,-0.2139,-0.8414,0.9718,5.4206,-128.6901,-6.7672,-2.6424,50.002,6.1505,-4.2827,6,8.4,24,1953,17,NA,NA,NA,NA,NA,NA,FALSE,-36.6,-1.7,3.5,NA,NA,NA,NA,NA,TRUE,TRUE,672478,"Jordan Diaz","/api/v1/people/672478",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717251,"2023-07-27",0,"2023-07-27T04:10:57.783Z","2023-07-27T04:11:01.705Z",TRUE,"pitch","90eccd2c-2538-468a-846e-aa64ff0eeca3",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3126,1.5748,NA,122.62,186.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Ramon Laureano called out on strikes.",0,3,8,67,"top",9,"2023-07-27T04:10:40.644Z","2023-07-27T04:11:48.011Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",592426,"Luke Jackson","/api/v1/people/592426","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","San Francisco Giants","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,87.3,8,2,0.3958,6.8218,30.3443,-11.8169,-3.5937,10.4906,-0.1474,1.9434,6.2329,-138.306,-9.6217,-1.9616,50.0062,6.2565,-6.9763,21.6,3.6,24,2147,201,NA,NA,NA,NA,NA,NA,FALSE,-13.1,17.2,5.3,NA,NA,NA,NA,NA,TRUE,TRUE,672478,"Jordan Diaz","/api/v1/people/672478",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717251,"2023-07-27",7,"2023-07-27T04:10:25.056Z","2023-07-27T04:10:33.918Z",TRUE,"pitch","1b65e13b-973f-42a3-9976-acd5a8d11063",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,2,0,NA,NA,3.19,1.5,NA,139.84,159.61,"ground_ball","medium","5",108.26,180.38,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Jordan Diaz singles on a ground ball to third baseman J. D. Davis.",0,3,8,66,"top",9,"2023-07-27T04:08:54.351Z","2023-07-27T04:10:33.918Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,672478,"Jordan Diaz","/api/v1/people/672478","R","Right",592426,"Luke Jackson","/api/v1/people/592426","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.9,78.2,1,2,0.4428,6.6226,24.6377,-36.2277,-0.4803,-2.6176,-0.5991,2.932,3.9949,-123.6855,-1.0713,-2.1726,50.0011,6.4082,-0.7443,0,9.6,24,1948,52,68.8,-64,3,NA,NA,NA,FALSE,-42.6,-4.7,0,NA,NA,NA,NA,NA,FALSE,TRUE,672478,"Jordan Diaz","/api/v1/people/672478",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
