"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717871,"2023-06-06",4,"2023-06-07T01:01:00.387Z","2023-06-07T01:01:04.686Z",TRUE,"pitch","637a7c5d-2e5c-4c05-91ae-7095b8140111",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.3135,1.5859,NA,151.31,160.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Walk","walk","Kevin Kiermaier walks.",0,1,3,50,"bottom",7,"2023-06-07T00:59:31.682Z","2023-06-07T01:01:24.055Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,595281,"Kevin Kiermaier","/api/v1/people/595281","L","Left",664208,"Phil Maton","/api/v1/people/664208","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",74.3,66.6,11,0.9,0.5137,6.9512,23.8225,-39.2406,11.837,-6.1789,-0.9,2.911,-1.8254,-107.8402,4.0796,-1.5623,50.0026,5.407,13.5368,19.2,14.4,24,3269,56,NA,NA,NA,NA,NA,NA,FALSE,-60.1,-9.2,-20.6,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717871,"2023-06-06",3,"2023-06-07T01:00:40.980Z","2023-06-07T01:00:43.980Z",TRUE,"pitch","a474e3af-2e92-4f78-b7c6-6922c857d15b",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.41,1.62,NA,117.18,164.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Walk","walk","Kevin Kiermaier walks.",0,1,3,50,"bottom",7,"2023-06-07T00:59:31.682Z","2023-06-07T01:01:24.055Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,595281,"Kevin Kiermaier","/api/v1/people/595281","L","Left",664208,"Phil Maton","/api/v1/people/664208","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.7,83.2,5,2,0.4142,7.2354,27.4755,-19.0338,0.7992,7.4191,-0.0048,2.7468,3.2819,-132.0955,-2.6971,-1.366,50.0048,5.1764,1.4161,6,4.8,24,2581,185,NA,NA,NA,NA,NA,NA,FALSE,-20,13.1,-2.2,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717871,"2023-06-06",2,"2023-06-07T01:00:22.383Z","2023-06-07T01:00:25.383Z",TRUE,"pitch","6cd2c3fd-3b44-4208-bd2e-3f1516a5fdb9",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,1,NA,NA,3.41,1.62,NA,121.49,159.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Walk","walk","Kevin Kiermaier walks.",0,1,3,50,"bottom",7,"2023-06-07T00:59:31.682Z","2023-06-07T01:01:24.055Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,595281,"Kevin Kiermaier","/api/v1/people/595281","L","Left",664208,"Phil Maton","/api/v1/people/664208","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.9,81.5,2,2,0.4227,7.3515,26.6428,-20.5734,2.1456,6.8212,-0.1177,2.9366,2.6632,-129.4905,-1.708,-1.4377,50.0029,5.1762,3.6492,10.8,4.8,24,2694,178,NA,NA,NA,NA,NA,NA,FALSE,-22.3,12.2,-4.4,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717871,"2023-06-06",1,"2023-06-07T01:00:04.339Z","2023-06-07T01:00:08.149Z",TRUE,"pitch","1b5392eb-2440-4ae8-a0ca-274c48234947",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.336,1.6556,NA,90.54,200.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Walk","walk","Kevin Kiermaier walks.",0,1,3,50,"bottom",7,"2023-06-07T00:59:31.682Z","2023-06-07T01:01:24.055Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,595281,"Kevin Kiermaier","/api/v1/people/595281","L","Left",664208,"Phil Maton","/api/v1/people/664208","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",74.9,67.8,14,0.9,0.5085,7.2017,24.0352,-39.6849,11.1952,-6.4414,0.6941,1.4153,1.2907,-108.8733,0.8919,-1.3608,50.0004,5.3919,13.065,18,14.4,24,3245,47,NA,NA,NA,NA,NA,NA,FALSE,-60.7,-10.8,-20.5,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717871,"2023-06-06",0,"2023-06-07T00:59:50.188Z","2023-06-07T00:59:54.511Z",TRUE,"pitch","39f22ded-6366-4903-a402-f462b1faefdc",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2456,1.5859,NA,68.86,153.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Walk","walk","Kevin Kiermaier walks.",0,1,3,50,"bottom",7,"2023-06-07T00:59:31.682Z","2023-06-07T01:01:24.055Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,595281,"Kevin Kiermaier","/api/v1/people/595281","L","Left",664208,"Phil Maton","/api/v1/people/664208","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",75.9,68.4,12,0.88,0.5019,7.4542,24.5223,-36.3748,13.0173,-3.5009,1.263,3.1445,2.8455,-110.2803,3.7679,-1.7426,50.0042,5.3187,15.604,24,13.2,24,3261,60,NA,NA,NA,NA,NA,NA,FALSE,-53.3,-4.7,-24.4,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717871,"2023-06-06",6,"2023-06-07T00:59:13.148Z","2023-06-07T00:59:22.298Z",TRUE,"pitch","b43f08de-cf73-4aea-a386-b7478da2d6d1",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3,1.41,NA,113.5,194.5,"fly_ball","medium","8",160.08,74.11,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Flyout","field_out","Alejandro Kirk flies out to center fielder Jake Meyers.",0,1,3,49,"bottom",7,"2023-06-07T00:57:43.589Z","2023-06-07T00:59:22.298Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",664208,"Phil Maton","/api/v1/people/664208","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.1,70.5,8,2,0.4867,7.3445,25.8801,-33.7771,12.4914,-1.2571,0.0918,1.64,0.1054,-113.6731,-0.2983,-1.5713,50.0029,5.202,15.9221,25.2,12,24,2820,69,94,39,323,NA,NA,NA,TRUE,-47.8,-2,-22.4,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717871,"2023-06-06",4,"2023-06-07T00:58:38.652Z","2023-06-07T00:58:42.107Z",TRUE,"pitch","8f21f080-a68a-4ff5-83a2-4036c2af7f6a",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3,1.41,NA,108.93,224.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Flyout","field_out","Alejandro Kirk flies out to center fielder Jake Meyers.",0,1,3,49,"bottom",7,"2023-06-07T00:57:43.589Z","2023-06-07T00:59:22.298Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",664208,"Phil Maton","/api/v1/people/664208","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",72.9,65.7,14,0.91,0.5247,6.9864,24.437,-41.9544,11.5751,-8.95,0.2118,0.5152,0.0883,-105.9247,0.2675,-1.3251,50.0001,5.3378,12.6553,16.8,16.8,24,3138,49,NA,NA,NA,NA,NA,NA,FALSE,-68.6,-15.5,-20.8,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717871,"2023-06-06",3,"2023-06-07T00:58:17.507Z","2023-06-07T00:58:21.343Z",TRUE,"pitch","f624111f-5504-44bc-9a2f-674d458dc8b8",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3,1.41,NA,97.41,171.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Flyout","field_out","Alejandro Kirk flies out to center fielder Jake Meyers.",0,1,3,49,"bottom",7,"2023-06-07T00:57:43.589Z","2023-06-07T00:59:22.298Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",664208,"Phil Maton","/api/v1/people/664208","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88,79.3,6,0.96,0.4308,7.3254,30.3124,-19.8041,-6.4914,7.5859,0.514,2.5086,6.7294,-127.9284,-2.6132,-1.3273,50.0057,5.1236,-10.5902,24,6,24,2394,203,NA,NA,NA,NA,NA,NA,FALSE,-22.6,13.2,10,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717871,"2023-06-06",2,"2023-06-07T00:58:02.344Z","2023-06-07T00:58:06.960Z",TRUE,"pitch","aa16491d-a7b5-4dcf-bb1c-e2ddc1993edc",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.0643,1.4929,NA,72.3,195.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Flyout","field_out","Alejandro Kirk flies out to center fielder Jake Meyers.",0,1,3,49,"bottom",7,"2023-06-07T00:57:43.589Z","2023-06-07T00:59:22.298Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",664208,"Phil Maton","/api/v1/people/664208","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.2,70.6,14,2,0.4867,7.298,26.1137,-31.9013,11.8839,0.2165,1.1727,1.5871,2.3613,-113.7257,-0.9197,-1.4282,50.005,5.2388,15.1458,26.4,12,24,2744,59,NA,NA,NA,NA,NA,NA,FALSE,-45.2,0.5,-22.1,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717871,"2023-06-06",1,"2023-06-07T00:57:45.840Z","2023-06-07T00:57:48.899Z",TRUE,"pitch","830ae292-c57b-434b-a1d2-c54a5c41f5ee",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3,1.41,NA,112.93,196.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Flyout","field_out","Alejandro Kirk flies out to center fielder Jake Meyers.",0,1,3,49,"bottom",7,"2023-06-07T00:57:43.589Z","2023-06-07T00:59:22.298Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",664208,"Phil Maton","/api/v1/people/664208","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.4,70.8,8,2,0.4849,7.2267,26.1133,-32.5097,12.3011,-0.2628,0.1068,1.5557,0.2245,-114.1063,-1.1026,-1.5849,50.0028,5.3252,15.7953,25.2,12,24,2762,65,NA,NA,NA,NA,NA,NA,FALSE,-45.8,-0.5,-22.2,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717871,"2023-06-06",0,"2023-06-07T00:56:08.776Z","2023-06-07T00:57:45.840Z",FALSE,"action",NA,NA,"Pitching Change: Phil Maton replaces Hunter Brown.","Pitching Substitution",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,664208,"/api/v1/people/664208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"49","atBat","Flyout","field_out","Alejandro Kirk flies out to center fielder Jake Meyers.",0,1,3,49,"bottom",7,"2023-06-07T00:57:43.589Z","2023-06-07T00:59:22.298Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",664208,"Phil Maton","/api/v1/people/664208","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717871,"2023-06-06",5,"2023-06-07T00:58:57.939Z","2023-06-07T00:59:13.148Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,672386,"/api/v1/people/672386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"49","atBat","Flyout","field_out","Alejandro Kirk flies out to center fielder Jake Meyers.",0,1,3,49,"bottom",7,"2023-06-07T00:57:43.589Z","2023-06-07T00:59:22.298Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",664208,"Phil Maton","/api/v1/people/664208","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717871,"2023-06-06",1,"2023-06-07T00:54:50.345Z","2023-06-07T00:54:55.348Z",TRUE,"pitch","10f9ca92-1393-442c-b2f7-994b7bce7e26",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.29,1.55,NA,123.63,202.39,"line_drive","medium","6",107.34,138.01,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Lineout","field_out","Corey Julks lines out to shortstop Bo Bichette.",0,1,3,48,"top",7,"2023-06-07T00:54:18.162Z","2023-06-07T00:54:55.348Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,667452,"Corey Julks","/api/v1/people/667452","R","Right",592332,"Kevin Gausman","/api/v1/people/592332","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85,77.7,13,0.74,0.4444,6.2786,26.5883,-27.5385,1.1391,3.0188,-0.1739,1.3478,5.0945,-123.6606,-4.3914,-2.4158,50.0022,5.4793,1.7494,6,7.2,24,2326,208,89.1,10,165,NA,NA,NA,TRUE,-33.5,4.6,-3.4,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717871,"2023-06-06",0,"2023-06-07T00:54:33.013Z","2023-06-07T00:54:37.260Z",TRUE,"pitch","e66e8909-f1c2-44bf-a3f9-c0c6d678d5d5",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2895,1.6324,NA,104.75,204.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Lineout","field_out","Corey Julks lines out to shortstop Bo Bichette.",0,1,3,48,"top",7,"2023-06-07T00:54:18.162Z","2023-06-07T00:54:55.348Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,667452,"Corey Julks","/api/v1/people/667452","R","Right",592332,"Kevin Gausman","/api/v1/people/592332","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,79.3,14,0.89,0.4365,6.4938,26.438,-28.408,-0.4268,2.3638,0.3214,1.2597,6.3416,-125.6694,-4.5446,-2.1837,50.0037,5.4103,-0.6813,1.2,7.2,24,2306,227,NA,NA,NA,NA,NA,NA,FALSE,-33.4,3.5,-0.7,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717871,"2023-06-06",4,"2023-06-07T00:54:01.758Z","2023-06-07T00:54:09.277Z",TRUE,"pitch","ba18d8b5-974b-417b-97b2-a33341652444",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.33,1.53,NA,76.51,181.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Jose Abreu strikes out swinging.",0,1,3,47,"top",7,"2023-06-07T00:52:20.442Z","2023-06-07T00:54:09.277Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,547989,"José Abreu","/api/v1/people/547989","R","Right",592332,"Kevin Gausman","/api/v1/people/592332","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,87.5,14,0.91,0.3909,6.5559,36.2969,-11.1784,-7.8226,10.5947,1.0623,2.117,10.8124,-140.9012,-7.1155,-1.8343,50.0029,5.4214,-15.5034,44.4,3.6,24,2345,218,NA,NA,NA,NA,NA,NA,TRUE,-11.9,17.5,11.5,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717871,"2023-06-06",3,"2023-06-07T00:53:41.605Z","2023-06-07T00:53:45.279Z",TRUE,"pitch","f7810c1b-2ae6-4fde-a545-3cddad169fa2",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.2456,1.5627,NA,114,226.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Jose Abreu strikes out swinging.",0,1,3,47,"top",7,"2023-06-07T00:52:20.442Z","2023-06-07T00:54:09.277Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,547989,"José Abreu","/api/v1/people/547989","R","Right",592332,"Kevin Gausman","/api/v1/people/592332","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.8,79.2,14,0.91,0.4365,6.7696,27.4889,-28.1125,-11.3441,2.5513,0.0787,0.4506,9.4222,-125.8808,-6.3949,-2.2539,50.0025,5.324,-18.0578,28.8,8.4,24,1736,236,NA,NA,NA,NA,NA,NA,FALSE,-33.6,3.2,18.1,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717871,"2023-06-06",2,"2023-06-07T00:53:18.904Z","2023-06-07T00:53:23.609Z",TRUE,"pitch","ff8373ca-34a2-43d8-b499-c4e647a65363",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.33,1.53,NA,149.47,177.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Jose Abreu strikes out swinging.",0,1,3,47,"top",7,"2023-06-07T00:52:20.442Z","2023-06-07T00:54:09.277Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,547989,"José Abreu","/api/v1/people/547989","R","Right",592332,"Kevin Gausman","/api/v1/people/592332","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.2,79.2,13,0.91,0.4366,6.6339,25.0967,-30.1744,-9.56,1.2521,-0.8518,2.2605,6.6551,-125.3958,-2.0376,-2.2967,50.0016,5.5428,-15.2402,24,8.4,24,1816,239,NA,NA,NA,NA,NA,NA,FALSE,-34.8,2,15.8,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
