"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718227,"2023-05-10",1,"2023-05-11T00:32:39.902Z","2023-05-11T00:32:47.681Z",TRUE,"pitch","30601319-7473-4488-9ae5-cf986f148591",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.35,1.61,NA,112.08,197.15,"ground_ball","soft","1",125.48,178.06,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Anthony Santander grounds out softly, pitcher Yonny Chirinos to first baseman Yandy Diaz.",0,0,2,55,"bottom",7,"2023-05-11T00:32:15.031Z","2023-05-11T00:32:47.681Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,623993,"Anthony Santander","/api/v1/people/623993","L","Left",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",82.9,75.8,8,2,0.4558,6.4896,25.41,-24.881,-3.1786,4.9951,0.1291,1.5419,2.6862,-120.5847,-6.7575,-0.5912,50.0005,6.6027,-4.6385,8.4,7.2,24,1313,234,49.2,-67,5,NA,NA,NA,TRUE,-32.5,7.6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718227,"2023-05-10",0,"2023-05-11T00:32:22.914Z","2023-05-11T00:32:26.102Z",TRUE,"pitch","9211ea37-4edb-42d9-972a-0809cb35d23f",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.35,1.61,NA,99.67,189.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Anthony Santander grounds out softly, pitcher Yonny Chirinos to first baseman Yandy Diaz.",0,0,2,55,"bottom",7,"2023-05-11T00:32:15.031Z","2023-05-11T00:32:47.681Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,623993,"Anthony Santander","/api/v1/people/623993","L","Left",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.4,81.2,9,2,0.4263,6.2594,26.9884,-25.5829,-1.9545,3.9404,0.4546,1.8423,3.7938,-128.5549,-6.8218,-0.7872,50.001,6.5199,-3.267,4.8,6,24,2254,207,NA,NA,NA,NA,NA,NA,FALSE,-29.3,5.8,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718227,"2023-05-10",2,"2023-05-11T00:31:51.135Z","2023-05-11T00:31:57.849Z",TRUE,"pitch","b6622dae-06bd-40b1-be0d-9ba481e5f594",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.33,1.61,NA,118.13,183.72,"ground_ball","medium","3",154.22,164.29,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Adley Rutschman grounds out, first baseman Yandy Diaz to pitcher Yonny Chirinos.",0,0,2,54,"bottom",7,"2023-05-11T00:31:17.439Z","2023-05-11T00:31:57.849Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.2,81,8,2,0.4269,6.3589,26.3545,-20.5971,-2.0312,6.9405,-0.0297,2.0393,2.959,-128.2695,-7.1916,-0.9339,50.002,6.4835,-3.3874,7.2,6,24,2319,209,72.9,-6,19,NA,NA,NA,TRUE,-24,11.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718227,"2023-05-10",1,"2023-05-11T00:31:36.816Z","2023-05-11T00:31:40.591Z",TRUE,"pitch","f78f6f98-a5aa-425c-ab42-b78d3826e7e8",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4156,1.7667,NA,141.34,196.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Adley Rutschman grounds out, first baseman Yandy Diaz to pitcher Yonny Chirinos.",0,0,2,54,"bottom",7,"2023-05-11T00:31:17.439Z","2023-05-11T00:31:57.849Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,81.6,13,2,0.4256,5.9887,25.6687,-23.3149,-0.318,5.2768,-0.6387,1.5506,0.6131,-128.5053,-8.0068,-0.8386,50.003,6.5071,-0.534,1.2,6,24,2283,186,NA,NA,NA,NA,NA,NA,FALSE,-26.9,8,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718227,"2023-05-10",0,"2023-05-11T00:31:22.758Z","2023-05-11T00:31:26.821Z",TRUE,"pitch","62fa0b6c-4d2b-4ce4-ac50-425b034993c4",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2202,1.5942,NA,133.56,179.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Adley Rutschman grounds out, first baseman Yandy Diaz to pitcher Yonny Chirinos.",0,0,2,54,"bottom",7,"2023-05-11T00:31:17.439Z","2023-05-11T00:31:57.849Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.7,85,4,2,0.4065,6.1581,29.2089,-19.9444,-11.0299,6.6522,-0.4344,2.2133,4.6124,-134.7271,-7.3651,-0.7353,50.0048,6.3916,-20.2834,42,6,24,2097,228,NA,NA,NA,NA,NA,NA,FALSE,-21.2,10.7,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718227,"2023-05-10",1,"2023-05-11T00:30:51.374Z","2023-05-11T00:30:58.483Z",TRUE,"pitch","acce8aa1-6477-4eae-a22b-c483533624fd",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.26,1.51,NA,143.11,184.27,"ground_ball","medium","4",146.61,151.1,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Cedric Mullins grounds out, second baseman Brandon Lowe to first baseman Yandy Diaz.",0,0,2,53,"bottom",7,"2023-05-11T00:30:32.908Z","2023-05-11T00:30:58.483Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,656775,"Cedric Mullins","/api/v1/people/656775","L","Left",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92,84.4,7,2,0.4095,6.1396,29.4494,-22.5193,-11.0801,5.3328,-0.6849,2.019,3.8391,-133.8578,-7.2862,-0.6999,50.0039,6.3937,-20.0668,38.4,7.2,24,2065,230,91.7,0,42,NA,NA,NA,TRUE,-24.1,8.3,19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718227,"2023-05-10",0,"2023-05-11T00:30:39.230Z","2023-05-11T00:30:43.154Z",TRUE,"pitch","709e5651-845c-4a6c-90d6-d4d6d31c182c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.197,1.4943,NA,129.05,178.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Cedric Mullins grounds out, second baseman Brandon Lowe to first baseman Yandy Diaz.",0,0,2,53,"bottom",7,"2023-05-11T00:30:32.908Z","2023-05-11T00:30:58.483Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,656775,"Cedric Mullins","/api/v1/people/656775","L","Left",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.9,81.3,4,2,0.4268,6.0917,24.6915,-23.7082,-0.04,5.0671,-0.3161,2.2354,1.584,-128.0017,-6.2265,-0.9359,50.0046,6.5381,-0.0671,0,6,24,2348,193,NA,NA,NA,NA,NA,NA,FALSE,-27,8.2,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718227,"2023-05-10",4,"2023-05-11T00:27:55.081Z","2023-05-11T00:28:01.781Z",TRUE,"pitch","2b6076bb-38e2-46b9-aa98-f4c93fd8937c",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.42,1.67,NA,72.5,182.59,"ground_ball","medium","5",95.96,164.7,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Groundout","field_out","Christian Bethancourt grounds out, third baseman Gunnar Henderson to first baseman Ryan Mountcastle.",0,0,2,52,"top",7,"2023-05-11T00:26:21.017Z","2023-05-11T00:28:01.781Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,542194,"Christian Bethancourt","/api/v1/people/542194","R","Right",608723,"Austin Voth","/api/v1/people/608723","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.3,76.9,14,0.9,0.4491,6.2342,26.8683,-28.7511,6.3797,2.2769,1.1675,2.0812,6.8101,-122.5187,-2.2226,-2.489,50.0011,5.486,9.5831,20.4,8.4,24,2817,73,56.4,-47,5,NA,NA,NA,TRUE,-35.2,3.8,-13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718227,"2023-05-10",3,"2023-05-11T00:27:35.745Z","2023-05-11T00:27:39.817Z",TRUE,"pitch","2c03069a-275c-4aee-92e6-1dc588ef52fe",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.3101,1.6542,NA,95.85,152.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Groundout","field_out","Christian Bethancourt grounds out, third baseman Gunnar Henderson to first baseman Ryan Mountcastle.",0,0,2,52,"top",7,"2023-05-11T00:26:21.017Z","2023-05-11T00:28:01.781Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,542194,"Christian Bethancourt","/api/v1/people/542194","R","Right",608723,"Austin Voth","/api/v1/people/608723","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.3,71.1,3,0.89,0.4846,6.264,24.171,-37.8341,9.2408,-4.3876,0.5549,3.2059,4.3034,-113.7664,2.7634,-2.5722,50.0046,5.7702,11.9094,19.2,12,24,3002,60,NA,NA,NA,NA,NA,NA,FALSE,-52.1,-6.7,-17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718227,"2023-05-10",2,"2023-05-11T00:27:17.321Z","2023-05-11T00:27:21.191Z",TRUE,"pitch","279ec151-f09d-4f6a-bf5d-63d63a86b51a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.4973,1.6542,NA,80.78,187.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Groundout","field_out","Christian Bethancourt grounds out, third baseman Gunnar Henderson to first baseman Ryan Mountcastle.",0,0,2,52,"top",7,"2023-05-11T00:26:21.017Z","2023-05-11T00:28:01.781Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,542194,"Christian Bethancourt","/api/v1/people/542194","R","Right",608723,"Austin Voth","/api/v1/people/608723","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,86,14,0.92,0.3993,6.4349,32.9058,-10.9326,-5.4604,11.1679,0.9502,1.9062,10.5897,-137.6215,-7.5047,-2.2528,50.0046,5.4238,-10.3882,32.4,3.6,24,2450,212,NA,NA,NA,NA,NA,NA,FALSE,-12.2,18.6,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718227,"2023-05-10",1,"2023-05-11T00:26:57.043Z","2023-05-11T00:27:00.043Z",TRUE,"pitch","d338564c-960f-43a1-92c8-a48b8cbd1bb1",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4739,1.6542,NA,60.37,222.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Groundout","field_out","Christian Bethancourt grounds out, third baseman Gunnar Henderson to first baseman Ryan Mountcastle.",0,0,2,52,"top",7,"2023-05-11T00:26:21.017Z","2023-05-11T00:28:01.781Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,542194,"Christian Bethancourt","/api/v1/people/542194","R","Right",608723,"Austin Voth","/api/v1/people/608723","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.7,70.9,14,0.9,0.4897,6.2642,25.269,-38.9584,9.6934,-5.3908,1.4858,0.6078,5.7885,-112.9276,-2.1825,-2.3914,50.0003,5.5978,12.2091,18,13.2,24,2946,49,NA,NA,NA,NA,NA,NA,FALSE,-56.3,-10,-19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718227,"2023-05-10",0,"2023-05-11T00:26:36.645Z","2023-05-11T00:26:39.739Z",TRUE,"pitch","dc28f30d-d54c-4986-a654-a18fb3d210cf",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.42,1.67,NA,77.42,201.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Groundout","field_out","Christian Bethancourt grounds out, third baseman Gunnar Henderson to first baseman Ryan Mountcastle.",0,0,2,52,"top",7,"2023-05-11T00:26:21.017Z","2023-05-11T00:28:01.781Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,542194,"Christian Bethancourt","/api/v1/people/542194","R","Right",608723,"Austin Voth","/api/v1/people/608723","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.6,75.8,14,0.75,0.4575,6.143,25.486,-33.2575,7.5464,-0.7497,1.0385,1.3819,5.9641,-120.1853,-2.8798,-2.4645,50.0024,5.5795,10.9265,19.2,9.6,24,2991,61,NA,NA,NA,NA,NA,NA,FALSE,-42.2,-1.8,-15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718227,"2023-05-10",4,"2023-05-11T00:26:00.876Z","2023-05-11T00:26:09.030Z",TRUE,"pitch","fc0b4f34-2ed0-4c70-b460-5845e6256001",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.68,1.76,NA,77.64,185.77,"popup","medium","6",127.69,156.02,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Pop Out","field_out","Josh Lowe pops out to shortstop Jorge Mateo.",0,0,2,51,"top",7,"2023-05-11T00:24:35.946Z","2023-05-11T00:26:09.030Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,666139,"Josh Lowe","/api/v1/people/666139","L","Left",608723,"Austin Voth","/api/v1/people/608723","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77,70.1,14,0.91,0.4935,6.2461,24.4001,-41.1603,7.8731,-7.2413,1.0327,1.9633,5.4319,-111.9461,1.1091,-2.4673,50.0027,5.7497,9.7697,14.4,14.4,24,3101,49,63.9,63,116,NA,NA,NA,TRUE,-59.3,-12.2,-15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718227,"2023-05-10",3,"2023-05-11T00:25:40.637Z","2023-05-11T00:25:45.072Z",TRUE,"pitch","c4bf4ca1-3c73-4eec-a5cb-adb8376060a3",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,1,NA,NA,3.68,1.76,NA,108.11,214.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Pop Out","field_out","Josh Lowe pops out to shortstop Jorge Mateo.",0,0,2,51,"top",7,"2023-05-11T00:24:35.946Z","2023-05-11T00:26:09.030Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,666139,"Josh Lowe","/api/v1/people/666139","L","Left",608723,"Austin Voth","/api/v1/people/608723","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.5,71.1,14,0.9,0.489,6.2478,23.8622,-40.0411,8.5253,-6.2224,0.2333,0.9159,3.876,-112.772,-1.5171,-2.6246,50.0012,5.7014,10.7851,15.6,13.2,24,2981,47,NA,NA,NA,NA,NA,NA,FALSE,-57.5,-11.3,-16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718227,"2023-05-10",2,"2023-05-11T00:25:24.174Z","2023-05-11T00:25:27.995Z",TRUE,"pitch","b843e6c9-7ffc-446f-a73f-ea6732dbddf9",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.6168,1.7442,NA,132.78,184.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Pop Out","field_out","Josh Lowe pops out to shortstop Jorge Mateo.",0,0,2,51,"top",7,"2023-05-11T00:24:35.946Z","2023-05-11T00:26:09.030Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,666139,"Josh Lowe","/api/v1/people/666139","L","Left",608723,"Austin Voth","/api/v1/people/608723","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,84.5,7,0.91,0.4074,6.2708,29.6053,-12.8716,-4.8822,10.5478,-0.414,1.9954,6.9459,-134.5222,-7.0129,-2.397,50.0039,5.5516,-8.9355,27.6,3.6,24,2159,209,NA,NA,NA,NA,NA,NA,FALSE,-14.3,17.8,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718227,"2023-05-10",1,"2023-05-11T00:25:05.275Z","2023-05-11T00:25:08.275Z",TRUE,"pitch","14e5df14-f0e7-4be8-8707-a211876a7bf3",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.6636,1.7442,NA,143.45,123.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Pop Out","field_out","Josh Lowe pops out to shortstop Jorge Mateo.",0,0,2,51,"top",7,"2023-05-11T00:24:35.946Z","2023-05-11T00:26:09.030Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,666139,"Josh Lowe","/api/v1/people/666139","L","Left",608723,"Austin Voth","/api/v1/people/608723","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.5,11,0.92,0.4013,6.2546,30.9591,-13.2637,-4.2727,10.0349,-0.6939,4.253,6.2427,-136.63,-1.5163,-2.4565,50.0061,5.7297,-8.0552,26.4,3.6,24,2280,215,NA,NA,NA,NA,NA,NA,FALSE,-13.1,18,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
