"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717139,"2023-08-04",4,"2023-08-05T01:32:30.130Z","2023-08-05T01:32:37.532Z",TRUE,"pitch","ee191c8d-ba92-4463-911b-da881b4d8046",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,2.99,1.46,NA,127.11,162.56,"ground_ball","medium","5",101.87,170.61,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Groundout","field_out","Kevin Newman grounds out, third baseman Ildemaro Vargas to first baseman Dominic Smith.",0,6,3,79,"bottom",10,"2023-08-05T01:31:02.172Z","2023-08-05T01:32:37.532Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,621028,"Kevin Newman","/api/v1/people/621028","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.1,81.5,2,0.91,0.4227,6.5565,27.3383,-27.6716,-5.1349,2.6519,-0.2653,2.8229,5.6672,-129.6296,-1.4212,-1.8138,50.0054,5.4926,-8.7318,15.6,7.2,24,1116,229,87.7,-24,8,NA,NA,NA,TRUE,-29.8,4.7,8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717139,"2023-08-04",3,"2023-08-05T01:32:06.179Z","2023-08-05T01:32:09.179Z",TRUE,"pitch","a1a1d047-c337-4fa9-921f-7dd8fe16661e",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,2.99,1.46,NA,89.14,177.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Groundout","field_out","Kevin Newman grounds out, third baseman Ildemaro Vargas to first baseman Dominic Smith.",0,6,3,79,"bottom",10,"2023-08-05T01:31:02.172Z","2023-08-05T01:32:37.532Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,621028,"Kevin Newman","/api/v1/people/621028","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.4,90.4,6,0.91,0.384,6.6124,27.1432,-13.8076,-6.783,8.8775,0.731,2.2609,7.7145,-141.724,-6.8082,-1.1229,50.0062,5.5465,-14.0396,39.6,3.6,24,2019,218,NA,NA,NA,NA,NA,NA,FALSE,-13.3,15.1,11,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717139,"2023-08-04",1,"2023-08-05T01:31:34.635Z","2023-08-05T01:31:37.903Z",TRUE,"pitch","c2793fb8-fc6a-4633-ba1e-83f60b0931d8",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,2.99,1.46,NA,103.16,187.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Groundout","field_out","Kevin Newman grounds out, third baseman Ildemaro Vargas to first baseman Dominic Smith.",0,6,3,79,"bottom",10,"2023-08-05T01:31:02.172Z","2023-08-05T01:32:37.532Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,621028,"Kevin Newman","/api/v1/people/621028","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",90.2,83.2,9,0.91,0.4162,6.501,25.5833,-19.3058,-5.2263,7.3227,0.363,1.8898,6.6242,-131.1811,-5.518,-1.5061,50.0019,5.4424,-9.1841,21.6,4.8,24,1301,230,NA,NA,NA,NA,NA,NA,FALSE,-21.1,12.4,8.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717139,"2023-08-04",0,"2023-08-05T01:31:09.357Z","2023-08-05T01:31:12.777Z",TRUE,"pitch","99e3e657-d5e9-4cb1-82af-65828d655743",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,2.99,1.46,NA,106.95,184.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Groundout","field_out","Kevin Newman grounds out, third baseman Ildemaro Vargas to first baseman Dominic Smith.",0,6,3,79,"bottom",10,"2023-08-05T01:31:02.172Z","2023-08-05T01:32:37.532Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,621028,"Kevin Newman","/api/v1/people/621028","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.8,82.9,5,0.91,0.4181,6.6936,26.0054,-29.2299,-5.519,1.6908,0.2636,1.9936,6.7801,-130.7046,-3.7001,-1.6398,50.0037,5.6082,-9.6075,15.6,7.2,24,1111,233,NA,NA,NA,NA,NA,NA,FALSE,-31.2,2.5,8.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717139,"2023-08-04",2,"2023-08-05T01:31:51.068Z","2023-08-05T01:32:06.179Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",6,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,621028,"/api/v1/people/621028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"79","atBat","Groundout","field_out","Kevin Newman grounds out, third baseman Ildemaro Vargas to first baseman Dominic Smith.",0,6,3,79,"bottom",10,"2023-08-05T01:31:02.172Z","2023-08-05T01:32:37.532Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,621028,"Kevin Newman","/api/v1/people/621028","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717139,"2023-08-04",6,"2023-08-05T01:30:37.118Z","2023-08-05T01:30:41.318Z",TRUE,"pitch","316504db-c481-4a44-8973-630dfeeb471f",7,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.36,1.62,NA,129.9,211.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Spencer Steer strikes out swinging.",0,6,3,78,"bottom",10,"2023-08-05T01:27:49.297Z","2023-08-05T01:30:41.318Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,668715,"Spencer Steer","/api/v1/people/668715","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",91.1,84.7,13,0.9,0.4111,6.6097,25.3223,-30.4319,-4.3698,0.9681,-0.3383,1.0071,4.9966,-132.6499,-5.8747,-1.6685,50.0036,5.4374,-7.8773,12,7.2,24,1173,232,NA,NA,NA,NA,NA,NA,TRUE,-31.8,0.8,7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA
717139,"2023-08-04",5,"2023-08-05T01:29:49.036Z","2023-08-05T01:29:55.729Z",TRUE,"pitch","93141581-29fe-4762-aea6-d4df04d9ac17",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.36,1.62,NA,118.72,147.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Spencer Steer strikes out swinging.",0,6,3,78,"bottom",10,"2023-08-05T01:27:49.297Z","2023-08-05T01:30:41.318Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,668715,"Spencer Steer","/api/v1/people/668715","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,88.9,2,0.91,0.3872,6.7214,31.2339,-14.3821,-7.2662,8.7731,-0.0452,3.3888,6.326,-141.2762,-3.6425,-1.3659,50.0013,5.6151,-14.7333,40.8,3.6,24,1928,212,NA,NA,NA,NA,NA,NA,FALSE,-13.6,15.4,11.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717139,"2023-08-04",4,"2023-08-05T01:29:19.059Z","2023-08-05T01:29:22.894Z",TRUE,"pitch","c2f6a2d8-4df4-4422-a4d3-166866d8b3f4",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.36,1.62,NA,118.19,196.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Spencer Steer strikes out swinging.",0,6,3,78,"bottom",10,"2023-08-05T01:27:49.297Z","2023-08-05T01:30:41.318Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,668715,"Spencer Steer","/api/v1/people/668715","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.7,90,8,0.91,0.3844,6.6614,30.2158,-13.1289,-8.2457,9.2446,-0.0312,1.5544,6.3089,-142.07,-8.5721,-1.2009,50.0019,5.4302,-16.9841,46.8,4.8,24,2093,215,NA,NA,NA,NA,NA,NA,FALSE,-13.2,15.4,13.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717139,"2023-08-04",3,"2023-08-05T01:28:53.402Z","2023-08-05T01:28:56.434Z",TRUE,"pitch","9c165cc0-15ff-41df-bc0b-a00d8e948e00",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.36,1.62,NA,95.21,163.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Spencer Steer strikes out swinging.",0,6,3,78,"bottom",10,"2023-08-05T01:27:49.297Z","2023-08-05T01:30:41.318Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,668715,"Spencer Steer","/api/v1/people/668715","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.7,90,6,0.91,0.3839,6.4333,29.8063,-15.6852,-7.7714,7.9845,0.5716,2.7898,7.7132,-142.1661,-4.9961,-1.155,50.0063,5.5515,-16.0565,40.8,4.8,24,1954,218,NA,NA,NA,NA,NA,NA,FALSE,-14.8,13.7,12.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717139,"2023-08-04",2,"2023-08-05T01:28:30.797Z","2023-08-05T01:28:34.005Z",TRUE,"pitch","fc16f73f-f167-445d-9836-4b20a202509d",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.3611,1.6209,NA,121.12,179.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Spencer Steer strikes out swinging.",0,6,3,78,"bottom",10,"2023-08-05T01:27:49.297Z","2023-08-05T01:30:41.318Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,668715,"Spencer Steer","/api/v1/people/668715","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97,89.5,5,0.9,0.3867,6.6847,29.1932,-13.8934,-6.4866,8.9743,-0.1081,2.2096,5.7614,-141.1178,-6.7772,-1.3237,50.0004,5.5204,-13.2083,38.4,3.6,24,1918,217,NA,NA,NA,NA,NA,NA,FALSE,-13.7,15.2,10.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
