"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
747222,"2024-03-31",1,"2024-03-31T22:00:07.259Z","2024-03-31T22:00:10.687Z",TRUE,"pitch","696a42cf-d9b3-47f6-ae0c-1b687698ce59",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3883,1.7084,NA,131.24,202.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Single","single","Jake Cave singles on a ground ball to left fielder Lourdes Gurriel Jr. Jake Cave out at 2nd on the throw, left fielder Lourdes Gurriel Jr. to second baseman Ketel Marte.",0,1,5,51,"top",7,"2024-03-31T21:59:54.515Z","2024-03-31T22:01:26.365Z",TRUE,FALSE,FALSE,TRUE,33,3,2,2,595909,"Jake Cave","/api/v1/people/595909","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.3,78.7,13,0.9,0.4408,6.0762,23.9067,-23.7035,-3.733,5.4127,-0.3737,1.3378,4.2893,-124.0609,-5.7535,-1.6368,50.0025,5.6524,-5.8418,12,6,24,1307,219,NA,NA,NA,NA,NA,NA,FALSE,-28.8,8.8,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747222,"2024-03-31",0,"2024-03-31T21:59:54.515Z","2024-03-31T21:59:57.515Z",TRUE,"pitch","8501878d-1c00-410e-bcc8-7048e6fb98b1",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4936,1.8106,NA,123.03,183.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Single","single","Jake Cave singles on a ground ball to left fielder Lourdes Gurriel Jr. Jake Cave out at 2nd on the throw, left fielder Lourdes Gurriel Jr. to second baseman Ketel Marte.",0,1,5,51,"top",7,"2024-03-31T21:59:54.515Z","2024-03-31T22:01:26.365Z",TRUE,FALSE,FALSE,TRUE,33,3,2,2,595909,"Jake Cave","/api/v1/people/595909","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.9,8,0.9,0.402,6.058,28.9026,-11.974,-6.5588,10.7357,-0.1582,2.0526,5.7602,-136.0733,-7.6257,-1.4468,50.0036,5.7146,-12.3422,39.6,3.6,24,2370,207,NA,NA,NA,NA,NA,NA,FALSE,-13.1,18.1,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747222,"2024-03-31",0,"2024-03-31T21:59:22.180Z","2024-03-31T21:59:29.949Z",TRUE,"pitch","af562e13-64e0-48b1-b35d-1b5c5e8d2ec3",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.42,1.64,NA,111.26,189.98,"ground_ball","medium","5",98.02,164.96,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Brenton Doyle grounds out, third baseman Eugenio Suárez to first baseman Christian Walker.",0,1,5,50,"top",7,"2024-03-31T21:59:13.583Z","2024-03-31T21:59:29.949Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,686668,"Brenton Doyle","/api/v1/people/686668","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,84.5,8,0.89,0.4082,5.898,29.1525,-12.5826,-6.0057,10.747,0.1506,1.8074,6.291,-134.1968,-7.9747,-1.4442,50.0063,5.715,-10.9518,33.6,3.6,24,2379,207,97.6,-31,4,NA,NA,NA,TRUE,-14.3,17.9,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747222,"2024-03-31",1,"2024-03-31T21:57:02.639Z","2024-03-31T21:57:08.825Z",TRUE,"pitch","73639dbb-846c-4d41-8abf-50749e420288",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.5,1.68,NA,111.92,185.46,"ground_ball","medium","4",150.06,154.07,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Groundout","field_out","Jake McCarthy grounds out, second baseman Brendan Rodgers to first baseman Michael Toglia.",0,1,5,49,"bottom",6,"2024-03-31T21:56:39.485Z","2024-03-31T21:57:08.825Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Colorado Rockies","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.7,87.4,8,2,0.3964,6.0391,27.9477,-27.5983,-9.2472,2.3639,0.1333,1.9747,9.3299,-137.7047,-3.2084,-2.0824,50.0051,5.0033,-17.9249,30,7.2,24,2060,252,106.2,-8,13,NA,NA,NA,TRUE,-26.5,3.8,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747222,"2024-03-31",0,"2024-03-31T21:56:46.366Z","2024-03-31T21:56:49.366Z",TRUE,"pitch","6357b034-fb7f-4622-b9e7-21cac15a867b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5451,1.8106,NA,81.47,193.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Groundout","field_out","Jake McCarthy grounds out, second baseman Brendan Rodgers to first baseman Michael Toglia.",0,1,5,49,"bottom",6,"2024-03-31T21:56:39.485Z","2024-03-31T21:57:08.825Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Colorado Rockies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.8,88.4,14,2,0.3922,5.8841,28.3533,-25.5214,-9.5075,3.3575,0.9322,1.662,11.2861,-139.1448,-4.7044,-1.9225,50.0022,5.0451,-18.8269,32.4,6,24,2081,248,NA,NA,NA,NA,NA,NA,FALSE,-24.4,5.3,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747222,"2024-03-31",3,"2024-03-31T21:56:15.148Z","2024-03-31T21:56:18.148Z",TRUE,"pitch","c80ad15e-3505-48bd-8beb-3a9f40ddd7a0",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.41,1.6,NA,90.01,190.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Eugenio Suárez strikes out swinging.",0,1,5,48,"bottom",6,"2024-03-31T21:55:15.856Z","2024-03-31T21:56:18.148Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Colorado Rockies","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,80.3,9,2,0.4335,5.9031,22.9046,-27.0369,5.3488,3.1685,0.708,1.7703,5.1671,-125.8266,-2.9357,-2.0588,50.0015,5.1175,8.6702,19.2,7.2,24,2740,91,NA,NA,NA,NA,NA,NA,TRUE,-31,5.4,-10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747222,"2024-03-31",2,"2024-03-31T21:55:57.764Z","2024-03-31T21:56:00.764Z",TRUE,"pitch","0f218fe6-5d6e-4ec3-a815-c05e3484fa58",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.3907,1.6829,NA,60.62,212.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Eugenio Suárez strikes out swinging.",0,1,5,48,"bottom",6,"2024-03-31T21:55:15.856Z","2024-03-31T21:56:18.148Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Colorado Rockies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.6,79.3,14,2,0.439,5.994,24.0822,-27.8142,6.7528,2.7637,1.4791,0.9803,5.9849,-124.5672,-4.5513,-1.8285,50.0037,5.12,10.654,21.6,8.4,24,2814,83,NA,NA,NA,NA,NA,NA,FALSE,-33,4.2,-13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747222,"2024-03-31",1,"2024-03-31T21:55:41.803Z","2024-03-31T21:55:44.803Z",TRUE,"pitch","f8cc2314-241a-42bc-b80d-93457822ed58",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.4936,1.7339,NA,122.16,162.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Eugenio Suárez strikes out swinging.",0,1,5,48,"bottom",6,"2024-03-31T21:55:15.856Z","2024-03-31T21:56:18.148Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Colorado Rockies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.8,79.4,5,2,0.4365,5.8687,22.795,-25.4541,5.1784,4.2037,-0.1353,2.8155,3.5192,-124.9926,-0.5897,-2.2293,50.0022,5.1261,8.2758,19.2,7.2,24,2688,88,NA,NA,NA,NA,NA,NA,FALSE,-29,7.7,-10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747222,"2024-03-31",0,"2024-03-31T21:55:21.634Z","2024-03-31T21:55:24.895Z",TRUE,"pitch","3e5fd2d0-fc97-4d2f-8b8a-f67b0eefabec",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.41,1.6,NA,127.38,169.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Eugenio Suárez strikes out swinging.",0,1,5,48,"bottom",6,"2024-03-31T21:55:15.856Z","2024-03-31T21:56:18.148Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Colorado Rockies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.3,88.9,5,2,0.3893,5.905,28.6909,-27.0666,-9.2003,2.5395,-0.2723,2.5689,7.6414,-140.1507,-2.805,-1.8254,50.0015,5.3316,-18.4856,31.2,6,24,1851,245,NA,NA,NA,NA,NA,NA,FALSE,-25,4.2,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747222,"2024-03-31",3,"2024-03-31T21:54:48.988Z","2024-03-31T21:54:56.261Z",TRUE,"pitch","1b3712eb-7031-4f2e-9678-ae9c93d93528",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,0,NA,NA,3.49,1.72,NA,114.7,167.2,"ground_ball","medium","6",127.07,146.2,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Groundout","field_out","Joc Pederson grounds out, shortstop Ezequiel Tovar to first baseman Michael Toglia.",0,1,5,47,"bottom",6,"2024-03-31T21:54:10.288Z","2024-03-31T21:54:56.261Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,592626,"Joc Pederson","/api/v1/people/592626","L","Left",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Colorado Rockies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.7,88.4,5,2,0.3918,5.8116,27.8493,-27.7452,-7.5854,2.2313,0.0602,2.6512,8.5994,-139.1852,-2.2374,-2.0671,50.0025,5.2814,-15.0553,25.2,6,24,1915,249,93.5,3,85,NA,NA,NA,TRUE,-25.8,3.8,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747222,"2024-03-31",2,"2024-03-31T21:54:30.060Z","2024-03-31T21:54:33.175Z",TRUE,"pitch","706a9114-da7c-4811-af2a-371704eea58a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.5193,1.7339,NA,58.31,188.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Groundout","field_out","Joc Pederson grounds out, shortstop Ezequiel Tovar to first baseman Michael Toglia.",0,1,5,47,"bottom",6,"2024-03-31T21:54:10.288Z","2024-03-31T21:54:56.261Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,592626,"Joc Pederson","/api/v1/people/592626","L","Left",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Colorado Rockies",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.8,84.1,14,2,0.4131,6.0632,24.7359,-14.4513,0.3459,9.923,1.5397,1.8721,8.4481,-131.9602,-6.262,-1.7314,50.0047,5.3169,0.6156,7.2,3.6,24,2490,197,NA,NA,NA,NA,NA,NA,FALSE,-16,17,-2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747222,"2024-03-31",1,"2024-03-31T21:54:12.450Z","2024-03-31T21:54:15.534Z",TRUE,"pitch","14c368bc-359f-4f80-a776-ad77ccc402a9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.6481,1.9128,NA,83.52,135.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Groundout","field_out","Joc Pederson grounds out, shortstop Ezequiel Tovar to first baseman Michael Toglia.",0,1,5,47,"bottom",6,"2024-03-31T21:54:10.288Z","2024-03-31T21:54:56.261Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,592626,"Joc Pederson","/api/v1/people/592626","L","Left",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Colorado Rockies",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.4,83.5,12,2,0.4143,5.868,25.0572,-17.9766,1.0064,7.9994,0.8783,3.8319,6.4921,-131.6463,-1.0694,-1.7392,50.0008,5.56,1.7851,9.6,4.8,24,2462,199,NA,NA,NA,NA,NA,NA,FALSE,-18.6,14.5,-3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747222,"2024-03-31",0,"2024-03-31T21:53:17.174Z","2024-03-31T21:54:12.450Z",FALSE,"action",NA,NA,"Pitching Change: Jake Bird replaces Ryan Feltner.","Pitching Substitution",1,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,656234,"/api/v1/people/656234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"47","atBat","Groundout","field_out","Joc Pederson grounds out, shortstop Ezequiel Tovar to first baseman Michael Toglia.",0,1,5,47,"bottom",6,"2024-03-31T21:54:10.288Z","2024-03-31T21:54:56.261Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,592626,"Joc Pederson","/api/v1/people/592626","L","Left",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747222,"2024-03-31",2,"2024-03-31T21:51:38.204Z","2024-03-31T21:51:47.038Z",TRUE,"pitch","e75c9b0d-36eb-42ef-8617-036caf8dcadf",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,2,NA,NA,3.74,1.8,NA,110.37,173.49,"fly_ball","hard","8",159.95,37.55,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Flyout","field_out","Michael Toglia flies out sharply to center fielder Corbin Carroll.",0,1,5,46,"top",6,"2024-03-31T21:50:59.708Z","2024-03-31T21:51:47.038Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,669911,"Michael Toglia","/api/v1/people/669911","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,83.8,5,2,0.4091,5.9911,31.439,-13.0143,-6.9013,10.5755,0.174,2.4182,6.4981,-134.3175,-6.2875,-1.3902,50.0014,5.7301,-12.5005,37.2,3.6,24,2367,207,107.2,32,408,NA,NA,NA,TRUE,-14.5,17.9,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747222,"2024-03-31",1,"2024-03-31T21:51:23.526Z","2024-03-31T21:51:26.541Z",TRUE,"pitch","20514284-44b7-4b29-9545-b3cd262b76f3",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.7383,1.8362,NA,158.06,165.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Flyout","field_out","Michael Toglia flies out sharply to center fielder Corbin Carroll.",0,1,5,46,"top",6,"2024-03-31T21:50:59.708Z","2024-03-31T21:51:47.038Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,669911,"Michael Toglia","/api/v1/people/669911","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,84.2,13,2,0.4068,5.9379,32.2941,-14.2922,-8.1844,9.7639,-1.0773,2.717,4.1877,-135.1805,-5.4901,-1.5917,50.0039,5.7951,-14.9926,42,4.8,24,2364,208,NA,NA,NA,NA,NA,NA,FALSE,-15.4,16.6,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747222,"2024-03-31",0,"2024-03-31T21:51:08.700Z","2024-03-31T21:51:11.700Z",TRUE,"pitch","bcb6766f-8b36-4e46-ab22-f1667ee118d9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.8286,1.9128,NA,148.96,135.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Flyout","field_out","Michael Toglia flies out sharply to center fielder Corbin Carroll.",0,1,5,46,"top",6,"2024-03-31T21:50:59.708Z","2024-03-31T21:51:47.038Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,669911,"Michael Toglia","/api/v1/people/669911","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.5,84.5,11,2,0.4045,5.8328,32.7104,-14.5962,-8.8311,9.4909,-0.8384,3.8183,4.8325,-135.9596,-2.7303,-1.5013,50.0061,5.8619,-16.3637,44.4,4.8,24,2361,215,NA,NA,NA,NA,NA,NA,FALSE,-14.9,16.7,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
