"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718510,"2023-04-19",6,"2023-04-19T20:34:20.931Z","2023-04-19T20:34:28.508Z",TRUE,"pitch","3b74f08c-400a-45d6-9ad1-4fdeb0240166",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.24,1.49,NA,86.46,168.56,"line_drive","medium","8",125.31,64.08,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Lineout","field_out","Jake Burger lines out to center fielder Brandon Marsh.",0,5,2,71,"bottom",9,"2023-04-19T20:32:13.026Z","2023-04-19T20:34:28.508Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,669394,"Jake Burger","/api/v1/people/669394","R","Right",621237,"José Alvarado","/api/v1/people/621237","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.3,90.1,6,0.91,0.3809,7.0443,36.3967,-15.7416,9.6716,7.8603,0.8011,2.6007,-4.785,-144.2978,-7.7685,1.2327,50.0003,6.3152,20.2085,46.8,4.8,24,2033,149,89.3,23,336,NA,NA,NA,TRUE,-15.4,12.7,-16.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718510,"2023-04-19",4,"2023-04-19T20:33:52.458Z","2023-04-19T20:33:57.324Z",TRUE,"pitch","e4d06a1c-cbaf-45b1-85e9-d26bc52c95d1",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.2521,1.5162,NA,173.19,193.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Lineout","field_out","Jake Burger lines out to center fielder Brandon Marsh.",0,5,2,71,"bottom",9,"2023-04-19T20:32:13.026Z","2023-04-19T20:34:28.508Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,669394,"Jake Burger","/api/v1/people/669394","R","Right",621237,"José Alvarado","/api/v1/people/621237","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Philadelphia Phillies",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.7,88,13,0.9,0.396,6.9957,27.1549,-23.6115,0.5553,4.4094,-1.4742,1.6878,-7.5328,-137.6806,-8.2795,1.2114,50.004,6.3012,1.0786,1.2,4.8,24,2285,176,NA,NA,NA,NA,NA,NA,FALSE,-23.6,6.6,0.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718510,"2023-04-19",3,"2023-04-19T20:33:29.442Z","2023-04-19T20:33:32.442Z",TRUE,"pitch","06dd7711-198a-4007-aff8-c85dd635ce73",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.2521,1.4946,NA,143.02,236.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Lineout","field_out","Jake Burger lines out to center fielder Brandon Marsh.",0,5,2,71,"bottom",9,"2023-04-19T20:32:13.026Z","2023-04-19T20:34:28.508Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,669394,"Jake Burger","/api/v1/people/669394","R","Right",621237,"José Alvarado","/api/v1/people/621237","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Philadelphia Phillies",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.1,86.8,13,0.9,0.401,7.0823,29.8109,-24.7759,1.1811,3.9161,-0.6827,0.0796,-5.6079,-136.5434,-11.7428,1.2435,50.0032,6.1377,2.232,2.4,6,24,2408,172,NA,NA,NA,NA,NA,NA,FALSE,-26.3,4.8,-1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718510,"2023-04-19",2,"2023-04-19T20:33:09.358Z","2023-04-19T20:33:13.411Z",TRUE,"pitch","18546e6a-a66c-49bf-9d9c-fdb55a3ec817",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.2736,1.5162,NA,36.29,173.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Lineout","field_out","Jake Burger lines out to center fielder Brandon Marsh.",0,5,2,71,"bottom",9,"2023-04-19T20:32:13.026Z","2023-04-19T20:34:28.508Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,669394,"Jake Burger","/api/v1/people/669394","R","Right",621237,"José Alvarado","/api/v1/people/621237","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.3,91,12,0.91,0.3794,6.8997,33.878,-18.7703,9.923,6.3513,2.1175,2.4126,-1.4342,-144.4253,-7.7767,1.3315,50.0042,6.2962,20.9483,45.6,6,24,2054,151,NA,NA,NA,NA,NA,NA,FALSE,-17.6,10.1,-17.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718510,"2023-04-19",1,"2023-04-19T20:32:52.673Z","2023-04-19T20:32:56.286Z",TRUE,"pitch","1886b814-3153-40e5-a123-6ee84099ad00",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.209,1.4295,NA,143.17,189.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Lineout","field_out","Jake Burger lines out to center fielder Brandon Marsh.",0,5,2,71,"bottom",9,"2023-04-19T20:32:13.026Z","2023-04-19T20:34:28.508Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,669394,"Jake Burger","/api/v1/people/669394","R","Right",621237,"José Alvarado","/api/v1/people/621237","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Philadelphia Phillies",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.3,87.2,7,0.9,0.3985,6.8174,28.8058,-26.3739,-0.7758,3.03,-0.6867,1.831,-4.8568,-137.1697,-7.4197,1.2038,50.0057,6.3551,-1.4862,4.8,6,24,2229,176,NA,NA,NA,NA,NA,NA,FALSE,-26.5,4.2,2.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718510,"2023-04-19",0,"2023-04-19T20:32:33.942Z","2023-04-19T20:32:38.774Z",TRUE,"pitch","bdf53cd5-5f96-4813-b0d1-c40028d8acdf",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.24,1.49,NA,86.57,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Lineout","field_out","Jake Burger lines out to center fielder Brandon Marsh.",0,5,2,71,"bottom",9,"2023-04-19T20:32:13.026Z","2023-04-19T20:34:28.508Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,669394,"Jake Burger","/api/v1/people/669394","R","Right",621237,"José Alvarado","/api/v1/people/621237","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.9,90.4,3,0.91,0.379,7.1745,38.0458,-16.4092,10.3984,7.4748,0.7984,2.7698,-5.2968,-145.2241,-7.1976,1.3078,50.0014,6.3025,21.926,48,4.8,24,2146,154,NA,NA,NA,NA,NA,NA,FALSE,-15.7,12,-17.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718510,"2023-04-19",5,"2023-04-19T20:34:07.342Z","2023-04-19T20:34:20.931Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,2,669394,"/api/v1/people/669394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"71","atBat","Lineout","field_out","Jake Burger lines out to center fielder Brandon Marsh.",0,5,2,71,"bottom",9,"2023-04-19T20:32:13.026Z","2023-04-19T20:34:28.508Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,669394,"Jake Burger","/api/v1/people/669394","R","Right",621237,"José Alvarado","/api/v1/people/621237","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718510,"2023-04-19",0,"2023-04-19T20:32:00.200Z","2023-04-19T20:32:08.104Z",TRUE,"pitch","5ffc7914-4d4b-4451-b4df-c0bcd6f6888d",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.09,1.49,NA,113.38,194.58,"ground_ball","medium","4",139.29,149.88,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","Yasmani Grandal grounds out, second baseman Bryson Stott to first baseman Alec Bohm.",0,5,2,70,"bottom",9,"2023-04-19T20:31:37.644Z","2023-04-19T20:32:08.104Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,518735,"Yasmani Grandal","/api/v1/people/518735","R","Right",621237,"José Alvarado","/api/v1/people/621237","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Philadelphia Phillies","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100.4,93.6,8,0.91,0.3724,6.9356,28.0213,-16.954,7.4491,6.9183,0.0949,1.6371,-5.994,-145.9774,-10.6,1.1871,50.0068,6.2902,16.397,38.4,4.8,24,2241,151,80.1,5,105,NA,NA,NA,TRUE,-15.7,11,-12.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718510,"2023-04-19",5,"2023-04-19T20:31:25.836Z","2023-04-19T20:31:33.810Z",TRUE,"pitch","93195dfb-b40c-4aac-af03-1a2384b9ff21",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.42,1.68,NA,85.96,143.66,"ground_ball","medium","4",130.66,146.32,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Eloy Jimenez grounds out, second baseman Bryson Stott to first baseman Alec Bohm.",0,5,2,69,"bottom",9,"2023-04-19T20:30:09.516Z","2023-04-19T20:31:33.810Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,650391,"Eloy Jiménez","/api/v1/people/650391","R","Right",621237,"José Alvarado","/api/v1/people/621237","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100.5,92.1,3,0.91,0.3741,6.8402,33.9224,-18.8414,8.6259,6.1388,0.8143,3.5229,-4.485,-146.3039,-5.0808,1.2449,50.0026,6.4082,18.7337,42,4.8,24,2110,152,83.9,-39,5,NA,NA,NA,TRUE,-16.7,10.3,-14.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718510,"2023-04-19",4,"2023-04-19T20:31:04.648Z","2023-04-19T20:31:08.866Z",TRUE,"pitch","e50c8c69-04e7-4696-a2b2-3d00a6072201",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.42,1.68,NA,139.78,186.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Eloy Jimenez grounds out, second baseman Bryson Stott to first baseman Alec Bohm.",0,5,2,69,"bottom",9,"2023-04-19T20:30:09.516Z","2023-04-19T20:31:33.810Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,650391,"Eloy Jiménez","/api/v1/people/650391","R","Right",621237,"José Alvarado","/api/v1/people/621237","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Philadelphia Phillies",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",95.9,88.8,7,0.9,0.3913,7.0733,28.9584,-22.3982,0.585,4.9183,-0.5977,1.9508,-5.5808,-139.5376,-8.2629,1.3452,50.005,6.4059,1.1637,0,4.8,24,2386,177,NA,NA,NA,NA,NA,NA,FALSE,-22.1,7.6,0,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
