"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718319,"2023-05-04",3,"2023-05-04T05:00:41.181Z","2023-05-04T05:00:53.555Z",TRUE,"pitch","5f53c0ef-8559-4e8c-84f8-ba164b40bb76",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,0,NA,NA,3,1.4,NA,108.5,169.64,"line_drive","medium","9",218.95,113.77,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Double","double","Nick Allen doubles (1) on a line drive to right fielder Teoscar Hernandez.",0,1,2,58,"bottom",8,"2023-05-04T05:00:08.976Z","2023-05-04T05:00:53.555Z",TRUE,FALSE,FALSE,FALSE,34,1,1,0,669397,"Nick Allen","/api/v1/people/669397","R","Right",682171,"Penn Murfee","/api/v1/people/682171","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",87.8,80.9,2,0.9,0.4281,6.3921,23.8455,-24.7329,-5.768,4.478,0.2231,2.5608,11.8892,-127.4806,0.2804,-3.7317,50.0035,4.3867,-9.5875,16.8,6,24,2195,261,94.6,6,141,NA,NA,NA,FALSE,-27,8.4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,669397,"Nick Allen","/api/v1/people/669397",NA,NA,NA,NA,NA,NA,NA
718319,"2023-05-04",2,"2023-05-04T05:00:25.317Z","2023-05-04T05:00:29.001Z",TRUE,"pitch","dbb38451-bef9-4e80-a8ba-936be54eb0d8",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,2.8046,1.3443,NA,74.35,186.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Double","double","Nick Allen doubles (1) on a line drive to right fielder Teoscar Hernandez.",0,1,2,58,"bottom",8,"2023-05-04T05:00:08.976Z","2023-05-04T05:00:53.555Z",TRUE,FALSE,FALSE,FALSE,34,1,1,0,669397,"Nick Allen","/api/v1/people/669397","R","Right",682171,"Penn Murfee","/api/v1/people/682171","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88,80.4,14,0.9,0.4297,6.2667,26.7023,-24.8574,-4.2632,4.4516,1.1188,1.9433,13.2296,-127.5487,-1.1537,-3.5858,50.0061,4.3652,-7.0148,9.6,6,24,2151,257,NA,NA,NA,NA,NA,NA,FALSE,-27.6,8,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718319,"2023-05-04",1,"2023-05-04T05:00:11.236Z","2023-05-04T05:00:15.231Z",TRUE,"pitch","58ed020e-69ef-4570-91cc-bfdb056f2baf",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,2.8324,1.4,NA,135.26,176.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Double","double","Nick Allen doubles (1) on a line drive to right fielder Teoscar Hernandez.",0,1,2,58,"bottom",8,"2023-05-04T05:00:08.976Z","2023-05-04T05:00:53.555Z",TRUE,FALSE,FALSE,FALSE,34,1,1,0,669397,"Nick Allen","/api/v1/people/669397","R","Right",682171,"Penn Murfee","/api/v1/people/682171","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.4,71.7,4,0.91,0.4818,6.1797,22.5722,-30.0083,9.1691,1.6561,-0.4792,2.314,5.1174,-114.0459,2.2645,-3.9493,50.0013,4.2848,11.978,24,9.6,24,2556,60,NA,NA,NA,NA,NA,NA,FALSE,-40.8,4,-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718319,"2023-05-04",0,"2023-05-04T04:59:08.919Z","2023-05-04T05:00:11.236Z",FALSE,"action",NA,NA,"Sam Haggerty remains in the game as the center fielder.","Defensive Switch",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,664059,"/api/v1/people/664059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"8","Outfielder","Outfielder","CF","302","58","atBat","Double","double","Nick Allen doubles (1) on a line drive to right fielder Teoscar Hernandez.",0,1,2,58,"bottom",8,"2023-05-04T05:00:08.976Z","2023-05-04T05:00:53.555Z",TRUE,FALSE,FALSE,FALSE,34,1,1,0,669397,"Nick Allen","/api/v1/people/669397","R","Right",682171,"Penn Murfee","/api/v1/people/682171","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,666211,"/api/v1/people/666211",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718319,"2023-05-04",6,"2023-05-04T04:57:53.104Z","2023-05-04T04:57:57.312Z",TRUE,"pitch","931fdac8-97ea-48df-8102-1cba3c56253d",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.44,1.66,NA,115,133.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Teoscar Hernandez strikes out swinging.",0,1,2,57,"top",8,"2023-05-04T04:56:34.764Z","2023-05-04T04:57:57.312Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",667427,"Zach Jackson","/api/v1/people/667427","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,86,12,0.9,0.4014,5.2559,27.5628,-8.6917,-2.3383,12.4287,0.0524,3.9096,3.4938,-136.0368,-5.9706,-0.94,50.0056,6.7239,-4.4192,20.4,2.4,24,2247,193,NA,NA,NA,NA,NA,NA,TRUE,-9.5,21.6,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718319,"2023-05-04",5,"2023-05-04T04:57:31.721Z","2023-05-04T04:57:34.721Z",TRUE,"pitch","7dd2ccc1-120b-4e36-939c-f0fd5185d157",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,2,NA,NA,3.44,1.66,NA,125.15,159.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Teoscar Hernandez strikes out swinging.",0,1,2,57,"top",8,"2023-05-04T04:56:34.764Z","2023-05-04T04:57:57.312Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",667427,"Zach Jackson","/api/v1/people/667427","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.4,78,2,0.9,0.4478,4.8009,20.555,-33.3972,2.0279,-0.8016,-0.2138,2.9318,1.5049,-121.6376,-2.7102,-1.1009,50.0053,6.9142,3.0837,6,9.6,24,2400,9,NA,NA,NA,NA,NA,NA,FALSE,-40.4,-1.8,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718319,"2023-05-04",4,"2023-05-04T04:57:14.861Z","2023-05-04T04:57:18.698Z",TRUE,"pitch","5fbbbf11-d0e4-4674-b9a3-bdfa5ab8c5f9",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.2443,1.6599,NA,104.99,155.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Teoscar Hernandez strikes out swinging.",0,1,2,57,"top",8,"2023-05-04T04:56:34.764Z","2023-05-04T04:57:57.312Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",667427,"Zach Jackson","/api/v1/people/667427","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.2,76.2,3,0.9,0.4565,4.616,21.9879,-33.7472,2.2214,-1.0794,0.3151,3.086,2.9257,-119.7351,-2.038,-1.2088,50.0019,6.953,3.2416,6,9.6,24,2436,12,NA,NA,NA,NA,NA,NA,FALSE,-42.4,-2.2,-4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718319,"2023-05-04",3,"2023-05-04T04:56:55.486Z","2023-05-04T04:56:59.112Z",TRUE,"pitch","9163500c-0d8e-4994-9803-3f84a31b1937",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.3557,1.6599,NA,100.22,141.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Teoscar Hernandez strikes out swinging.",0,1,2,57,"top",8,"2023-05-04T04:56:34.764Z","2023-05-04T04:57:57.312Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",667427,"Zach Jackson","/api/v1/people/667427","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.1,75.8,12,0.9,0.4576,4.9097,22.708,-34.3462,1.7852,-1.4909,0.4402,3.6189,3.264,-119.6265,-0.7201,-1.1731,50.0059,6.9981,2.5921,4.8,9.6,24,2336,23,NA,NA,NA,NA,NA,NA,FALSE,-43.1,-2.6,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718319,"2023-05-04",2,"2023-05-04T04:56:36.838Z","2023-05-04T04:56:39.838Z",TRUE,"pitch","b1db1137-e7a7-4125-bc5a-0f61a4bb588a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4115,1.6599,NA,123.99,90.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Teoscar Hernandez strikes out swinging.",0,1,2,57,"top",8,"2023-05-04T04:56:34.764Z","2023-05-04T04:57:57.312Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",667427,"Zach Jackson","/api/v1/people/667427","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.8,76.8,11,0.9,0.4516,4.7962,20.7305,-34.3298,1.5804,-1.439,-0.1833,5.4944,1.8782,-120.7139,2.9705,-1.1732,50.0046,7.2453,2.362,4.8,9.6,24,2464,26,NA,NA,NA,NA,NA,NA,FALSE,-41.2,-1.8,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718319,"2023-05-04",0,"2023-05-04T04:54:12.661Z","2023-05-04T04:54:22.975Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Teoscar Hernandez strikes out swinging.",0,1,2,57,"top",8,"2023-05-04T04:56:34.764Z","2023-05-04T04:57:57.312Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",667427,"Zach Jackson","/api/v1/people/667427","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718319,"2023-05-04",1,"2023-05-04T04:54:22.975Z","2023-05-04T04:56:36.838Z",FALSE,"action",NA,NA,"Pitching Change: Zach Jackson replaces Sam Moll.","Pitching Substitution",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,667427,"/api/v1/people/667427",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"57","atBat","Strikeout","strikeout","Teoscar Hernandez strikes out swinging.",0,1,2,57,"top",8,"2023-05-04T04:56:34.764Z","2023-05-04T04:57:57.312Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",667427,"Zach Jackson","/api/v1/people/667427","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718319,"2023-05-04",7,"2023-05-04T04:53:49.113Z","2023-05-04T04:53:54.049Z",TRUE,"pitch","792d54d7-3d1a-4bea-a7c9-f8919e050a3a",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",4,1,2,NA,NA,3.4036,1.6399,NA,178.1,224.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Eugenio Suarez walks.",0,1,2,56,"top",8,"2023-05-04T04:52:35.428Z","2023-05-04T04:53:54.049Z",TRUE,FALSE,FALSE,TRUE,0,4,1,2,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",594580,"Sam Moll","/api/v1/people/594580","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Oakland Athletics",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95,86.7,13,0.9,0.3986,4.9256,31.9391,-30.9396,11.4087,0.6456,-1.603,0.5374,-11.6758,-137.6799,-6.1481,1.2202,50.0038,4.9064,21.7995,31.2,8.4,24,2381,123,NA,NA,NA,NA,NA,NA,FALSE,-30.7,-0.1,-18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,553993,"Eugenio Suárez","/api/v1/people/553993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718319,"2023-05-04",6,"2023-05-04T04:53:29.853Z","2023-05-04T04:53:34.214Z",TRUE,"pitch","4acec3ca-362f-4d3b-b43d-1a49b75897fb",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.32,1.6399,NA,166.48,195.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Eugenio Suarez walks.",0,1,2,56,"top",8,"2023-05-04T04:52:35.428Z","2023-05-04T04:53:54.049Z",TRUE,FALSE,FALSE,TRUE,0,4,1,2,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",594580,"Sam Moll","/api/v1/people/594580","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Oakland Athletics",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.3,76.9,13,0.89,0.4515,4.5411,23.4571,-31.8452,-6.6223,0.2228,-1.2981,1.594,-5.598,-121.2477,-1.3481,1.9002,50.0039,4.9331,-9.8714,19.2,9.6,24,3068,311,NA,NA,NA,NA,NA,NA,FALSE,-39,0.4,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718319,"2023-05-04",5,"2023-05-04T04:53:12.051Z","2023-05-04T04:53:15.446Z",TRUE,"pitch","24fa80a0-b7bd-4308-a2d3-fce1d2c911c1",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.3479,1.6399,NA,84.21,150.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Eugenio Suarez walks.",0,1,2,56,"top",8,"2023-05-04T04:52:35.428Z","2023-05-04T04:53:54.049Z",TRUE,FALSE,FALSE,TRUE,0,4,1,2,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",594580,"Sam Moll","/api/v1/people/594580","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Oakland Athletics",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.5,85.8,12,0.9,0.3995,4.877,32.5769,-25.0922,9.2488,3.7255,0.8603,3.2857,-5.4886,-137.4788,-0.7527,1.6887,50.0012,5.2775,17.5717,32.4,6,24,2403,119,NA,NA,NA,NA,NA,NA,FALSE,-24,6.8,-15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718319,"2023-05-04",4,"2023-05-04T04:52:55.588Z","2023-05-04T04:53:04.792Z",TRUE,"pitch","909f9b9c-fabe-4d0d-aa4c-d0e1f16e92df",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.3757,1.5564,NA,68.82,203.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Eugenio Suarez walks.",0,1,2,56,"top",8,"2023-05-04T04:52:35.428Z","2023-05-04T04:53:54.049Z",TRUE,FALSE,FALSE,TRUE,0,4,1,2,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",594580,"Sam Moll","/api/v1/people/594580","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Oakland Athletics",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.2,76.7,14,0.9,0.4518,4.5298,23.7602,-32.637,-8.9246,-0.3106,1.264,1.3239,0.3183,-121.253,-1.9163,2.2905,50.0032,4.9728,-13.2856,21.6,9.6,24,3146,292,NA,NA,NA,NA,NA,NA,FALSE,-40.2,-0.7,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718319,"2023-05-04",3,"2023-05-04T04:52:37.738Z","2023-05-04T04:52:40.738Z",TRUE,"pitch","9e21bdde-9b0d-420f-a11c-49e2f3b56ffb",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.46,1.64,NA,98.03,170.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Eugenio Suarez walks.",0,1,2,56,"top",8,"2023-05-04T04:52:35.428Z","2023-05-04T04:53:54.049Z",TRUE,FALSE,FALSE,TRUE,0,4,1,2,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",594580,"Sam Moll","/api/v1/people/594580","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Oakland Athletics",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.4,75.6,6,0.9,0.4566,4.5725,23.7315,-29.393,-7.6367,1.9087,0.4977,2.5383,-1.8117,-120.0586,0.3924,2.2545,50.0021,4.9934,-11.1222,21.6,8.4,24,2902,299,NA,NA,NA,NA,NA,NA,FALSE,-36.5,3.8,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
