"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
745413,"2024-05-26",4,"2024-05-26T22:37:19.339Z","2024-05-26T22:37:24.584Z",TRUE,"pitch","0f3a01d0-c2cc-4cf6-a579-96ef84bd6700",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.5269,1.5714,NA,110.79,193.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Ha-Seong Kim singles on a line drive to right fielder Juan Soto. Manny Machado to 3rd. Donovan Solano to 2nd.",0,1,5,61,"bottom",7,"2024-05-26T22:36:38.911Z","2024-05-26T22:38:09.170Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_RHB","Loaded",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.4,83.8,8,0.9,0.4083,6.2003,34.6212,-27.7898,-13.3253,2.4154,0.1629,1.6809,13.4466,-135.1321,-3.67,-3.1919,50.0036,5.0512,-24.182,36,8.4,24,2359,244,NA,NA,NA,NA,NA,NA,FALSE,-28.6,3.6,20.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745413,"2024-05-26",3,"2024-05-26T22:36:58.501Z","2024-05-26T22:37:03.124Z",TRUE,"pitch","a5510a8c-e407-403c-b170-d12270567727",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.41,1.56,NA,136.3,169.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Ha-Seong Kim singles on a line drive to right fielder Juan Soto. Manny Machado to 3rd. Donovan Solano to 2nd.",0,1,5,61,"bottom",7,"2024-05-26T22:36:38.911Z","2024-05-26T22:38:09.170Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_RHB","Loaded",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,83.9,4,2,0.4068,5.9527,34.7471,-16.6956,-10.4782,8.4654,-0.5064,2.5666,11.1486,-135.611,-3.6583,-3.3459,50.0009,5.1264,-19.1553,43.2,4.8,24,2374,243,NA,NA,NA,NA,NA,NA,FALSE,-17.4,14.5,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745413,"2024-05-26",2,"2024-05-26T22:36:40.887Z","2024-05-26T22:36:45.680Z",TRUE,"pitch","dafea9bf-c099-4b78-9f40-506ec9d2b770",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3207,1.5528,NA,41.52,174.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Ha-Seong Kim singles on a line drive to right fielder Juan Soto. Manny Machado to 3rd. Donovan Solano to 2nd.",0,1,5,61,"bottom",7,"2024-05-26T22:36:38.911Z","2024-05-26T22:38:09.170Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_RHB","Loaded",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.4,76.9,14,0.89,0.4501,5.9672,26.3678,-33.8277,-1.1661,-1.1088,1.9802,2.3646,13.1248,-122.1789,-0.0972,-3.333,50.0009,5.3371,-1.7475,1.2,9.6,24,2233,45,NA,NA,NA,NA,NA,NA,FALSE,-40.8,-1.7,-1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745413,"2024-05-26",0,"2024-05-26T22:33:53.543Z","2024-05-26T22:35:11.995Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Ha-Seong Kim singles on a line drive to right fielder Juan Soto. Manny Machado to 3rd. Donovan Solano to 2nd.",0,1,5,61,"bottom",7,"2024-05-26T22:36:38.911Z","2024-05-26T22:38:09.170Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_RHB","Loaded",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745413,"2024-05-26",1,"2024-05-26T22:35:11.995Z","2024-05-26T22:36:40.887Z",FALSE,"action",NA,NA,"Pitching Change: Michael Tonkin replaces Caleb Ferguson.","Pitching Substitution",1,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,543859,"/api/v1/people/543859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"61","atBat","Single","single","Ha-Seong Kim singles on a line drive to right fielder Juan Soto. Manny Machado to 3rd. Donovan Solano to 2nd.",0,1,5,61,"bottom",7,"2024-05-26T22:36:38.911Z","2024-05-26T22:38:09.170Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_RHB","Loaded",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745413,"2024-05-26",1,"2024-05-26T22:33:34.142Z","2024-05-26T22:33:45.141Z",TRUE,"pitch","fd5ed76f-057e-4e78-85c1-6b6c0b83cf16",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.62,1.67,NA,101.26,168.29,"line_drive","medium","8",91.15,80.07,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Lineout","field_out","Jackson Merrill lines out to center fielder Aaron Judge.",0,1,5,60,"bottom",7,"2024-05-26T22:32:53.876Z","2024-05-26T22:33:45.141Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,701538,"Jackson Merrill","/api/v1/people/701538","L","Left",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,85.3,6,0.9,0.4025,6.7202,31.3261,-16.8877,5.927,8.1612,0.413,2.6106,-6.5264,-136.324,-4.285,2.0735,50.0021,5.3765,11.1013,28.8,4.8,24,2229,133,99.3,19,309,NA,NA,NA,TRUE,-17.3,14,-9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,456781,"Donovan Solano","/api/v1/people/456781",NA,NA,NA,592518,"Manny Machado","/api/v1/people/592518"
745413,"2024-05-26",0,"2024-05-26T22:33:16.396Z","2024-05-26T22:33:23.145Z",TRUE,"pitch","cc4caac0-8085-4d7e-8727-6c68782f3429",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.6414,1.6859,NA,138.69,158.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Lineout","field_out","Jackson Merrill lines out to center fielder Aaron Judge.",0,1,5,60,"bottom",7,"2024-05-26T22:32:53.876Z","2024-05-26T22:33:45.141Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,701538,"Jackson Merrill","/api/v1/people/701538","L","Left",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees","false",NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",81.2,74.8,4,2,0.4636,6.2089,22.4799,-36.0107,-3.3739,-2.7131,-0.569,2.9689,-5.2612,-118.1307,1.2978,2.1253,50.0034,5.7225,-4.7686,8.4,10.8,24,2788,316,NA,NA,NA,NA,NA,NA,FALSE,-45.8,-4.3,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745413,"2024-05-26",5,"2024-05-26T22:32:29.263Z","2024-05-26T22:32:33.383Z",TRUE,"pitch","245b06ac-f494-4d3c-9aae-f5e7649acbd6",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.2291,1.5256,NA,127.84,207.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Donovan Solano walks.",0,1,5,59,"bottom",7,"2024-05-26T22:30:46.663Z","2024-05-26T22:32:33.383Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,456781,"Donovan Solano","/api/v1/people/456781","R","Right",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,85.5,13,0.91,0.4017,6.661,32.8906,-15.0855,6.8063,9.1012,-0.2844,1.164,-8.5318,-136.8347,-8.1685,2.0039,50.0062,5.242,12.7858,32.4,4.8,24,2294,140,NA,NA,NA,NA,NA,NA,FALSE,-16.4,14.6,-10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,456781,"Donovan Solano","/api/v1/people/456781",NA,NA,NA,592518,"Manny Machado","/api/v1/people/592518"
745413,"2024-05-26",4,"2024-05-26T22:32:06.064Z","2024-05-26T22:32:13.572Z",TRUE,"pitch","019d3c4e-75eb-4c01-8912-540ecb5210cd",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.21,1.47,NA,123.77,172.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Donovan Solano walks.",0,1,5,59,"bottom",7,"2024-05-26T22:30:46.663Z","2024-05-26T22:32:33.383Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,456781,"Donovan Solano","/api/v1/people/456781","R","Right",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,85.1,5,0.92,0.4024,6.702,33.5467,-13.9646,5.2455,9.7333,-0.1775,2.4494,-7.668,-136.7362,-5.3102,1.9974,50.0023,5.3945,9.8135,27.6,3.6,24,2242,136,NA,NA,NA,NA,NA,NA,FALSE,-14.8,16.6,-7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745413,"2024-05-26",3,"2024-05-26T22:31:46.836Z","2024-05-26T22:31:53.155Z",TRUE,"pitch","371e8926-7d69-4315-b230-0c32b8092a47",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,0,NA,NA,3.1263,1.4228,NA,126.43,164.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Donovan Solano walks.",0,1,5,59,"bottom",7,"2024-05-26T22:30:46.663Z","2024-05-26T22:32:33.383Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,456781,"Donovan Solano","/api/v1/people/456781","R","Right",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,85.2,2,0.93,0.401,6.6393,34.3683,-12.6918,5.0582,10.3444,-0.2474,2.7362,-7.5641,-137.3273,-4.8709,1.9034,50.0044,5.4171,9.5285,28.8,3.6,24,2324,140,NA,NA,NA,NA,NA,NA,FALSE,-13.3,17.6,-7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745413,"2024-05-26",2,"2024-05-26T22:31:30.044Z","2024-05-26T22:31:34.434Z",TRUE,"pitch","5a46a965-9108-49c3-a6ed-497ea50c6644",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.195,1.463,NA,34.87,162.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Donovan Solano walks.",0,1,5,59,"bottom",7,"2024-05-26T22:30:46.663Z","2024-05-26T22:32:33.383Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,456781,"Donovan Solano","/api/v1/people/456781","R","Right",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,84.4,12,2,0.4044,6.561,35.0247,-17.9657,8.8512,7.684,2.1547,2.831,-3.0698,-136.3736,-3.6163,2.157,50.0068,5.4427,16.3748,39.6,6,24,2195,142,NA,NA,NA,NA,NA,NA,FALSE,-18.4,13.2,-15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745413,"2024-05-26",1,"2024-05-26T22:31:07.939Z","2024-05-26T22:31:11.664Z",TRUE,"pitch","bbe32b2d-f38a-4253-b7b7-bd085f772f13",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.2028,1.4228,NA,138.17,210.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Donovan Solano walks.",0,1,5,59,"bottom",7,"2024-05-26T22:30:46.663Z","2024-05-26T22:32:33.383Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,456781,"Donovan Solano","/api/v1/people/456781","R","Right",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,84.4,13,0.9,0.4061,6.7575,33.4514,-14.6538,7.0291,9.5404,-0.5555,1.0631,-9.0686,-135.5971,-8.1532,1.9407,50.0035,5.1607,12.9102,32.4,4.8,24,2341,137,NA,NA,NA,NA,NA,NA,FALSE,-16.4,15.4,-10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745413,"2024-05-26",0,"2024-05-26T22:30:51.700Z","2024-05-26T22:30:57.851Z",TRUE,"pitch","bb6dc880-b0c4-4dc8-b8f1-326c8720469b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2028,1.4571,NA,62.8,184.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Donovan Solano walks.",0,1,5,59,"bottom",7,"2024-05-26T22:30:46.663Z","2024-05-26T22:32:33.383Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,456781,"Donovan Solano","/api/v1/people/456781","R","Right",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,84.9,14,0.93,0.4031,6.6107,35.0781,-23.5703,10.2516,4.6219,1.4219,2.0228,-5.2724,-136.8015,-4.7932,2.0604,50.0063,5.4503,19.0961,36,7.2,24,2159,141,NA,NA,NA,NA,NA,NA,FALSE,-24,7.3,-17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745413,"2024-05-26",4,"2024-05-26T22:30:00.749Z","2024-05-26T22:30:15.279Z",TRUE,"pitch","df065e62-a1ad-4741-8ec3-a3550b43a0b6",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,0,NA,NA,3.73,1.66,NA,127.07,191.1,"ground_ball","medium","7",40.58,112.9,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Double","double","Manny Machado doubles (11) on a ground ball to left fielder Alex Verdugo. Jake Cronenworth scores.",1,1,5,58,"bottom",7,"2024-05-26T22:28:36.225Z","2024-05-26T22:30:15.279Z",TRUE,TRUE,FALSE,FALSE,34,2,2,0,592518,"Manny Machado","/api/v1/people/592518","R","Right",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,84.9,8,0.91,0.4036,6.6512,33.8174,-13.774,5.8588,9.8961,-0.2643,1.7658,-8.0136,-136.4266,-7.0795,1.9687,50.0042,5.3698,10.8954,30,3.6,24,2150,139,108.9,2,75,NA,NA,NA,FALSE,-15.1,16.3,-8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,592518,"Manny Machado","/api/v1/people/592518"
745413,"2024-05-26",3,"2024-05-26T22:29:42.936Z","2024-05-26T22:29:47.209Z",TRUE,"pitch","7e3598a3-edf9-4cd1-8552-a9433730b6c4",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.7227,1.6862,NA,168.02,189.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Double","double","Manny Machado doubles (11) on a ground ball to left fielder Alex Verdugo. Jake Cronenworth scores.",1,1,5,58,"bottom",7,"2024-05-26T22:28:36.225Z","2024-05-26T22:30:15.279Z",TRUE,TRUE,FALSE,FALSE,34,2,2,0,592518,"Manny Machado","/api/v1/people/592518","R","Right",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.1,80.4,13,0.91,0.4292,6.2913,28.7223,-27.6766,-2.0794,2.7309,-1.3384,1.8309,-7.9075,-128.0775,-3.5486,2.0706,50.0009,5.4207,-3.4223,9.6,7.2,24,2658,4,NA,NA,NA,NA,NA,NA,FALSE,-31.3,4.3,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745413,"2024-05-26",2,"2024-05-26T22:29:21.153Z","2024-05-26T22:29:24.714Z",TRUE,"pitch","b2ecc269-741d-4881-94a2-95d89502885c",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.73,1.66,NA,89.34,181.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Double","double","Manny Machado doubles (11) on a ground ball to left fielder Alex Verdugo. Jake Cronenworth scores.",1,1,5,58,"bottom",7,"2024-05-26T22:28:36.225Z","2024-05-26T22:30:15.279Z",TRUE,TRUE,FALSE,FALSE,34,2,2,0,592518,"Manny Machado","/api/v1/people/592518","R","Right",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,84.3,9,2,0.4051,6.7641,34.9919,-15.2969,9.1697,9.1596,0.7256,2.1052,-6.8289,-136.1571,-5.8611,2.0981,50.0065,5.3775,16.9056,42,4.8,24,2111,144,NA,NA,NA,NA,NA,NA,FALSE,-16.4,15.2,-14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
