"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718560,"2023-04-15",3,"2023-04-15T23:17:13.471Z","2023-04-15T23:17:21.180Z",TRUE,"pitch","ad0e3796-da81-4273-b434-c4109c0c6c8b",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.46,1.63,NA,108.02,127.55,"ground_ball","medium","6",108.32,130.54,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Groundout","field_out","Brian Anderson grounds out, shortstop Xander Bogaerts to first baseman Jake Cronenworth.",0,3,10,83,"top",9,"2023-04-15T23:16:27.864Z","2023-04-15T23:17:21.180Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,605119,"Brian Anderson","/api/v1/people/605119","R","Right",593619,"Domingo Tapia","/api/v1/people/593619","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Diego Padres",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.8,79.7,12,2,0.4328,5.6655,25.3648,-27.5084,2.1649,2.8774,0.2357,4.1197,3.9837,-126.476,0.9099,-1.6401,50.0046,5.9583,3.5137,8.4,7.2,24,2327,142,88.6,9,123,NA,NA,NA,TRUE,-30.5,5.6,-4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718560,"2023-04-15",2,"2023-04-15T23:16:53.450Z","2023-04-15T23:16:59.334Z",TRUE,"pitch","f7da34d9-7a69-408a-ad16-ca91398cfcd1",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.46,1.63,NA,146.74,156.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Groundout","field_out","Brian Anderson grounds out, shortstop Xander Bogaerts to first baseman Jake Cronenworth.",0,3,10,83,"top",9,"2023-04-15T23:16:27.864Z","2023-04-15T23:17:21.180Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,605119,"Brian Anderson","/api/v1/people/605119","R","Right",593619,"Domingo Tapia","/api/v1/people/593619","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.2,87.4,1,2,0.3925,5.9896,33.3163,-19.8911,-10.9133,6.2364,-0.7803,3.0551,5.944,-139.8666,-3.09,-1.5221,50.001,5.4878,-21.49,44.4,6,24,2233,218,NA,NA,NA,NA,NA,NA,FALSE,-19,10.8,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718560,"2023-04-15",0,"2023-04-15T23:16:37.918Z","2023-04-15T23:16:46.518Z",TRUE,"pitch","0e203c81-b524-44e9-ac23-e1743a5bbcba",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5323,1.6343,NA,94.89,150.7,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"83","atBat","Groundout","field_out","Brian Anderson grounds out, shortstop Xander Bogaerts to first baseman Jake Cronenworth.",0,3,10,83,"top",9,"2023-04-15T23:16:27.864Z","2023-04-15T23:17:21.180Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,605119,"Brian Anderson","/api/v1/people/605119","R","Right",593619,"Domingo Tapia","/api/v1/people/593619","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.7,88,3,2,0.3901,5.819,32.7645,-17.8125,-11.1184,7.1989,0.5802,3.2621,8.9701,-140.5552,-3.1258,-1.2129,50.0015,5.5497,-22.1769,46.8,6,24,2277,216,NA,NA,NA,NA,NA,NA,FALSE,-16.8,12.5,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718560,"2023-04-15",1,"2023-04-15T23:16:50.431Z","2023-04-15T23:16:53.450Z",FALSE,"action",NA,NA,"Rowdy Tellez advances to 2nd on defensive indifference.","Defensive Indiff",3,10,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,2,642133,"/api/v1/people/642133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0e203c81-b524-44e9-ac23-e1743a5bbcba","defensive_indiff",NA,NA,NA,NA,NA,NA,"83","atBat","Groundout","field_out","Brian Anderson grounds out, shortstop Xander Bogaerts to first baseman Jake Cronenworth.",0,3,10,83,"top",9,"2023-04-15T23:16:27.864Z","2023-04-15T23:17:21.180Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,605119,"Brian Anderson","/api/v1/people/605119","R","Right",593619,"Domingo Tapia","/api/v1/people/593619","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718560,"2023-04-15",5,"2023-04-15T23:16:05.621Z","2023-04-15T23:16:10.262Z",TRUE,"pitch","249e4836-9b0d-44cb-8d57-b59dfd67321b",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.4449,1.6943,NA,83.69,188.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Walk","walk","Rowdy Tellez walks.",0,3,10,82,"top",9,"2023-04-15T23:14:36.026Z","2023-04-15T23:16:10.262Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,642133,"Rowdy Tellez","/api/v1/people/642133","L","Left",593619,"Domingo Tapia","/api/v1/people/593619","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Diego Padres","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.4,88.3,14,2,0.3888,5.8963,34.6016,-12.4812,-8.5964,9.8148,0.874,1.8606,8.3789,-141.3045,-7.9004,-1.0244,50.0008,5.5094,-17.2435,46.8,4.8,24,2376,213,NA,NA,NA,NA,NA,NA,FALSE,-13.1,16.1,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,642133,"Rowdy Tellez","/api/v1/people/642133",NA,NA,NA,NA,NA,NA
718560,"2023-04-15",4,"2023-04-15T23:15:47.211Z","2023-04-15T23:15:50.678Z",TRUE,"pitch","7e2b9a3d-2bef-478a-932f-4caa84135261",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,2,2,NA,NA,3.61,1.69,NA,98.1,156.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Walk","walk","Rowdy Tellez walks.",0,3,10,82,"top",9,"2023-04-15T23:14:36.026Z","2023-04-15T23:16:10.262Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,642133,"Rowdy Tellez","/api/v1/people/642133","L","Left",593619,"Domingo Tapia","/api/v1/people/593619","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.8,88.2,3,2,0.3874,5.9048,36.333,-11.5146,-6.7872,10.2356,0.4959,3.0554,6.922,-142.0556,-5.104,-1.1053,50,5.6245,-13.6963,43.2,3.6,24,2361,217,NA,NA,NA,NA,NA,NA,FALSE,-11.5,17.5,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,642133,"Rowdy Tellez","/api/v1/people/642133",NA,NA,NA,NA,NA,NA
718560,"2023-04-15",3,"2023-04-15T23:15:23.596Z","2023-04-15T23:15:27.700Z",TRUE,"pitch","69371f9d-9ed2-44f3-b571-65c94321d396",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.5544,1.6943,NA,200.16,180.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Walk","walk","Rowdy Tellez walks.",0,3,10,82,"top",9,"2023-04-15T23:14:36.026Z","2023-04-15T23:16:10.262Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,642133,"Rowdy Tellez","/api/v1/people/642133","L","Left",593619,"Domingo Tapia","/api/v1/people/593619","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.1,88.2,13,2,0.387,5.8183,38.4787,-11.824,-8.6798,10.0783,-2.1818,2.1515,1.1758,-142.549,-7.2654,-1.4786,50.0051,5.512,-17.5316,51.6,4.8,24,2276,219,NA,NA,NA,NA,NA,NA,FALSE,-12.2,16.6,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,642133,"Rowdy Tellez","/api/v1/people/642133",NA,NA,NA,NA,NA,NA
718560,"2023-04-15",2,"2023-04-15T23:15:06.891Z","2023-04-15T23:15:10.144Z",TRUE,"pitch","edd8c0ec-f228-453e-aae4-31959e0afa6a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.373,1.6943,NA,188.89,180.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Walk","walk","Rowdy Tellez walks.",0,3,10,82,"top",9,"2023-04-15T23:14:36.026Z","2023-04-15T23:16:10.262Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,642133,"Rowdy Tellez","/api/v1/people/642133","L","Left",593619,"Domingo Tapia","/api/v1/people/593619","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.5,88.2,13,2,0.3881,5.7349,36.4563,-17.3206,-10.8965,7.389,-1.886,2.1752,3.366,-141.8437,-5.7112,-1.6821,50.0053,5.3429,-21.9123,48,6,24,2140,216,NA,NA,NA,NA,NA,NA,FALSE,-16.9,12.2,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,642133,"Rowdy Tellez","/api/v1/people/642133",NA,NA,NA,NA,NA,NA
718560,"2023-04-15",1,"2023-04-15T23:14:51.309Z","2023-04-15T23:14:56.030Z",TRUE,"pitch","dbd933fd-5c8c-4ca1-b42e-433df26b4bc1",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.3739,1.6943,NA,120.49,200.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Walk","walk","Rowdy Tellez walks.",0,3,10,82,"top",9,"2023-04-15T23:14:36.026Z","2023-04-15T23:16:10.262Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,642133,"Rowdy Tellez","/api/v1/people/642133","L","Left",593619,"Domingo Tapia","/api/v1/people/593619","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98,88.5,13,2,0.3869,5.7081,36.7976,-14.2764,-8.9644,8.8456,-0.0916,1.4164,6.7625,-142.3167,-8.3775,-1.3502,50.0054,5.33,-18.1419,45.6,4.8,24,2306,222,NA,NA,NA,NA,NA,NA,FALSE,-14.8,14.2,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,642133,"Rowdy Tellez","/api/v1/people/642133",NA,NA,NA,NA,NA,NA
718560,"2023-04-15",0,"2023-04-15T23:14:36.026Z","2023-04-15T23:14:39.386Z",TRUE,"pitch","9e9ade2c-5cab-4918-854b-73b8b97564d9",1,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,1,2,NA,NA,3.61,1.69,NA,116.26,189.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Walk","walk","Rowdy Tellez walks.",0,3,10,82,"top",9,"2023-04-15T23:14:36.026Z","2023-04-15T23:16:10.262Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,642133,"Rowdy Tellez","/api/v1/people/642133","L","Left",593619,"Domingo Tapia","/api/v1/people/593619","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.9,88.1,8,2,0.388,5.7573,37.5091,-13.8576,-7.4436,9.1108,0.0194,1.8099,6.7067,-142.0647,-7.9656,-1.4239,50.0056,5.5629,-14.9689,39.6,4.8,24,2266,222,NA,NA,NA,NA,NA,NA,FALSE,-14.4,14.8,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,642133,"Rowdy Tellez","/api/v1/people/642133",NA,NA,NA,NA,NA,NA
