"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717583,"2023-06-28",3,"2023-06-29T02:26:33.555Z","2023-06-29T02:26:36.897Z",TRUE,"pitch","597b7d13-0a53-4b59-9889-63606c9f85be",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.43,1.68,NA,137.01,191.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Groundout","field_out","Garrett Cooper grounds out, third baseman Rafael Devers to first baseman Justin Turner.",0,5,1,57,"top",8,"2023-06-29T02:25:16.252Z","2023-06-29T02:26:57.525Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Boston Red Sox","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.2,71,7,0.91,0.4861,6.3888,25.4515,-45.4103,-6.5843,-10.3558,-0.5248,1.7674,-3.2008,-113.7135,2.1379,1.7671,50.0012,5.4013,-8.4173,10.8,14.4,24,2591,324,NA,NA,NA,NA,NA,NA,FALSE,-63.2,-17.5,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717583,"2023-06-28",2,"2023-06-29T02:26:15.969Z","2023-06-29T02:26:21.397Z",TRUE,"pitch","110d88ca-a220-44d6-8e41-c86f934e94cf",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.43,1.68,NA,116,152.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Groundout","field_out","Garrett Cooper grounds out, third baseman Rafael Devers to first baseman Justin Turner.",0,5,1,57,"top",8,"2023-06-29T02:25:16.252Z","2023-06-29T02:26:57.525Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86.6,2,0.91,0.3985,6.5743,28.3556,-13.2336,4.0572,9.8815,0.0263,3.1774,-5.7497,-137.0981,-3.5392,1.6169,50.0014,5.3793,7.7761,25.2,3.6,24,2329,154,NA,NA,NA,NA,NA,NA,FALSE,-13.2,17.4,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717583,"2023-06-28",1,"2023-06-29T02:26:03.852Z","2023-06-29T02:26:08.468Z",TRUE,"pitch","5064ccdd-c834-4347-add1-df6410b5e371",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.3836,1.5815,NA,111.09,164.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Groundout","field_out","Garrett Cooper grounds out, third baseman Rafael Devers to first baseman Justin Turner.",0,5,1,57,"top",8,"2023-06-29T02:25:16.252Z","2023-06-29T02:26:57.525Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Boston Red Sox","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.1,69.5,5,0.9,0.4974,6.5908,22.0943,-43.4476,-7.782,-9.2105,0.155,2.7343,-2.0912,-110.6563,4.1669,2.1262,50.0015,5.4173,-9.5265,13.2,14.4,24,2550,318,NA,NA,NA,NA,NA,NA,FALSE,-62.8,-15,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717583,"2023-06-28",0,"2023-06-29T02:25:51.531Z","2023-06-29T02:25:57.009Z",TRUE,"pitch","de223392-d857-4890-a876-553899d2a336",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3545,1.6398,NA,124.81,134.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Groundout","field_out","Garrett Cooper grounds out, third baseman Rafael Devers to first baseman Justin Turner.",0,5,1,57,"top",8,"2023-06-29T02:25:16.252Z","2023-06-29T02:26:57.525Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,88.3,11,0.92,0.3906,6.4091,29.3507,-12.9275,4.1591,9.6443,-0.2048,3.8642,-6.7114,-139.8495,-1.8624,1.6776,50.0018,5.3795,8.3003,27.6,3.6,24,2366,152,NA,NA,NA,NA,NA,NA,FALSE,-12.1,17.3,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717583,"2023-06-28",2,"2023-06-29T02:25:04.737Z","2023-06-29T02:25:30.961Z",TRUE,"pitch","302c3adb-d82a-4726-9ce1-aea2d1b46b4f",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,1,1,NA,NA,3.49,1.65,NA,113.22,150.33,"fly_ball","medium","8",144.02,21.9,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Home Run","home_run","Jazz Chisholm Jr. homers (8) on a fly ball to center field.",1,5,1,56,"top",8,"2023-06-29T02:24:12.708Z","2023-06-29T02:25:30.961Z",TRUE,TRUE,FALSE,FALSE,38,1,1,1,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Boston Red Sox","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.3,73,2,0.9,0.474,6.5819,21.2293,-32.4934,-7.2221,-0.2363,0.0992,3.2759,-2.4834,-115.4964,2.5644,2.1262,50.0019,5.273,-9.7701,18,9.6,24,2492,303,108.2,27,439,NA,NA,NA,FALSE,-42.8,0.5,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717583,"2023-06-28",1,"2023-06-29T02:24:51.537Z","2023-06-29T02:24:58.910Z",TRUE,"pitch","16486300-be01-44b2-95ec-43af92e2f511",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.558,1.669,NA,146.39,198.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Home Run","home_run","Jazz Chisholm Jr. homers (8) on a fly ball to center field.",1,5,1,56,"top",8,"2023-06-29T02:24:12.708Z","2023-06-29T02:25:30.961Z",TRUE,TRUE,FALSE,FALSE,38,1,1,1,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Boston Red Sox","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.4,73.7,13,0.92,0.4695,6.3754,23.8202,-32.7122,-8.1127,-0.3951,-0.771,1.5089,-4.0307,-117.0306,-0.9935,2.032,50.0007,5.026,-11.1559,20.4,10.8,24,2616,311,NA,NA,NA,NA,NA,NA,FALSE,-43.2,-0.7,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717583,"2023-06-28",0,"2023-06-29T02:24:31.690Z","2023-06-29T02:24:38.366Z",TRUE,"pitch","4df6e4b3-fcf7-4d58-bd23-4d51653675b7",1,"Foul Bunt",NA,NA,NA,NA,FALSE,"L","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"L","Foul Bunt",0,1,1,NA,NA,3.49,1.65,NA,99.46,137.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Home Run","home_run","Jazz Chisholm Jr. homers (8) on a fly ball to center field.",1,5,1,56,"top",8,"2023-06-29T02:24:12.708Z","2023-06-29T02:25:30.961Z",TRUE,TRUE,FALSE,FALSE,38,1,1,1,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,87.3,12,0.92,0.393,6.3912,31.9551,-13.2028,4.8547,9.6499,0.4602,3.7446,-5.5305,-139.4762,-2.0738,1.8399,50.0045,5.3705,9.5466,31.2,3.6,24,2222,153,NA,NA,NA,NA,NA,NA,FALSE,-12.6,17.2,-7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717583,"2023-06-28",12,"2023-06-29T02:24:01.494Z","2023-06-29T02:24:15.993Z",TRUE,"pitch","3a1432a8-f4ba-4601-a15d-3b3f85996aec",8,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.43,1.66,NA,98.29,143.58,"fly_ball","medium","9",192.11,82.27,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Flyout","field_out","Bryan De La Cruz flies out to right fielder Alex Verdugo.",0,4,1,55,"top",8,"2023-06-29T02:22:11.511Z","2023-06-29T02:24:15.993Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,87.2,3,0.92,0.3937,6.4306,31.578,-13.8952,4.0816,9.3266,0.4908,3.5261,-4.6902,-139.1895,-2.5271,1.6683,50.0013,5.3671,7.9986,25.2,3.6,24,2258,155,97.1,44,333,NA,NA,NA,TRUE,-13.3,16.6,-6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717583,"2023-06-28",11,"2023-06-29T02:23:41.845Z","2023-06-29T02:23:45.511Z",TRUE,"pitch","c0e176e7-797e-49cd-9428-999db57905a7",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.43,1.66,NA,131.01,212.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Flyout","field_out","Bryan De La Cruz flies out to right fielder Alex Verdugo.",0,4,1,55,"top",8,"2023-06-29T02:22:11.511Z","2023-06-29T02:24:15.993Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Boston Red Sox",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.9,79.6,13,2,0.4341,6.7095,25.7321,-22.2813,8.5991,6.1347,-0.3675,0.9915,-8.1882,-126.19,-5.5894,1.8025,50.0011,5.0305,13.8638,27.6,7.2,24,1860,118,NA,NA,NA,NA,NA,NA,FALSE,-26.4,10,-13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717583,"2023-06-28",10,"2023-06-29T02:23:25.216Z","2023-06-29T02:23:28.446Z",TRUE,"pitch","31ef09c5-e25a-48d0-b8a1-7f1e2579b176",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.43,1.66,NA,137.88,185.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Flyout","field_out","Bryan De La Cruz flies out to right fielder Alex Verdugo.",0,4,1,55,"top",8,"2023-06-29T02:22:11.511Z","2023-06-29T02:24:15.993Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Boston Red Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.9,83,7,0.79,0.4177,6.3505,25.8435,-26.071,-0.1865,3.4976,-0.5478,1.9662,-6.4747,-130.7943,-3.1578,1.9769,50.002,5.1299,-0.3241,3.6,6,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-27.8,5.9,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717583,"2023-06-28",9,"2023-06-29T02:23:09.032Z","2023-06-29T02:23:12.958Z",TRUE,"pitch","32f81a9b-9856-4767-8b43-7e47c566a704",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.2382,1.6106,NA,172.28,186.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Flyout","field_out","Bryan De La Cruz flies out to right fielder Alex Verdugo.",0,4,1,55,"top",8,"2023-06-29T02:22:11.511Z","2023-06-29T02:24:15.993Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Boston Red Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.3,82.5,13,0.79,0.4206,6.3426,25.6381,-27.3585,0.173,2.7983,-1.4501,1.9475,-8.5733,-129.9278,-2.8749,1.8611,50.0017,5.1337,0.2984,2.4,6,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-29.5,4.7,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717583,"2023-06-28",8,"2023-06-29T02:22:55.375Z","2023-06-29T02:22:59.610Z",TRUE,"pitch","e993e4c2-d888-4667-84cc-b6c072f3bce8",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.151,1.5523,NA,53.95,148.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Flyout","field_out","Bryan De La Cruz flies out to right fielder Alex Verdugo.",0,4,1,55,"top",8,"2023-06-29T02:22:11.511Z","2023-06-29T02:24:15.993Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,88.6,12,0.91,0.3885,6.4053,31.2998,-15.9548,3.2228,8.0529,1.6541,3.3619,-1.8442,-140.8533,-2.7023,1.8978,50.0006,5.3624,6.4899,20.4,3.6,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-14.9,14.3,-5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717583,"2023-06-28",7,"2023-06-29T02:22:39.639Z","2023-06-29T02:22:43.345Z",TRUE,"pitch","e4a8a334-a92d-4e94-a40d-89c100d32a1a",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.43,1.66,NA,89.32,181.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Flyout","field_out","Bryan De La Cruz flies out to right fielder Alex Verdugo.",0,4,1,55,"top",8,"2023-06-29T02:22:11.511Z","2023-06-29T02:24:15.993Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Boston Red Sox",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.7,80.3,9,2,0.4292,6.3666,26.669,-24.5542,8.1866,4.6212,0.7262,2.1301,-5.3328,-127.6858,-2.8539,1.7798,50.0022,5.1975,13.4965,26.4,7.2,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-27.6,7.9,-13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717583,"2023-06-28",6,"2023-06-29T02:22:26.203Z","2023-06-29T02:22:30.211Z",TRUE,"pitch","5261e40a-706e-4c79-9bac-77e765257aa8",2,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,1,0,NA,NA,3.43,1.66,NA,155.91,179.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Flyout","field_out","Bryan De La Cruz flies out to right fielder Alex Verdugo.",0,4,1,55,"top",8,"2023-06-29T02:22:11.511Z","2023-06-29T02:24:15.993Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Boston Red Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.8,80.9,13,0.91,0.4282,6.209,25.7078,-27.9998,-2.6649,2.5197,-1.0207,2.2037,-6.5161,-127.787,-2.0353,1.9061,50.005,5.2047,-4.4178,10.8,7.2,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-31.1,4.3,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717583,"2023-06-28",5,"2023-06-29T02:22:13.755Z","2023-06-29T02:22:19.882Z",TRUE,"pitch","d80f28cf-7b90-4fc6-8999-cbfeb47b6333",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4998,1.7565,NA,106.9,136.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Flyout","field_out","Bryan De La Cruz flies out to right fielder Alex Verdugo.",0,4,1,55,"top",8,"2023-06-29T02:22:11.511Z","2023-06-29T02:24:15.993Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,87.7,12,0.91,0.3923,6.5554,30.516,-16.684,3.6015,7.8383,0.265,3.787,-5.1925,-139.4784,-1.5498,1.6803,50.0002,5.4466,7.1156,19.2,3.6,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-15.6,14,-5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717583,"2023-06-28",0,"2023-06-29T02:21:23.966Z","2023-06-29T02:21:24.003Z",FALSE,"action",NA,NA,"Jarren Duran remains in the game as the center fielder.","Defensive Switch",4,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,680776,"/api/v1/people/680776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"8","Outfielder","Outfielder","CF","601","55","atBat","Flyout","field_out","Bryan De La Cruz flies out to right fielder Alex Verdugo.",0,4,1,55,"top",8,"2023-06-29T02:22:11.511Z","2023-06-29T02:24:15.993Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,624414,"/api/v1/people/624414",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
