"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716632,"2023-09-12",7,"2023-09-12T04:18:17.872Z","2023-09-12T04:18:29.713Z",TRUE,"pitch","8630a0ef-af8b-4481-a1dc-a88f9fa9f31d",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,0,NA,NA,3.2,1.54,NA,125.85,205.36,"ground_ball","medium","9",184.77,118.34,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","LaMonte Wade Jr. singles on a ground ball to right fielder Will Brennan.",0,3,3,66,"bottom",8,"2023-09-12T04:16:43.551Z","2023-09-12T04:18:29.713Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",519043,"Matt Moore","/api/v1/people/519043","L","Left","vs_LHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Cleveland Guardians",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",83,77.3,13,0.91,0.4522,6.1603,22.8706,-39.807,0.0208,-5.137,-0.2322,1.2377,-2.5136,-120.9643,-3.9357,0.8162,50.0013,6.364,0.0313,0,10.8,24,2296,302,92.8,2,53,NA,NA,NA,FALSE,-49.4,-10,0.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,664774,"LaMonte Wade Jr.","/api/v1/people/664774",NA,NA,NA,NA,NA,NA,NA
716632,"2023-09-12",6,"2023-09-12T04:17:55.203Z","2023-09-12T04:18:00.803Z",TRUE,"pitch","6c95bd2b-cf1b-4720-8fbd-9cd9ae73331c",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.2,1.54,NA,78.09,166.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","LaMonte Wade Jr. singles on a ground ball to right fielder Will Brennan.",0,3,3,66,"bottom",8,"2023-09-12T04:16:43.551Z","2023-09-12T04:18:29.713Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",519043,"Matt Moore","/api/v1/people/519043","L","Left","vs_LHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Cleveland Guardians",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.4,78.7,12,0.89,0.4431,6.0813,21.4638,-38.1977,0.3227,-3.8844,1.0208,2.6616,-0.1565,-123.0015,-1.4092,1.0429,50.0013,6.4436,0.5008,1.2,9.6,24,2246,287,NA,NA,NA,NA,NA,NA,FALSE,-45,-7.1,-0.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716632,"2023-09-12",5,"2023-09-12T04:17:34.345Z","2023-09-12T04:17:38.342Z",TRUE,"pitch","ce2cb0d3-8338-4359-81e5-6e59685aa5d5",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.2,1.54,NA,125.34,178.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","LaMonte Wade Jr. singles on a ground ball to right fielder Will Brennan.",0,3,3,66,"bottom",8,"2023-09-12T04:16:43.551Z","2023-09-12T04:18:29.713Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",519043,"Matt Moore","/api/v1/people/519043","L","Left","vs_LHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Cleveland Guardians",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",83,77.6,5,0.91,0.4506,6.1769,21.0468,-40.256,-2.3161,-5.382,-0.2187,2.245,-2.0384,-121.0238,-1.7419,0.932,50.0058,6.4628,-3.4756,4.8,10.8,24,2347,33,NA,NA,NA,NA,NA,NA,FALSE,-49.1,-10,4.7,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716632,"2023-09-12",4,"2023-09-12T04:17:17.944Z","2023-09-12T04:17:22.518Z",TRUE,"pitch","15573266-ec71-417a-b8a2-4056833d438c",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,0,NA,NA,3.3873,1.5988,NA,125.58,201.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","LaMonte Wade Jr. singles on a ground ball to right fielder Will Brennan.",0,3,3,66,"bottom",8,"2023-09-12T04:16:43.551Z","2023-09-12T04:18:29.713Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",519043,"Matt Moore","/api/v1/people/519043","L","Left","vs_LHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,85.4,13,0.88,0.4056,6.1321,28.0219,-12.7752,5.8174,10.4922,-0.225,1.3768,-5.5436,-134.788,-10.1684,1.0979,50.0022,6.0895,10.7539,33.6,3.6,24,2740,203,NA,NA,NA,NA,NA,NA,FALSE,-14.6,17.2,-9.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716632,"2023-09-12",3,"2023-09-12T04:17:01.741Z","2023-09-12T04:17:05.661Z",TRUE,"pitch","828e8f95-ae08-445c-9e1d-732f1f9f248d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.2842,1.6088,NA,132.9,206.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","LaMonte Wade Jr. singles on a ground ball to right fielder Will Brennan.",0,3,3,66,"bottom",8,"2023-09-12T04:16:43.551Z","2023-09-12T04:18:29.713Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",519043,"Matt Moore","/api/v1/people/519043","L","Left","vs_LHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,84.6,13,0.87,0.4087,6.2242,28.3324,-12.1597,6.0546,10.9972,-0.417,1.1963,-5.9134,-133.9014,-10.701,1.0311,50.0038,6.1096,11.0192,34.8,3.6,24,2319,147,NA,NA,NA,NA,NA,NA,FALSE,-14.4,17.9,-9.7,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716632,"2023-09-12",2,"2023-09-12T04:16:45.903Z","2023-09-12T04:16:49.744Z",TRUE,"pitch","209b20a9-507a-4a57-a00b-c93293f7f8d0",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4062,1.6689,NA,157.78,193.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","LaMonte Wade Jr. singles on a ground ball to right fielder Will Brennan.",0,3,3,66,"bottom",8,"2023-09-12T04:16:43.551Z","2023-09-12T04:18:29.713Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",519043,"Matt Moore","/api/v1/people/519043","L","Left","vs_LHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,84.2,13,0.86,0.4106,6.2083,27.8725,-12.1974,4.9939,11.0776,-1.0698,1.6933,-7.3054,-133.2509,-9.3875,1.0549,50.0023,6.1369,9.0057,27.6,3.6,24,2249,147,NA,NA,NA,NA,NA,NA,FALSE,-14.3,18.2,-7.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716632,"2023-09-12",0,"2023-09-12T04:15:17.758Z","2023-09-12T04:15:17.795Z",FALSE,"action",NA,NA,"Tyler Freeman remains in the game as the designated hitter.","Defensive Switch",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,671289,"/api/v1/people/671289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"10","Designated Hitter","Hitter","DH","401","66","atBat","Single","single","LaMonte Wade Jr. singles on a ground ball to right fielder Will Brennan.",0,3,3,66,"bottom",8,"2023-09-12T04:16:43.551Z","2023-09-12T04:18:29.713Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",519043,"Matt Moore","/api/v1/people/519043","L","Left","vs_LHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,594777,"/api/v1/people/594777",NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716632,"2023-09-12",1,"2023-09-12T04:15:17.795Z","2023-09-12T04:16:45.903Z",FALSE,"action",NA,NA,"Pitching Change: Matt Moore replaces Reynaldo Lopez.","Pitching Substitution",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,519043,"/api/v1/people/519043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"66","atBat","Single","single","LaMonte Wade Jr. singles on a ground ball to right fielder Will Brennan.",0,3,3,66,"bottom",8,"2023-09-12T04:16:43.551Z","2023-09-12T04:18:29.713Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",519043,"Matt Moore","/api/v1/people/519043","L","Left","vs_LHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716632,"2023-09-12",3,"2023-09-12T04:13:55.708Z","2023-09-12T04:14:05.019Z",TRUE,"pitch","1fa3e258-2c91-43fc-a899-ca3907c7ba6f",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.32,1.51,NA,86.94,177.9,"fly_ball","medium","9",174.39,65.29,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Bo Naylor flies out to right fielder Luis Matos.",0,3,3,65,"top",8,"2023-09-12T04:13:38.413Z","2023-09-12T04:14:05.019Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,666310,"Bo Naylor","/api/v1/people/666310","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","San Francisco Giants",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",99.5,91.2,6,0.9,0.3784,6.6667,32.7629,-16.1047,-4.7483,7.5658,0.7885,2.2548,8.4227,-144.5794,-5.834,-1.5415,50.0013,5.2822,-10.0833,25.2,3.6,24,2337,227,97.2,35,353,NA,NA,NA,TRUE,-14.9,12.7,7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716632,"2023-09-12",2,"2023-09-12T04:13:40.353Z","2023-09-12T04:13:45.001Z",TRUE,"pitch","7ee4b8d8-09e6-4aa5-b276-ac8e23800eea",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3757,1.4944,NA,101.7,169.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Bo Naylor flies out to right fielder Luis Matos.",0,3,3,65,"top",8,"2023-09-12T04:13:38.413Z","2023-09-12T04:14:05.019Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,666310,"Bo Naylor","/api/v1/people/666310","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.4,80.4,6,0.91,0.43,6.4601,25.6698,-30.661,1.0452,0.9189,0.4015,2.5772,4.6932,-127.2832,-1.0761,-1.6006,50.0028,5.4293,1.7166,4.8,7.2,24,2319,76,NA,NA,NA,NA,NA,NA,FALSE,-34.1,1.7,-2.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716632,"2023-09-12",0,"2023-09-12T04:11:04.668Z","2023-09-12T04:11:35.217Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Bo Naylor flies out to right fielder Luis Matos.",0,3,3,65,"top",8,"2023-09-12T04:13:38.413Z","2023-09-12T04:14:05.019Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,666310,"Bo Naylor","/api/v1/people/666310","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716632,"2023-09-12",1,"2023-09-12T04:11:35.217Z","2023-09-12T04:13:40.353Z",FALSE,"action",NA,NA,"Pitching Change: Camilo Doval replaces Tyler Rogers.","Pitching Substitution",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,666808,"/api/v1/people/666808",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"65","atBat","Flyout","field_out","Bo Naylor flies out to right fielder Luis Matos.",0,3,3,65,"top",8,"2023-09-12T04:13:38.413Z","2023-09-12T04:14:05.019Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,666310,"Bo Naylor","/api/v1/people/666310","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716632,"2023-09-12",4,"2023-09-12T04:10:03.507Z","2023-09-12T04:10:18.541Z",TRUE,"pitch","a2dedc1f-9854-46ba-9bc1-e0b9b00b62a3",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,1,NA,NA,3.35,1.52,NA,83.14,181.72,"ground_ball","medium","1",126.49,182.31,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Fielders Choice Out","fielders_choice_out","Will Brennan reaches on a fielder's choice out, pitcher Tyler Rogers to third baseman Wilmer Flores to catcher Blake Sabol. Tyler Freeman out at home. Andres Gimenez to 3rd. Will Brennan to 2nd.",0,3,3,64,"top",8,"2023-09-12T04:09:13.716Z","2023-09-12T04:10:18.541Z",TRUE,FALSE,FALSE,TRUE,8,2,0,2,686823,"Will Brennan","/api/v1/people/686823","L","Left",643511,"Tyler Rogers","/api/v1/people/643511","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",83.2,75.9,14,2,0.4551,5.9303,22.6773,-42.3553,-1.7108,-6.9357,0.8882,2.1135,11.0004,-120.2119,10.1416,-3.5192,50.0033,1.5961,-2.5132,0,10.8,24,1823,332,62.9,-44,3,NA,NA,NA,TRUE,-49.7,-9.7,0.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,686823,"Will Brennan","/api/v1/people/686823",NA,NA,NA,665926,"Andrés Giménez","/api/v1/people/665926",NA,NA,NA,NA
716632,"2023-09-12",3,"2023-09-12T04:09:43.454Z","2023-09-12T04:09:47.928Z",TRUE,"pitch","18565912-f835-4b5f-a560-d13211d15bef",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.6507,1.729,NA,159.22,174.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Fielders Choice Out","fielders_choice_out","Will Brennan reaches on a fielder's choice out, pitcher Tyler Rogers to third baseman Wilmer Flores to catcher Blake Sabol. Tyler Freeman out at home. Andres Gimenez to 3rd. Will Brennan to 2nd.",0,3,3,64,"top",8,"2023-09-12T04:09:13.716Z","2023-09-12T04:10:18.541Z",TRUE,FALSE,FALSE,TRUE,8,2,0,2,686823,"Will Brennan","/api/v1/people/686823","L","Left",643511,"Tyler Rogers","/api/v1/people/643511","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",82.8,75.4,13,2,0.4569,6.003,22.5993,-42.9047,-1.4316,-7.3705,-1.1075,2.391,6.4222,-119.7776,10.9722,-3.6345,50.0005,1.5842,-2.0856,1.2,10.8,24,1833,333,NA,NA,NA,NA,NA,NA,FALSE,-50.8,-10.4,1.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716632,"2023-09-12",1,"2023-09-12T04:09:15.772Z","2023-09-12T04:09:23.460Z",TRUE,"pitch","0f377c7b-fbed-4897-885c-4582cb31ff93",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5589,1.6689,NA,158.95,193.23,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"64","atBat","Fielders Choice Out","fielders_choice_out","Will Brennan reaches on a fielder's choice out, pitcher Tyler Rogers to third baseman Wilmer Flores to catcher Blake Sabol. Tyler Freeman out at home. Andres Gimenez to 3rd. Will Brennan to 2nd.",0,3,3,64,"top",8,"2023-09-12T04:09:13.716Z","2023-09-12T04:10:18.541Z",TRUE,FALSE,FALSE,TRUE,8,2,0,2,686823,"Will Brennan","/api/v1/people/686823","L","Left",643511,"Tyler Rogers","/api/v1/people/643511","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",71.6,65.5,13,0.9,0.5262,5.9876,17.1808,-24.201,3.7054,7.2617,-1.1007,1.687,4.7602,-104.0254,6.3118,-3.8984,50.0016,1.4807,4.0661,12,8.4,24,2224,141,NA,NA,NA,NA,NA,NA,FALSE,-38.2,15.2,-8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716632,"2023-09-12",0,"2023-09-12T04:08:48.959Z","2023-09-12T04:09:15.772Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"64","atBat","Fielders Choice Out","fielders_choice_out","Will Brennan reaches on a fielder's choice out, pitcher Tyler Rogers to third baseman Wilmer Flores to catcher Blake Sabol. Tyler Freeman out at home. Andres Gimenez to 3rd. Will Brennan to 2nd.",0,3,3,64,"top",8,"2023-09-12T04:09:13.716Z","2023-09-12T04:10:18.541Z",TRUE,FALSE,FALSE,TRUE,8,2,0,2,686823,"Will Brennan","/api/v1/people/686823","L","Left",643511,"Tyler Rogers","/api/v1/people/643511","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
