"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType"
716939,"2023-08-19",1,"2023-08-20T01:25:43.317Z","2023-08-20T01:25:49.898Z",TRUE,"pitch","31954969-aa77-46a7-9445-3886ad7686fd",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.5139,1.7074,NA,149.99,147.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Matt Vierling strikes out swinging.",0,4,3,60,"top",8,"2023-08-20T01:25:10.064Z","2023-08-20T01:27:21.443Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,663837,"Matt Vierling","/api/v1/people/663837","R","Right",663986,"Trevor Stephan","/api/v1/people/663986","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.8,80,11,0.87,0.4319,6.6833,24.2748,-28.5717,-3.7176,2.2069,-0.8654,3.3842,3.5092,-126.5038,-0.3069,-1.7834,50.0024,5.7853,-6.0639,10.8,7.2,24,801,245,NA,NA,NA,NA,NA,NA,FALSE,-31.8,4.2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716939,"2023-08-19",0,"2023-08-20T01:25:29.121Z","2023-08-20T01:25:36.736Z",TRUE,"pitch","2878b670-a60f-4d1a-b40d-62cee0c02a78",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.5894,1.7826,NA,117.46,182.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Matt Vierling strikes out swinging.",0,4,3,60,"top",8,"2023-08-20T01:25:10.064Z","2023-08-20T01:27:21.443Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,663837,"Matt Vierling","/api/v1/people/663837","R","Right",663986,"Trevor Stephan","/api/v1/people/663986","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,81.9,8,0.9,0.4249,6.7019,23.5308,-28.3002,5.2834,2.2956,-0.012,2.0682,3.0234,-128.316,-3.5594,-1.8874,50.0032,5.6492,8.9169,18,7.2,24,2648,117,NA,NA,NA,NA,NA,NA,FALSE,-31.2,3.7,-10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716939,"2023-08-19",3,"2023-08-20T01:26:07.744Z","2023-08-20T01:26:29.729Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,663837,"/api/v1/people/663837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Matt Vierling strikes out swinging.",0,4,3,60,"top",8,"2023-08-20T01:25:10.064Z","2023-08-20T01:27:21.443Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,663837,"Matt Vierling","/api/v1/people/663837","R","Right",663986,"Trevor Stephan","/api/v1/people/663986","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716939,"2023-08-19",3,"2023-08-20T01:24:55.125Z","2023-08-20T01:25:03.597Z",TRUE,"pitch","69bdedbf-3c23-4f40-9359-1e5633bfc34a",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,0,NA,NA,3.74,1.78,NA,109.35,193.45,"ground_ball","medium","4",145.82,133.9,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Riley Greene grounds out, second baseman Andres Gimenez to first baseman Kole Calhoun.",0,4,3,59,"top",8,"2023-08-20T01:24:23.855Z","2023-08-20T01:25:03.597Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,682985,"Riley Greene","/api/v1/people/682985","L","Left",663986,"Trevor Stephan","/api/v1/people/663986","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,87.5,8,0.9,0.3942,6.7207,30.6381,-12.239,-5.3292,10.1894,0.2007,1.6789,7.9655,-138.8747,-7.7646,-2.0102,50.0035,5.3223,-10.4272,32.4,3.6,24,2610,220,103.4,-13,8,NA,NA,NA,TRUE,-13,17,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716939,"2023-08-19",2,"2023-08-20T01:24:39.283Z","2023-08-20T01:24:43.684Z",TRUE,"pitch","f72ee1da-0e55-41a1-abfb-376f3522ef67",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.8412,1.8829,NA,73.51,180.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Riley Greene grounds out, second baseman Andres Gimenez to first baseman Kole Calhoun.",0,4,3,59,"top",8,"2023-08-20T01:24:23.855Z","2023-08-20T01:25:03.597Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,682985,"Riley Greene","/api/v1/people/682985","L","Left",663986,"Trevor Stephan","/api/v1/people/663986","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,88.3,14,0.91,0.3908,6.7335,30.9657,-12.0235,-6.5838,10.1235,1.1409,2.1404,10.5932,-140.0321,-7.2298,-1.8318,50.0031,5.5386,-13.1058,38.4,3.6,24,2623,219,NA,NA,NA,NA,NA,NA,FALSE,-12.5,17,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716939,"2023-08-19",1,"2023-08-20T01:24:26.231Z","2023-08-20T01:24:36.098Z",TRUE,"pitch","e84533ad-b4eb-4e8b-adc3-d08585f80146",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.7908,1.8077,NA,185.23,172.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Riley Greene grounds out, second baseman Andres Gimenez to first baseman Kole Calhoun.",0,4,3,59,"top",8,"2023-08-20T01:24:23.855Z","2023-08-20T01:25:03.597Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,682985,"Riley Greene","/api/v1/people/682985","L","Left",663986,"Trevor Stephan","/api/v1/people/663986","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.5,80,13,0.89,0.4337,6.2032,24.3572,-32.3608,6.6969,-0.1119,-1.7899,2.4586,-1.3003,-126.0325,-1.9864,-2.1394,50.0061,5.8575,10.8317,18,8.4,24,2665,107,NA,NA,NA,NA,NA,NA,FALSE,-36.7,-0.4,-11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716939,"2023-08-19",0,"2023-08-20T01:22:57.239Z","2023-08-20T01:24:26.231Z",FALSE,"action",NA,NA,"Pitching Change: Trevor Stephan replaces Tim Herrin.","Pitching Substitution",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,663986,"/api/v1/people/663986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"59","atBat","Groundout","field_out","Riley Greene grounds out, second baseman Andres Gimenez to first baseman Kole Calhoun.",0,4,3,59,"top",8,"2023-08-20T01:24:23.855Z","2023-08-20T01:25:03.597Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,682985,"Riley Greene","/api/v1/people/682985","L","Left",663986,"Trevor Stephan","/api/v1/people/663986","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716939,"2023-08-19",3,"2023-08-20T01:21:41.346Z","2023-08-20T01:21:49.215Z",TRUE,"pitch","b29734e7-1db9-4b82-ab59-bf2811ccbd1e",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.5,1.7,NA,79.99,214.88,"ground_ball","medium","5",102.83,159.94,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Oscar Gonzalez grounds out, third baseman Zach McKinstry to first baseman Spencer Torkelson.",0,4,3,58,"bottom",7,"2023-08-20T01:20:22.396Z","2023-08-20T01:21:49.215Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,660757,"Oscar Gonzalez","/api/v1/people/660757","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",88.2,81.8,14,2,0.4262,6.8142,24.9,-30.7217,-0.5582,0.8687,0.971,0.8853,7.0205,-128.2026,-5.883,-1.723,50.0053,5.5888,-0.9365,0,7.2,24,2234,27,64,-23,4,NA,NA,NA,TRUE,-34.6,0.5,-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716939,"2023-08-19",2,"2023-08-20T01:21:17.067Z","2023-08-20T01:21:23.128Z",TRUE,"pitch","25d21cdc-f772-4714-9d43-5fe542ae90f7",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.5,1.7,NA,141.04,181.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Oscar Gonzalez grounds out, third baseman Zach McKinstry to first baseman Spencer Torkelson.",0,4,3,58,"bottom",7,"2023-08-20T01:20:22.396Z","2023-08-20T01:21:49.215Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,660757,"Oscar Gonzalez","/api/v1/people/660757","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86.9,80.9,7,2,0.4303,6.2716,22.8677,-32.0032,-0.9306,0.1062,-0.6307,2.1257,3.598,-126.6882,-2.787,-1.9408,50.0038,5.7661,-1.5315,1.2,8.4,24,2149,25,NA,NA,NA,NA,NA,NA,FALSE,-35.9,-0.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716939,"2023-08-19",1,"2023-08-20T01:20:54.681Z","2023-08-20T01:21:00.798Z",TRUE,"pitch","0ac0be7b-8f82-4871-91fe-2d8283496ed0",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,2,NA,NA,3.4635,1.7325,NA,24.87,256.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Oscar Gonzalez grounds out, third baseman Zach McKinstry to first baseman Spencer Torkelson.",0,4,3,58,"bottom",7,"2023-08-20T01:20:22.396Z","2023-08-20T01:21:49.215Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,660757,"Oscar Gonzalez","/api/v1/people/660757","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",88.4,81.8,14,2,0.4276,6.4077,26.723,-33.2026,-2.4095,-0.6169,2.417,-0.6633,10.4931,-128.1485,-9.2026,-1.4196,50.0059,5.572,-4.006,3.6,8.4,24,2237,9,NA,NA,NA,NA,NA,NA,FALSE,-38.4,-3.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716939,"2023-08-19",0,"2023-08-20T01:20:42.087Z","2023-08-20T01:20:47.464Z",TRUE,"pitch","2bd20936-483f-4c13-bdb8-1a9a79ead4d5",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5894,1.7325,NA,106.67,179.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Oscar Gonzalez grounds out, third baseman Zach McKinstry to first baseman Spencer Torkelson.",0,4,3,58,"bottom",7,"2023-08-20T01:20:22.396Z","2023-08-20T01:21:49.215Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,660757,"Oscar Gonzalez","/api/v1/people/660757","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",88.9,81.2,8,2,0.4248,6.3397,28.91,-29.8013,-1.4477,1.4093,0.2709,2.1841,5.8242,-129.3193,-3.5955,-1.8299,50.0002,5.8976,-2.433,2.4,7.2,24,2106,358,NA,NA,NA,NA,NA,NA,FALSE,-32.9,1.9,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716939,"2023-08-19",4,"2023-08-20T01:20:09.713Z","2023-08-20T01:20:17.075Z",TRUE,"pitch","d2ab30c4-9bb3-4248-bb0b-8d14b85040f3",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",4,1,2,NA,NA,2.7848,1.4318,NA,120.46,233.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Kole Calhoun walks. Myles Straw to 3rd. Steven Kwan to 2nd.",0,4,3,57,"bottom",7,"2023-08-20T01:18:28.677Z","2023-08-20T01:20:17.075Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,594777,"Kole Calhoun","/api/v1/people/594777","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.8,89.8,13,2,0.3858,6.5862,31.4017,-14.7271,-6.5699,8.5373,-0.0907,0.212,7.3706,-141.7955,-11.9775,-1.866,50.0009,5.4217,-13.4223,34.8,3.6,24,2342,225,NA,NA,NA,NA,NA,NA,FALSE,-15.5,13.2,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,594777,"Kole Calhoun","/api/v1/people/594777",680757,"Steven Kwan","/api/v1/people/680757",664702,"Myles Straw","/api/v1/people/664702",NA,NA,NA
716939,"2023-08-19",3,"2023-08-20T01:19:45.838Z","2023-08-20T01:19:51.996Z",TRUE,"pitch","c764a123-44e4-4120-91d8-81d7bfdef655",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,2.7848,1.4318,NA,212.77,115.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Kole Calhoun walks. Myles Straw to 3rd. Steven Kwan to 2nd.",0,4,3,57,"bottom",7,"2023-08-20T01:18:28.677Z","2023-08-20T01:20:17.075Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,594777,"Kole Calhoun","/api/v1/people/594777","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.1,81.7,11,0.88,0.4217,6.1507,26.8046,-29.3875,-8.4404,1.6343,-2.5124,4.5499,1.7312,-129.8092,2.0032,-2.0905,50.0065,6.0032,-14.4276,26.4,7.2,24,1538,236,NA,NA,NA,NA,NA,NA,FALSE,-30.7,3.6,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716939,"2023-08-19",2,"2023-08-20T01:19:28.750Z","2023-08-20T01:19:33.703Z",TRUE,"pitch","391e3a1b-e977-4c5b-b5f3-3c28ac35056f",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,2.8099,1.532,NA,197.11,178.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Kole Calhoun walks. Myles Straw to 3rd. Steven Kwan to 2nd.",0,4,3,57,"bottom",7,"2023-08-20T01:18:28.677Z","2023-08-20T01:20:17.075Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,594777,"Kole Calhoun","/api/v1/people/594777","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87.5,81,11,2,0.4286,6.2448,24.6458,-35.0074,-0.1247,-1.7121,-2.1016,2.242,0.748,-127.4826,-1.7819,-2.3818,50.0023,5.697,-0.2067,0,8.4,24,2209,31,NA,NA,NA,NA,NA,NA,FALSE,-38.8,-3.2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716939,"2023-08-19",1,"2023-08-20T01:19:06.917Z","2023-08-20T01:19:13.224Z",TRUE,"pitch","b8453e0a-6bfe-46f3-ba2a-e334f83a9f60",2,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",1,1,2,NA,NA,2.81,1.34,NA,96.57,231.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Kole Calhoun walks. Myles Straw to 3rd. Steven Kwan to 2nd.",0,4,3,57,"bottom",7,"2023-08-20T01:18:28.677Z","2023-08-20T01:20:17.075Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,594777,"Kole Calhoun","/api/v1/people/594777","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",88.8,82.1,14,2,0.4243,6.6424,26.8413,-34.1118,-1.0614,-1.1493,0.5359,0.2525,6.7725,-129.0871,-6.7515,-1.9836,50.0031,5.5277,-1.7929,1.2,8.4,24,2208,14,NA,NA,NA,NA,NA,NA,FALSE,-38.2,-3.4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716939,"2023-08-19",0,"2023-08-20T01:18:48.368Z","2023-08-20T01:18:56.340Z",TRUE,"pitch","e338a15f-6585-479e-a63c-f91678866d86",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,2,NA,NA,2.7597,1.4068,NA,146.86,236.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Kole Calhoun walks. Myles Straw to 3rd. Steven Kwan to 2nd.",0,4,3,57,"bottom",7,"2023-08-20T01:18:28.677Z","2023-08-20T01:20:17.075Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,594777,"Kole Calhoun","/api/v1/people/594777","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",88.2,81.9,13,2,0.4262,6.4683,25.5598,-37.0228,-0.63,-2.8972,-0.7834,0.09,3.7439,-128.3252,-6.473,-2.1769,50.0026,5.5155,-1.0555,1.2,9.6,24,2204,21,NA,NA,NA,NA,NA,NA,FALSE,-41.5,-6.5,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
