"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717636,"2023-06-24",4,"2023-06-24T22:37:50.023Z","2023-06-24T22:38:00.518Z",TRUE,"pitch","796c646e-0a32-4261-a45c-848baa21eba3",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,2,NA,NA,3.24,1.53,NA,97.78,168.8,"popup","medium","4",124.75,116,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Pop Out","field_out","Marcus Semien pops out to second baseman Gleyber Torres.",0,0,1,66,"top",9,"2023-06-24T22:35:50.186Z","2023-06-24T22:38:00.518Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,543760,"Marcus Semien","/api/v1/people/543760","R","Right",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","New York Yankees","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,84.9,6,0.9,0.4058,5.938,29.3058,-13.7293,-7.1439,9.9985,0.5041,2.592,10.5687,-134.9554,-5.2725,-2.5342,50.0037,5.5377,-13.1812,36,3.6,24,2323,220,92,58,212,NA,NA,NA,TRUE,-14.6,17.2,10.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717636,"2023-06-24",3,"2023-06-24T22:37:27.354Z","2023-06-24T22:37:31.903Z",TRUE,"pitch","76073592-dd22-40f3-b240-3a4510139511",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.2949,1.558,NA,123.03,146.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Pop Out","field_out","Marcus Semien pops out to second baseman Gleyber Torres.",0,0,1,66,"top",9,"2023-06-24T22:35:50.186Z","2023-06-24T22:38:00.518Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,543760,"Marcus Semien","/api/v1/people/543760","R","Right",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.4,75.6,2,0.9,0.457,6.4817,22.4856,-29.3609,-8.8581,1.9309,-0.1582,3.4071,8.8388,-119.7305,1.1853,-2.7417,50.0027,5.5274,-12.8991,21.6,8.4,24,1773,261,NA,NA,NA,NA,NA,NA,FALSE,-36.2,4.1,14,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717636,"2023-06-24",2,"2023-06-24T22:37:05.097Z","2023-06-24T22:37:09.283Z",TRUE,"pitch","6db75c4b-739e-49c8-88d2-215861e4c0fa",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.3768,1.6406,NA,73.32,193.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Pop Out","field_out","Marcus Semien pops out to second baseman Gleyber Torres.",0,0,1,66,"top",9,"2023-06-24T22:35:50.186Z","2023-06-24T22:38:00.518Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,543760,"Marcus Semien","/api/v1/people/543760","R","Right",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,86.5,14,0.89,0.4015,6.6825,26.4983,-13.9208,-5.9622,9.6578,1.1459,1.6851,11.678,-135.8277,-7.6308,-2.4122,50.0051,5.476,-11.2724,30,3.6,24,2402,215,NA,NA,NA,NA,NA,NA,FALSE,-15,16.2,8.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717636,"2023-06-24",1,"2023-06-24T22:36:44.771Z","2023-06-24T22:36:49.911Z",TRUE,"pitch","b24e725e-f4ce-4018-be5c-808eadfb951a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.3768,1.6406,NA,67.51,179.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Pop Out","field_out","Marcus Semien pops out to second baseman Gleyber Torres.",0,0,1,66,"top",9,"2023-06-24T22:35:50.186Z","2023-06-24T22:38:00.518Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,543760,"Marcus Semien","/api/v1/people/543760","R","Right",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86.9,14,0.9,0.3992,6.6194,27.2973,-14.4067,-5.0662,9.2957,1.2982,2.2071,11.7879,-136.6791,-6.4593,-2.3929,50.0003,5.5722,-9.6818,25.2,3.6,24,2323,214,NA,NA,NA,NA,NA,NA,FALSE,-15,15.7,7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717636,"2023-06-24",0,"2023-06-24T22:36:07.996Z","2023-06-24T22:36:15.727Z",TRUE,"pitch","436b886b-b99f-4b72-a216-670d73b3cd33",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.24,1.53,NA,135.17,153.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Pop Out","field_out","Marcus Semien pops out to second baseman Gleyber Torres.",0,0,1,66,"top",9,"2023-06-24T22:35:50.186Z","2023-06-24T22:38:00.518Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,543760,"Marcus Semien","/api/v1/people/543760","R","Right",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,86.7,1,0.9,0.3963,6.7018,31.2895,-16.1774,-7.7592,8.2729,-0.4768,3.1658,8.4036,-138.2915,-3.8173,-2.5491,50.0047,5.6516,-15.0075,37.2,4.8,24,2383,222,NA,NA,NA,NA,NA,NA,FALSE,-16,14.3,12.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717636,"2023-06-24",6,"2023-06-24T22:35:37.612Z","2023-06-24T22:35:43.975Z",TRUE,"pitch","4561656b-e77a-4084-b6c1-9dd3525b1c73",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.56,1.73,NA,124.95,197.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Leody Taveras strikes out swinging.",0,0,1,65,"top",9,"2023-06-24T22:32:43.109Z","2023-06-24T22:35:43.975Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,665750,"Leody Taveras","/api/v1/people/665750","L","Left",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.5,76.6,13,0.9,0.4517,6.7003,23.7289,-29.4742,-9.3504,1.8145,-0.2085,1.535,8.9352,-121.2714,-2.5688,-2.726,50.004,5.1792,-13.9275,22.8,8.4,24,1859,269,NA,NA,NA,NA,NA,NA,TRUE,-36.5,2.9,14.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,543257,"Robbie Grossman","/api/v1/people/543257",669701,"Josh Smith","/api/v1/people/669701",NA,NA,NA
717636,"2023-06-24",4,"2023-06-24T22:34:50.999Z","2023-06-24T22:34:57.567Z",TRUE,"pitch","bd5020de-5649-4c7a-a24e-ceb4333629cb",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.56,1.73,NA,106.97,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Leody Taveras strikes out swinging.",0,0,1,65,"top",9,"2023-06-24T22:32:43.109Z","2023-06-24T22:35:43.975Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,665750,"Leody Taveras","/api/v1/people/665750","L","Left",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,87,2,0.9,0.3966,6.4818,28.9443,-17.5645,-8.2376,7.5528,0.2633,3.3251,10.5367,-137.7835,-2.8679,-2.5297,50.0004,5.558,-15.9294,37.2,4.8,24,2396,218,NA,NA,NA,NA,NA,NA,FALSE,-17,13.3,12.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717636,"2023-06-24",3,"2023-06-24T22:34:25.199Z","2023-06-24T22:34:29.427Z",TRUE,"pitch","8257a895-c12e-4b0c-9e89-d41da3bae358",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,1,NA,NA,3.56,1.73,NA,140.42,156.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Leody Taveras strikes out swinging.",0,0,1,65,"top",9,"2023-06-24T22:32:43.109Z","2023-06-24T22:35:43.975Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,665750,"Leody Taveras","/api/v1/people/665750","L","Left",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,86.2,1,0.9,0.3987,6.4774,30.9005,-15.9355,-8.4808,8.4991,-0.6144,3.049,9.0233,-137.4573,-3.6108,-2.8401,50.0027,5.4638,-16.2044,40.8,4.8,24,2363,220,NA,NA,NA,NA,NA,NA,FALSE,-15.8,14.8,13.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717636,"2023-06-24",2,"2023-06-24T22:34:03.678Z","2023-06-24T22:34:08.873Z",TRUE,"pitch","f4daa0f0-2822-4362-92bb-e55126f34499",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,1,NA,NA,3.56,1.73,NA,115.33,184.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Leody Taveras strikes out swinging.",0,0,1,65,"top",9,"2023-06-24T22:32:43.109Z","2023-06-24T22:35:43.975Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,665750,"Leody Taveras","/api/v1/people/665750","L","Left",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,86.4,8,0.9,0.3992,6.6095,30.0147,-14.999,-8.6622,9.0089,0.0437,2.0063,10.4028,-137.1436,-6.2623,-2.6713,50.0066,5.3406,-16.5226,40.8,4.8,24,2410,225,NA,NA,NA,NA,NA,NA,FALSE,-15.6,15.1,13.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717636,"2023-06-24",1,"2023-06-24T22:33:39.185Z","2023-06-24T22:33:46.863Z",TRUE,"pitch","2a6bdbed-e213-4ef3-bdfc-7900d8ffdc74",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.6973,1.8807,NA,41.94,212.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Leody Taveras strikes out swinging.",0,0,1,65,"top",9,"2023-06-24T22:32:43.109Z","2023-06-24T22:35:43.975Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,665750,"Leody Taveras","/api/v1/people/665750","L","Left",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87.4,14,0.91,0.3962,6.6683,29.9138,-10.8688,-7.5398,10.9966,1.9691,0.9768,14.6226,-138.106,-9.7674,-2.4076,50.0042,5.2844,-14.6108,42,3.6,24,2417,219,NA,NA,NA,NA,NA,NA,FALSE,-12.4,17.9,10.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
