"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718255,"2023-05-08",1,"2023-05-09T01:22:00.281Z","2023-05-09T01:22:07.981Z",TRUE,"pitch","e9ed3a5f-0216-46dc-9f95-5351c3d4e571",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.25,1.53,NA,113.5,168.29,"ground_ball","medium","6",107.21,150.86,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Groundout","field_out","Shea Langeliers grounds out, shortstop Anthony Volpe to first baseman Anthony Rizzo.",0,2,7,64,"top",8,"2023-05-09T01:21:36.956Z","2023-05-09T01:22:07.981Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",598286,"Nick Ramirez","/api/v1/people/598286","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","New York Yankees","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.1,81.1,5,2,0.4246,5.7948,28.5303,-29.5932,9.9927,1.5333,0.0918,2.6109,-10.0947,-129.3066,-2.4117,2.7597,50.0019,5.8403,16.8154,26.4,8.4,24,2011,123,94.7,-18,9,NA,NA,NA,TRUE,-32.4,2.4,-15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718255,"2023-05-08",0,"2023-05-09T01:21:47.327Z","2023-05-09T01:21:51.210Z",TRUE,"pitch","046b7d5e-452c-4997-afdc-0faabc307ca7",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3031,1.4248,NA,62.65,151.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Groundout","field_out","Shea Langeliers grounds out, shortstop Anthony Volpe to first baseman Anthony Rizzo.",0,2,7,64,"top",8,"2023-05-09T01:21:36.956Z","2023-05-09T01:22:07.981Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",598286,"Nick Ramirez","/api/v1/people/598286","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.3,81.3,12,2,0.4229,5.7509,28.9219,-28.33,10.5344,2.2664,1.4257,3.236,-7.2861,-129.8492,-1.3865,2.9091,50.0032,5.9463,17.8667,30,8.4,24,2004,110,NA,NA,NA,NA,NA,NA,FALSE,-30.5,4,-17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718255,"2023-05-08",5,"2023-05-09T01:21:15.996Z","2023-05-09T01:21:24.938Z",TRUE,"pitch","0295340e-969c-401f-99b1-a1b30db7b91e",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.13,1.47,NA,115.78,158.33,"popup","medium","5",100.54,160.56,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Pop Out","field_out","Tony Kemp pops out to third baseman Isiah Kiner-Falefa.",0,2,7,63,"top",8,"2023-05-09T01:20:15.902Z","2023-05-09T01:21:24.938Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,643393,"Tony Kemp","/api/v1/people/643393","L","Left",598286,"Nick Ramirez","/api/v1/people/598286","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","New York Yankees",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.7,73,4,2,0.4744,5.8056,24.1189,-32.777,-10.8591,-0.45,-0.3156,2.4332,-4.5256,-115.9963,-0.5722,3.0783,50.0015,5.8407,-14.6186,25.2,10.8,24,2652,305,80.3,68,128,NA,NA,NA,TRUE,-44,-0.6,20.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718255,"2023-05-08",4,"2023-05-09T01:21:00.379Z","2023-05-09T01:21:06.947Z",TRUE,"pitch","bb95a489-8ad9-4e1c-956d-d32cea309656",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.0775,1.4438,NA,184.76,192.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Pop Out","field_out","Tony Kemp pops out to third baseman Isiah Kiner-Falefa.",0,2,7,63,"top",8,"2023-05-09T01:20:15.902Z","2023-05-09T01:21:24.938Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,643393,"Tony Kemp","/api/v1/people/643393","L","Left",598286,"Nick Ramirez","/api/v1/people/598286","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","New York Yankees",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79,72.6,13,2,0.4797,5.8002,23.7085,-33.4229,-10.4148,-0.9547,-1.7777,1.7291,-7.713,-114.7378,-1.8491,2.995,50.0002,5.841,-13.7068,24,12,24,2577,302,NA,NA,NA,NA,NA,NA,FALSE,-46.3,-1.9,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718255,"2023-05-08",3,"2023-05-09T01:20:45.799Z","2023-05-09T01:20:49.616Z",TRUE,"pitch","dd7e2156-6a5a-45ac-a1f0-ffa4b9270e31",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.183,1.4175,NA,123.04,199.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Pop Out","field_out","Tony Kemp pops out to third baseman Isiah Kiner-Falefa.",0,2,7,63,"top",8,"2023-05-09T01:20:15.902Z","2023-05-09T01:21:24.938Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,643393,"Tony Kemp","/api/v1/people/643393","L","Left",598286,"Nick Ramirez","/api/v1/people/598286","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","New York Yankees",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.3,72.9,8,2,0.4768,5.9068,23.4926,-32.4505,-9.9584,-0.2089,-0.1585,1.4652,-4.7906,-115.3363,-2.5459,3.246,50.0024,5.7444,-13.2777,22.8,10.8,24,2579,308,NA,NA,NA,NA,NA,NA,FALSE,-44.6,-0.7,19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718255,"2023-05-08",2,"2023-05-09T01:20:31.041Z","2023-05-09T01:20:39.285Z",TRUE,"pitch","235e5a92-5e56-4cde-aeb2-c5099f7e8c54",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.1303,1.4438,NA,140.01,220.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Pop Out","field_out","Tony Kemp pops out to third baseman Isiah Kiner-Falefa.",0,2,7,63,"top",8,"2023-05-09T01:20:15.902Z","2023-05-09T01:21:24.938Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,643393,"Tony Kemp","/api/v1/people/643393","L","Left",598286,"Nick Ramirez","/api/v1/people/598286","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","New York Yankees",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.9,72.8,13,2,0.4791,5.9271,22.9712,-32.6648,-7.2186,-0.3759,-0.6035,0.6645,-6.2765,-114.7203,-4.1363,3.1142,50.001,5.7052,-9.5337,18,10.8,24,2583,298,NA,NA,NA,NA,NA,NA,FALSE,-45.8,-1.6,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718255,"2023-05-08",1,"2023-05-09T01:20:18.218Z","2023-05-09T01:20:22.181Z",TRUE,"pitch","9b3a70fe-e0c4-4b6d-8cdf-1816c4e5a516",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.1039,1.4175,NA,121.47,169.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Pop Out","field_out","Tony Kemp pops out to third baseman Isiah Kiner-Falefa.",0,2,7,63,"top",8,"2023-05-09T01:20:15.902Z","2023-05-09T01:21:24.938Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,643393,"Tony Kemp","/api/v1/people/643393","L","Left",598286,"Nick Ramirez","/api/v1/people/598286","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.1,80.1,5,2,0.4298,5.8319,28.2997,-29.768,10.5538,1.4639,-0.1171,2.5504,-10.4006,-127.8349,-2.5729,2.6484,50.0025,5.9257,17.3295,26.4,8.4,24,2104,130,NA,NA,NA,NA,NA,NA,FALSE,-33.4,2.3,-16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718255,"2023-05-08",0,"2023-05-09T01:18:46.187Z","2023-05-09T01:20:18.218Z",FALSE,"action",NA,NA,"Pitching Change: Nick Ramirez replaces Ian Hamilton.","Pitching Substitution",2,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,598286,"/api/v1/people/598286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"63","atBat","Pop Out","field_out","Tony Kemp pops out to third baseman Isiah Kiner-Falefa.",0,2,7,63,"top",8,"2023-05-09T01:20:15.902Z","2023-05-09T01:21:24.938Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,643393,"Tony Kemp","/api/v1/people/643393","L","Left",598286,"Nick Ramirez","/api/v1/people/598286","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718255,"2023-05-08",6,"2023-05-09T01:17:49.862Z","2023-05-09T01:17:58.595Z",TRUE,"pitch","f4fa1401-c682-49c4-8a93-f19033a44b94",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.33,1.58,NA,87.66,192.51,"ground_ball","medium","6",116.3,154.5,NA,NA,TRUE,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","DJ LeMahieu grounds out, shortstop Nick Allen to first baseman Ryan Noda.",0,2,7,62,"bottom",7,"2023-05-09T01:15:56.652Z","2023-05-09T01:17:58.595Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",643493,"Austin Pruitt","/api/v1/people/643493","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.1,81.1,9,2,0.4244,5.5348,29.7797,-25.2409,2.1404,4.1208,0.7697,1.7138,2.1142,-129.5934,-5.2721,-0.3379,50.0034,5.7291,3.6016,8.4,6,24,2640,138,80.6,-34,2,NA,NA,NA,TRUE,-28.3,6.4,-4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718255,"2023-05-08",5,"2023-05-09T01:17:22.320Z","2023-05-09T01:17:26.786Z",TRUE,"pitch","f66e5a27-fed4-46d9-a442-cb6586ca0021",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.33,1.58,NA,90.64,180.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","DJ LeMahieu grounds out, shortstop Nick Allen to first baseman Ryan Noda.",0,2,7,62,"bottom",7,"2023-05-09T01:15:56.652Z","2023-05-09T01:17:58.595Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",643493,"Austin Pruitt","/api/v1/people/643493","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.1,82.3,6,2,0.4211,5.4459,25.4286,-24.89,2.0317,4.2456,0.6914,2.1458,2.1555,-129.7341,-4.4745,-0.4121,50.0029,5.7744,3.4868,8.4,6,24,2714,132,NA,NA,NA,NA,NA,NA,FALSE,-27.2,7,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718255,"2023-05-08",4,"2023-05-09T01:16:59.241Z","2023-05-09T01:17:05.906Z",TRUE,"pitch","6f22c1e8-0f2b-4b8b-8deb-b2ac39375c19",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.3567,1.6328,NA,177.49,164.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","DJ LeMahieu grounds out, shortstop Nick Allen to first baseman Ryan Noda.",0,2,7,62,"bottom",7,"2023-05-09T01:15:56.652Z","2023-05-09T01:17:58.595Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",643493,"Austin Pruitt","/api/v1/people/643493","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Oakland Athletics",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.3,83.4,11,2,0.4128,5.5912,29.8326,-22.387,-7.6463,5.4983,-1.587,2.7603,-0.4176,-132.9492,-3.9159,-0.4348,50.0059,5.887,-13.6225,30,6,24,2346,196,NA,NA,NA,NA,NA,NA,FALSE,-23.6,9.2,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718255,"2023-05-08",3,"2023-05-09T01:16:38.370Z","2023-05-09T01:16:44.874Z",TRUE,"pitch","fca86025-23ee-4bca-961f-a52a0c671243",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.3831,1.6328,NA,88,201.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","DJ LeMahieu grounds out, shortstop Nick Allen to first baseman Ryan Noda.",0,2,7,62,"bottom",7,"2023-05-09T01:15:56.652Z","2023-05-09T01:17:58.595Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",643493,"Austin Pruitt","/api/v1/people/643493","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Oakland Athletics",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.2,77.3,14,0.84,0.4512,5.4383,22.6287,-37.1944,2.6442,-3.3644,0.7607,1.3897,1.5394,-121.174,-3.2021,-0.2253,50.0009,5.9626,3.9497,6,10.8,24,2850,47,NA,NA,NA,NA,NA,NA,FALSE,-45.8,-6.6,-5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718255,"2023-05-08",2,"2023-05-09T01:16:17.458Z","2023-05-09T01:16:22.599Z",TRUE,"pitch","d0a7d173-8598-4b60-9316-69f5280d9c6f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.3567,1.5801,NA,179.91,153.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","DJ LeMahieu grounds out, shortstop Nick Allen to first baseman Ryan Noda.",0,2,7,62,"bottom",7,"2023-05-09T01:15:56.652Z","2023-05-09T01:17:58.595Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",643493,"Austin Pruitt","/api/v1/people/643493","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Oakland Athletics",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.1,83.8,11,2,0.4122,5.5967,27.5875,-21.5599,-6.8508,5.9287,-1.6505,3.1709,-0.7768,-132.7226,-3.0386,-0.4641,50.0003,5.8952,-12.2568,28.8,6,24,2278,201,NA,NA,NA,NA,NA,NA,FALSE,-22.4,10.3,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718255,"2023-05-08",1,"2023-05-09T01:15:59.023Z","2023-05-09T01:16:02.988Z",TRUE,"pitch","745f237d-e2b7-4b73-abd3-2831ae912d5f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3831,1.6065,NA,93.38,177.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","DJ LeMahieu grounds out, shortstop Nick Allen to first baseman Ryan Noda.",0,2,7,62,"bottom",7,"2023-05-09T01:15:56.652Z","2023-05-09T01:17:58.595Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",643493,"Austin Pruitt","/api/v1/people/643493","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,83.7,6,0.92,0.4109,5.668,29.6411,-15.2971,-2.7051,9.3841,0.6196,2.2778,3.1091,-133.4733,-6.215,-0.2107,50.0015,5.7445,-4.8642,14.4,3.6,24,2363,202,NA,NA,NA,NA,NA,NA,FALSE,-16.8,15.8,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718255,"2023-05-08",0,"2023-05-09T01:14:42.172Z","2023-05-09T01:15:59.023Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","DJ LeMahieu grounds out, shortstop Nick Allen to first baseman Ryan Noda.",0,2,7,62,"bottom",7,"2023-05-09T01:15:56.652Z","2023-05-09T01:17:58.595Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",643493,"Austin Pruitt","/api/v1/people/643493","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718255,"2023-05-08",4,"2023-05-09T01:14:25.872Z","2023-05-09T01:14:31.604Z",TRUE,"pitch","2ed3fdb6-a264-4c2d-9be7-27a01bc23e27",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,2,NA,NA,3.9709,1.7365,NA,100.76,121.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Walk","walk","Anthony Rizzo walks.",0,2,7,61,"bottom",7,"2023-05-09T01:12:39.139Z","2023-05-09T01:14:31.604Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,519203,"Anthony Rizzo","/api/v1/people/519203","L","Left",643493,"Austin Pruitt","/api/v1/people/643493","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Oakland Athletics","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.1,80.3,12,2,0.4302,5.4255,24.0547,-28.0654,1.4697,2.4981,0.426,4.3538,2.2452,-126.9274,1.2733,-0.6582,50.0021,6.0675,2.4166,6,7.2,24,2493,156,NA,NA,NA,NA,NA,NA,FALSE,-30.7,5,-3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,519203,"Anthony Rizzo","/api/v1/people/519203",650402,"Gleyber Torres","/api/v1/people/650402",NA,NA,NA
