"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716865,"2023-08-24",5,"2023-08-25T02:26:58.242Z","2023-08-25T02:27:07.566Z",TRUE,"pitch","8f1948e9-26e1-402d-8ef7-a69e93987ad0",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.21,1.43,NA,124.45,170.82,"fly_ball","hard","8",144.17,42.55,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Daulton Varsho flies out sharply to center fielder Cedric Mullins.",0,3,5,66,"top",9,"2023-08-25T02:24:28.593Z","2023-08-25T02:27:07.566Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100.6,92.1,5,2,0.3745,6.8366,33.8789,-5.7505,-1.4253,12.1973,-0.1954,2.5171,-0.4785,-146.1397,-10.8559,0.1556,50.0068,6.6225,-3.0892,21.6,1.2,24,2394,186,103.2,33,390,NA,NA,NA,TRUE,-7,20.2,2.6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716865,"2023-08-24",4,"2023-08-25T02:26:19.257Z","2023-08-25T02:26:24.908Z",TRUE,"pitch","73ad79cc-d4a5-48b7-8e78-87a09f1957d1",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.21,1.43,NA,99.58,149.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Daulton Varsho flies out sharply to center fielder Cedric Mullins.",0,3,5,66,"top",9,"2023-08-25T02:24:28.593Z","2023-08-25T02:27:07.566Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.7,91.3,3,2,0.3773,6.7035,33.2218,-7.962,-4.2567,11.3364,0.457,3.3028,2.5225,-145.0523,-8.3371,0.1301,50.0004,6.696,-9.0896,40.8,2.4,24,2447,187,NA,NA,NA,NA,NA,NA,FALSE,-8.4,19.1,7.2,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716865,"2023-08-24",3,"2023-08-25T02:25:59.770Z","2023-08-25T02:26:02.980Z",TRUE,"pitch","28774548-736a-46ed-ba86-ce16431369ec",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,2,NA,NA,3.0374,1.2984,NA,135.06,156.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Daulton Varsho flies out sharply to center fielder Cedric Mullins.",0,3,5,66,"top",9,"2023-08-25T02:24:28.593Z","2023-08-25T02:27:07.566Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.9,90.9,1,2,0.3799,6.7927,31.4358,-7.4526,-2.5974,11.7234,-0.4739,3.0487,-0.4128,-143.851,-9.0026,0.009,50.0067,6.6707,-5.4779,31.2,2.4,24,2480,192,NA,NA,NA,NA,NA,NA,FALSE,-8.2,19.8,4.8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716865,"2023-08-24",2,"2023-08-25T02:25:39.584Z","2023-08-25T02:25:42.584Z",TRUE,"pitch","34c3aae1-7967-4dc7-8f5c-112c4faed1af",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.2094,1.4386,NA,53.46,175.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Daulton Varsho flies out sharply to center fielder Cedric Mullins.",0,3,5,66,"top",9,"2023-08-25T02:24:28.593Z","2023-08-25T02:27:07.566Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100.6,92.5,12,2,0.3741,6.9258,32.1326,-7.2443,-5.4832,11.4635,1.6669,2.3309,6.2299,-146.0181,-11.2909,0.2252,50.0038,6.6701,-11.9245,48,2.4,24,2393,186,NA,NA,NA,NA,NA,NA,FALSE,-8.2,18.8,8.8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716865,"2023-08-24",1,"2023-08-25T02:25:16.566Z","2023-08-25T02:25:19.823Z",TRUE,"pitch","cea291fc-b30f-4d6a-b760-7676e5197295",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.2094,1.4386,NA,125.9,227.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Daulton Varsho flies out sharply to center fielder Cedric Mullins.",0,3,5,66,"top",9,"2023-08-25T02:24:28.593Z","2023-08-25T02:27:07.566Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100.4,91.9,13,2,0.3767,7.1241,33.8249,-3.1617,-1.2122,13.5426,-0.2334,0.4227,-1.0634,-145.3727,-16.5052,0.2945,50.0051,6.3643,-2.5962,21.6,1.2,24,2433,186,NA,NA,NA,NA,NA,NA,FALSE,-5.9,21.5,2.4,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716865,"2023-08-24",0,"2023-08-25T02:24:46.044Z","2023-08-25T02:24:49.044Z",TRUE,"pitch","e7bd4215-f740-4854-8153-817720bda8cc",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2094,1.4154,NA,76.33,261.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Daulton Varsho flies out sharply to center fielder Cedric Mullins.",0,3,5,66,"top",9,"2023-08-25T02:24:28.593Z","2023-08-25T02:27:07.566Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100,91.8,14,2,0.3789,7.2122,32.3876,-2.8041,-2.9106,13.8682,1.0669,-0.8319,2.9586,-144.3289,-20.1601,0.4085,50.0064,6.4052,-6.1654,37.2,1.2,24,2537,185,NA,NA,NA,NA,NA,NA,FALSE,-6.2,21.5,4.7,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716865,"2023-08-24",0,"2023-08-25T02:24:06.285Z","2023-08-25T02:24:14.092Z",TRUE,"pitch","1707d80f-5d8c-47af-8dce-fbe3d62d58b8",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.54,1.61,NA,147,167.21,"fly_ball","medium","7",61.13,72.93,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","George Springer flies out to left fielder Austin Hays.",0,3,5,65,"top",9,"2023-08-25T02:23:58.932Z","2023-08-25T02:24:14.092Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,543807,"George Springer","/api/v1/people/543807","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100.7,92,4,2,0.3744,6.7749,35.2496,-7.3174,-3.7803,11.4729,-0.787,2.6507,-1.0921,-146.4148,-10.4117,0.0822,50.0049,6.6948,-8.1905,40.8,2.4,24,2536,191,91.7,26,351,NA,NA,NA,TRUE,-8.2,18.8,7.1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716865,"2023-08-24",3,"2023-08-25T02:23:30.809Z","2023-08-25T02:23:40.091Z",TRUE,"pitch","dfeb9744-1869-4790-92df-9219b4444ae2",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,0,NA,NA,3.6,1.64,NA,141.9,163.43,"popup","medium","3",150.67,192.21,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Pop Out","field_out","Vladimir Guerrero Jr. pops out to first baseman Ryan O'Hearn in foul territory.",0,3,5,64,"top",9,"2023-08-25T02:22:51.663Z","2023-08-25T02:23:40.091Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.5,90.6,4,2,0.3795,6.7133,34.9453,-5.8163,-2.968,12.5059,-0.6534,2.7906,-1.3563,-144.544,-10.0757,0.208,50.0006,6.6856,-6.2543,38.4,2.4,24,2429,183,80.3,79,55,NA,NA,NA,TRUE,-7.1,20.8,5.6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716865,"2023-08-24",2,"2023-08-25T02:23:10.855Z","2023-08-25T02:23:14.214Z",TRUE,"pitch","f7113698-4741-49bf-902d-2604039eef83",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.6108,1.6938,NA,111.32,204.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Pop Out","field_out","Vladimir Guerrero Jr. pops out to first baseman Ryan O'Hearn in foul territory.",0,3,5,64,"top",9,"2023-08-25T02:22:51.663Z","2023-08-25T02:23:40.091Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.3,90.9,14,2,0.3803,6.8475,33.156,-4.5209,-2.7749,13.1627,0.149,1.2617,0.6456,-143.9618,-14.2968,0.2825,50.0026,6.5701,-5.8291,36,2.4,24,2404,185,NA,NA,NA,NA,NA,NA,FALSE,-6.7,21.2,4.9,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716865,"2023-08-24",1,"2023-08-25T02:22:54.092Z","2023-08-25T02:22:57.667Z",TRUE,"pitch","d8c7f6f6-548c-4618-afce-5cf3948306db",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.6565,1.7401,NA,96.8,134.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Pop Out","field_out","Vladimir Guerrero Jr. pops out to first baseman Ryan O'Hearn in foul territory.",0,3,5,64,"top",9,"2023-08-25T02:22:51.663Z","2023-08-25T02:23:40.091Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",101,92,12,2,0.3731,6.7307,35.7443,-5.6346,-2.7284,12.1701,0.5301,3.8621,1.8803,-146.9467,-7.6952,0.2354,50.0046,6.8535,-5.9504,36,1.2,24,2507,184,NA,NA,NA,NA,NA,NA,FALSE,-6.2,20.6,4.6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
