"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716913,"2023-08-21",1,"2023-08-22T01:32:45.649Z","2023-08-22T01:32:56.032Z",TRUE,"pitch","dae630be-effa-4540-b263-ea9a03b260df",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.575,1.681,NA,87.67,187.21,"fly_ball","medium","9",177.88,81.66,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Flyout","field_out","Parker Meadows flies out to right fielder Seiya Suzuki.",0,7,6,81,"bottom",9,"2023-08-22T01:32:43.349Z","2023-08-22T01:32:56.032Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,678009,"Parker Meadows","/api/v1/people/678009","L","Left",643410,"Mark Leiter Jr.","/api/v1/people/643410","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Chicago Cubs",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.7,83.3,9,0.92,0.4175,6.7365,24.3845,-25.7796,-0.4315,3.6572,0.7696,1.9099,6.7429,-130.5862,-4.0141,-1.7768,50.0028,5.3794,-0.7558,1.2,6,24,2229,173,84.8,29,319,NA,NA,NA,TRUE,-27.6,6,-0.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716913,"2023-08-21",0,"2023-08-22T01:31:46.038Z","2023-08-22T01:32:45.649Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",7,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"81","atBat","Flyout","field_out","Parker Meadows flies out to right fielder Seiya Suzuki.",0,7,6,81,"bottom",9,"2023-08-22T01:32:43.349Z","2023-08-22T01:32:56.032Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,678009,"Parker Meadows","/api/v1/people/678009","L","Left",643410,"Mark Leiter Jr.","/api/v1/people/643410","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716913,"2023-08-21",5,"2023-08-22T01:31:13.678Z","2023-08-22T01:31:24.273Z",TRUE,"pitch","05d08b60-aaee-47c9-ba52-6178eb2d8bce",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,2,2,NA,NA,3.52,1.68,NA,144.77,181,"line_drive","medium","7",63.71,101.4,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Single","single","Matt Vierling singles on a line drive to left fielder Mike Tauchman. Spencer Torkelson scores.",1,7,6,80,"bottom",9,"2023-08-22T01:29:43.718Z","2023-08-22T01:31:24.273Z",TRUE,TRUE,FALSE,FALSE,33,1,2,2,663837,"Matt Vierling","/api/v1/people/663837","R","Right",643410,"Mark Leiter Jr.","/api/v1/people/643410","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Chicago Cubs",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84,77.3,7,0.9,0.4475,6.8304,23.7991,-28.4736,-5.2539,2.4403,-0.7285,2.1399,3.4292,-122.3247,-2.2063,-1.4648,50.0051,5.4912,-7.9749,14.4,8.4,24,680,239,97.9,12,236,NA,NA,NA,FALSE,-34.6,4.2,8.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,663837,"Matt Vierling","/api/v1/people/663837",NA,NA,NA,NA,NA,NA
716913,"2023-08-21",4,"2023-08-22T01:30:52.629Z","2023-08-22T01:30:57.995Z",TRUE,"pitch","24611a1a-5970-4f72-a949-1cd27d955856",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.5089,1.6966,NA,78.93,142.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Single","single","Matt Vierling singles on a line drive to left fielder Mike Tauchman. Spencer Torkelson scores.",1,7,6,80,"bottom",9,"2023-08-22T01:29:43.718Z","2023-08-22T01:31:24.273Z",TRUE,TRUE,FALSE,FALSE,33,1,2,2,663837,"Matt Vierling","/api/v1/people/663837","R","Right",643410,"Mark Leiter Jr.","/api/v1/people/643410","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91,83.3,12,0.89,0.4134,6.7894,27.7774,-16.3123,-3.4475,8.9179,0.9988,3.572,7.0654,-132.3947,-1.9493,-1.2543,50.0026,5.5093,-6.1326,15.6,3.6,24,2011,208,NA,NA,NA,NA,NA,NA,FALSE,-17,16,4.7,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716913,"2023-08-21",2,"2023-08-22T01:30:27.189Z","2023-08-22T01:30:32.926Z",TRUE,"pitch","20409c2f-4655-4c91-9a8c-49b404825ec3",2,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,2,2,NA,NA,3.52,1.68,NA,139.65,154.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Single","single","Matt Vierling singles on a line drive to left fielder Mike Tauchman. Spencer Torkelson scores.",1,7,6,80,"bottom",9,"2023-08-22T01:29:43.718Z","2023-08-22T01:31:24.273Z",TRUE,TRUE,FALSE,FALSE,33,1,2,2,663837,"Matt Vierling","/api/v1/people/663837","R","Right",643410,"Mark Leiter Jr.","/api/v1/people/643410","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Chicago Cubs",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.9,81.9,1,0.92,0.4244,6.3921,22.3894,-28.7405,1.6493,2.0295,-0.5941,3.1365,2.1995,-128.2531,-0.4528,-1.6718,50.0056,5.5251,2.793,6,7.2,24,2065,156,NA,NA,NA,NA,NA,NA,FALSE,-31,3.8,-3.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716913,"2023-08-21",0,"2023-08-22T01:30:09.601Z","2023-08-22T01:30:13.553Z",TRUE,"pitch","a46678f4-a462-4094-877d-b303d811255e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5532,1.6525,NA,104.07,148.62,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"80","atBat","Single","single","Matt Vierling singles on a line drive to left fielder Mike Tauchman. Spencer Torkelson scores.",1,7,6,80,"bottom",9,"2023-08-22T01:29:43.718Z","2023-08-22T01:31:24.273Z",TRUE,TRUE,FALSE,FALSE,33,1,2,2,663837,"Matt Vierling","/api/v1/people/663837","R","Right",643410,"Mark Leiter Jr.","/api/v1/people/643410","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Chicago Cubs",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.6,84.4,3,0.91,0.4095,6.767,26.1884,-19.9961,-8.3246,6.7074,0.3392,3.3393,7.8023,-133.2803,-1.6868,-1.5318,50.0019,5.411,-15.1131,33.6,6,24,2011,205,NA,NA,NA,NA,NA,NA,FALSE,-20.4,12,13.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716913,"2023-08-21",1,"2023-08-22T01:30:20.304Z","2023-08-22T01:30:27.189Z",FALSE,"action",NA,NA,"Spencer Torkelson advances to 2nd on defensive indifference.","Defensive Indiff",7,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,2,679529,"/api/v1/people/679529",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a46678f4-a462-4094-877d-b303d811255e","defensive_indiff",NA,NA,NA,NA,NA,NA,"80","atBat","Single","single","Matt Vierling singles on a line drive to left fielder Mike Tauchman. Spencer Torkelson scores.",1,7,6,80,"bottom",9,"2023-08-22T01:29:43.718Z","2023-08-22T01:31:24.273Z",TRUE,TRUE,FALSE,FALSE,33,1,2,2,663837,"Matt Vierling","/api/v1/people/663837","R","Right",643410,"Mark Leiter Jr.","/api/v1/people/643410","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716913,"2023-08-21",3,"2023-08-22T01:30:37.382Z","2023-08-22T01:30:52.629Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",7,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,663837,"/api/v1/people/663837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"80","atBat","Single","single","Matt Vierling singles on a line drive to left fielder Mike Tauchman. Spencer Torkelson scores.",1,7,6,80,"bottom",9,"2023-08-22T01:29:43.718Z","2023-08-22T01:31:24.273Z",TRUE,TRUE,FALSE,FALSE,33,1,2,2,663837,"Matt Vierling","/api/v1/people/663837","R","Right",643410,"Mark Leiter Jr.","/api/v1/people/643410","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716913,"2023-08-21",4,"2023-08-22T01:29:35.077Z","2023-08-22T01:29:40.315Z",TRUE,"pitch","d47aa9d1-d8c4-44a8-8c1d-b7a1e9e5b84e",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.37,1.6,NA,163.07,206.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Kerry Carpenter strikes out swinging.",0,7,5,79,"bottom",9,"2023-08-22T01:27:32.909Z","2023-08-22T01:29:40.315Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",643410,"Mark Leiter Jr.","/api/v1/people/643410","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Chicago Cubs","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.8,78.4,13,0.9,0.4426,6.6545,23.6409,-26.4003,-4.1743,3.7235,-1.2087,1.1962,2.6919,-123.5427,-4.9217,-1.7677,50.006,5.422,-6.481,12,7.2,24,750,237,NA,NA,NA,NA,NA,NA,TRUE,-31.9,5.9,7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,679529,"Spencer Torkelson","/api/v1/people/679529",NA,NA,NA,NA,NA,NA
716913,"2023-08-21",3,"2023-08-22T01:29:00.262Z","2023-08-22T01:29:03.887Z",TRUE,"pitch","b81cdfb1-1cbc-4645-8bef-b8a5190a7da5",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,1,NA,NA,3.376,1.498,NA,103.17,221.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Kerry Carpenter strikes out swinging.",0,7,5,79,"bottom",9,"2023-08-22T01:27:32.909Z","2023-08-22T01:29:40.315Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",643410,"Mark Leiter Jr.","/api/v1/people/643410","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Chicago Cubs","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.2,79,14,0.91,0.4405,6.9242,22.941,-22.8047,-2.4458,5.9735,0.3627,0.6519,5.2796,-123.9713,-7.04,-1.4693,50.0055,5.4104,-3.8386,7.2,6,24,848,237,NA,NA,NA,NA,NA,NA,FALSE,-28,9.5,3.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
