"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716758,"2023-09-02",0,"2023-09-02T04:31:06.568Z","2023-09-02T04:31:14.633Z",TRUE,"pitch","5506bd6c-9472-476a-9f74-f8257acd40d7",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.42,1.66,NA,126.99,150.23,"ground_ball","medium","4",162.07,149.88,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Groundout","field_out","Nolan Schanuel grounds out, second baseman Zack Gelof to pitcher Spencer Patton.",0,2,9,78,"top",9,"2023-09-02T04:30:56.987Z","2023-09-02T04:31:14.633Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,694384,"Nolan Schanuel","/api/v1/people/694384","L","Left",607359,"Spencer Patton","/api/v1/people/607359","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Oakland Athletics","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.3,74.7,2,0.89,0.4624,6.0276,22.3843,-29.4487,5.2743,1.9135,-0.2621,3.2797,2.3674,-118.4042,1.8588,-1.9596,50.0006,5.1773,7.4942,15.6,8.4,24,1864,67,86.2,-12,15,NA,NA,NA,TRUE,-37.1,4.2,-10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716758,"2023-09-02",8,"2023-09-02T04:30:36.407Z","2023-09-02T04:30:44.003Z",TRUE,"pitch","6c06d229-b1c0-4248-b5ee-258f538958ff",8,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.7212,1.8194,NA,126.69,199.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Walk","walk","Kyren Paris walks.",0,2,9,77,"top",9,"2023-09-02T04:28:19.017Z","2023-09-02T04:30:44.003Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,677347,"Kyren Paris","/api/v1/people/677347","R","Right",607359,"Spencer Patton","/api/v1/people/607359","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.1,82.6,13,0.89,0.4175,6.624,27.3332,-17.2136,-5.5162,8.5823,-0.2541,1.458,4.889,-131.1107,-5.5607,-1.425,50.0045,4.8881,-9.6189,25.2,4.8,24,2023,217,NA,NA,NA,NA,NA,NA,FALSE,-19.1,14.5,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,677347,"Kyren Paris","/api/v1/people/677347",NA,NA,NA,NA,NA,NA
716758,"2023-09-02",7,"2023-09-02T04:30:20.399Z","2023-09-02T04:30:24.851Z",TRUE,"pitch","1686dbb5-9f99-4ea4-bf1d-77563876b3a7",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.785,1.8511,NA,131.63,122.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Walk","walk","Kyren Paris walks.",0,2,9,77,"top",9,"2023-09-02T04:28:19.017Z","2023-09-02T04:30:44.003Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,677347,"Kyren Paris","/api/v1/people/677347","R","Right",607359,"Spencer Patton","/api/v1/people/607359","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.3,82.5,11,0.9,0.4164,6.317,27.5312,-21.5879,-3.8417,6.042,-0.3838,4.3155,4.5348,-131.468,1.6102,-1.6309,50.0053,5.2959,-6.7349,15.6,4.8,24,1889,215,NA,NA,NA,NA,NA,NA,FALSE,-22,11.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716758,"2023-09-02",6,"2023-09-02T04:30:06.569Z","2023-09-02T04:30:10.575Z",TRUE,"pitch","d60dae94-e19f-49bb-ae8f-6302dd93b772",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.8169,1.8194,NA,58.68,152.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Walk","walk","Kyren Paris walks.",0,2,9,77,"top",9,"2023-09-02T04:28:19.017Z","2023-09-02T04:30:44.003Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,677347,"Kyren Paris","/api/v1/people/677347","R","Right",607359,"Spencer Patton","/api/v1/people/607359","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.9,83.2,12,0.9,0.4143,6.6121,27.5734,-19.3787,-3.8775,7.2255,1.5299,3.1801,8.9699,-132.1098,-1.1411,-1.4024,50.0054,5.0391,-6.8703,14.4,4.8,24,1939,213,NA,NA,NA,NA,NA,NA,FALSE,-20,13.1,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716758,"2023-09-02",5,"2023-09-02T04:29:50.287Z","2023-09-02T04:29:54.744Z",TRUE,"pitch","e06f6f06-b76d-47e3-9816-1ef7dd5f6404",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.371,1.535,NA,75.03,180.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Walk","walk","Kyren Paris walks.",0,2,9,77,"top",9,"2023-09-02T04:28:19.017Z","2023-09-02T04:30:44.003Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,677347,"Kyren Paris","/api/v1/people/677347","R","Right",607359,"Spencer Patton","/api/v1/people/607359","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.1,75,14,0.92,0.4603,6.3128,25.124,-33.3782,8.7789,-0.8408,1.101,2.1534,3.9646,-119.4351,0.3171,-1.7261,50.0035,5.045,12.5573,21.6,9.6,24,2089,61,NA,NA,NA,NA,NA,NA,FALSE,-42,-1.1,-16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716758,"2023-09-02",4,"2023-09-02T04:29:29.952Z","2023-09-02T04:29:34.208Z",TRUE,"pitch","e43da6f1-d217-4668-beea-5355611b1f4f",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.371,1.535,NA,107.45,197.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Walk","walk","Kyren Paris walks.",0,2,9,77,"top",9,"2023-09-02T04:28:19.017Z","2023-09-02T04:30:44.003Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,677347,"Kyren Paris","/api/v1/people/677347","R","Right",607359,"Spencer Patton","/api/v1/people/607359","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.4,73.7,8,0.91,0.4691,6.2447,23.7821,-31.8461,6.5723,0.2364,0.2505,1.5327,2.6923,-117.1197,-1.1853,-1.7704,50.0016,5.0454,9.0558,16.8,9.6,24,2187,66,NA,NA,NA,NA,NA,NA,FALSE,-42.1,0.4,-12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716758,"2023-09-02",3,"2023-09-02T04:29:11.299Z","2023-09-02T04:29:15.691Z",TRUE,"pitch","cb20df71-6a9a-423d-b6a9-badcc83db3a9",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.6301,1.7882,NA,146.42,184.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Walk","walk","Kyren Paris walks.",0,2,9,77,"top",9,"2023-09-02T04:28:19.017Z","2023-09-02T04:30:44.003Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,677347,"Kyren Paris","/api/v1/people/677347","R","Right",607359,"Spencer Patton","/api/v1/people/607359","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.4,72.7,7,0.92,0.4747,6.3012,22.7336,-32.3433,7.6507,-0.1241,-0.7719,2.0262,-0.1572,-115.6325,0.1017,-1.6959,50.003,5.0996,10.3003,18,10.8,24,1928,71,NA,NA,NA,NA,NA,NA,FALSE,-43.4,0.1,-13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716758,"2023-09-02",1,"2023-09-02T04:28:47.442Z","2023-09-02T04:28:51.506Z",TRUE,"pitch","cab06f00-cc45-49cd-9ac5-dac22d9d8b2e",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.371,1.535,NA,105.6,136.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Walk","walk","Kyren Paris walks.",0,2,9,77,"top",9,"2023-09-02T04:28:19.017Z","2023-09-02T04:30:44.003Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,677347,"Kyren Paris","/api/v1/people/677347","R","Right",607359,"Spencer Patton","/api/v1/people/607359","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.8,82.6,12,0.88,0.4153,6.4707,29.1784,-16.8067,-5.8334,8.733,0.2991,3.7932,6.2798,-132.0929,-0.1802,-1.3556,50.0049,5.1021,-10.2689,27.6,4.8,24,2089,220,NA,NA,NA,NA,NA,NA,FALSE,-17.3,16,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716758,"2023-09-02",0,"2023-09-02T04:28:33.704Z","2023-09-02T04:28:37.942Z",TRUE,"pitch","4db0b523-2bba-4bef-87b3-d6f5b02b5b2f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.6938,1.7922,NA,81.11,159.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Walk","walk","Kyren Paris walks.",0,2,9,77,"top",9,"2023-09-02T04:28:19.017Z","2023-09-02T04:30:44.003Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,677347,"Kyren Paris","/api/v1/people/677347","R","Right",607359,"Spencer Patton","/api/v1/people/607359","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,83.7,12,0.9,0.4106,6.5562,29.1017,-15.1217,-4.628,9.4662,0.9415,2.9207,7.4858,-133.4671,-2.7769,-1.3002,50.0033,5.0654,-8.3381,22.8,3.6,24,2111,220,NA,NA,NA,NA,NA,NA,FALSE,-15.8,16.7,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716758,"2023-09-02",2,"2023-09-02T04:29:02.263Z","2023-09-02T04:29:11.299Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,9,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,677347,"/api/v1/people/677347",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"77","atBat","Walk","walk","Kyren Paris walks.",0,2,9,77,"top",9,"2023-09-02T04:28:19.017Z","2023-09-02T04:30:44.003Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,677347,"Kyren Paris","/api/v1/people/677347","R","Right",607359,"Spencer Patton","/api/v1/people/607359","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
