"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
747131,"2024-04-27",0,"2024-04-28T02:07:10.779Z","2024-04-28T02:07:16.803Z",TRUE,"pitch","d9f2fd13-f5af-4d48-8b71-0ab6115c871b",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.52,1.63,NA,103.01,159.2,"line_drive","hard","8",120.98,48.61,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Lineout","field_out","Austin Riley lines out sharply to center fielder Tyler Freeman.",0,4,2,81,"bottom",11,"2024-04-28T02:07:02.717Z","2024-04-28T02:07:16.803Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,663586,"Austin Riley","/api/v1/people/663586","R","Right",680704,"Nick Sandlin","/api/v1/people/680704","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Cleveland Guardians","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,84.9,3,0.92,0.4045,6.4042,30.5749,-21.4436,-9.5288,5.7862,0.3669,2.9475,11.3771,-135.5724,-1.0544,-2.6527,50.0043,4.8429,-17.6789,34.8,6,24,2468,246,113.5,16,373,NA,NA,NA,TRUE,-21.1,10.4,14.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747131,"2024-04-27",5,"2024-04-28T02:06:43.019Z","2024-04-28T02:06:48.269Z",TRUE,"pitch","2b20ec4c-9307-48dc-90ca-ed22ab41c65f",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,1,NA,NA,3.26,1.55,NA,112.35,199.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Ozzie Albies strikes out swinging.",0,4,2,80,"bottom",11,"2024-04-28T02:04:48.293Z","2024-04-28T02:06:48.269Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",680704,"Nick Sandlin","/api/v1/people/680704","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Cleveland Guardians","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.4,78.8,8,0.9,0.4379,6.739,27.1581,-36.3866,-7.5433,-2.6608,0.1219,1.4603,9.7642,-125.4327,-0.7866,-2.855,50.0043,4.7644,-11.9302,15.6,9.6,24,1456,264,NA,NA,NA,NA,NA,NA,TRUE,-41.8,-4.7,11.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,672284,"Jarred Kelenic","/api/v1/people/672284",NA,NA,NA
747131,"2024-04-27",4,"2024-04-28T02:06:16.200Z","2024-04-28T02:06:20.802Z",TRUE,"pitch","c51bea0c-820b-4af0-b38c-6a1abac713ae",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,2,1,NA,NA,3.26,1.55,NA,120.35,204.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Ozzie Albies strikes out swinging.",0,4,2,80,"bottom",11,"2024-04-28T02:04:48.293Z","2024-04-28T02:06:48.269Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",680704,"Nick Sandlin","/api/v1/people/680704","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Cleveland Guardians","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.3,78.8,13,0.87,0.4381,6.5395,27.1459,-36.7631,-7.9699,-2.8993,-0.0879,1.2803,9.2618,-125.3818,-1.0659,-2.8074,50.0061,4.7313,-12.5957,15.6,9.6,24,1620,265,NA,NA,NA,NA,NA,NA,FALSE,-42.4,-5.3,12.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747131,"2024-04-27",3,"2024-04-28T02:05:56.197Z","2024-04-28T02:06:00.577Z",TRUE,"pitch","cd0e9d02-290d-4e94-ad0a-fd86b38dbe87",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,1,NA,NA,3.1349,1.6328,NA,130.4,163.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Ozzie Albies strikes out swinging.",0,4,2,80,"bottom",11,"2024-04-28T02:04:48.293Z","2024-04-28T02:06:48.269Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",680704,"Nick Sandlin","/api/v1/people/680704","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Cleveland Guardians","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.4,84.2,1,0.9,0.4086,6.7017,29.7418,-29.7039,-10.7769,1.357,-0.3516,2.7783,10.3251,-134.1897,0.2592,-2.8538,50.0011,4.801,-19.6011,30,7.2,24,2145,247,NA,NA,NA,NA,NA,NA,FALSE,-29.5,2.8,17.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747131,"2024-04-27",2,"2024-04-28T02:05:35.018Z","2024-04-28T02:05:40.671Z",TRUE,"pitch","227c093f-a7e3-4f53-a430-3ae6041073ec",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.2597,1.6053,NA,162.09,158.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Ozzie Albies strikes out swinging.",0,4,2,80,"bottom",11,"2024-04-28T02:04:48.293Z","2024-04-28T02:06:48.269Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",680704,"Nick Sandlin","/api/v1/people/680704","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Cleveland Guardians","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.2,83.9,11,0.89,0.4094,6.728,30.1907,-32.2028,-9.8499,-0.0139,-1.1829,2.971,7.9821,-134.0172,1.1765,-2.9269,50.0049,4.8343,-17.8383,26.4,8.4,24,2215,244,NA,NA,NA,NA,NA,NA,FALSE,-31.9,0.5,16.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747131,"2024-04-27",1,"2024-04-28T02:05:15.900Z","2024-04-28T02:05:21.278Z",TRUE,"pitch","713bed24-0180-4549-b12b-d108e228fca3",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.3549,1.6603,NA,161.78,184.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Ozzie Albies strikes out swinging.",0,4,2,80,"bottom",11,"2024-04-28T02:04:48.293Z","2024-04-28T02:06:48.269Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",680704,"Nick Sandlin","/api/v1/people/680704","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Cleveland Guardians","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.7,78.6,13,0.91,0.4394,6.4535,25.1309,-35.0131,-5.7145,-1.8081,-1.1747,2.0037,6.5638,-124.6555,0.2677,-3.0999,50.0006,4.7862,-8.9897,12,9.6,24,1628,263,NA,NA,NA,NA,NA,NA,FALSE,-40.2,-3,8.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747131,"2024-04-27",0,"2024-04-28T02:04:55.505Z","2024-04-28T02:04:59.267Z",TRUE,"pitch","1bce4279-2223-4a32-9eac-f69fc2849658",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2724,1.6328,NA,191.29,196.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Ozzie Albies strikes out swinging.",0,4,2,80,"bottom",11,"2024-04-28T02:04:48.293Z","2024-04-28T02:06:48.269Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",680704,"Nick Sandlin","/api/v1/people/680704","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Cleveland Guardians","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.1,78.6,13,0.88,0.4385,6.4928,27.2886,-36.5623,-6.6968,-2.7839,-1.9489,1.5726,4.439,-125.3089,-0.3321,-2.8807,50.003,4.7154,-10.5615,14.4,9.6,24,1580,265,NA,NA,NA,NA,NA,NA,FALSE,-42,-4.8,11,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747131,"2024-04-27",6,"2024-04-28T02:04:20.101Z","2024-04-28T02:04:28.552Z",TRUE,"pitch","4999c3d9-b4d0-4906-9733-00a5269642ed",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,0,NA,NA,3.52,1.59,NA,130.5,167.52,"ground_ball","medium","6",101.18,151.58,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Groundout","field_out","Ronald Acuña Jr. grounds out, shortstop Gabriel Arias to first baseman Josh Naylor.",0,4,2,79,"bottom",11,"2024-04-28T02:03:14.856Z","2024-04-28T02:04:28.552Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",680704,"Nick Sandlin","/api/v1/people/680704","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Cleveland Guardians",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.4,73.4,4,0.9,0.4695,6.2893,23.6559,-29.5649,6.5406,1.8953,-0.3543,2.6392,4.5417,-117.0067,2.0534,-3.1753,50.0015,4.5354,8.9984,19.2,9.6,24,2574,89,106.5,-3,31,NA,NA,NA,TRUE,-38.3,4.3,-13.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,672284,"Jarred Kelenic","/api/v1/people/672284",NA,NA,NA
747131,"2024-04-27",5,"2024-04-28T02:03:54.390Z","2024-04-28T02:03:58.517Z",TRUE,"pitch","a12ef557-505b-4fe9-88a8-a1d2e91e9581",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,0,NA,NA,3.52,1.59,NA,134.27,148.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Groundout","field_out","Ronald Acuña Jr. grounds out, shortstop Gabriel Arias to first baseman Josh Naylor.",0,4,2,79,"bottom",11,"2024-04-28T02:03:14.856Z","2024-04-28T02:04:28.552Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",680704,"Nick Sandlin","/api/v1/people/680704","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,83.9,1,0.89,0.4088,6.6833,30.523,-19.2881,-6.7312,7.097,-0.453,3.3362,8.9126,-134.2665,-0.3196,-2.9492,50.0034,4.8357,-12.2244,27.6,4.8,24,2357,244,NA,NA,NA,NA,NA,NA,FALSE,-19.3,13,10.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747131,"2024-04-27",4,"2024-04-28T02:03:34.261Z","2024-04-28T02:03:37.951Z",TRUE,"pitch","57cf5b3d-6979-4b82-841e-65e9e3b2d514",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.6574,1.6053,NA,79.11,120.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Groundout","field_out","Ronald Acuña Jr. grounds out, shortstop Gabriel Arias to first baseman Josh Naylor.",0,4,2,79,"bottom",11,"2024-04-28T02:03:14.856Z","2024-04-28T02:04:28.552Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",680704,"Nick Sandlin","/api/v1/people/680704","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,84.5,12,0.9,0.408,6.4809,27.7596,-21.106,-8.1653,6.0619,0.9941,4.3652,13.5501,-134.0066,2.3226,-3.057,50.006,4.991,-14.9193,30,4.8,24,2423,243,NA,NA,NA,NA,NA,NA,FALSE,-20.4,11.8,12,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
