"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717756,"2023-06-15",4,"2023-06-15T22:32:13.971Z","2023-06-15T22:32:18.846Z",TRUE,"pitch","1ac78dcd-3eac-4794-a7d1-d2e898039c2d",5,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",2,3,2,NA,NA,2.93,1.46,NA,101.52,208.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Esteury Ruiz strikes out swinging.",0,4,3,76,"bottom",9,"2023-06-15T22:30:41.821Z","2023-06-15T22:32:18.846Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,665923,"Esteury Ruiz","/api/v1/people/665923","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.2,81.9,14,0.9,0.4287,6.8123,22.3568,-37.3737,1.7171,-3.1313,0.4062,1.1315,0.8942,-127.0412,-6.894,-0.1718,50.005,6.7974,2.8491,4.8,9.6,24,2396,45,NA,NA,NA,NA,NA,NA,TRUE,-42.4,-6.8,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717756,"2023-06-15",3,"2023-06-15T22:31:54.600Z","2023-06-15T22:31:58.329Z",TRUE,"pitch","19d842f8-a6dc-4502-bbe8-051ab32c8cba",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,2,NA,NA,2.93,1.46,NA,86.14,202.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Esteury Ruiz strikes out swinging.",0,4,3,76,"bottom",9,"2023-06-15T22:30:41.821Z","2023-06-15T22:32:18.846Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,665923,"Esteury Ruiz","/api/v1/people/665923","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.7,79.8,14,0.9,0.4384,6.6838,23.9621,-36.692,1.5381,-2.8514,0.8095,1.3324,1.9347,-124.7143,-6.3029,-0.1748,50.0057,6.902,2.4344,3.6,9.6,24,2433,53,NA,NA,NA,NA,NA,NA,FALSE,-43.4,-6.4,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717756,"2023-06-15",2,"2023-06-15T22:31:36.891Z","2023-06-15T22:31:39.973Z",TRUE,"pitch","2213aaff-7453-4ac3-a34e-6b58fedfba03",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,2.9715,1.6119,NA,101.34,200.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Esteury Ruiz strikes out swinging.",0,4,3,76,"bottom",9,"2023-06-15T22:30:41.821Z","2023-06-15T22:32:18.846Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,665923,"Esteury Ruiz","/api/v1/people/665923","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,81,14,0.9,0.4304,6.6468,25.6625,-36.8028,1.7212,-2.824,0.4109,1.4101,1.1071,-127.1679,-6.4356,-0.2534,50.0007,6.8869,2.8233,4.8,9.6,24,2412,55,NA,NA,NA,NA,NA,NA,FALSE,-42.1,-6.4,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717756,"2023-06-15",1,"2023-06-15T22:31:18.202Z","2023-06-15T22:31:22.526Z",TRUE,"pitch","a7b796de-329f-4cfd-b662-a578cb70f87f",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,2.9399,1.4854,NA,87.35,177.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Esteury Ruiz strikes out swinging.",0,4,3,76,"bottom",9,"2023-06-15T22:30:41.821Z","2023-06-15T22:32:18.846Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,665923,"Esteury Ruiz","/api/v1/people/665923","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.2,79.7,6,0.9,0.4365,6.2621,25.4108,-38.259,2.9033,-3.8125,0.7778,2.2574,1.7907,-125.4866,-3.8657,-0.3223,50.0047,6.9349,4.6302,7.2,9.6,24,2455,61,NA,NA,NA,NA,NA,NA,FALSE,-44.3,-7.6,-5.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717756,"2023-06-15",0,"2023-06-15T22:31:03.099Z","2023-06-15T22:31:06.685Z",TRUE,"pitch","a492567f-135a-4a9e-8750-21f9c8eac79d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.0035,1.4854,NA,114.03,211.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Esteury Ruiz strikes out swinging.",0,4,3,76,"bottom",9,"2023-06-15T22:30:41.821Z","2023-06-15T22:32:18.846Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,665923,"Esteury Ruiz","/api/v1/people/665923","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.7,80.1,14,0.9,0.4376,6.6511,23.3574,-37.846,1.877,-3.5706,0.0779,1.0106,0.0901,-124.8087,-6.7487,-0.2027,50.0017,6.8385,2.9831,4.8,9.6,24,2437,37,NA,NA,NA,NA,NA,NA,FALSE,-44.6,-7.7,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717756,"2023-06-15",0,"2023-06-15T22:30:29.282Z","2023-06-15T22:30:39.332Z",TRUE,"pitch","e880ac4b-9cd6-4bf6-a4f2-131ed0561628",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.15,1.47,NA,99.81,192.66,"fly_ball","medium","9",156.19,73.22,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Flyout","field_out","Tony Kemp flies out to right fielder Josh Lowe.",0,4,3,75,"bottom",9,"2023-06-15T22:30:03.980Z","2023-06-15T22:30:39.332Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,643393,"Tony Kemp","/api/v1/people/643393","L","Left",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,88.3,9,0.83,0.3924,6.7751,29.7288,-10.6199,-0.8853,10.9104,0.4511,1.7081,2.6386,-139.3029,-11.4882,-0.3912,50.0049,6.5754,-1.7493,4.8,2.4,24,2349,192,93.6,42,322,NA,NA,NA,TRUE,-12,17.8,1.1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717756,"2023-06-15",6,"2023-06-15T22:29:55.197Z","2023-06-15T22:30:02.269Z",TRUE,"pitch","45d35822-c27c-44cd-8014-d22da404b420",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.11,1.48,NA,145.31,184.96,"popup","medium","4",137.84,153.69,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Pop Out","field_out","Jonah Bride pops out to second baseman Taylor Walls.",0,4,3,74,"bottom",9,"2023-06-15T22:28:32.674Z","2023-06-15T22:30:02.269Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,681146,"Jonah Bride","/api/v1/people/681146","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.7,80.4,4,0.9,0.4331,6.5864,24.7827,-36.3394,1.688,-2.5667,-0.7428,1.9933,-1.46,-126.2883,-4.8438,-0.3776,50.0036,6.8465,2.7372,3.6,9.6,24,2370,47,49.6,48,125,NA,NA,NA,TRUE,-41.6,-5.5,-2.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717756,"2023-06-15",5,"2023-06-15T22:29:39.500Z","2023-06-15T22:29:43.391Z",TRUE,"pitch","d65086eb-b118-478d-9719-78eca57672e0",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.2263,1.5171,NA,110,164.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Pop Out","field_out","Jonah Bride pops out to second baseman Taylor Walls.",0,4,3,74,"bottom",9,"2023-06-15T22:28:32.674Z","2023-06-15T22:30:02.269Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,681146,"Jonah Bride","/api/v1/people/681146","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86,81,2,0.9,0.4333,6.1899,20.2867,-39.5686,1.6712,-4.545,0.1836,2.766,1.1217,-125.4068,-2.6261,-0.4834,50.0043,6.9891,2.7185,3.6,9.6,24,2455,56,NA,NA,NA,NA,NA,NA,FALSE,-44.8,-8.5,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717756,"2023-06-15",3,"2023-06-15T22:28:51.653Z","2023-06-15T22:28:55.489Z",TRUE,"pitch","9f0e106a-e4f9-49aa-b22b-7972dfcef2bd",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.2582,1.5805,NA,164.63,138.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Pop Out","field_out","Jonah Bride pops out to second baseman Taylor Walls.",0,4,3,74,"bottom",9,"2023-06-15T22:28:32.674Z","2023-06-15T22:30:02.269Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,681146,"Jonah Bride","/api/v1/people/681146","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.2,90.4,11,0.88,0.3819,6.5675,30.5674,-13.8178,-1.1127,8.7969,-1.2496,3.7312,-1.1424,-142.985,-6.0682,-0.7014,50.003,6.7355,-2.3216,9.6,2.4,24,2250,197,NA,NA,NA,NA,NA,NA,FALSE,-13.2,15,2.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717756,"2023-06-15",2,"2023-06-15T22:28:34.833Z","2023-06-15T22:28:38.026Z",TRUE,"pitch","b909f3dd-452b-40c9-95c9-80a801d9ab15",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2263,1.5488,NA,125.42,166.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Pop Out","field_out","Jonah Bride pops out to second baseman Taylor Walls.",0,4,3,74,"bottom",9,"2023-06-15T22:28:32.674Z","2023-06-15T22:30:02.269Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,681146,"Jonah Bride","/api/v1/people/681146","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.2,80.3,5,0.9,0.4342,6.5659,23.1172,-36.2503,1.0121,-2.519,-0.2209,2.6809,0.2172,-125.6609,-3.4289,-0.4399,50.0054,6.9785,1.6348,2.4,9.6,24,2372,66,NA,NA,NA,NA,NA,NA,FALSE,-41.5,-5,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
