"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746489,"2024-04-13",2,"2024-04-13T20:24:38.091Z","2024-04-13T20:24:48.108Z",TRUE,"pitch","47c6eabc-b9e4-497f-9ae7-43de633bcfbe",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.4,1.56,NA,119.83,170.79,"fly_ball","medium","8",122.67,45.13,NA,NA,NA,NA,NA,NA,NA,NA,"98","atBat","Flyout","field_out","Spencer Torkelson flies out to center fielder Byron Buxton.",0,11,5,98,"bottom",12,"2024-04-13T20:24:01.754Z","2024-04-13T20:24:48.108Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",543351,"Jay Jackson","/api/v1/people/543351","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Minnesota Twins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.5,77.2,5,2,0.4464,6.332,25.8244,-27.2444,2.0165,3.2403,-0.0741,2.5181,4.8415,-122.9975,-1.4035,-2.3351,50.0048,5.42,3.0701,8.4,7.2,24,2211,132,98.2,34,382,NA,NA,NA,TRUE,-32.6,5.8,-4.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746489,"2024-04-13",0,"2024-04-13T20:24:18.323Z","2024-04-13T20:24:31.234Z",TRUE,"pitch","a9d13ae0-3155-4230-9f80-c29174dbae67",1,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,1,2,NA,NA,3.4,1.56,NA,105.88,149.96,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"98","atBat","Flyout","field_out","Spencer Torkelson flies out to center fielder Byron Buxton.",0,11,5,98,"bottom",12,"2024-04-13T20:24:01.754Z","2024-04-13T20:24:48.108Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",543351,"Jay Jackson","/api/v1/people/543351","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,84.1,3,2,0.4081,6.2688,29.7751,-13.4787,-5.6538,10.2554,0.2918,3.2895,8.0059,-134.3285,-2.9039,-1.996,50.0026,5.346,-10.3073,31.2,3.6,24,2189,219,NA,NA,NA,NA,NA,NA,FALSE,-14,18.1,8.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746489,"2024-04-13",1,"2024-04-13T20:24:39.279Z","2024-04-13T20:24:40.279Z",FALSE,"action",NA,NA,"Mark Canha advances to 2nd on defensive indifference.","Defensive Indiff",11,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,2,592192,"/api/v1/people/592192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a9d13ae0-3155-4230-9f80-c29174dbae67","defensive_indiff",NA,NA,NA,NA,NA,NA,"98","atBat","Flyout","field_out","Spencer Torkelson flies out to center fielder Byron Buxton.",0,11,5,98,"bottom",12,"2024-04-13T20:24:01.754Z","2024-04-13T20:24:48.108Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",543351,"Jay Jackson","/api/v1/people/543351","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746489,"2024-04-13",4,"2024-04-13T20:23:38.115Z","2024-04-13T20:23:46.164Z",TRUE,"pitch","de87164a-f6c3-42c7-8fcc-d2c6c8c7fe96",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.32,1.53,NA,76.56,206.12,"ground_ball","medium","6",116.26,156.6,NA,NA,NA,NA,NA,NA,NA,NA,"97","atBat","Forceout","force_out","Mark Canha grounds into a force out, shortstop Willi Castro to second baseman Austin Martin. Riley Greene out at 2nd. Mark Canha to 1st.",0,11,5,97,"bottom",12,"2024-04-13T20:22:02.541Z","2024-04-13T20:23:46.164Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,592192,"Mark Canha","/api/v1/people/592192","R","Right",543351,"Jay Jackson","/api/v1/people/543351","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Minnesota Twins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.9,80.7,14,2,0.4315,6.2929,23.0975,-23.3721,-0.407,5.3777,1.0609,1.2096,7.7899,-126.4132,-5.2928,-1.9932,50.0006,5.1797,-0.666,1.2,6,24,2238,198,84.8,-4,16,NA,NA,NA,TRUE,-27.1,8.9,-0.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,592192,"Mark Canha","/api/v1/people/592192",NA,NA,NA,NA,NA,NA
746489,"2024-04-13",3,"2024-04-13T20:23:05.754Z","2024-04-13T20:23:09.491Z",TRUE,"pitch","0a5e11fb-99bd-4655-abb3-6bab84f1d0e4",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.32,1.53,NA,124.44,190.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"97","atBat","Forceout","force_out","Mark Canha grounds into a force out, shortstop Willi Castro to second baseman Austin Martin. Riley Greene out at 2nd. Mark Canha to 1st.",0,11,5,97,"bottom",12,"2024-04-13T20:22:02.541Z","2024-04-13T20:23:46.164Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,592192,"Mark Canha","/api/v1/people/592192","R","Right",543351,"Jay Jackson","/api/v1/people/543351","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Minnesota Twins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.7,84.2,8,2,0.4127,6.1612,23.9327,-21.5074,-8.8101,5.9591,-0.1953,1.7966,8.0657,-131.9276,-4.9249,-2.1245,50.005,5.2403,-15.7765,32.4,6,24,2164,206,NA,NA,NA,NA,NA,NA,FALSE,-22.8,10.1,14.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746489,"2024-04-13",2,"2024-04-13T20:22:47.364Z","2024-04-13T20:22:52.193Z",TRUE,"pitch","d72dfffc-e81a-43a3-b4b9-2124ea5f9da0",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.2526,1.5901,NA,100.14,145.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"97","atBat","Forceout","force_out","Mark Canha grounds into a force out, shortstop Willi Castro to second baseman Austin Martin. Riley Greene out at 2nd. Mark Canha to 1st.",0,11,5,97,"bottom",12,"2024-04-13T20:22:02.541Z","2024-04-13T20:23:46.164Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,592192,"Mark Canha","/api/v1/people/592192","R","Right",543351,"Jay Jackson","/api/v1/people/543351","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Minnesota Twins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.5,84.4,12,2,0.4098,6.1952,25.7028,-21.1401,-7.3334,6.0845,0.4424,3.4687,8.9163,-133.1092,-1.0391,-1.9812,50.0027,5.3794,-13.3004,28.8,6,24,2203,202,NA,NA,NA,NA,NA,NA,FALSE,-21.4,11,11.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746489,"2024-04-13",1,"2024-04-13T20:22:28.414Z","2024-04-13T20:22:32.892Z",TRUE,"pitch","4c4bf78c-46ad-40f1-9ef5-482f61ed9351",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3032,1.5302,NA,97.1,205.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"97","atBat","Forceout","force_out","Mark Canha grounds into a force out, shortstop Willi Castro to second baseman Austin Martin. Riley Greene out at 2nd. Mark Canha to 1st.",0,11,5,97,"bottom",12,"2024-04-13T20:22:02.541Z","2024-04-13T20:23:46.164Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,592192,"Mark Canha","/api/v1/people/592192","R","Right",543351,"Jay Jackson","/api/v1/people/543351","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Minnesota Twins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.2,78.7,14,2,0.4441,6.1297,20.3415,-27.0444,-1.001,3.3196,0.5221,1.2248,6.8175,-122.5349,-4.4214,-2.1461,50.0044,5.3181,-1.5482,1.2,7.2,24,2254,136,NA,NA,NA,NA,NA,NA,FALSE,-32.8,5.4,0.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746489,"2024-04-13",0,"2024-04-13T20:22:10.204Z","2024-04-13T20:22:13.728Z",TRUE,"pitch","a09805ec-1ddc-448c-84ff-751ab28ca048",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3032,1.464,NA,117.14,165.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"97","atBat","Forceout","force_out","Mark Canha grounds into a force out, shortstop Willi Castro to second baseman Austin Martin. Riley Greene out at 2nd. Mark Canha to 1st.",0,11,5,97,"bottom",12,"2024-04-13T20:22:02.541Z","2024-04-13T20:23:46.164Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,592192,"Mark Canha","/api/v1/people/592192","R","Right",543351,"Jay Jackson","/api/v1/people/543351","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Minnesota Twins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.9,80.1,2,2,0.4345,6.1237,21.0013,-25.2503,-0.6792,4.284,-0.0037,2.7319,5.407,-125.2076,-1.8451,-2.0865,50.0043,5.5086,-1.0992,0,6,24,2184,169,NA,NA,NA,NA,NA,NA,FALSE,-28.8,7.7,0.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746489,"2024-04-13",0,"2024-04-13T20:21:28.030Z","2024-04-13T20:21:39.884Z",TRUE,"pitch","20bf2b20-3cc8-42e7-9f15-3e0964796f05",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,1,NA,NA,3.52,1.65,NA,128.52,183.25,"line_drive","hard","8",133.23,104.74,NA,NA,NA,NA,NA,NA,NA,NA,"96","atBat","Single","single","Riley Greene singles on a sharp line drive to center fielder Byron Buxton. Carson Kelly scores.",1,11,5,96,"bottom",12,"2024-04-13T20:21:12.565Z","2024-04-13T20:21:39.884Z",TRUE,TRUE,FALSE,FALSE,33,0,0,1,682985,"Riley Greene","/api/v1/people/682985","L","Left",543351,"Jay Jackson","/api/v1/people/543351","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Minnesota Twins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.9,85.5,7,2,0.4066,6.173,24.1204,-17.1065,-5.5214,8.1623,-0.3021,2.0566,6.8143,-133.829,-5.2683,-2.1432,50.0007,5.2438,-10.1905,26.4,4.8,24,2119,219,102.4,13,239,NA,NA,NA,FALSE,-17.9,14,8.9,NA,NA,NA,NA,NA,NA,FALSE,FALSE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA
746489,"2024-04-13",3,"2024-04-13T20:20:50.425Z","2024-04-13T20:20:57.310Z",TRUE,"pitch","6785fdab-49b7-4338-9f27-f6a6ecad2f43",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.48,1.67,NA,130.61,171.17,"line_drive","medium","9",195.5,119.6,NA,NA,NA,NA,NA,NA,NA,NA,"95","atBat","Lineout","field_out","Javier Báez lines out to right fielder Matt Wallner.",0,11,4,95,"bottom",12,"2024-04-13T20:20:31.047Z","2024-04-13T20:20:57.310Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,595879,"Javier Báez","/api/v1/people/595879","R","Right",543351,"Jay Jackson","/api/v1/people/543351","R","Right","vs_RHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Minnesota Twins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.1,85.4,4,2,0.4062,6.262,24.8833,-22.724,-8.2678,5.1127,-0.3572,2.5042,7.2064,-134.0661,-3.2494,-1.9862,50.0001,5.3259,-15.2752,31.2,6,24,2150,220,84.2,23,263,NA,NA,NA,TRUE,-23,8.9,13.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,608348,"Carson Kelly","/api/v1/people/608348",NA,NA,NA
