"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
747125,"2024-04-28",1,"2024-04-28T20:31:05.246Z","2024-04-28T20:31:17.074Z",TRUE,"pitch","2bb2412e-6b9f-46a3-887b-fec122edd13d",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,0,1,NA,NA,3.52,1.63,NA,93.07,194.61,"ground_ball","medium","8",109.97,98.67,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Single","single","Austin Riley singles on a ground ball to center fielder Tyler Freeman. Ronald Acuña Jr. scores.",1,3,4,78,"bottom",10,"2024-04-28T20:30:42.682Z","2024-04-28T20:31:17.074Z",TRUE,TRUE,FALSE,FALSE,60,1,0,1,663586,"Austin Riley","/api/v1/people/663586","R","Right",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Cleveland Guardians","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,81.3,9,0.9,0.426,6.8663,26.9058,-29.9074,3.2555,1.3572,0.6277,1.6361,2.021,-128.6129,-4.737,-0.5915,50.0043,5.8237,5.4494,10.8,7.2,24,2544,75,80.7,12,151,NA,NA,NA,FALSE,-33.5,1.6,-6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,663586,"Austin Riley","/api/v1/people/663586",NA,NA,NA,NA,NA,NA
747125,"2024-04-28",0,"2024-04-28T20:30:47.627Z","2024-04-28T20:30:52.015Z",TRUE,"pitch","e42f3d97-1463-4243-a3ba-f0f48d945ad5",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.6299,1.6878,NA,159.29,144.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Single","single","Austin Riley singles on a ground ball to center fielder Tyler Freeman. Ronald Acuña Jr. scores.",1,3,4,78,"bottom",10,"2024-04-28T20:30:42.682Z","2024-04-28T20:31:17.074Z",TRUE,TRUE,FALSE,FALSE,60,1,0,1,663586,"Austin Riley","/api/v1/people/663586","R","Right",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",99.2,91.2,11,2,0.3781,6.7632,31.5826,-16.6747,2.3014,7.2823,-1.1094,3.5054,-1.5827,-144.4879,-4.012,-0.8554,50.0035,5.9272,4.8983,14.4,3.6,24,2560,177,NA,NA,NA,NA,NA,NA,FALSE,-15,12.6,-3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747125,"2024-04-28",9,"2024-04-28T20:30:21.099Z","2024-04-28T20:30:27.036Z",TRUE,"pitch","0b2855a8-6658-4373-bae6-8aaf50e3aef7",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.23,1.56,NA,148.89,148.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Ozzie Albies strikes out swinging.",0,3,3,77,"bottom",10,"2024-04-28T20:27:05.475Z","2024-04-28T20:30:27.036Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",98.7,91,11,2,0.3796,6.7404,30.4571,-16.8791,1.5058,7.236,-0.8366,3.3324,-0.1205,-143.7874,-4.4667,-0.9902,50.0009,5.9393,3.1814,9.6,3.6,24,2542,178,NA,NA,NA,NA,NA,NA,TRUE,-15.4,12.5,-2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,660670,"Ronald Acuña Jr.","/api/v1/people/660670",NA,NA,NA
747125,"2024-04-28",8,"2024-04-28T20:29:57.250Z","2024-04-28T20:30:01.812Z",TRUE,"pitch","d48babb8-932b-44af-8b74-141442c41bca",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.23,1.56,NA,114.53,185.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Ozzie Albies strikes out swinging.",0,3,3,77,"bottom",10,"2024-04-28T20:27:05.475Z","2024-04-28T20:30:27.036Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",98.1,89.7,8,2,0.3843,6.8417,33.4187,-16.0165,-1.8949,7.8556,0.0649,1.9734,2.6035,-142.6535,-8.0393,-0.6142,50.0047,5.8419,-3.8983,10.8,3.6,24,2537,175,NA,NA,NA,NA,NA,NA,FALSE,-15.7,12.7,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747125,"2024-04-28",7,"2024-04-28T20:29:37.150Z","2024-04-28T20:29:41.623Z",TRUE,"pitch","3e3485cf-5196-4b71-9e78-8590a4cce363",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.2297,1.6053,NA,199.44,170.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Ozzie Albies strikes out swinging.",0,3,3,77,"bottom",10,"2024-04-28T20:27:05.475Z","2024-04-28T20:30:27.036Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Cleveland Guardians",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.1,81.9,11,0.9,0.4223,6.5654,26.9912,-30.9861,3.5389,0.6948,-2.1627,2.5459,-3.8778,-129.688,-2.5712,-1.1083,50.0016,5.9125,6.0312,9.6,7.2,24,2540,67,NA,NA,NA,NA,NA,NA,FALSE,-33.5,1,-5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747125,"2024-04-28",6,"2024-04-28T20:29:08.920Z","2024-04-28T20:29:13.822Z",TRUE,"pitch","2e44cd70-2a19-48d2-b5e0-7c1f405790c7",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.23,1.56,NA,112.34,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Ozzie Albies strikes out swinging.",0,3,3,77,"bottom",10,"2024-04-28T20:27:05.475Z","2024-04-28T20:30:27.036Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",98.7,89.8,2,2,0.3824,6.803,34.9544,-13.1753,-0.4224,9.1582,0.1224,2.8438,2.3054,-143.5381,-6.6254,-0.6383,50.0059,6.0116,-0.8766,1.2,2.4,24,2521,183,NA,NA,NA,NA,NA,NA,FALSE,-12.8,15.4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747125,"2024-04-28",5,"2024-04-28T20:28:45.477Z","2024-04-28T20:28:48.980Z",TRUE,"pitch","d3701e5c-80eb-4f4b-a72f-fa5d6863ad12",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.23,1.56,NA,128.9,182.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Ozzie Albies strikes out swinging.",0,3,3,77,"bottom",10,"2024-04-28T20:27:05.475Z","2024-04-28T20:30:27.036Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Cleveland Guardians",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.9,83.8,7,0.89,0.4129,6.763,27.0217,-19.9292,-0.9888,6.8638,-0.3123,2.0764,1.8233,-132.4009,-6.0965,-0.8799,50.0025,5.857,-1.764,3.6,4.8,24,2471,100,NA,NA,NA,NA,NA,NA,FALSE,-21.5,11.4,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747125,"2024-04-28",4,"2024-04-28T20:28:28.163Z","2024-04-28T20:28:32.552Z",TRUE,"pitch","91b5bf2e-2df8-4857-8d8a-8be04b89b6ff",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.2297,1.5229,NA,160.44,124.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Ozzie Albies strikes out swinging.",0,3,3,77,"bottom",10,"2024-04-28T20:27:05.475Z","2024-04-28T20:30:27.036Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",99.1,90.4,11,2,0.3797,6.7227,34.094,-14.7452,-0.62,8.2784,-1.1396,4.2385,-1.1836,-144.3201,-2.802,-0.6433,50.0064,6.1321,-1.3063,6,2.4,24,2548,176,NA,NA,NA,NA,NA,NA,FALSE,-13.2,14.6,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747125,"2024-04-28",3,"2024-04-28T20:27:05.475Z","2024-04-28T20:27:27.830Z",FALSE,"no_pitch","4473b312-5214-45df-8ae0-d936db7fd8f8",0,"Automatic Strike - Batter Timeout Violation",NA,NA,NA,NA,FALSE,"AB",NA,FALSE,TRUE,FALSE,"AB","Automatic Strike - Batter Timeout Violation",0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Ozzie Albies strikes out swinging.",0,3,3,77,"bottom",10,"2024-04-28T20:27:05.475Z","2024-04-28T20:30:27.036Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,"batter_timeout","Batter Timeout Violation",645277,"Ozzie Albies",NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747125,"2024-04-28",0,"2024-04-28T20:26:08.671Z","2024-04-28T20:26:30.855Z",FALSE,"action",NA,NA,"Pitching Change: Emmanuel Clase replaces Tyler Beede.","Pitching Substitution",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,661403,"/api/v1/people/661403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"77","atBat","Strikeout","strikeout","Ozzie Albies strikes out swinging.",0,3,3,77,"bottom",10,"2024-04-28T20:27:05.475Z","2024-04-28T20:30:27.036Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
