"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717283,"2023-07-23",4,"2023-07-23T20:17:32.836Z","2023-07-23T20:17:35.862Z",TRUE,"pitch","1ac5e065-0a23-443f-8a82-f18511b33657",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.36,1.55,NA,94.53,187.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Will Brennan strikes out swinging.",0,4,4,72,"bottom",9,"2023-07-23T20:15:51.787Z","2023-07-23T20:17:58.866Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,686823,"Will Brennan","/api/v1/people/686823","L","Left",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","Philadelphia Phillies","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86.2,79.9,9,0.89,0.4358,6.8527,23.8649,-40.498,2.6395,-5.1974,0.5896,1.9007,7.2446,-125.3843,0.7605,-2.6727,50.0018,4.8818,4.2275,7.2,10.8,24,2711,53,NA,NA,NA,NA,NA,NA,FALSE,-45.7,-9,-6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,607208,"Trea Turner","/api/v1/people/607208",NA,NA,NA,NA,NA,NA
717283,"2023-07-23",3,"2023-07-23T20:17:12.746Z","2023-07-23T20:17:17.357Z",TRUE,"pitch","44eeba1b-186d-42a0-b148-0913711732ed",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.3827,1.5268,NA,154.13,166.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Will Brennan strikes out swinging.",0,4,4,72,"bottom",9,"2023-07-23T20:15:51.787Z","2023-07-23T20:17:58.866Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,686823,"Will Brennan","/api/v1/people/686823","L","Left",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","Philadelphia Phillies","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87.1,80.4,11,0.88,0.4306,6.8064,24.5593,-36.0481,2.0172,-2.3619,-0.974,2.661,4.156,-126.9068,1.7852,-2.8912,50.0028,4.8077,3.3083,6,8.4,24,2581,68,NA,NA,NA,NA,NA,NA,FALSE,-39.5,-3.7,-4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,607208,"Trea Turner","/api/v1/people/607208",NA,NA,NA,NA,NA,NA
717283,"2023-07-23",2,"2023-07-23T20:16:51.704Z","2023-07-23T20:16:57.109Z",TRUE,"pitch","8102620c-bdc0-4a0e-bbd5-d2c227e364ca",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,2,NA,NA,3.36,1.55,NA,111.44,175.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Will Brennan strikes out swinging.",0,4,4,72,"bottom",9,"2023-07-23T20:15:51.787Z","2023-07-23T20:17:58.866Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,686823,"Will Brennan","/api/v1/people/686823","L","Left",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,88.6,5,0.9,0.3917,6.8836,26.1852,-16.9607,-5.492,7.6544,0.146,2.3334,10.2851,-138.9277,-2.9405,-2.8625,50.0035,4.5097,-10.9177,27.6,3.6,24,2350,219,NA,NA,NA,NA,NA,NA,FALSE,-16.1,13.6,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,607208,"Trea Turner","/api/v1/people/607208",NA,NA,NA,NA,NA,NA
717283,"2023-07-23",1,"2023-07-23T20:16:34.006Z","2023-07-23T20:16:38.385Z",TRUE,"pitch","18242852-ddc1-457c-8198-ed933d12dc37",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.4582,1.5268,NA,128.8,140.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Will Brennan strikes out swinging.",0,4,4,72,"bottom",9,"2023-07-23T20:15:51.787Z","2023-07-23T20:17:58.866Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,686823,"Will Brennan","/api/v1/people/686823","L","Left",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,88.4,11,0.9,0.3906,6.9076,27.9129,-15.5749,-5.9401,8.3143,-0.3095,3.6318,9.0652,-139.5809,-0.1814,-2.8098,50.0043,4.7128,-11.8626,32.4,3.6,24,2386,215,NA,NA,NA,NA,NA,NA,FALSE,-14.2,15.2,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,607208,"Trea Turner","/api/v1/people/607208",NA,NA,NA,NA,NA,NA
717283,"2023-07-23",0,"2023-07-23T20:16:15.009Z","2023-07-23T20:16:19.928Z",TRUE,"pitch","16c269b8-c96a-4ebc-991f-b72a377b198a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5085,1.5268,NA,85.11,230.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Will Brennan strikes out swinging.",0,4,4,72,"bottom",9,"2023-07-23T20:15:51.787Z","2023-07-23T20:17:58.866Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,686823,"Will Brennan","/api/v1/people/686823","L","Left",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","Philadelphia Phillies","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86.9,81.2,14,0.9,0.4316,7.0017,23.7869,-39.8237,4.3628,-4.6797,0.8366,0.2918,7.3482,-126.5151,-3.3991,-2.6629,50.0028,4.8177,7.1309,12,10.8,24,2663,57,NA,NA,NA,NA,NA,NA,FALSE,-45,-9,-9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,607208,"Trea Turner","/api/v1/people/607208",NA,NA,NA,NA,NA,NA
717283,"2023-07-23",1,"2023-07-23T20:15:18.530Z","2023-07-23T20:15:44.097Z",TRUE,"pitch","ddcf0b0a-f017-43a4-95d4-e928ad064a8a",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,0,2,NA,NA,3.31,1.55,NA,115.42,161,"fly_ball","medium","7",38.2,78.53,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Home Run","home_run","David Fry homers (3) on a fly ball to left field.",1,4,4,71,"bottom",9,"2023-07-23T20:14:46.835Z","2023-07-23T20:15:44.097Z",TRUE,TRUE,FALSE,FALSE,75,1,0,2,681807,"David Fry","/api/v1/people/681807","R","Right",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","Philadelphia Phillies","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,86.9,2,0.9,0.3962,6.9476,30.1095,-15.1399,-6.4577,8.7978,0.0414,2.8807,9.9992,-138.1204,-1.8902,-2.783,50.0038,4.5894,-12.5058,33.6,3.6,24,2290,222,101.1,32,368,NA,NA,NA,FALSE,-14.5,15.7,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,607208,"Trea Turner","/api/v1/people/607208",NA,NA,NA,NA,NA,NA
717283,"2023-07-23",0,"2023-07-23T20:15:02.176Z","2023-07-23T20:15:06.638Z",TRUE,"pitch","71a6b4ea-f411-43e8-a3ab-cf3d748e6940",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4582,1.652,NA,74.7,176.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Home Run","home_run","David Fry homers (3) on a fly ball to left field.",1,4,4,71,"bottom",9,"2023-07-23T20:14:46.835Z","2023-07-23T20:15:44.097Z",TRUE,TRUE,FALSE,FALSE,75,1,0,2,681807,"David Fry","/api/v1/people/681807","R","Right",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,88.5,14,0.9,0.3913,6.9964,27.713,-15.8313,-7.3374,8.2122,1.1097,2.3021,12.9934,-139.3351,-3.4598,-2.6349,50.0038,4.5891,-14.605,36,3.6,24,2327,223,NA,NA,NA,NA,NA,NA,FALSE,-15.1,14.4,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,607208,"Trea Turner","/api/v1/people/607208",NA,NA,NA,NA,NA,NA
717283,"2023-07-23",4,"2023-07-23T20:14:24.972Z","2023-07-23T20:14:32.476Z",TRUE,"pitch","95737215-7ace-4863-9f53-afcc8288b3b8",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.19,1.48,NA,123.75,211.41,"ground_ball","medium","4",128.82,191.42,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Grounded Into DP","grounded_into_double_play","Andres Gimenez grounds into a double play, second baseman Bryson Stott to shortstop Trea Turner to first baseman Bryce Harper. Myles Straw out at 2nd. Andres Gimenez out at 1st.",0,4,3,70,"bottom",9,"2023-07-23T20:13:00.781Z","2023-07-23T20:14:32.476Z",TRUE,FALSE,FALSE,TRUE,24,1,2,2,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","Philadelphia Phillies",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87.6,81.8,13,0.87,0.4268,6.9238,22.7472,-35.8461,1.6763,-2.1931,-0.177,1.0137,6.0745,-127.6327,-2.3481,-2.7921,50.005,4.73,2.8037,6,8.4,24,2467,57,100,0,32,NA,NA,NA,TRUE,-39.4,-4.2,-4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,607208,"Trea Turner","/api/v1/people/607208",NA,NA,NA,NA,NA,NA
717283,"2023-07-23",3,"2023-07-23T20:13:43.287Z","2023-07-23T20:13:48.291Z",TRUE,"pitch","01ffcedd-3244-43b6-a1dc-57266a5562b2",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.19,1.48,NA,128.81,146.48,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"70","atBat","Grounded Into DP","grounded_into_double_play","Andres Gimenez grounds into a double play, second baseman Bryson Stott to shortstop Trea Turner to first baseman Bryce Harper. Myles Straw out at 2nd. Andres Gimenez out at 1st.",0,4,3,70,"bottom",9,"2023-07-23T20:13:00.781Z","2023-07-23T20:14:32.476Z",TRUE,FALSE,FALSE,TRUE,24,1,2,2,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,87.3,11,0.89,0.396,6.7721,26.9582,-17.0145,-5.1924,7.8002,-0.3098,3.4187,9.0515,-137.6676,-0.0377,-2.9469,50.0043,4.5723,-10.0948,26.4,3.6,24,2289,220,NA,NA,NA,NA,NA,NA,FALSE,-16,14.4,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,607208,"Trea Turner","/api/v1/people/607208",NA,NA,NA,NA,NA,NA
717283,"2023-07-23",2,"2023-07-23T20:13:23.095Z","2023-07-23T20:13:26.891Z",TRUE,"pitch","bba75fdb-5e9a-4bcf-9b3b-d674a521c3be",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.2067,1.4517,NA,117,118.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Grounded Into DP","grounded_into_double_play","Andres Gimenez grounds into a double play, second baseman Bryson Stott to shortstop Trea Turner to first baseman Bryce Harper. Myles Straw out at 2nd. Andres Gimenez out at 1st.",0,4,3,70,"bottom",9,"2023-07-23T20:13:00.781Z","2023-07-23T20:14:32.476Z",TRUE,FALSE,FALSE,TRUE,24,1,2,2,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,88.1,12,0.88,0.3926,6.6838,26.7965,-19.6126,-5.4875,6.3494,1e-04,4.4598,9.4764,-138.7395,2.6511,-2.7243,50.0004,4.7892,-10.8539,25.2,4.8,24,2355,218,NA,NA,NA,NA,NA,NA,FALSE,-17.5,12.2,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,607208,"Trea Turner","/api/v1/people/607208",NA,NA,NA,NA,NA,NA
717283,"2023-07-23",1,"2023-07-23T20:13:03.148Z","2023-07-23T20:13:07.486Z",TRUE,"pitch","8020c913-092e-4ca0-a779-a3390f790037",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.1564,1.3014,NA,122.33,190.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Grounded Into DP","grounded_into_double_play","Andres Gimenez grounds into a double play, second baseman Bryson Stott to shortstop Trea Turner to first baseman Bryce Harper. Myles Straw out at 2nd. Andres Gimenez out at 1st.",0,4,3,70,"bottom",9,"2023-07-23T20:13:00.781Z","2023-07-23T20:14:32.476Z",TRUE,FALSE,FALSE,TRUE,24,1,2,2,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","Philadelphia Phillies",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86,80.2,8,0.9,0.4349,6.6963,22.1755,-40.2725,3.2967,-5.0201,-0.1397,1.7939,5.8866,-125.3007,0.756,-2.936,50.006,4.7446,5.3129,8.4,9.6,24,2475,65,NA,NA,NA,NA,NA,NA,FALSE,-45.2,-8.8,-7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,607208,"Trea Turner","/api/v1/people/607208",NA,NA,NA,NA,NA,NA
717283,"2023-07-23",0,"2023-07-23T20:12:38.985Z","2023-07-23T20:13:03.148Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Myles Straw replaces Josh Bell.","Offensive Substitution",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,664702,"/api/v1/people/664702",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","501","70","atBat","Grounded Into DP","grounded_into_double_play","Andres Gimenez grounds into a double play, second baseman Bryson Stott to shortstop Trea Turner to first baseman Bryce Harper. Myles Straw out at 2nd. Andres Gimenez out at 1st.",0,4,3,70,"bottom",9,"2023-07-23T20:13:00.781Z","2023-07-23T20:14:32.476Z",TRUE,FALSE,FALSE,TRUE,24,1,2,2,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,605137,"/api/v1/people/605137",NA,NA,NA,NA,1,TRUE,FALSE,607208,"Trea Turner","/api/v1/people/607208",NA,NA,NA,NA,NA,NA
717283,"2023-07-23",2,"2023-07-23T20:12:08.607Z","2023-07-23T20:12:19.302Z",TRUE,"pitch","bf55e813-27e6-4b7e-87c6-6cc85f159650",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,0,NA,NA,3.76,1.83,NA,92.7,144.83,"line_drive","medium","7",67.96,128.27,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Single","single","Josh Bell singles on a line drive to left fielder Jake Cave.",0,4,3,69,"bottom",9,"2023-07-23T20:11:45.345Z","2023-07-23T20:12:19.302Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,605137,"Josh Bell","/api/v1/people/605137","L","Left",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,88,3,0.9,0.3932,6.8399,27.4611,-15.1792,-6.7545,8.6247,0.6376,3.4796,11.786,-138.6555,-1.0212,-2.7673,50.0042,4.8535,-13.3131,36,3.6,24,2321,216,74.1,29,229,NA,NA,NA,FALSE,-14.2,15.6,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,605137,"Josh Bell","/api/v1/people/605137",NA,NA,NA,NA,NA,NA
717283,"2023-07-23",1,"2023-07-23T20:11:47.696Z","2023-07-23T20:11:51.034Z",TRUE,"pitch","3f94685f-6163-4106-b5b6-8c2fc6c70751",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.76,1.83,NA,116.48,161.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Single","single","Josh Bell singles on a line drive to left fielder Jake Cave.",0,4,3,69,"bottom",9,"2023-07-23T20:11:45.345Z","2023-07-23T20:12:19.302Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,605137,"Josh Bell","/api/v1/people/605137","L","Left",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,86.7,5,0.89,0.3984,6.9367,27.9559,-17.4547,-5.0901,7.6733,0.0137,2.8642,9.3672,-137.0579,-1.4997,-2.7742,50.0016,4.6004,-9.7636,24,3.6,24,2328,217,NA,NA,NA,NA,NA,NA,FALSE,-16.8,13.8,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,605137,"Josh Bell","/api/v1/people/605137",NA,NA,NA,NA,NA,NA
717283,"2023-07-23",0,"2023-07-23T20:10:52.895Z","2023-07-23T20:11:47.696Z",FALSE,"action",NA,NA,"Pitching Change: Craig Kimbrel replaces Gregory Soto.","Pitching Substitution",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,518886,"/api/v1/people/518886",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"69","atBat","Single","single","Josh Bell singles on a line drive to left fielder Jake Cave.",0,4,3,69,"bottom",9,"2023-07-23T20:11:45.345Z","2023-07-23T20:12:19.302Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,605137,"Josh Bell","/api/v1/people/605137","L","Left",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,605137,"Josh Bell","/api/v1/people/605137",NA,NA,NA,NA,NA,NA
717283,"2023-07-23",3,"2023-07-23T20:08:40.127Z","2023-07-23T20:08:47.738Z",TRUE,"pitch","ecbced6a-1e73-42b6-8a71-78c1ef32e125",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.26,1.59,NA,156.53,169.43,"ground_ball","medium","6",117.2,152.16,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Kyle Schwarber grounds out, shortstop Tyler Freeman to first baseman Josh Bell.",0,4,3,68,"top",9,"2023-07-23T20:07:35.914Z","2023-07-23T20:08:47.738Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",682120,"Tim Herrin","/api/v1/people/682120","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cleveland Guardians","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.5,81.9,11,0.9,0.4238,6.3858,24.7107,-29.9228,-1.1861,1.3303,-1.0372,2.5686,-6.3545,-128.8544,-1.2138,1.6068,50.0055,5.3404,-2.0099,6,7.2,24,2427,289,83.4,7,99,NA,NA,NA,TRUE,-32.3,2.4,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,605137,"Josh Bell","/api/v1/people/605137",NA,NA,NA,NA,NA,NA
