"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717103,"2023-08-06",3,"2023-08-06T20:33:34.086Z","2023-08-06T20:33:39.085Z",TRUE,"pitch","15c721c3-9c73-4286-83b3-894b3c900342",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.72,1.8,NA,100.12,151.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Strikeout","strikeout","Riley Greene strikes out swinging.",0,10,6,83,"bottom",9,"2023-08-06T20:32:17.667Z","2023-08-06T20:33:39.085Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,682985,"Riley Greene","/api/v1/people/682985","L","Left",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Tampa Bay Rays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.7,91.3,3,0.91,0.3773,6.8449,33.3461,-8.8763,-0.076,10.9121,0.4427,3.2316,2.2622,-145.0599,-7.5665,-0.3367,50.0012,6.412,-0.1623,2.4,2.4,24,2631,185,NA,NA,NA,NA,NA,NA,TRUE,-9,18.5,-0.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717103,"2023-08-06",2,"2023-08-06T20:33:16.503Z","2023-08-06T20:33:20.803Z",TRUE,"pitch","d9afc380-4ed0-4a8a-af19-36a255aba44e",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.6098,1.6679,NA,108.16,153.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Strikeout","strikeout","Riley Greene strikes out swinging.",0,10,6,83,"bottom",9,"2023-08-06T20:32:17.667Z","2023-08-06T20:33:39.085Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,682985,"Riley Greene","/api/v1/people/682985","L","Left",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.8,80.8,2,0.9,0.431,6.3176,23.0112,-37.3278,2.9453,-3.1447,0.232,3.1599,0.3987,-126.5126,-1.6304,-0.3103,50.0026,6.7731,4.8291,7.2,9.6,24,2545,40,NA,NA,NA,NA,NA,NA,FALSE,-41.6,-5.9,-5.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717103,"2023-08-06",1,"2023-08-06T20:33:00.003Z","2023-08-06T20:33:04.424Z",TRUE,"pitch","a4ec0937-6929-41a0-99ac-df2f80b82eaf",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.6098,1.69,NA,159.95,187.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Strikeout","strikeout","Riley Greene strikes out swinging.",0,10,6,83,"bottom",9,"2023-08-06T20:32:17.667Z","2023-08-06T20:33:39.085Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,682985,"Riley Greene","/api/v1/people/682985","L","Left",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.2,80.3,13,0.91,0.4348,6.3284,23.6265,-37.732,2.3531,-3.457,-1.1267,1.8926,-2.7937,-125.6106,-4.3077,-0.3098,50.001,6.6729,3.7888,4.8,9.6,24,2578,39,NA,NA,NA,NA,NA,NA,FALSE,-43.4,-7,-3.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717103,"2023-08-06",0,"2023-08-06T20:32:42.869Z","2023-08-06T20:32:46.881Z",TRUE,"pitch","081074eb-2af5-495f-84e9-5b210c0ccdab",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.6319,1.712,NA,114.73,164.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Strikeout","strikeout","Riley Greene strikes out swinging.",0,10,6,83,"bottom",9,"2023-08-06T20:32:17.667Z","2023-08-06T20:33:39.085Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,682985,"Riley Greene","/api/v1/people/682985","L","Left",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.2,82.2,5,0.88,0.424,6.7595,23.6466,-35.365,2.29,-1.8793,0.0597,2.768,-0.3003,-128.6013,-3.1096,-0.1208,50.006,6.7029,3.8825,6,8.4,24,2558,61,NA,NA,NA,NA,NA,NA,FALSE,-38.5,-3.8,-4.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717103,"2023-08-06",0,"2023-08-06T20:32:01.065Z","2023-08-06T20:32:09.580Z",TRUE,"pitch","f7f77156-889b-4630-811b-d5020d0db286",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.47,1.69,NA,116.84,186.65,"ground_ball","medium","6",114.82,156,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Grounded Into DP","grounded_into_double_play","Matt Vierling grounds into a double play, shortstop Wander Franco to second baseman Isaac Paredes to first baseman Luke Raley. Zack Short out at 2nd. Matt Vierling out at 1st.",0,10,6,82,"bottom",9,"2023-08-06T20:31:42.417Z","2023-08-06T20:32:09.580Z",TRUE,FALSE,FALSE,TRUE,24,0,0,2,663837,"Matt Vierling","/api/v1/people/663837","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Tampa Bay Rays","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.9,82.2,8,0.89,0.4253,6.4534,22.8407,-35.2138,3.0392,-1.8034,0.0041,1.9308,-0.4064,-128.089,-5.1311,-0.232,50.0041,6.6684,5.1239,8.4,8.4,24,2499,56,100,-4,21,NA,NA,NA,TRUE,-39,-4.1,-5.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717103,"2023-08-06",3,"2023-08-06T20:31:24.611Z","2023-08-06T20:31:36.097Z",TRUE,"pitch","b7edb53f-1241-45e9-b9e9-e1358b592ccf",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,0,NA,NA,3.21,1.53,NA,96.7,180.81,"ground_ball","medium","9",163.09,113.31,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Single","single","Zack Short singles on a ground ball to right fielder Josh Lowe.",0,10,6,81,"bottom",9,"2023-08-06T20:30:47.157Z","2023-08-06T20:31:36.097Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,670097,"Zack Short","/api/v1/people/670097","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.7,81.1,6,0.9,0.4285,6.6256,26.0904,-37.8413,2.265,-3.4196,0.5326,2.1471,0.8526,-127.7604,-3.894,-0.0997,50.0055,6.6621,3.7487,6,9.6,24,2520,55,98.1,-8,14,NA,NA,NA,FALSE,-42.2,-6.8,-4.3,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,670097,"Zack Short","/api/v1/people/670097",NA,NA,NA,NA,NA,NA,NA
717103,"2023-08-06",2,"2023-08-06T20:31:07.439Z","2023-08-06T20:31:12.664Z",TRUE,"pitch","d4bb43dd-b637-41de-8b1a-21ed06fce746",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.2105,1.5083,NA,98.22,188.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Single","single","Zack Short singles on a ground ball to right fielder Josh Lowe.",0,10,6,81,"bottom",9,"2023-08-06T20:30:47.157Z","2023-08-06T20:31:36.097Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,670097,"Zack Short","/api/v1/people/670097","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.9,90.6,9,0.91,0.379,6.7499,37.0206,-8.7142,-0.7289,11.1167,0.4927,1.8476,3.0882,-145.0677,-11.1669,-0.4956,50.0054,6.2985,-1.5387,3.6,2.4,24,2540,194,NA,NA,NA,NA,NA,NA,FALSE,-10,17.9,0.6,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717103,"2023-08-06",1,"2023-08-06T20:30:49.559Z","2023-08-06T20:30:54.613Z",TRUE,"pitch","e9753f4f-8aac-4b56-990f-dc66684d7fa7",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2326,1.5083,NA,163.35,216.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Single","single","Zack Short singles on a ground ball to right fielder Josh Lowe.",0,10,6,81,"bottom",9,"2023-08-06T20:30:47.157Z","2023-08-06T20:31:36.097Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,670097,"Zack Short","/api/v1/people/670097","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100.1,90.7,13,0.92,0.3791,6.7411,37.4325,-7.1804,-1.4393,11.8517,-1.2158,0.8188,-1.2141,-145.1021,-13.9512,-0.6034,50.0062,6.1535,-3.0357,16.8,2.4,24,2544,193,NA,NA,NA,NA,NA,NA,FALSE,-9.2,18.5,2.9,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717103,"2023-08-06",0,"2023-08-06T20:29:15.074Z","2023-08-06T20:30:49.559Z",FALSE,"action",NA,NA,"Pitching Change: Pete Fairbanks replaces Jake Diekman.","Pitching Substitution",10,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,664126,"/api/v1/people/664126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"81","atBat","Single","single","Zack Short singles on a ground ball to right fielder Josh Lowe.",0,10,6,81,"bottom",9,"2023-08-06T20:30:47.157Z","2023-08-06T20:31:36.097Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,670097,"Zack Short","/api/v1/people/670097","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717103,"2023-08-06",3,"2023-08-06T20:27:44.499Z","2023-08-06T20:27:48.651Z",TRUE,"pitch","59c84bd0-232a-4516-9338-e09e82eb47f9",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.48,1.68,NA,127.46,137.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Christian Bethancourt strikes out swinging.",0,10,6,80,"top",9,"2023-08-06T20:26:29.152Z","2023-08-06T20:27:48.651Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,542194,"Christian Bethancourt","/api/v1/people/542194","R","Right",592741,"Chasen Shreve","/api/v1/people/592741","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Detroit Tigers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.1,80.3,11,2,0.4303,6.3616,23.9764,-26.416,-0.4603,3.5021,-0.2744,3.7474,-3.1916,-126.8973,0.829,1.0551,50.0027,5.5078,-0.7565,2.4,6,24,2285,156,NA,NA,NA,NA,NA,NA,TRUE,-29,6.7,1.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
