"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718410,"2023-04-27",5,"2023-04-27T21:55:51.967Z","2023-04-27T21:55:55.596Z",TRUE,"pitch","4c8ab974-d1ce-4d73-af42-faf97e703079",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,2,NA,NA,3.2,1.55,NA,108.39,176.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Ehire Adrianza called out on strikes.",0,5,4,74,"bottom",9,"2023-04-27T21:54:46.779Z","2023-04-27T21:55:55.596Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,501303,"Ehire Adrianza","/api/v1/people/501303","L","Left",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,86.5,5,2,0.4005,6.5233,28.5599,-24.2627,-11.7249,4.1715,0.226,2.2921,12.6031,-136.4904,-5.7669,-2.9164,50.0047,6.0913,-22.2425,37.2,7.2,24,2128,225,NA,NA,NA,NA,NA,NA,TRUE,-24.5,6.5,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718410,"2023-04-27",4,"2023-04-27T21:55:35.873Z","2023-04-27T21:55:39.278Z",TRUE,"pitch","2da0f944-7698-4a80-ae82-6cb8cc4046e8",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.2,1.55,NA,117.71,187.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Ehire Adrianza called out on strikes.",0,5,4,74,"bottom",9,"2023-04-27T21:54:46.779Z","2023-04-27T21:55:55.596Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,501303,"Ehire Adrianza","/api/v1/people/501303","L","Left",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.7,79.1,8,2,0.4396,6.4015,23.402,-28.063,-10.2281,2.6108,-0.0186,1.8875,10.849,-124.2814,-4.5317,-3.0984,50.002,6.0479,-16.1029,26.4,8.4,24,1947,243,NA,NA,NA,NA,NA,NA,FALSE,-33.4,4,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718410,"2023-04-27",3,"2023-04-27T21:55:20.257Z","2023-04-27T21:55:24.279Z",TRUE,"pitch","72f6072b-53ba-47b7-a311-ce18c74effc6",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.2,1.55,NA,129.24,138.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Ehire Adrianza called out on strikes.",0,5,4,74,"bottom",9,"2023-04-27T21:54:46.779Z","2023-04-27T21:55:55.596Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,501303,"Ehire Adrianza","/api/v1/people/501303","L","Left",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.2,84.6,11,2,0.4079,6.3659,27.639,-16.8784,-6.3344,8.3672,-0.3212,3.7087,9.7135,-134.0374,-3.3807,-3.161,50.0059,6.1841,-11.5853,28.8,4.8,24,2241,226,NA,NA,NA,NA,NA,NA,FALSE,-17.5,14.6,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718410,"2023-04-27",2,"2023-04-27T21:55:04.425Z","2023-04-27T21:55:08.575Z",TRUE,"pitch","6d91e9a3-8fa2-44db-b3be-7abf3948b76d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.2,1.55,NA,170.07,180.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Ehire Adrianza called out on strikes.",0,5,4,74,"bottom",9,"2023-04-27T21:54:46.779Z","2023-04-27T21:55:55.596Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,501303,"Ehire Adrianza","/api/v1/people/501303","L","Left",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.2,86.8,13,2,0.3991,6.4777,28.4979,-21.9067,-9.5746,5.3791,-1.3923,2.1706,8.1547,-136.9019,-6.5453,-3.1567,50.0058,6.0783,-18.2883,36,6,24,2112,229,NA,NA,NA,NA,NA,NA,FALSE,-22.2,8.6,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718410,"2023-04-27",1,"2023-04-27T21:54:49.072Z","2023-04-27T21:54:53.426Z",TRUE,"pitch","31906e6d-ee80-4da7-849d-941569d8ff31",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2,1.55,NA,132.86,182.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Ehire Adrianza called out on strikes.",0,5,4,74,"bottom",9,"2023-04-27T21:54:46.779Z","2023-04-27T21:55:55.596Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,501303,"Ehire Adrianza","/api/v1/people/501303","L","Left",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.1,86.1,4,2,0.4034,6.4941,26.5887,-22.4699,-9.883,5.1853,-0.416,2.0787,10.7029,-135.2217,-6.3806,-3.1217,50.0035,6.0215,-18.4958,34.8,6,24,2081,226,NA,NA,NA,NA,NA,NA,FALSE,-23.2,8.3,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718410,"2023-04-27",0,"2023-04-27T21:54:29.014Z","2023-04-27T21:54:49.072Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Ehire Adrianza replaces Chadwick Tromp.","Offensive Substitution",5,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,501303,"/api/v1/people/501303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","901","74","atBat","Strikeout","strikeout","Ehire Adrianza called out on strikes.",0,5,4,74,"bottom",9,"2023-04-27T21:54:46.779Z","2023-04-27T21:55:55.596Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,501303,"Ehire Adrianza","/api/v1/people/501303","L","Left",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,644433,"/api/v1/people/644433",NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718410,"2023-04-27",4,"2023-04-27T21:54:05.937Z","2023-04-27T21:54:09.969Z",TRUE,"pitch","6e3049a0-a28e-4995-9141-e36c168cad85",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,3,1,NA,NA,3.62,1.76,NA,113.44,171.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Sam Hilliard called out on strikes.",0,5,4,73,"bottom",9,"2023-04-27T21:53:14.390Z","2023-04-27T21:54:09.969Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,656541,"Sam Hilliard","/api/v1/people/656541","L","Left",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.9,85.6,5,2,0.405,6.5126,26.7478,-22.2036,-10.402,5.3706,0.0935,2.494,11.8287,-134.7766,-5.4093,-2.9817,50.0033,6.0753,-19.315,36,6,24,2049,228,NA,NA,NA,NA,NA,NA,TRUE,-22.8,8.8,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718410,"2023-04-27",3,"2023-04-27T21:53:47.096Z","2023-04-27T21:53:50.717Z",TRUE,"pitch","fde11806-71eb-40fd-8792-75480331efd2",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.62,1.76,NA,134.03,161.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Sam Hilliard called out on strikes.",0,5,4,73,"bottom",9,"2023-04-27T21:53:14.390Z","2023-04-27T21:54:09.969Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,656541,"Sam Hilliard","/api/v1/people/656541","L","Left",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86.3,4,2,0.3998,6.5694,29.5015,-16.6641,-8.096,8.1544,-0.4467,2.8623,9.7928,-136.8579,-5.5131,-3.0153,50.0003,6.0396,-15.3942,37.2,4.8,24,2237,228,NA,NA,NA,NA,NA,NA,FALSE,-17,13.8,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718410,"2023-04-27",2,"2023-04-27T21:53:31.098Z","2023-04-27T21:53:34.098Z",TRUE,"pitch","605d502e-159f-4dbf-9943-e278987a21f8",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.62,1.76,NA,102.49,150.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Sam Hilliard called out on strikes.",0,5,4,73,"bottom",9,"2023-04-27T21:53:14.390Z","2023-04-27T21:54:09.969Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,656541,"Sam Hilliard","/api/v1/people/656541","L","Left",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.2,84.5,3,2,0.4087,6.4747,28.0255,-17.1611,-8.0504,8.2506,0.3805,3.2727,11.626,-133.8375,-4.288,-2.9674,50.0046,6.1193,-14.6532,34.8,4.8,24,2168,228,NA,NA,NA,NA,NA,NA,FALSE,-18,14.2,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718410,"2023-04-27",1,"2023-04-27T21:53:16.569Z","2023-04-27T21:53:20.092Z",TRUE,"pitch","6c1e3da6-843f-4a4a-8429-2e868f9fef4c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.62,1.76,NA,125.86,176.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Sam Hilliard called out on strikes.",0,5,4,73,"bottom",9,"2023-04-27T21:53:14.390Z","2023-04-27T21:54:09.969Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,656541,"Sam Hilliard","/api/v1/people/656541","L","Left",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,84.9,8,2,0.4065,6.4892,29.4066,-16.6984,-8.0959,8.4203,-0.2324,2.3209,10.7231,-134.7542,-6.9959,-3.2122,50.0036,6.1313,-14.8827,34.8,4.8,24,2236,227,NA,NA,NA,NA,NA,NA,FALSE,-18,13.8,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718410,"2023-04-27",0,"2023-04-27T21:53:11.595Z","2023-04-27T21:53:16.569Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Sam Hilliard replaces Kevin Pillar.","Offensive Substitution",5,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,656541,"/api/v1/people/656541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","801","73","atBat","Strikeout","strikeout","Sam Hilliard called out on strikes.",0,5,4,73,"bottom",9,"2023-04-27T21:53:14.390Z","2023-04-27T21:54:09.969Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,656541,"Sam Hilliard","/api/v1/people/656541","L","Left",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,607680,"/api/v1/people/607680",NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718410,"2023-04-27",5,"2023-04-27T21:52:45.514Z","2023-04-27T21:52:51.770Z",TRUE,"pitch","ac31ede0-fea4-431d-922a-121e96f4a1d7",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.24,1.57,NA,115.93,218,"ground_ball","medium","4",155.09,152.68,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Eddie Rosario grounds out, second baseman Luis Arraez to first baseman Yuli Gurriel.",0,5,4,72,"bottom",9,"2023-04-27T21:52:10.411Z","2023-04-27T21:52:51.770Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,592696,"Eddie Rosario","/api/v1/people/592696","L","Left",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.5,77.6,14,2,0.4476,6.4226,24.2108,-27.827,-11.3459,2.8638,0.0281,0.7696,11.4285,-122.3915,-6.4481,-3.2284,50.0013,5.8221,-17.2079,27.6,8.4,24,1851,254,96.4,-14,4,NA,NA,NA,TRUE,-34.9,3.8,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718410,"2023-04-27",4,"2023-04-27T21:52:29.727Z","2023-04-27T21:52:32.727Z",TRUE,"pitch","6e10b773-b836-4152-bb83-3fd6e5fb2323",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.24,1.57,NA,124.15,187.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Eddie Rosario grounds out, second baseman Luis Arraez to first baseman Yuli Gurriel.",0,5,4,72,"bottom",9,"2023-04-27T21:52:10.411Z","2023-04-27T21:52:51.770Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,592696,"Eddie Rosario","/api/v1/people/592696","L","Left",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,84.3,8,2,0.41,6.4841,28.3012,-15.4724,-9.517,9.2387,-0.1877,1.9093,10.7155,-133.4967,-7.9755,-3.0141,50.0024,6.0458,-17.2051,40.8,4.8,24,2225,225,NA,NA,NA,NA,NA,NA,FALSE,-17.3,15.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718410,"2023-04-27",3,"2023-04-27T21:52:12.663Z","2023-04-27T21:52:16.128Z",TRUE,"pitch","17af14c5-1803-4cc0-b6ae-b2826ada7fd1",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.24,1.57,NA,120.54,212.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Eddie Rosario grounds out, second baseman Luis Arraez to first baseman Yuli Gurriel.",0,5,4,72,"bottom",9,"2023-04-27T21:52:10.411Z","2023-04-27T21:52:51.770Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,592696,"Eddie Rosario","/api/v1/people/592696","L","Left",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.4,76.2,13,2,0.4518,6.1247,29.6061,-26.0778,1.0327,4.1245,-0.093,0.9726,7.813,-122.3755,-6.569,-3.494,50.0059,5.9996,1.5292,7.2,7.2,24,1874,221,NA,NA,NA,NA,NA,NA,FALSE,-33.7,5.8,-4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718410,"2023-04-27",0,"2023-04-27T21:50:51.762Z","2023-04-27T21:50:51.820Z",FALSE,"action",NA,NA,"Jorge Soler remains in the game as the right fielder.","Defensive Switch",5,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,624585,"/api/v1/people/624585",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"9","Outfielder","Outfielder","RF","501","72","atBat","Groundout","field_out","Eddie Rosario grounds out, second baseman Luis Arraez to first baseman Yuli Gurriel.",0,5,4,72,"bottom",9,"2023-04-27T21:52:10.411Z","2023-04-27T21:52:51.770Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,592696,"Eddie Rosario","/api/v1/people/592696","L","Left",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,660821,"/api/v1/people/660821",NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
