"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717723,"2023-06-17",1,"2023-06-17T22:04:21.173Z","2023-06-17T22:04:25.331Z",TRUE,"pitch","e0b7f499-5d7e-416d-b88d-911f8b0cfbea",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3283,1.5457,NA,128.35,163.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Matt Chapman grounds out, third baseman Josh Jung to first baseman Nathaniel Lowe.",0,2,3,50,"top",7,"2023-06-17T22:04:19.006Z","2023-06-17T22:05:58.650Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,656305,"Matt Chapman","/api/v1/people/656305","R","Right",622250,"Josh Sborz","/api/v1/people/622250","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Texas Rangers",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.1,76.3,1,0.9,0.4535,6.2855,24.9988,-41.6637,5.9544,-6.4325,-0.2979,2.7962,0.4112,-121.0758,0.4481,-1.2431,50.003,6.2732,8.7851,12,12,24,2147,25,NA,NA,NA,NA,NA,NA,FALSE,-50.9,-11.3,-10.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,663993,"Nathaniel Lowe","/api/v1/people/663993",NA,NA,NA,NA,NA,NA
717723,"2023-06-17",0,"2023-06-17T22:02:46.052Z","2023-06-17T22:04:21.173Z",FALSE,"action",NA,NA,"Pitching Change: Josh Sborz replaces Dane Dunning.","Pitching Substitution",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,622250,"/api/v1/people/622250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"50","atBat","Groundout","field_out","Matt Chapman grounds out, third baseman Josh Jung to first baseman Nathaniel Lowe.",0,2,3,50,"top",7,"2023-06-17T22:04:19.006Z","2023-06-17T22:05:58.650Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,656305,"Matt Chapman","/api/v1/people/656305","R","Right",622250,"Josh Sborz","/api/v1/people/622250","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,663993,"Nathaniel Lowe","/api/v1/people/663993",NA,NA,NA,NA,NA,NA
717723,"2023-06-17",4,"2023-06-17T22:05:01.949Z","2023-06-17T22:05:13.547Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,656305,"/api/v1/people/656305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Matt Chapman grounds out, third baseman Josh Jung to first baseman Nathaniel Lowe.",0,2,3,50,"top",7,"2023-06-17T22:04:19.006Z","2023-06-17T22:05:58.650Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,656305,"Matt Chapman","/api/v1/people/656305","R","Right",622250,"Josh Sborz","/api/v1/people/622250","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,663993,"Nathaniel Lowe","/api/v1/people/663993",NA,NA,NA,NA,NA,NA
717723,"2023-06-17",2,"2023-06-17T22:01:35.850Z","2023-06-17T22:01:42.695Z",TRUE,"pitch","8cae1304-c558-40d9-ad47-afbc188097bf",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.65,1.79,NA,121.02,197.94,"ground_ball","medium","3",160.4,165.14,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Groundout","field_out","Leody Taveras grounds out to first baseman Cavan Biggio.",0,2,3,49,"bottom",6,"2023-06-17T22:00:40.376Z","2023-06-17T22:01:42.695Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,665750,"Leody Taveras","/api/v1/people/665750","L","Left",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Toronto Blue Jays","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.2,80.2,13,0.92,0.4315,5.7931,25.1171,-28.1298,-10.5663,2.4757,-0.1055,1.5124,8.9298,-126.7676,-3.3205,-2.2953,50.0016,5.0768,-17.2527,28.8,8.4,24,2128,240,77.4,-16,7,NA,NA,NA,TRUE,-32,4,17.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663993,"Nathaniel Lowe","/api/v1/people/663993",NA,NA,NA,NA,NA,NA
717723,"2023-06-17",1,"2023-06-17T22:01:19.261Z","2023-06-17T22:01:22.385Z",TRUE,"pitch","a05801b1-ab41-4cef-9780-5170ae7e6c09",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.5383,1.6221,NA,115.35,219.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Groundout","field_out","Leody Taveras grounds out to first baseman Cavan Biggio.",0,2,3,49,"bottom",6,"2023-06-17T22:00:40.376Z","2023-06-17T22:01:42.695Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,665750,"Leody Taveras","/api/v1/people/665750","L","Left",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Toronto Blue Jays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.3,80.5,14,0.92,0.4314,6.1584,24.6901,-27.33,-10.6186,2.9636,0.0432,0.6974,9.3184,-126.7276,-5.2225,-2.2931,50.0029,4.9547,-17.3577,28.8,8.4,24,2051,241,NA,NA,NA,NA,NA,NA,FALSE,-31.6,4.4,17.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663993,"Nathaniel Lowe","/api/v1/people/663993",NA,NA,NA,NA,NA,NA
717723,"2023-06-17",0,"2023-06-17T22:01:00.780Z","2023-06-17T22:01:04.412Z",TRUE,"pitch","758f5e0a-29c0-4254-9794-853124f081c5",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5106,1.6221,NA,141.36,149.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Groundout","field_out","Leody Taveras grounds out to first baseman Cavan Biggio.",0,2,3,49,"bottom",6,"2023-06-17T22:00:40.376Z","2023-06-17T22:01:42.695Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,665750,"Leody Taveras","/api/v1/people/665750","L","Left",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Toronto Blue Jays","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.7,73.8,1,0.91,0.4674,6.3758,23.4207,-35.6435,7.8698,-2.4995,-0.6391,3.2991,2.1956,-117.4393,3.3265,-2.6098,50.0025,5.1921,10.9285,18,10.8,24,2808,80,NA,NA,NA,NA,NA,NA,FALSE,-45.5,-3.4,-14.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663993,"Nathaniel Lowe","/api/v1/people/663993",NA,NA,NA,NA,NA,NA
717723,"2023-06-17",7,"2023-06-17T22:00:15.248Z","2023-06-17T22:00:24.688Z",TRUE,"pitch","21fe7c14-86f7-42a2-b8d7-60be6e42adb6",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,2,2,NA,NA,3.38,1.59,NA,129.59,186.58,"line_drive","hard","9",183.75,113.77,NA,NA,TRUE,NA,NA,NA,NA,NA,"48","atBat","Single","single","Ezequiel Duran singles on a sharp line drive to right fielder George Springer. Robbie Grossman to 2nd.",0,2,3,48,"bottom",6,"2023-06-17T21:58:23.337Z","2023-06-17T22:00:24.688Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,677649,"Ezequiel Duran","/api/v1/people/677649","R","Right",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,86.6,7,0.9,0.3989,6.0254,28.9862,-25.8832,-10.8157,3.2907,-0.3304,1.9333,9.1308,-137.075,-3.465,-2.2918,50.0021,4.9716,-20.6765,34.8,7.2,24,2298,229,101,7,163,NA,NA,NA,FALSE,-25.3,5.4,17.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,677649,"Ezequiel Duran","/api/v1/people/677649",543257,"Robbie Grossman","/api/v1/people/543257",NA,NA,NA
717723,"2023-06-17",6,"2023-06-17T21:59:48.572Z","2023-06-17T21:59:53.492Z",TRUE,"pitch","d79cceee-14ed-4acd-b1af-939f25df7550",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.1848,1.4778,NA,153.74,133.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Single","single","Ezequiel Duran singles on a sharp line drive to right fielder George Springer. Robbie Grossman to 2nd.",0,2,3,48,"bottom",6,"2023-06-17T21:58:23.337Z","2023-06-17T22:00:24.688Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,677649,"Ezequiel Duran","/api/v1/people/677649","R","Right",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.7,81.3,11,2,0.4236,5.8394,26.3442,-27.3981,2.6932,2.8231,-0.9638,3.8961,3.3588,-129.1874,2.1356,-2.6297,50.0057,5.1614,4.5634,10.8,6,24,2520,161,NA,NA,NA,NA,NA,NA,FALSE,-28.8,5.8,-5.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,677649,"Ezequiel Duran","/api/v1/people/677649",NA,NA,NA,NA,NA,NA
717723,"2023-06-17",5,"2023-06-17T21:59:29.730Z","2023-06-17T21:59:32.730Z",TRUE,"pitch","892da5cb-87cf-46bf-aa65-52a9af13c5c9",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.3238,1.4778,NA,154.47,103.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Single","single","Ezequiel Duran singles on a sharp line drive to right fielder George Springer. Robbie Grossman to 2nd.",0,2,3,48,"bottom",6,"2023-06-17T21:58:23.337Z","2023-06-17T22:00:24.688Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,677649,"Ezequiel Duran","/api/v1/people/677649","R","Right",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,87.5,11,0.9,0.393,5.8686,29.9869,-17.4046,-5.3791,7.4994,-0.9829,5.0091,5.938,-139.1589,2.6831,-2.4413,50.0028,5.183,-10.5947,28.8,3.6,24,2362,230,NA,NA,NA,NA,NA,NA,FALSE,-15.5,14.3,8.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,677649,"Ezequiel Duran","/api/v1/people/677649",NA,NA,NA,NA,NA,NA
717723,"2023-06-17",4,"2023-06-17T21:59:03.502Z","2023-06-17T21:59:07.334Z",TRUE,"pitch","5b8132f2-7eff-4787-ae90-c5229329fe8c",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.38,1.59,NA,157.61,167.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Single","single","Ezequiel Duran singles on a sharp line drive to right fielder George Springer. Robbie Grossman to 2nd.",0,2,3,48,"bottom",6,"2023-06-17T21:58:23.337Z","2023-06-17T22:00:24.688Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,677649,"Ezequiel Duran","/api/v1/people/677649","R","Right",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,88.7,11,0.53,0.3881,5.8605,31.2129,-17.119,-9.9341,7.4589,-1.0654,2.658,7.5959,-140.985,-3.0259,-2.5001,50.0046,4.8463,-20.0564,45.6,4.8,24,2493,238,NA,NA,NA,NA,NA,NA,FALSE,-16,13.1,16.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,677649,"Ezequiel Duran","/api/v1/people/677649",NA,NA,NA,NA,NA,NA
717723,"2023-06-17",3,"2023-06-17T21:58:44.481Z","2023-06-17T21:58:47.481Z",TRUE,"pitch","6b7872e1-a9ef-4bec-81df-e9972df77cbe",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.38,1.59,NA,112.36,155.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Single","single","Ezequiel Duran singles on a sharp line drive to right fielder George Springer. Robbie Grossman to 2nd.",0,2,3,48,"bottom",6,"2023-06-17T21:58:23.337Z","2023-06-17T22:00:24.688Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,677649,"Ezequiel Duran","/api/v1/people/677649","R","Right",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,80.6,2,2,0.4279,5.9784,26.6575,-26.96,2.4635,3.1419,0.1216,3.0903,6.3201,-128.0406,0.4201,-2.6995,50.0026,5.0353,4.0843,10.8,7.2,24,2387,164,NA,NA,NA,NA,NA,NA,FALSE,-29.3,6,-5.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,677649,"Ezequiel Duran","/api/v1/people/677649",NA,NA,NA,NA,NA,NA
717723,"2023-06-17",2,"2023-06-17T21:58:25.513Z","2023-06-17T21:58:29.294Z",TRUE,"pitch","15926037-6b75-47ce-8359-ec98bbefe35e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.157,1.4221,NA,109.6,139.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Single","single","Ezequiel Duran singles on a sharp line drive to right fielder George Springer. Robbie Grossman to 2nd.",0,2,3,48,"bottom",6,"2023-06-17T21:58:23.337Z","2023-06-17T22:00:24.688Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,677649,"Ezequiel Duran","/api/v1/people/677649","R","Right",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,79.7,12,2,0.4319,5.6872,27.1793,-29.8112,4.218,1.451,0.1941,3.6653,5.6125,-127.0576,2.1252,-2.5953,50.0018,5.1946,6.8624,15.6,7.2,24,2352,150,NA,NA,NA,NA,NA,NA,FALSE,-32.6,3.4,-9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,677649,"Ezequiel Duran","/api/v1/people/677649",NA,NA,NA,NA,NA,NA
717723,"2023-06-17",0,"2023-06-17T21:55:55.111Z","2023-06-17T21:56:11.926Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"48","atBat","Single","single","Ezequiel Duran singles on a sharp line drive to right fielder George Springer. Robbie Grossman to 2nd.",0,2,3,48,"bottom",6,"2023-06-17T21:58:23.337Z","2023-06-17T22:00:24.688Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,677649,"Ezequiel Duran","/api/v1/people/677649","R","Right",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,677649,"Ezequiel Duran","/api/v1/people/677649",NA,NA,NA,NA,NA,NA
717723,"2023-06-17",1,"2023-06-17T21:56:11.926Z","2023-06-17T21:58:25.513Z",FALSE,"action",NA,NA,"Pitching Change: Yimi Garcia replaces Bowden Francis.","Pitching Substitution",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,554340,"/api/v1/people/554340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"48","atBat","Single","single","Ezequiel Duran singles on a sharp line drive to right fielder George Springer. Robbie Grossman to 2nd.",0,2,3,48,"bottom",6,"2023-06-17T21:58:23.337Z","2023-06-17T22:00:24.688Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,677649,"Ezequiel Duran","/api/v1/people/677649","R","Right",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,677649,"Ezequiel Duran","/api/v1/people/677649",NA,NA,NA,NA,NA,NA
717723,"2023-06-17",4,"2023-06-17T21:55:36.486Z","2023-06-17T21:55:40.515Z",TRUE,"pitch","ce08491c-9adc-4426-a757-2f059788e456",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,2,NA,NA,2.9703,1.4236,NA,140.14,144.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Walk","walk","Robbie Grossman walks.",0,2,3,47,"bottom",6,"2023-06-17T21:54:14.754Z","2023-06-17T21:55:40.515Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,543257,"Robbie Grossman","/api/v1/people/543257","L","Left",670102,"Bowden Francis","/api/v1/people/670102","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Toronto Blue Jays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,84.7,11,0.85,0.4063,6.747,28.7564,-15.5388,-6.1175,9.0375,-0.6071,3.4792,5.9017,-134.7003,-2.8189,-2.0298,50.0054,5.6355,-11.2643,32.4,3.6,24,2384,217,NA,NA,NA,NA,NA,NA,FALSE,-15.8,16,9.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,543257,"Robbie Grossman","/api/v1/people/543257",NA,NA,NA,NA,NA,NA
717723,"2023-06-17",3,"2023-06-17T21:55:17.400Z","2023-06-17T21:55:21.128Z",TRUE,"pitch","4fff935a-ee4d-4f6b-a326-733bc61365dc",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.026,1.4515,NA,144.2,147.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Walk","walk","Robbie Grossman walks.",0,2,3,47,"bottom",6,"2023-06-17T21:54:14.754Z","2023-06-17T21:55:40.515Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,543257,"Robbie Grossman","/api/v1/people/543257","L","Left",670102,"Bowden Francis","/api/v1/people/670102","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,86.3,11,0.9,0.3984,6.7305,30.6743,-13.3657,-4.5946,9.8251,-0.7135,3.3895,5.1324,-137.5216,-3.8243,-2.0075,50.0019,5.7056,-8.795,28.8,3.6,24,2504,214,NA,NA,NA,NA,NA,NA,FALSE,-13.4,17.2,7.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,543257,"Robbie Grossman","/api/v1/people/543257",NA,NA,NA,NA,NA,NA
