"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
745763,"2024-04-10",1,"2024-04-11T01:58:54.155Z","2024-04-11T01:59:03.367Z",TRUE,"pitch","b61728c8-0731-49c3-b2df-e6403424e556",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,4,1.84,NA,96.05,129.12,"fly_ball","medium","8",122.87,82.63,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Flyout","field_out","Aaron Judge flies out to center fielder Jazz Chisholm Jr.",0,5,2,75,"bottom",9,"2024-04-11T01:58:37.901Z","2024-04-11T01:59:03.367Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,592450,"Aaron Judge","/api/v1/people/592450","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Miami Marlins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,86.5,4,0.89,0.3984,6.5861,30.0746,-13.7436,1.7083,9.6255,-0.6097,2.5687,-7.837,-137.4137,-4.7145,2.0557,50.0047,5.2385,3.2728,6,3.6,24,2567,157,88.2,41,289,NA,NA,NA,TRUE,-14,16.7,-1.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745763,"2024-04-10",0,"2024-04-11T01:58:37.901Z","2024-04-11T01:58:42.444Z",TRUE,"pitch","70c9347a-ccc2-46e6-939c-33552375e5a1",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,4.1083,1.9749,NA,155.23,139.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Flyout","field_out","Aaron Judge flies out to center fielder Jazz Chisholm Jr.",0,5,2,75,"bottom",9,"2024-04-11T01:58:37.901Z","2024-04-11T01:59:03.367Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,592450,"Aaron Judge","/api/v1/people/592450","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,86.3,3,0.89,0.3971,6.6687,32.4705,-12.5641,2.2527,10.1926,0.6583,3.7828,-5.1742,-138.2431,-2.0563,2.2665,50.0068,5.3855,4.3361,13.2,2.4,24,2511,152,NA,NA,NA,NA,NA,NA,FALSE,-12.2,18.1,-2.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745763,"2024-04-10",5,"2024-04-11T01:58:06.072Z","2024-04-11T01:58:12.717Z",TRUE,"pitch","6f4899d1-9980-4af7-a122-dd0de02dde4c",6,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",4,2,2,NA,NA,2.9492,1.3454,NA,91.23,228.54,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"74","atBat","Walk","walk","Juan Soto walks. Jon Berti to 3rd. Anthony Volpe to 2nd.",0,5,2,74,"bottom",9,"2024-04-11T01:56:15.879Z","2024-04-11T01:58:12.717Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,665742,"Juan Soto","/api/v1/people/665742","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Loaded",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Miami Marlins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.1,81.2,13,0.9,0.4281,7.2627,27.065,-28.7142,-3.8394,2.0875,-0.7045,-0.0866,-6.4557,-128.0529,-7.0588,2.3504,50.0023,4.9598,-6.3587,14.4,7.2,24,2607,240,NA,NA,NA,NA,NA,NA,FALSE,-33,2.4,8.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,665742,"Juan Soto","/api/v1/people/665742",542932,"Jon Berti","/api/v1/people/542932",683011,"Anthony Volpe","/api/v1/people/683011"
745763,"2024-04-10",4,"2024-04-11T01:57:46.270Z","2024-04-11T01:57:51.222Z",TRUE,"pitch","29c4f1d1-732d-418b-85c3-34b284be75b6",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,2,NA,NA,3.1036,1.5282,NA,101.75,152.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Walk","walk","Juan Soto walks. Jon Berti to 3rd. Anthony Volpe to 2nd.",0,5,2,74,"bottom",9,"2024-04-11T01:56:15.879Z","2024-04-11T01:58:12.717Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,665742,"Juan Soto","/api/v1/people/665742","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Loaded",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,80.7,1,0.9,0.4289,7.461,25.5576,-33.8494,-4.0615,-1.0165,-0.6153,3.0694,-5.9665,-127.5677,0.8751,2.2789,50.001,5.3845,-6.7103,13.2,8.4,24,2640,262,NA,NA,NA,NA,NA,NA,FALSE,-37,-1.4,8.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745763,"2024-04-10",3,"2024-04-11T01:57:12.188Z","2024-04-11T01:57:17.204Z",TRUE,"pitch","8434bab4-48ff-470f-9967-c4fff70ad011",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,1,2,NA,NA,4.0775,1.9724,NA,119.28,225.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Walk","walk","Juan Soto walks. Jon Berti to 3rd. Anthony Volpe to 2nd.",0,5,2,74,"bottom",9,"2024-04-11T01:56:15.879Z","2024-04-11T01:58:12.717Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,665742,"Juan Soto","/api/v1/people/665742","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Loaded",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,87.5,13,0.89,0.3978,6.6573,29.5706,-13.2238,1.1894,9.8603,-1.5531,-0.8637,-10.2649,-137.5317,-13.3655,2.0679,50.0027,4.9468,2.2864,1.2,3.6,24,2428,153,NA,NA,NA,NA,NA,NA,FALSE,-15.4,15.2,-0.1,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745763,"2024-04-10",2,"2024-04-11T01:56:51.671Z","2024-04-11T01:56:56.522Z",TRUE,"pitch","445e743f-c3c6-4629-96f4-68c57b775a3c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.0802,1.4759,NA,144.27,157.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Walk","walk","Juan Soto walks. Jon Berti to 3rd. Anthony Volpe to 2nd.",0,5,2,74,"bottom",9,"2024-04-11T01:56:15.879Z","2024-04-11T01:58:12.717Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,665742,"Juan Soto","/api/v1/people/665742","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Loaded",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.1,81.2,13,0.9,0.4279,7.3128,27.2134,-36.5439,-3.7927,-2.6327,-0.5599,0.8827,-6.0802,-128.1426,-3.5109,2.3393,50.0061,5.1346,-6.288,10.8,9.6,24,2705,271,NA,NA,NA,NA,NA,NA,FALSE,-40.7,-5.4,8.3,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745763,"2024-04-10",1,"2024-04-11T01:56:33.945Z","2024-04-11T01:56:37.918Z",TRUE,"pitch","b0afdda4-f4b4-4435-a4ff-cf4129d907b4",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.1036,1.5543,NA,107.01,154.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Walk","walk","Juan Soto walks. Jon Berti to 3rd. Anthony Volpe to 2nd.",0,5,2,74,"bottom",9,"2024-04-11T01:56:15.879Z","2024-04-11T01:58:12.717Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,665742,"Juan Soto","/api/v1/people/665742","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Loaded",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,79.7,8,0.9,0.4327,7.3134,28.3527,-34.938,-5.3931,-1.7082,-0.2022,2.0056,-4.9236,-127.0347,-0.9184,2.4684,50.002,5.1729,-8.7291,15.6,9.6,24,2525,273,NA,NA,NA,NA,NA,NA,FALSE,-39.2,-3,10.9,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745763,"2024-04-10",0,"2024-04-11T01:56:15.879Z","2024-04-11T01:56:21.082Z",TRUE,"pitch","f806936a-aae7-4282-b05a-6d13a3a137b7",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1036,1.5543,NA,155.66,149.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Walk","walk","Juan Soto walks. Jon Berti to 3rd. Anthony Volpe to 2nd.",0,5,2,74,"bottom",9,"2024-04-11T01:56:15.879Z","2024-04-11T01:58:12.717Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,665742,"Juan Soto","/api/v1/people/665742","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Loaded",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.5,79.8,13,0.9,0.4328,6.9157,29.1264,-29.3647,-3.8373,1.74,-1.0321,0.8358,-7.1914,-127.1602,-4.6802,2.3454,50.0056,5.0644,-6.2051,14.4,8.4,24,2538,259,NA,NA,NA,NA,NA,NA,FALSE,-34,2.2,8.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745763,"2024-04-10",5,"2024-04-11T01:55:29.219Z","2024-04-11T01:55:33.725Z",TRUE,"pitch","6399faf0-55c5-484f-9cdd-c4baa0202ae3",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",4,1,2,NA,NA,3.3839,1.5543,NA,131.12,233.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Walk","walk","Anthony Volpe walks.",0,5,2,73,"bottom",9,"2024-04-11T01:54:15.114Z","2024-04-11T01:55:33.725Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,85.6,13,0.9,0.4002,6.8048,35.2961,-8.3653,3.8423,12.5998,-1.202,0.6884,-10.099,-137.7352,-10.273,2.0402,50.0058,5.0666,7.2634,22.8,2.4,24,2502,153,NA,NA,NA,NA,NA,NA,FALSE,-10.6,20.3,-4.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,683011,"Anthony Volpe","/api/v1/people/683011",NA,NA,NA,542932,"Jon Berti","/api/v1/people/542932"
745763,"2024-04-10",4,"2024-04-11T01:55:09.814Z","2024-04-11T01:55:13.877Z",TRUE,"pitch","ac8178a5-50f8-440b-b412-1b8ed9abb50d",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.38,1.59,NA,60.99,165.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Walk","walk","Anthony Volpe walks.",0,5,2,73,"bottom",9,"2024-04-11T01:54:15.114Z","2024-04-11T01:55:33.725Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,85.9,13,0.9,0.4001,6.9675,32.5612,-9.8411,3.9878,11.7903,-1.89,2.0146,-12.2138,-137.2824,-6.714,2.1135,50.0005,5.1739,7.5528,22.8,2.4,24,2629,145,NA,NA,NA,NA,NA,NA,FALSE,-11,19.9,-4.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
