"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746813,"2024-04-15",5,"2024-04-16T01:58:22.759Z","2024-04-16T01:58:28.851Z",TRUE,"pitch","f07e363d-40e9-41a2-b1b0-52a15b187b5e",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.44,1.65,NA,88.77,208.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Eloy Jiménez strikes out swinging.",0,2,0,67,"bottom",9,"2024-04-16T01:57:15.557Z","2024-04-16T01:58:28.851Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,650391,"Eloy Jiménez","/api/v1/people/650391","R","Right",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Kansas City Royals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.3,76.9,14,0.88,0.4528,6.6348,25.1837,-38.8881,7.7837,-4.5417,0.7405,1.1068,4.7142,-121.2715,-3.1819,-2.244,50.0019,5.8507,11.5137,16.8,10.8,24,2904,41,NA,NA,NA,NA,NA,NA,TRUE,-48.4,-8.8,-15.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746813,"2024-04-15",4,"2024-04-16T01:58:02.595Z","2024-04-16T01:58:06.187Z",TRUE,"pitch","0e295c8a-461c-425c-9f57-48437f63bf56",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.5695,1.6812,NA,72.28,196.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Eloy Jiménez strikes out swinging.",0,2,0,67,"bottom",9,"2024-04-16T01:57:15.557Z","2024-04-16T01:58:28.851Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,650391,"Eloy Jiménez","/api/v1/people/650391","R","Right",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Kansas City Royals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.5,77.5,14,0.86,0.4509,6.6795,23.9262,-40.6645,6.2085,-5.6862,1.1733,1.5476,6.3073,-121.5031,-2.0779,-2.2631,50.0015,5.9494,9.2743,14.4,12,24,2849,44,NA,NA,NA,NA,NA,NA,FALSE,-49.8,-10.6,-12.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746813,"2024-04-15",3,"2024-04-16T01:57:43.168Z","2024-04-16T01:57:46.168Z",TRUE,"pitch","57397e60-b627-4053-9f39-6dce0b4ef903",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.44,1.65,NA,122.78,176.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Eloy Jiménez strikes out swinging.",0,2,0,67,"bottom",9,"2024-04-16T01:57:15.557Z","2024-04-16T01:58:28.851Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,650391,"Eloy Jiménez","/api/v1/people/650391","R","Right",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.7,81.1,5,2,0.4303,6.7447,21.1875,-31.2108,-0.5543,0.5857,-0.1516,2.2957,5.7665,-126.373,-2.5574,-2.3729,50.004,5.7812,-0.9143,0,7.2,24,2329,276,NA,NA,NA,NA,NA,NA,FALSE,-34.9,0.7,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746813,"2024-04-15",2,"2024-04-16T01:57:17.893Z","2024-04-16T01:57:22.072Z",TRUE,"pitch","d4972a88-b8cb-4a1d-906a-c468365fdb30",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.44,1.65,NA,126.48,203.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Eloy Jiménez strikes out swinging.",0,2,0,67,"bottom",9,"2024-04-16T01:57:15.557Z","2024-04-16T01:58:28.851Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,650391,"Eloy Jiménez","/api/v1/people/650391","R","Right",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.5,80.4,13,2,0.4333,6.7752,23.4545,-31.671,-0.155,0.3099,-0.2486,1.3035,5.672,-125.9725,-4.5109,-2.5008,50.0028,5.6521,-0.252,1.2,8.4,24,2225,28,NA,NA,NA,NA,NA,NA,FALSE,-36.5,-0.1,-1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746813,"2024-04-15",0,"2024-04-16T01:56:18.343Z","2024-04-16T01:56:24.299Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Eloy Jiménez replaces Lenyn Sosa.","Offensive Substitution",2,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,650391,"/api/v1/people/650391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","501","67","atBat","Strikeout","strikeout","Eloy Jiménez strikes out swinging.",0,2,0,67,"bottom",9,"2024-04-16T01:57:15.557Z","2024-04-16T01:58:28.851Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,650391,"Eloy Jiménez","/api/v1/people/650391","R","Right",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,672820,"/api/v1/people/672820",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746813,"2024-04-15",1,"2024-04-16T01:56:24.299Z","2024-04-16T01:57:17.893Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Eloy Jiménez strikes out swinging.",0,2,0,67,"bottom",9,"2024-04-16T01:57:15.557Z","2024-04-16T01:58:28.851Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,650391,"Eloy Jiménez","/api/v1/people/650391","R","Right",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746813,"2024-04-15",4,"2024-04-16T01:55:56.726Z","2024-04-16T01:56:01.751Z",TRUE,"pitch","99889269-8185-496b-8cde-b674e2cc93ae",5,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",3,2,2,NA,NA,3.45,1.71,NA,48.29,213.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Hit By Pitch","hit_by_pitch","Gavin Sheets hit by pitch.",0,2,0,66,"bottom",9,"2024-04-16T01:54:15.571Z","2024-04-16T01:56:01.751Z",TRUE,FALSE,FALSE,FALSE,11,3,2,2,657757,"Gavin Sheets","/api/v1/people/657757","L","Left",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Kansas City Royals","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.5,77,14,0.86,0.453,6.658,26.1458,-40.5481,5.9767,-5.6723,1.8026,0.9245,7.689,-121.4016,-3.2794,-2.1951,50.0025,5.8601,8.8239,14.4,12,24,2705,43,NA,NA,NA,NA,NA,NA,FALSE,-50.4,-10.8,-12.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,657757,"Gavin Sheets","/api/v1/people/657757",NA,NA,NA,NA,NA,NA
746813,"2024-04-15",3,"2024-04-16T01:55:17.884Z","2024-04-16T01:55:21.883Z",TRUE,"pitch","2f0a0f89-9aa9-483b-a1fe-689b8aad903b",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.45,1.71,NA,103.74,163.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Hit By Pitch","hit_by_pitch","Gavin Sheets hit by pitch.",0,2,0,66,"bottom",9,"2024-04-16T01:54:15.571Z","2024-04-16T01:56:01.751Z",TRUE,FALSE,FALSE,FALSE,11,3,2,2,657757,"Gavin Sheets","/api/v1/people/657757","L","Left",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Kansas City Royals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,86,6,2,0.4002,6.8111,31.3686,-24.3473,-10.8301,4.1286,0.3479,2.7786,10.8115,-137.0638,-3.5109,-2.2479,50.0012,5.7459,-20.526,36,7.2,24,2132,229,NA,NA,NA,NA,NA,NA,FALSE,-24,6.8,17.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746813,"2024-04-15",2,"2024-04-16T01:54:59.820Z","2024-04-16T01:55:03.224Z",TRUE,"pitch","0028ec05-999c-4d01-96cc-227a104f07aa",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.5285,1.6131,NA,139.99,162.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Hit By Pitch","hit_by_pitch","Gavin Sheets hit by pitch.",0,2,0,66,"bottom",9,"2024-04-16T01:54:15.571Z","2024-04-16T01:56:01.751Z",TRUE,FALSE,FALSE,FALSE,11,3,2,2,657757,"Gavin Sheets","/api/v1/people/657757","L","Left",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Kansas City Royals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,85.2,4,2,0.4047,6.7742,28.8419,-24.182,-9.5634,4.3053,-0.6031,2.8261,7.6889,-135.2131,-3.222,-2.2378,50.0027,5.7256,-17.7491,33.6,6,24,2069,232,NA,NA,NA,NA,NA,NA,FALSE,-24.4,7.3,15.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746813,"2024-04-15",1,"2024-04-16T01:54:41.464Z","2024-04-16T01:54:45.362Z",TRUE,"pitch","74d0f628-37cd-46cc-ae66-5a7a71f09796",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.4478,1.71,NA,105.29,214.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Hit By Pitch","hit_by_pitch","Gavin Sheets hit by pitch.",0,2,0,66,"bottom",9,"2024-04-16T01:54:15.571Z","2024-04-16T01:56:01.751Z",TRUE,FALSE,FALSE,FALSE,11,3,2,2,657757,"Gavin Sheets","/api/v1/people/657757","L","Left",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Kansas City Royals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.1,76.3,14,0.89,0.4555,6.7101,26.493,-42.0311,6.2796,-6.7526,0.3073,0.8956,4.4957,-120.8685,-2.9834,-2.4013,50.0028,5.8852,9.1664,13.2,12,24,2809,33,NA,NA,NA,NA,NA,NA,FALSE,-52.8,-12.7,-12.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
