"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745914,"2024-05-04",1,"2024-05-04T01:55:45.267Z","2024-05-04T01:55:49.248Z",TRUE,"pitch","af97740b-a9a2-4b90-8300-a8a104658f34",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4083,1.7933,NA,171.02,185.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Walk","walk","Edouard Julien walks. Willi Castro scores. Jose Miranda to 3rd. Alex Kirilloff to 2nd.",1,0,3,52,"bottom",7,"2024-05-04T01:55:15.090Z","2024-05-04T01:58:00.160Z",TRUE,TRUE,FALSE,FALSE,0,4,1,1,666397,"Edouard Julien","/api/v1/people/666397","L","Left",683822,"Naoyuki Uwasawa","/api/v1/people/683822","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91,83.5,13,0.91,0.4135,6.2178,27.7705,-12.9928,-5.8243,10.7859,-1.4172,1.9826,3.6766,-132.3828,-7.9951,-2.066,50.0035,5.9893,-10.3571,33.6,3.6,24,2532,221,NA,NA,NA,NA,NA,NA,FALSE,-15,18,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,666397,"Edouard Julien","/api/v1/people/666397",NA,NA,NA,NA,NA,NA
745914,"2024-05-04",0,"2024-05-04T01:55:23.632Z","2024-05-04T01:55:27.698Z",TRUE,"pitch","617e1009-48fa-460b-8134-4d654c9ef818",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.4,1.66,NA,127.8,175.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Walk","walk","Edouard Julien walks. Willi Castro scores. Jose Miranda to 3rd. Alex Kirilloff to 2nd.",1,0,3,52,"bottom",7,"2024-05-04T01:55:15.090Z","2024-05-04T01:58:00.160Z",TRUE,TRUE,FALSE,FALSE,0,4,1,1,666397,"Edouard Julien","/api/v1/people/666397","L","Left",683822,"Naoyuki Uwasawa","/api/v1/people/683822","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",87.4,80.2,4,0.9,0.4309,6.234,26.1371,-27.7071,-9.2744,2.7274,-0.2832,2.3543,6.9042,-127.1155,-3.9826,-1.83,50.001,6.1419,-15.171,26.4,8.4,24,1118,232,NA,NA,NA,NA,NA,NA,FALSE,-31.6,4.2,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,666397,"Edouard Julien","/api/v1/people/666397",NA,NA,NA,NA,NA,NA
745914,"2024-05-04",2,"2024-05-04T01:56:04.034Z","2024-05-04T01:57:14.609Z",FALSE,"action",NA,NA,"Injury Delay.","Game Advisory",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,1,666397,"/api/v1/people/666397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"52","atBat","Walk","walk","Edouard Julien walks. Willi Castro scores. Jose Miranda to 3rd. Alex Kirilloff to 2nd.",1,0,3,52,"bottom",7,"2024-05-04T01:55:15.090Z","2024-05-04T01:58:00.160Z",TRUE,TRUE,FALSE,FALSE,0,4,1,1,666397,"Edouard Julien","/api/v1/people/666397","L","Left",683822,"Naoyuki Uwasawa","/api/v1/people/683822","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,666397,"Edouard Julien","/api/v1/people/666397",NA,NA,NA,NA,NA,NA
745914,"2024-05-04",3,"2024-05-04T01:54:42.568Z","2024-05-04T01:54:49.571Z",TRUE,"pitch","58117610-b00c-4a0e-a877-4cf4ad6785f1",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.42,1.64,NA,138.16,154.58,"ground_ball","medium","4",143.62,166.49,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Forceout","force_out","Alex Kirilloff grounds into a force out, second baseman Vaughn Grissom to catcher Reese McGuire. Carlos Santana out at home. Willi Castro to 3rd. Jose Miranda to 2nd. Alex Kirilloff to 1st.",0,0,2,51,"bottom",7,"2024-05-04T01:53:04.030Z","2024-05-04T01:54:49.571Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,666135,"Alex Kirilloff","/api/v1/people/666135","L","Left",683822,"Naoyuki Uwasawa","/api/v1/people/683822","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.5,79.6,1,0.91,0.4346,6.1824,25.1447,-30.2093,-6.6499,1.2198,-0.5551,3.1184,5.2503,-125.9564,-1.8308,-1.8007,50.0022,6.2932,-10.7044,18,8.4,24,854,245,71.5,-52,3,NA,NA,NA,TRUE,-34.4,2,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666135,"Alex Kirilloff","/api/v1/people/666135",669304,"Jose Miranda","/api/v1/people/669304",650489,"Willi Castro","/api/v1/people/650489"
745914,"2024-05-04",2,"2024-05-04T01:54:23.646Z","2024-05-04T01:54:26.824Z",TRUE,"pitch","1856aac6-6930-4533-8c8e-661d787f8896",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.6245,1.8571,NA,173.81,208.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Forceout","force_out","Alex Kirilloff grounds into a force out, second baseman Vaughn Grissom to catcher Reese McGuire. Carlos Santana out at home. Willi Castro to 3rd. Jose Miranda to 2nd. Alex Kirilloff to 1st.",0,0,2,51,"bottom",7,"2024-05-04T01:53:04.030Z","2024-05-04T01:54:49.571Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,666135,"Alex Kirilloff","/api/v1/people/666135","L","Left",683822,"Naoyuki Uwasawa","/api/v1/people/683822","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",87.3,80.5,13,0.91,0.4314,6.2078,26.1072,-32.5979,-8.0982,-0.2581,-1.4904,1.1033,3.7724,-126.9826,-5.9172,-1.9434,50.0048,6.0587,-13.2205,20.4,8.4,24,848,246,NA,NA,NA,NA,NA,NA,FALSE,-37.6,-1.6,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666135,"Alex Kirilloff","/api/v1/people/666135",NA,NA,NA,NA,NA,NA
745914,"2024-05-04",1,"2024-05-04T01:53:57.387Z","2024-05-04T01:54:00.800Z",TRUE,"pitch","c206296a-2766-4183-b665-166d9899d0e5",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.42,1.64,NA,140,211.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Forceout","force_out","Alex Kirilloff grounds into a force out, second baseman Vaughn Grissom to catcher Reese McGuire. Carlos Santana out at home. Willi Castro to 3rd. Jose Miranda to 2nd. Alex Kirilloff to 1st.",0,0,2,51,"bottom",7,"2024-05-04T01:53:04.030Z","2024-05-04T01:54:49.571Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,666135,"Alex Kirilloff","/api/v1/people/666135","L","Left",683822,"Naoyuki Uwasawa","/api/v1/people/683822","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.8,80.1,13,0.91,0.434,6.1795,25.2507,-31.2263,-10.5201,0.5842,-0.6035,1.0113,6.4217,-126.1142,-6.5031,-1.8139,50.0021,6.1369,-16.9732,26.4,9.6,24,1105,233,NA,NA,NA,NA,NA,NA,FALSE,-36.6,-0.2,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666135,"Alex Kirilloff","/api/v1/people/666135",NA,NA,NA,NA,NA,NA
745914,"2024-05-04",0,"2024-05-04T01:53:40.795Z","2024-05-04T01:53:43.795Z",TRUE,"pitch","c6a1d35b-bca0-4b86-bfa1-75d0b2fea99e",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.42,1.64,NA,131.96,213.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Forceout","force_out","Alex Kirilloff grounds into a force out, second baseman Vaughn Grissom to catcher Reese McGuire. Carlos Santana out at home. Willi Castro to 3rd. Jose Miranda to 2nd. Alex Kirilloff to 1st.",0,0,2,51,"bottom",7,"2024-05-04T01:53:04.030Z","2024-05-04T01:54:49.571Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,666135,"Alex Kirilloff","/api/v1/people/666135","L","Left",683822,"Naoyuki Uwasawa","/api/v1/people/683822","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.8,77.6,13,0.91,0.4488,6.0818,23.3422,-29.6661,-4.8907,1.6648,-0.3925,0.9188,5.0418,-121.9161,-6.4452,-1.8492,50.0058,6.1483,-7.3843,12,8.4,24,1115,237,NA,NA,NA,NA,NA,NA,FALSE,-37.1,1.8,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666135,"Alex Kirilloff","/api/v1/people/666135",NA,NA,NA,NA,NA,NA
745914,"2024-05-04",7,"2024-05-04T01:52:36.753Z","2024-05-04T01:52:40.890Z",TRUE,"pitch","066d279e-292b-4fc6-83ac-8c4588b6280a",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,0,NA,NA,3.0477,1.4938,NA,183.48,179.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Walk","walk","Jose Miranda walks. Carlos Santana to 3rd. Willi Castro to 2nd.",0,0,2,50,"bottom",7,"2024-05-04T01:50:57.107Z","2024-05-04T01:52:40.890Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,669304,"Jose Miranda","/api/v1/people/669304","R","Right",683822,"Naoyuki Uwasawa","/api/v1/people/683822","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.8,77.5,13,2,0.4483,6.1542,23.4358,-32.7938,-7.524,-0.411,-1.744,2.2049,2.6413,-122.062,-3.0771,-1.861,50.0011,6.2978,-11.3821,18,9.6,24,911,245,NA,NA,NA,NA,NA,NA,FALSE,-40,-1.2,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669304,"Jose Miranda","/api/v1/people/669304",650489,"Willi Castro","/api/v1/people/650489",467793,"Carlos Santana","/api/v1/people/467793"
745914,"2024-05-04",5,"2024-05-04T01:51:58.064Z","2024-05-04T01:52:03.284Z",TRUE,"pitch","f38b9d5a-3eca-486b-8a79-310d967fbecc",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.1203,1.4356,NA,71.59,160.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Walk","walk","Jose Miranda walks. Carlos Santana to 3rd. Willi Castro to 2nd.",0,0,2,50,"bottom",7,"2024-05-04T01:50:57.107Z","2024-05-04T01:52:40.890Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,669304,"Jose Miranda","/api/v1/people/669304","R","Right",683822,"Naoyuki Uwasawa","/api/v1/people/683822","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.6,80.8,12,0.86,0.4262,6.1699,27.0954,-14.2638,-6.6434,10.7147,1.1914,2.907,8.9291,-128.5953,-5.7339,-1.4656,50.005,6.2753,-11.1085,31.2,4.8,24,2316,215,NA,NA,NA,NA,NA,NA,FALSE,-16.8,18.2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669304,"Jose Miranda","/api/v1/people/669304",NA,NA,NA,NA,NA,NA
745914,"2024-05-04",4,"2024-05-04T01:51:35.871Z","2024-05-04T01:51:41.104Z",TRUE,"pitch","5398ed88-8c0e-483e-afca-57e4f6c0e5ef",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.0915,1.4378,NA,108.4,213.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Walk","walk","Jose Miranda walks. Carlos Santana to 3rd. Willi Castro to 2nd.",0,0,2,50,"bottom",7,"2024-05-04T01:50:57.107Z","2024-05-04T01:52:40.890Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,669304,"Jose Miranda","/api/v1/people/669304","R","Right",683822,"Naoyuki Uwasawa","/api/v1/people/683822","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.7,77.4,14,2,0.4501,6.1549,23.6736,-32.8916,-6.2827,-0.4779,0.2256,0.9333,6.4366,-121.6606,-5.9664,-1.6369,50.0032,6.2653,-9.4268,13.2,9.6,24,789,250,NA,NA,NA,NA,NA,NA,FALSE,-41.2,-2,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669304,"Jose Miranda","/api/v1/people/669304",NA,NA,NA,NA,NA,NA
745914,"2024-05-04",3,"2024-05-04T01:51:16.961Z","2024-05-04T01:51:19.961Z",TRUE,"pitch","aa483448-e3d4-4f34-957c-153a1a75bb09",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.0601,1.4412,NA,118.08,218.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Walk","walk","Jose Miranda walks. Carlos Santana to 3rd. Willi Castro to 2nd.",0,0,2,50,"bottom",7,"2024-05-04T01:50:57.107Z","2024-05-04T01:52:40.890Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,669304,"Jose Miranda","/api/v1/people/669304","R","Right",683822,"Naoyuki Uwasawa","/api/v1/people/683822","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.1,78.2,13,0.91,0.4465,6.2139,22.5856,-28.5381,-5.9753,2.3836,-0.0283,0.7509,5.7341,-122.3452,-7.3074,-1.6184,50.004,6.1998,-9.1214,15.6,8.4,24,821,254,NA,NA,NA,NA,NA,NA,FALSE,-35.5,2.9,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669304,"Jose Miranda","/api/v1/people/669304",NA,NA,NA,NA,NA,NA
745914,"2024-05-04",2,"2024-05-04T01:50:59.424Z","2024-05-04T01:51:03.392Z",TRUE,"pitch","ccd763bd-0bd5-43bb-9f3c-dbff810f3f1a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,2.99,1.4038,NA,148.8,176.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Walk","walk","Jose Miranda walks. Carlos Santana to 3rd. Willi Castro to 2nd.",0,0,2,50,"bottom",7,"2024-05-04T01:50:57.107Z","2024-05-04T01:52:40.890Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,669304,"Jose Miranda","/api/v1/people/669304","R","Right",683822,"Naoyuki Uwasawa","/api/v1/people/683822","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.4,77.4,11,2,0.4494,5.9387,22.035,-32.0772,-7.9819,0.0632,-0.8342,2.3017,4.5265,-121.523,-3.2689,-1.6764,50.0022,6.4279,-12.0331,19.2,9.6,24,945,241,NA,NA,NA,NA,NA,NA,FALSE,-39.4,-0.4,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669304,"Jose Miranda","/api/v1/people/669304",NA,NA,NA,NA,NA,NA
745914,"2024-05-04",0,"2024-05-04T01:48:33.287Z","2024-05-04T01:50:15.557Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"50","atBat","Walk","walk","Jose Miranda walks. Carlos Santana to 3rd. Willi Castro to 2nd.",0,0,2,50,"bottom",7,"2024-05-04T01:50:57.107Z","2024-05-04T01:52:40.890Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,669304,"Jose Miranda","/api/v1/people/669304","R","Right",683822,"Naoyuki Uwasawa","/api/v1/people/683822","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669304,"Jose Miranda","/api/v1/people/669304",NA,NA,NA,NA,NA,NA
745914,"2024-05-04",1,"2024-05-04T01:50:15.557Z","2024-05-04T01:50:59.424Z",FALSE,"action",NA,NA,"Pitching Change: Naoyuki Uwasawa replaces Tanner Houck.","Pitching Substitution",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,683822,"/api/v1/people/683822",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"50","atBat","Walk","walk","Jose Miranda walks. Carlos Santana to 3rd. Willi Castro to 2nd.",0,0,2,50,"bottom",7,"2024-05-04T01:50:57.107Z","2024-05-04T01:52:40.890Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,669304,"Jose Miranda","/api/v1/people/669304","R","Right",683822,"Naoyuki Uwasawa","/api/v1/people/683822","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669304,"Jose Miranda","/api/v1/people/669304",NA,NA,NA,NA,NA,NA
745914,"2024-05-04",6,"2024-05-04T01:52:17.608Z","2024-05-04T01:52:23.346Z",FALSE,"stepoff","40ee3007-77aa-496b-9aa3-0e964ecf3cee",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,3,1,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Walk","walk","Jose Miranda walks. Carlos Santana to 3rd. Willi Castro to 2nd.",0,0,2,50,"bottom",7,"2024-05-04T01:50:57.107Z","2024-05-04T01:52:40.890Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,669304,"Jose Miranda","/api/v1/people/669304","R","Right",683822,"Naoyuki Uwasawa","/api/v1/people/683822","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669304,"Jose Miranda","/api/v1/people/669304",NA,NA,NA,NA,NA,NA
745914,"2024-05-04",1,"2024-05-04T01:47:18.331Z","2024-05-04T01:47:31.167Z",TRUE,"pitch","2412bb67-efc5-43a0-be44-e415fdfe5c4d",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,0,NA,NA,3.54,1.65,NA,139.77,171.6,"bunt_grounder","soft","2",125.2,201.61,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Fielders Choice","fielders_choice","Willi Castro reaches on a fielder's choice, fielded by catcher Reese McGuire. Austin Martin scores. Carlos Santana to 2nd. Throwing error by catcher Reese McGuire.",0,0,2,49,"bottom",7,"2024-05-04T01:47:16.013Z","2024-05-04T01:47:31.167Z",TRUE,TRUE,FALSE,FALSE,46,0,0,0,650489,"Willi Castro","/api/v1/people/650489","L","Left",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.3,75.2,4,2,0.4586,6.1171,25.1367,-34.6133,7.3434,-1.6926,-0.5975,2.4882,2.187,-119.8487,0.1073,-2.4779,50.0027,5.5576,10.5843,18,10.8,24,2528,48,41.4,-83,2,NA,NA,NA,FALSE,-43.3,-2.8,-13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,650489,"Willi Castro","/api/v1/people/650489",467793,"Carlos Santana","/api/v1/people/467793",NA,NA,NA
