"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718017,"2023-05-27",2,"2023-05-27T02:53:10.083Z","2023-05-27T02:53:14.974Z",TRUE,"pitch","1a329ce6-c159-46f6-ad27-451c39ca8c5b",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.26,1.56,NA,57.79,185.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Strikeout","strikeout","Tyrone Taylor strikes out swinging.",0,15,1,83,"bottom",9,"2023-05-27T02:52:28.462Z","2023-05-27T02:53:14.974Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,621438,"Tyrone Taylor","/api/v1/people/621438","R","Right",663941,"Tristan Beck","/api/v1/people/663941","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Francisco Giants","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.9,76.6,14,0.78,0.4516,6.6982,26.9264,-30.1832,7.6961,1.3429,1.5533,1.9652,7.7677,-121.8982,-2.2845,-2.6903,50.0041,5.5546,11.4288,22.8,9.6,24,2667,52,NA,NA,NA,NA,NA,NA,TRUE,-37.3,2,-16,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718017,"2023-05-27",1,"2023-05-27T02:52:50.683Z","2023-05-27T02:52:55.778Z",TRUE,"pitch","480be817-cc15-449f-8ddb-17a292867e43",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.26,1.56,NA,104.97,161.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Strikeout","strikeout","Tyrone Taylor strikes out swinging.",0,15,1,83,"bottom",9,"2023-05-27T02:52:28.462Z","2023-05-27T02:53:14.974Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,621438,"Tyrone Taylor","/api/v1/people/621438","R","Right",663941,"Tristan Beck","/api/v1/people/663941","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Francisco Giants","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.3,74.4,3,0.91,0.4644,6.9618,24.4932,-36.0028,7.423,-2.7273,0.3155,2.8625,4.3878,-118.357,1.1587,-2.5322,50.0005,5.6868,10.4337,18,10.8,24,2602,51,NA,NA,NA,NA,NA,NA,FALSE,-46,-4.3,-14.5,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718017,"2023-05-27",0,"2023-05-27T02:52:35.683Z","2023-05-27T02:52:39.735Z",TRUE,"pitch","f03a829c-7ce1-45c2-9530-13508399c428",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4524,1.5868,NA,89.5,198.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Strikeout","strikeout","Tyrone Taylor strikes out swinging.",0,15,1,83,"bottom",9,"2023-05-27T02:52:28.462Z","2023-05-27T02:53:14.974Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,621438,"Tyrone Taylor","/api/v1/people/621438","R","Right",663941,"Tristan Beck","/api/v1/people/663941","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.1,81.7,9,0.9,0.4261,6.8041,24.8732,-29.2369,2.528,1.7532,0.7214,1.5007,6.8748,-128.2152,-5.1481,-2.3161,50.0043,5.7983,4.2355,9.6,7.2,24,2580,119,NA,NA,NA,NA,NA,NA,FALSE,-32.8,2.3,-6,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718017,"2023-05-27",3,"2023-05-27T02:52:01.385Z","2023-05-27T02:52:09.412Z",TRUE,"pitch","fd7c0a26-15d3-4cc1-967c-5c44b059e411",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.32,1.53,NA,96.52,169.2,"ground_ball","medium","4",128.06,135.25,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Grounded Into DP","grounded_into_double_play","Mike Brosseau grounds into a double play, second baseman Brett Wisely to first baseman LaMonte Wade Jr. Brian Anderson out at 2nd. Mike Brosseau out at 1st.",0,15,1,82,"bottom",9,"2023-05-27T02:50:59.274Z","2023-05-27T02:52:09.412Z",TRUE,FALSE,FALSE,TRUE,24,1,2,2,670712,"Mike Brosseau","/api/v1/people/670712","R","Right",663941,"Tristan Beck","/api/v1/people/663941","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Francisco Giants","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,88.1,6,0.92,0.3912,6.8278,31.1402,-12.4575,-6.8852,9.9277,0.5373,2.5772,9.7883,-139.9434,-6.7112,-2.1088,50.005,5.82,-13.6782,39.6,3.6,24,2231,203,94.9,-1,42,NA,NA,NA,TRUE,-12.8,16.7,10.4,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718017,"2023-05-27",2,"2023-05-27T02:51:41.038Z","2023-05-27T02:51:45.682Z",TRUE,"pitch","f22b53dc-1b8d-4f69-b5a4-ae6f3250cb0b",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.32,1.53,NA,108.3,160.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Grounded Into DP","grounded_into_double_play","Mike Brosseau grounds into a double play, second baseman Brett Wisely to first baseman LaMonte Wade Jr. Brian Anderson out at 2nd. Mike Brosseau out at 1st.",0,15,1,82,"bottom",9,"2023-05-27T02:50:59.274Z","2023-05-27T02:52:09.412Z",TRUE,FALSE,FALSE,TRUE,24,1,2,2,670712,"Mike Brosseau","/api/v1/people/670712","R","Right",663941,"Tristan Beck","/api/v1/people/663941","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Francisco Giants","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,87.2,2,0.91,0.3957,6.8546,29.8784,-13.0673,-5.9212,9.8413,0.2281,2.8952,9.0019,-138.2481,-5.6533,-2.2961,50.0067,5.8387,-11.5016,33.6,3.6,24,2075,209,NA,NA,NA,NA,NA,NA,FALSE,-13.4,16.8,8.9,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718017,"2023-05-27",1,"2023-05-27T02:51:20.183Z","2023-05-27T02:51:23.427Z",TRUE,"pitch","8aa653fe-afb0-437f-a148-0af8638e0346",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.32,1.53,NA,108.41,180.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Grounded Into DP","grounded_into_double_play","Mike Brosseau grounds into a double play, second baseman Brett Wisely to first baseman LaMonte Wade Jr. Brian Anderson out at 2nd. Mike Brosseau out at 1st.",0,15,1,82,"bottom",9,"2023-05-27T02:50:59.274Z","2023-05-27T02:52:09.412Z",TRUE,FALSE,FALSE,TRUE,24,1,2,2,670712,"Mike Brosseau","/api/v1/people/670712","R","Right",663941,"Tristan Beck","/api/v1/people/663941","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.2,80.3,5,0.91,0.4315,6.9914,25.9648,-32.1562,2.7745,0.0116,0.2253,2.1485,5.8252,-126.9253,-2.67,-2.4599,50.0024,5.7744,4.5273,9.6,8.4,24,2388,114,NA,NA,NA,NA,NA,NA,FALSE,-36.4,-0.4,-6.4,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718017,"2023-05-27",0,"2023-05-27T02:51:01.679Z","2023-05-27T02:51:06.288Z",TRUE,"pitch","3fe70e19-52bf-41ee-a800-b507aa91a51a",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,0,NA,NA,3.378,1.536,NA,63.08,237.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Grounded Into DP","grounded_into_double_play","Mike Brosseau grounds into a double play, second baseman Brett Wisely to first baseman LaMonte Wade Jr. Brian Anderson out at 2nd. Mike Brosseau out at 1st.",0,15,1,82,"bottom",9,"2023-05-27T02:50:59.274Z","2023-05-27T02:52:09.412Z",TRUE,FALSE,FALSE,TRUE,24,1,2,2,670712,"Mike Brosseau","/api/v1/people/670712","R","Right",663941,"Tristan Beck","/api/v1/people/663941","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Francisco Giants","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,87.9,14,0.92,0.3951,6.9524,29.6106,-10.5352,-6.9025,11.1036,1.4146,0.0366,12.7089,-138.4004,-12.7073,-2.3309,50.0033,5.3822,-13.4524,39.6,3.6,24,2311,209,NA,NA,NA,NA,NA,NA,FALSE,-12.6,17.5,10,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718017,"2023-05-27",0,"2023-05-27T02:50:23.854Z","2023-05-27T02:50:35.210Z",TRUE,"pitch","47f00d8b-5979-4fd0-9167-63864e284af3",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,0,NA,NA,3.32,1.56,NA,100.89,182.5,"ground_ball","medium","4",127.91,141.74,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Field Error","field_error","Brian Anderson reaches on a throwing error by second baseman Brett Wisely.",0,15,1,81,"bottom",9,"2023-05-27T02:50:21.680Z","2023-05-27T02:50:35.210Z",TRUE,FALSE,FALSE,FALSE,0,0,0,0,605119,"Brian Anderson","/api/v1/people/605119","R","Right",663941,"Tristan Beck","/api/v1/people/663941","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Francisco Giants","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.7,79.1,9,0.91,0.4388,6.7626,24.643,-31.9983,2.5755,0.1133,0.4227,2.0844,5.9819,-124.724,-2.7637,-2.3396,50.0047,5.8407,4.0647,8.4,8.4,24,2503,110,100,8,129,NA,NA,NA,FALSE,-37.3,-0.2,-6,NA,NA,NA,NA,FALSE,FALSE,605119,"Brian Anderson","/api/v1/people/605119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718017,"2023-05-27",2,"2023-05-27T02:48:11.156Z","2023-05-27T02:48:19.060Z",TRUE,"pitch","1807255f-bd37-4883-a0a3-b374fa16d03f",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.33,1.59,NA,95.1,165.79,"ground_ball","medium","3",162.43,166.67,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Groundout","field_out","Bryce Johnson grounds out to first baseman Darin Ruf.",0,15,1,80,"top",9,"2023-05-27T02:47:43.881Z","2023-05-27T02:48:19.060Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,669369,"Bryce Johnson","/api/v1/people/669369","L","Left",670712,"Mike Brosseau","/api/v1/people/670712","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Milwaukee Brewers","true",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",68.8,63.7,6,2,0.5457,6.0165,15.1168,-24.6687,-3.6308,7.3413,0.5746,2.7033,6.2434,-100.1109,0.0199,-2.1031,50.0008,5.8327,-3.7106,7.2,9.6,24,1720,221,93.8,4,81,NA,NA,NA,TRUE,-43.8,13.7,4.9,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718017,"2023-05-27",1,"2023-05-27T02:47:57.633Z","2023-05-27T02:48:02.834Z",TRUE,"pitch","9cd29bd7-14ae-450f-9868-58b14871d596",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.5044,1.6826,NA,58.67,192.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Groundout","field_out","Bryce Johnson grounds out to first baseman Darin Ruf.",0,15,1,80,"top",9,"2023-05-27T02:47:43.881Z","2023-05-27T02:48:19.060Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,669369,"Bryce Johnson","/api/v1/people/669369","L","Left",670712,"Mike Brosseau","/api/v1/people/670712","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Milwaukee Brewers","false",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",74.3,68.6,14,2,0.5068,6.2065,18.2809,-23.5073,-2.8911,7.3184,1.5302,1.7301,8.7014,-107.9601,-2.6155,-2.1716,50.0017,5.5369,-3.4237,4.8,8.4,24,1863,229,NA,NA,NA,NA,NA,NA,FALSE,-36.7,12.8,3,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
