"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
747143,"2024-04-05",6,"2024-04-06T02:32:55.839Z","2024-04-06T02:33:07.864Z",TRUE,"pitch","86c8d5e4-9119-4cf3-85d3-a56a2c011fe4",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,2,0,NA,NA,3.49,1.6,NA,143.02,147.86,"fly_ball","medium","7",51.17,61.8,NA,NA,NA,NA,NA,NA,NA,NA,"89","atBat","Single","single","Travis d'Arnaud singles on a fly ball to left fielder Lourdes Gurriel Jr. Forrest Wall scores.",1,5,6,89,"bottom",10,"2024-04-06T02:31:55.162Z","2024-04-06T02:33:07.864Z",TRUE,TRUE,FALSE,FALSE,60,1,2,0,518595,"Travis d'Arnaud","/api/v1/people/518595","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,84.5,1,0.75,0.406,6.0086,30.889,-13.8395,-6.0856,9.9615,-0.6826,3.3675,3.7593,-135.1593,-4.6398,-1.3046,50.0028,6.0863,-11.2008,34.8,3.6,24,2508,200,98.5,25,386,NA,NA,NA,FALSE,-14.6,17.2,10.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,518595,"Travis d'Arnaud","/api/v1/people/518595",NA,NA,NA,NA,NA,NA
747143,"2024-04-05",5,"2024-04-06T02:32:31.908Z","2024-04-06T02:32:37.517Z",TRUE,"pitch","03702cc3-1a2c-4a5a-93f3-6b76253ab82e",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,0,NA,NA,3.4434,1.6002,NA,63.67,223.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89","atBat","Single","single","Travis d'Arnaud singles on a fly ball to left fielder Lourdes Gurriel Jr. Forrest Wall scores.",1,5,6,89,"bottom",10,"2024-04-06T02:31:55.162Z","2024-04-06T02:33:07.864Z",TRUE,TRUE,FALSE,FALSE,60,1,2,0,518595,"Travis d'Arnaud","/api/v1/people/518595","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Arizona Diamondbacks",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.5,80.1,14,0.93,0.4356,5.9382,25.1358,-30.0514,2.3202,1.3292,1.3991,0.5788,5.9747,-125.677,-7.3919,-1.3093,50.0051,5.9944,3.7175,8.4,8.4,24,2688,160,NA,NA,NA,NA,NA,NA,FALSE,-35.6,1,-5.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747143,"2024-04-05",4,"2024-04-06T02:32:13.933Z","2024-04-06T02:32:17.983Z",TRUE,"pitch","93a32a10-bef2-4438-9e84-ef187de2c0e5",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.49,1.6,NA,93.93,149.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89","atBat","Single","single","Travis d'Arnaud singles on a fly ball to left fielder Lourdes Gurriel Jr. Forrest Wall scores.",1,5,6,89,"bottom",10,"2024-04-06T02:31:55.162Z","2024-04-06T02:33:07.864Z",TRUE,TRUE,FALSE,FALSE,60,1,2,0,518595,"Travis d'Arnaud","/api/v1/people/518595","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,84.1,3,0.95,0.4069,6.0108,32.501,-13.23,-4.4131,10.3515,0.6052,3.2985,6.6357,-135.171,-4.7492,-1.3207,50.0035,6.0241,-8.0774,24,3.6,24,2483,203,NA,NA,NA,NA,NA,NA,FALSE,-14.2,17.8,6.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747143,"2024-04-05",3,"2024-04-06T02:31:57.191Z","2024-04-06T02:32:02.360Z",TRUE,"pitch","6093192e-3aa9-418b-8e96-869f65f2f740",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.606,1.6002,NA,145.5,170.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89","atBat","Single","single","Travis d'Arnaud singles on a fly ball to left fielder Lourdes Gurriel Jr. Forrest Wall scores.",1,5,6,89,"bottom",10,"2024-04-06T02:31:55.162Z","2024-04-06T02:33:07.864Z",TRUE,TRUE,FALSE,FALSE,60,1,2,0,518595,"Travis d'Arnaud","/api/v1/people/518595","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Arizona Diamondbacks",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.8,84.1,4,2,0.4076,5.8054,32.2204,-16.8226,-8.6334,8.4128,-0.7476,2.5358,4.5777,-134.9303,-6.0563,-1.354,50.0039,6.0153,-15.7535,38.4,4.8,24,2526,204,NA,NA,NA,NA,NA,NA,FALSE,-18.1,13.9,14.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747143,"2024-04-05",0,"2024-04-06T02:30:23.504Z","2024-04-06T02:31:09.104Z",FALSE,"action",NA,NA,"Pitching Change: Scott McGough replaces Kevin Ginkel.","Pitching Substitution",5,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,543518,"/api/v1/people/543518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"89","atBat","Single","single","Travis d'Arnaud singles on a fly ball to left fielder Lourdes Gurriel Jr. Forrest Wall scores.",1,5,6,89,"bottom",10,"2024-04-06T02:31:55.162Z","2024-04-06T02:33:07.864Z",TRUE,TRUE,FALSE,FALSE,60,1,2,0,518595,"Travis d'Arnaud","/api/v1/people/518595","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747143,"2024-04-05",1,"2024-04-06T02:31:09.104Z","2024-04-06T02:31:37.476Z",FALSE,"action",NA,NA,"Orlando Arcia starts inning at 2nd base.","Runner Placed On Base",5,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,606115,"/api/v1/people/606115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"runner_placed",NA,NA,NA,NA,NA,NA,"89","atBat","Single","single","Travis d'Arnaud singles on a fly ball to left fielder Lourdes Gurriel Jr. Forrest Wall scores.",1,5,6,89,"bottom",10,"2024-04-06T02:31:55.162Z","2024-04-06T02:33:07.864Z",TRUE,TRUE,FALSE,FALSE,60,1,2,0,518595,"Travis d'Arnaud","/api/v1/people/518595","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747143,"2024-04-05",2,"2024-04-06T02:31:37.476Z","2024-04-06T02:31:57.191Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Forrest Wall replaces Orlando Arcia.","Offensive Substitution",5,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,657088,"/api/v1/people/657088",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","801","89","atBat","Single","single","Travis d'Arnaud singles on a fly ball to left fielder Lourdes Gurriel Jr. Forrest Wall scores.",1,5,6,89,"bottom",10,"2024-04-06T02:31:55.162Z","2024-04-06T02:33:07.864Z",TRUE,TRUE,FALSE,FALSE,60,1,2,0,518595,"Travis d'Arnaud","/api/v1/people/518595","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,606115,"/api/v1/people/606115",2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747143,"2024-04-05",1,"2024-04-06T02:28:18.413Z","2024-04-06T02:28:25.445Z",TRUE,"pitch","2cb083f0-6e41-42af-8e5a-c44d1934d7ba",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.47,1.69,NA,128.21,166.23,"ground_ball","medium","4",143.08,149.05,NA,NA,NA,NA,NA,NA,NA,NA,"88","atBat","Forceout","force_out","Jake McCarthy grounds into a force out, second baseman Ozzie Albies to shortstop Orlando Arcia. Gabriel Moreno out at 2nd.",0,5,5,88,"top",10,"2024-04-06T02:27:48.874Z","2024-04-06T02:28:25.445Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",572955,"Pierce Johnson","/api/v1/people/572955","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Atlanta Braves","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",84.8,77.8,4,0.9,0.4446,5.6226,25.9235,-37.5339,5.7575,-3.4966,-0.294,2.6869,2.6109,-123.4741,-0.9432,-2.1148,50.0005,6.2485,8.8356,14.4,10.8,24,3057,46,93.2,-11,14,NA,NA,NA,TRUE,-44.4,-6.2,-11,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747143,"2024-04-05",0,"2024-04-06T02:27:58.788Z","2024-04-06T02:28:03.849Z",TRUE,"pitch","ede3a1f7-56fa-4e9d-8e50-1040434b8239",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4164,1.6903,NA,58.17,211.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88","atBat","Forceout","force_out","Jake McCarthy grounds into a force out, second baseman Ozzie Albies to shortstop Orlando Arcia. Gabriel Moreno out at 2nd.",0,5,5,88,"top",10,"2024-04-06T02:27:48.874Z","2024-04-06T02:28:25.445Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",572955,"Pierce Johnson","/api/v1/people/572955","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Atlanta Braves","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",86.9,79.7,14,0.9,0.4355,6.0015,28.4874,-36.4093,4.3856,-2.6557,1.5434,1.0252,6.9369,-126.3203,-4.7786,-1.8202,50.0014,5.9061,7.0027,12,9.6,24,2936,52,NA,NA,NA,NA,NA,NA,FALSE,-42.4,-5.8,-9.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747143,"2024-04-05",3,"2024-04-06T02:27:29.036Z","2024-04-06T02:27:33.919Z",TRUE,"pitch","0a317364-27b2-4a59-a4b0-b0145219386f",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.319,1.513,NA,70.27,216.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87","atBat","Strikeout","strikeout","Blaze Alexander strikes out swinging.",0,5,5,87,"top",10,"2024-04-06T02:26:07.028Z","2024-04-06T02:27:33.919Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,677942,"Blaze Alexander","/api/v1/people/677942","R","Right",572955,"Pierce Johnson","/api/v1/people/572955","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Atlanta Braves","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",86.6,79.3,14,0.9,0.4374,5.792,28.6343,-36.2569,4.7283,-2.5788,1.2258,0.8313,6.2744,-125.8453,-5.3211,-1.9264,50.0034,5.9539,7.4845,13.2,9.6,24,2989,54,NA,NA,NA,NA,NA,NA,TRUE,-42.7,-5.8,-10.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672515,"Gabriel Moreno","/api/v1/people/672515",592626,"Joc Pederson","/api/v1/people/592626",NA,NA,NA
