"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
747130,"2024-04-23",0,"2024-04-24T00:44:30.930Z","2024-04-24T00:44:38.919Z",TRUE,"pitch","0b91d266-6e5e-411e-9d57-c9b859de1074",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.65,1.77,NA,136.67,170.69,"ground_ball","medium","6",101.87,151.22,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Grounded Into DP","grounded_into_double_play","Josh Bell grounds into a double play, shortstop Orlando Arcia to second baseman David Fletcher to first baseman Matt Olson. Luis Arraez to 3rd. Bryan De La Cruz out at 2nd. Josh Bell out at 1st.",0,0,5,48,"top",7,"2024-04-24T00:44:27.414Z","2024-04-24T00:44:38.919Z",TRUE,FALSE,FALSE,TRUE,24,0,0,2,605137,"Josh Bell","/api/v1/people/605137","R","Right",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,88.4,4,2,0.3903,6.7039,30.8578,-15.4576,1.2364,8.3788,-0.516,2.522,-4.7792,-140.1765,-6.563,1.0484,50.0069,5.8979,2.4683,4.8,3.6,24,2212,153,95.9,-11,13,NA,NA,NA,TRUE,-15.4,14,-1.3,NA,NA,NA,TRUE,TRUE,NA,NA,NA,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA
747130,"2024-04-23",3,"2024-04-24T00:43:53.865Z","2024-04-24T00:44:02.953Z",TRUE,"pitch","a157c277-bcb6-41ec-98c9-770292e6d536",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,0,NA,NA,3.53,1.72,NA,144.09,176.68,"ground_ball","medium","5",93.75,165.88,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Field Error","field_error","Bryan De La Cruz reaches on a fielding error by third baseman Austin Riley. Luis Arraez to 2nd.",0,0,5,47,"top",7,"2024-04-24T00:42:40.822Z","2024-04-24T00:44:02.953Z",TRUE,FALSE,FALSE,FALSE,0,1,2,0,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,86.2,4,2,0.3989,6.3661,32.8253,-24.5629,7.6127,3.9896,-0.7106,2.2998,-7.6278,-137.7383,-4.8432,1.116,50.0006,5.7585,14.5118,26.4,6,24,2031,150,63.9,-43,4,NA,NA,NA,FALSE,-24.4,6.4,-12,NA,NA,NA,FALSE,TRUE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,650559,"Bryan De La Cruz","/api/v1/people/650559"
747130,"2024-04-23",2,"2024-04-24T00:43:33.138Z","2024-04-24T00:43:36.778Z",TRUE,"pitch","06860767-db17-48c6-911e-ff3511853928",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.5485,1.6889,NA,84.22,136.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Field Error","field_error","Bryan De La Cruz reaches on a fielding error by third baseman Austin Riley. Luis Arraez to 2nd.",0,0,5,47,"top",7,"2024-04-24T00:42:40.822Z","2024-04-24T00:44:02.953Z",TRUE,FALSE,FALSE,FALSE,0,1,2,0,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.4,76.8,9,2,0.4477,6.5522,26.7761,-26.4054,7.3736,3.8142,0.7638,2.1309,-4.1107,-122.8595,-3.1545,1.51,50.0027,5.7017,11.1514,20.4,7.2,24,1569,133,NA,NA,NA,NA,NA,NA,FALSE,-32.4,6.4,-12.2,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747130,"2024-04-23",1,"2024-04-24T00:43:14.119Z","2024-04-24T00:43:17.863Z",TRUE,"pitch","27cb6de9-4ca9-4f3d-9fe8-c0507348255e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.6035,1.7439,NA,125.99,206.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Field Error","field_error","Bryan De La Cruz reaches on a fielding error by third baseman Austin Riley. Luis Arraez to 2nd.",0,0,5,47,"top",7,"2024-04-24T00:42:40.822Z","2024-04-24T00:44:02.953Z",TRUE,FALSE,FALSE,FALSE,0,1,2,0,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.8,80.1,13,2,0.433,6.8409,24.5506,-25.0408,7.0102,4.3988,-0.2358,1.1811,-6.3923,-126.2648,-5.8757,1.412,50.0039,5.5405,11.3743,21.6,7.2,24,1501,133,NA,NA,NA,NA,NA,NA,FALSE,-29.3,6.8,-11.3,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747130,"2024-04-23",0,"2024-04-24T00:42:55.336Z","2024-04-24T00:42:58.467Z",TRUE,"pitch","bde491b7-005f-4a26-8838-ea22be2653b2",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.53,1.72,NA,105.14,163.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Field Error","field_error","Bryan De La Cruz reaches on a fielding error by third baseman Austin Riley. Luis Arraez to 2nd.",0,0,5,47,"top",7,"2024-04-24T00:42:40.822Z","2024-04-24T00:44:02.953Z",TRUE,FALSE,FALSE,FALSE,0,1,2,0,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.6,76.5,6,2,0.4538,6.3646,21.7947,-35.7925,-3.6497,-2.4448,0.3112,2.7727,-1.9859,-120.3763,0.4284,1.6192,50.0044,5.7428,-5.3951,9.6,9.6,24,2457,288,NA,NA,NA,NA,NA,NA,FALSE,-43.8,-4.1,7.1,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747130,"2024-04-23",6,"2024-04-24T00:42:20.671Z","2024-04-24T00:42:32.126Z",TRUE,"pitch","f041a459-80bb-45b1-9361-adbc72cc2c04",7,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,0,NA,NA,3.18,1.51,NA,140.12,187.65,"ground_ball","medium","9",179.78,112.5,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Single","single","Luis Arraez singles on a ground ball to right fielder Ronald Acuña Jr.",0,0,5,46,"top",7,"2024-04-24T00:40:07.445Z","2024-04-24T00:42:32.126Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,650333,"Luis Arraez","/api/v1/people/650333","L","Left",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.9,76.6,7,2,0.4535,6.366,23.3952,-36.6813,-2.7346,-3.0498,-0.6066,1.8936,-4.0927,-120.7463,-1.5154,1.4653,50.0035,5.7553,-4.0397,7.2,10.8,24,2630,313,91.5,-3,27,NA,NA,NA,FALSE,-45.4,-5.6,5.9,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,650333,"Luis Arraez","/api/v1/people/650333"
747130,"2024-04-23",5,"2024-04-24T00:41:58.658Z","2024-04-24T00:42:01.814Z",TRUE,"pitch","6fc5597c-22ac-407e-aab8-11afe4003da1",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.18,1.51,NA,144.18,181.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Single","single","Luis Arraez singles on a ground ball to right fielder Ronald Acuña Jr.",0,0,5,46,"top",7,"2024-04-24T00:40:07.445Z","2024-04-24T00:42:32.126Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,650333,"Luis Arraez","/api/v1/people/650333","L","Left",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,87,4,2,0.3977,6.6847,28.9364,-17.933,7.1842,7.4035,-0.7129,2.1325,-7.2984,-137.4565,-6.6561,1.0364,50.0042,5.7922,13.8227,32.4,4.8,24,2208,156,NA,NA,NA,NA,NA,NA,FALSE,-18.2,12.2,-11.6,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747130,"2024-04-23",4,"2024-04-24T00:41:41.525Z","2024-04-24T00:41:45.427Z",TRUE,"pitch","93a5bc8c-9547-4055-8e6c-94d15210a5c6",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.191,1.579,NA,161.37,159.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Single","single","Luis Arraez singles on a ground ball to right fielder Ronald Acuña Jr.",0,0,5,46,"top",7,"2024-04-24T00:40:07.445Z","2024-04-24T00:42:32.126Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,650333,"Luis Arraez","/api/v1/people/650333","L","Left",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.5,80.4,11,2,0.4332,6.4706,23.1246,-36.1637,-3.7535,-2.4573,-1.1639,2.9317,-5.1471,-125.9569,-0.1242,1.3857,50.0029,5.8809,-6.0925,10.8,9.6,24,2521,277,NA,NA,NA,NA,NA,NA,FALSE,-40.4,-4.3,7.9,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747130,"2024-04-23",3,"2024-04-24T00:41:16.315Z","2024-04-24T00:41:20.335Z",TRUE,"pitch","8464b342-b200-411c-988d-fef1a884f53c",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.18,1.51,NA,108.97,186.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Single","single","Luis Arraez singles on a ground ball to right fielder Ronald Acuña Jr.",0,0,5,46,"top",7,"2024-04-24T00:40:07.445Z","2024-04-24T00:42:32.126Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,650333,"Luis Arraez","/api/v1/people/650333","L","Left",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",75.3,69.4,8,2,0.5012,6.373,21.0316,-43.1518,-5.7497,-9.1038,0.2107,1.9467,-0.7526,-109.6599,0.7694,1.3053,50.0003,6.2285,-6.9373,9.6,14.4,24,2727,332,NA,NA,NA,NA,NA,NA,FALSE,-64.3,-15.8,10.6,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747130,"2024-04-23",2,"2024-04-24T00:40:53.584Z","2024-04-24T00:40:57.874Z",TRUE,"pitch","97cca632-7393-4f75-9537-6a624f753bce",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.18,1.51,NA,106.15,167.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Single","single","Luis Arraez singles on a ground ball to right fielder Ronald Acuña Jr.",0,0,5,46,"top",7,"2024-04-24T00:40:07.445Z","2024-04-24T00:42:32.126Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,650333,"Luis Arraez","/api/v1/people/650333","L","Left",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.9,78.4,6,2,0.4418,6.5519,23.0893,-29.855,6.6869,1.4873,0.2847,2.6537,-4.9436,-123.6698,-1.2914,1.4341,50.0035,5.6713,10.429,18,8.4,24,1437,132,NA,NA,NA,NA,NA,NA,FALSE,-35,2.6,-11,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747130,"2024-04-23",1,"2024-04-24T00:40:30.391Z","2024-04-24T00:40:33.663Z",TRUE,"pitch","fbf2080d-9fdc-438f-883b-de56b5aba6ee",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.2735,1.579,NA,189.39,232.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Single","single","Luis Arraez singles on a ground ball to right fielder Ronald Acuña Jr.",0,0,5,46,"top",7,"2024-04-24T00:40:07.445Z","2024-04-24T00:42:32.126Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,650333,"Luis Arraez","/api/v1/people/650333","L","Left",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.8,78.5,13,2,0.4448,6.7039,24.4194,-32.456,-0.9868,-0.1854,-1.8991,0.2284,-7.7028,-123.1374,-6.4435,1.3975,50.0018,5.6244,-1.5145,4.8,8.4,24,2400,289,NA,NA,NA,NA,NA,NA,FALSE,-39.8,-1.7,3.6,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747130,"2024-04-23",0,"2024-04-24T00:40:16.355Z","2024-04-24T00:40:20.092Z",TRUE,"pitch","f2c57dac-ab0a-45f7-9d53-711ce9d4fd93",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.356,1.5515,NA,120.38,179.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Single","single","Luis Arraez singles on a ground ball to right fielder Ronald Acuña Jr.",0,0,5,46,"top",7,"2024-04-24T00:40:07.445Z","2024-04-24T00:42:32.126Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,650333,"Luis Arraez","/api/v1/people/650333","L","Left",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",71.2,65.7,5,2,0.53,6.3247,18.4714,-40.3291,-5.2946,-7.5575,-0.0887,2.2044,-1.5525,-103.6274,1.6874,1.3594,50.001,6.2237,-5.716,8.4,15.6,24,2613,327,NA,NA,NA,NA,NA,NA,FALSE,-67,-12.7,10.1,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747130,"2024-04-23",0,"2024-04-24T00:38:04.451Z","2024-04-24T00:38:10.783Z",TRUE,"pitch","c9764faa-d98d-492a-ab7b-8da5f7bf0dc1",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.53,1.61,NA,121.79,185.74,"ground_ball","medium","5",97.63,171.22,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Forceout","force_out","Ronald Acuña Jr. grounds into a force out, fielded by third baseman Otto Lopez. Michael Harris II out at 3rd.",0,0,5,45,"bottom",6,"2024-04-24T00:37:57.388Z","2024-04-24T00:38:10.783Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",669622,"Anthony Bender","/api/v1/people/669622","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.8,87.3,8,2,0.3943,5.9945,33.7805,-30.6962,-9.7933,0.758,-0.1257,1.9646,5.5786,-139.3524,-4.4384,-0.8902,50.0021,5.6257,-19.0977,28.8,7.2,24,2233,236,75.4,-28,5,NA,NA,NA,TRUE,-29.4,0.6,16.4,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747130,"2024-04-23",5,"2024-04-24T00:37:24.695Z","2024-04-24T00:37:33.585Z",TRUE,"pitch","9a8051fd-a01b-4ef0-8326-2cd96c0ca0cf",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,2,NA,NA,3.27,1.5,NA,175.33,148.16,"ground_ball","soft","4",135.18,172.33,NA,NA,TRUE,NA,NA,NA,NA,NA,"44","atBat","Single","single","David Fletcher singles on a soft ground ball to second baseman Luis Arraez. Michael Harris II to 2nd.",0,0,5,44,"bottom",6,"2024-04-24T00:36:16.438Z","2024-04-24T00:37:33.585Z",TRUE,FALSE,FALSE,FALSE,33,0,2,2,664058,"David Fletcher","/api/v1/people/664058","R","Right",669622,"Anthony Bender","/api/v1/people/669622","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.2,87.7,11,2,0.3918,5.7951,33.1408,-27.526,-9.4037,2.3513,-1.5302,3.3562,1.7752,-140.0571,-1.8355,-0.953,50.002,5.8292,-18.5856,33.6,7.2,24,2237,235,42.8,36,105,NA,NA,NA,FALSE,-25.6,4.1,16.6,NA,NA,NA,FALSE,FALSE,671739,"Michael Harris II","/api/v1/people/671739",NA,NA,NA,664058,"David Fletcher","/api/v1/people/664058"
747130,"2024-04-23",4,"2024-04-24T00:36:56.846Z","2024-04-24T00:37:00.910Z",TRUE,"pitch","456262af-ebd8-47d9-8a98-b78e7a680e07",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.27,1.5,NA,71.88,178.73,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"44","atBat","Single","single","David Fletcher singles on a soft ground ball to second baseman Luis Arraez. Michael Harris II to 2nd.",0,0,5,44,"bottom",6,"2024-04-24T00:36:16.438Z","2024-04-24T00:37:33.585Z",TRUE,FALSE,FALSE,FALSE,33,0,2,2,664058,"David Fletcher","/api/v1/people/664058","R","Right",669622,"Anthony Bender","/api/v1/people/669622","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",86.4,78.7,14,2,0.4376,5.936,28.3225,-29.4365,5.8293,1.728,1.1838,2.2241,3.7345,-125.7362,-2.3374,-1.0839,50.0018,5.5829,9.2206,18,8.4,24,2558,67,NA,NA,NA,NA,NA,NA,FALSE,-34.2,2.8,-11.5,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747130,"2024-04-23",3,"2024-04-24T00:36:34.963Z","2024-04-24T00:36:38.161Z",TRUE,"pitch","16d16992-0745-441e-8141-5d9b53a3a11b",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.27,1.5,NA,147.58,183.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Single","single","David Fletcher singles on a soft ground ball to second baseman Luis Arraez. Michael Harris II to 2nd.",0,0,5,44,"bottom",6,"2024-04-24T00:36:16.438Z","2024-04-24T00:37:33.585Z",TRUE,FALSE,FALSE,FALSE,33,0,2,2,664058,"David Fletcher","/api/v1/people/664058","R","Right",669622,"Anthony Bender","/api/v1/people/669622","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,85.3,4,2,0.402,6.0314,34.8487,-32.9486,-10.0778,-0.4104,-0.8024,2.0607,4.278,-137.102,-3.5064,-1.0877,50.0048,5.6441,-18.8798,27.6,8.4,24,2245,237,NA,NA,NA,NA,NA,NA,FALSE,-32.5,-1.3,17.2,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747130,"2024-04-23",2,"2024-04-24T00:36:18.766Z","2024-04-24T00:36:21.766Z",TRUE,"pitch","c01e03a7-5bf1-4cd4-829f-5c0b00217d2f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.356,1.6065,NA,140.54,180.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Single","single","David Fletcher singles on a soft ground ball to second baseman Luis Arraez. Michael Harris II to 2nd.",0,0,5,44,"bottom",6,"2024-04-24T00:36:16.438Z","2024-04-24T00:37:33.585Z",TRUE,FALSE,FALSE,FALSE,33,0,2,2,664058,"David Fletcher","/api/v1/people/664058","R","Right",669622,"Anthony Bender","/api/v1/people/669622","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.7,86.2,4,2,0.399,6.1082,33.1778,-31.3895,-11.2491,0.4166,-0.6176,2.1581,5.4855,-137.762,-3.5921,-1.1827,50.0069,5.6218,-21.4321,32.4,8.4,24,2287,242,NA,NA,NA,NA,NA,NA,FALSE,-30.6,0.1,19.1,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
